201105  , -238415     , array([ 2.72506    ,  0.00715371 ,  1.88408e-11,  2.08502e-75,  0.0509608  ])
201106  , -238415     , array([ 2.72779    ,  0.00715371 ,  1.88408e-11,  2.08502e-75,  0.0509608  ])
201107  , -238162     , array([ 2.72506    ,  0.00716087 ,  1.88408e-11,  2.08502e-75,  0.0509608  ])
201108  , -238415     , array([ 2.72506    ,  0.00715371 ,  1.88596e-11,  2.08502e-75,  0.0509608  ])
201109  , -238415     , array([ 2.72506    ,  0.00715371 ,  1.88408e-11,  2.0871e-75 ,  0.0509608  ])
201110  , -238664     , array([ 2.72506    ,  0.00715371 ,  1.88408e-11,  2.08502e-75,  0.0510118  ])
201111  , -238415     , array([ 2.72506    ,  0.00715371 ,  1.88408e-11,  2.08502e-75,  0.0509608  ])
201112  , -45657.6    , array([ 2.7218     ,  0.0146693  ,  1.88408e-11,  2.08502e-75,  0.0250493  ])
201113  , -45657.6    , array([ 2.7218     ,  0.0146693  ,  1.88408e-11,  2.08502e-75,  0.0250493  ])
201114  , -45657.9    , array([ 2.72452    ,  0.0146693  ,  1.88408e-11,  2.08502e-75,  0.0250493  ])
201115  , -45594.6    , array([ 2.7218     ,  0.014684   ,  1.88408e-11,  2.08502e-75,  0.0250493  ])
201116  , -45657.6    , array([ 2.7218     ,  0.0146693  ,  1.88596e-11,  2.08502e-75,  0.0250493  ])
201117  , -45657.6    , array([ 2.7218     ,  0.0146693  ,  1.88408e-11,  2.0871e-75 ,  0.0250493  ])
201118  , -45718.5    , array([ 2.7218     ,  0.0146693  ,  1.88408e-11,  2.08502e-75,  0.0250744  ])
201126  , -45404.7    , array([ 2.67389    ,  0.0165533  ,  1.88408e-11,  2.08502e-75,  0.0282756  ])
201127  , -45404.7    , array([ 2.67389    ,  0.0165533  ,  1.88408e-11,  2.08502e-75,  0.0282756  ])
201128  , -45405      , array([ 2.67657    ,  0.0165533  ,  1.88408e-11,  2.08502e-75,  0.0282756  ])
201129  , -45341.8    , array([ 2.67389    ,  0.0165698  ,  1.88408e-11,  2.08502e-75,  0.0282756  ])
201130  , -45404.7    , array([ 2.67389    ,  0.0165533  ,  1.88596e-11,  2.08502e-75,  0.0282756  ])
201131  , -45404.7    , array([ 2.67389    ,  0.0165533  ,  1.88408e-11,  2.0871e-75 ,  0.0282756  ])
201132  , -45465.5    , array([ 2.67389    ,  0.0165533  ,  1.88408e-11,  2.08502e-75,  0.0283039  ])
201133  , -45009.7    , array([ 2.59343    ,  0.0203789  ,  1.88408e-11,  2.08502e-75,  0.0348297  ])
201134  , -45009.7    , array([ 2.59343    ,  0.0203789  ,  1.88408e-11,  2.08502e-75,  0.0348297  ])
201135  , -45010      , array([ 2.59602    ,  0.0203789  ,  1.88408e-11,  2.08502e-75,  0.0348297  ])
201136  , -44947.2    , array([ 2.59343    ,  0.0203993  ,  1.88408e-11,  2.08502e-75,  0.0348297  ])
201137  , -45009.7    , array([ 2.59343    ,  0.0203789  ,  1.88596e-11,  2.08502e-75,  0.0348297  ])
201138  , -45009.7    , array([ 2.59343    ,  0.0203789  ,  1.88408e-11,  2.0871e-75 ,  0.0348297  ])
201139  , -45070.5    , array([ 2.59343    ,  0.0203789  ,  1.88408e-11,  2.08502e-75,  0.0348646  ])
201140  , -48161.6    , array([ 0.321037   ,  0.0314704  ,  1.88408e-11,  2.08502e-75,  0.05388    ])
201141  , -48161.6    , array([ 0.321037   ,  0.0314704  ,  1.88408e-11,  2.08502e-75,  0.05388    ])
201142  , -48153.9    , array([ 0.321358   ,  0.0314704  ,  1.88408e-11,  2.08502e-75,  0.05388    ])
201143  , -48101.8    , array([ 0.321037   ,  0.0315019  ,  1.88408e-11,  2.08502e-75,  0.05388    ])
201144  , -48161.6    , array([ 0.321037   ,  0.0314704  ,  1.88596e-11,  2.08502e-75,  0.05388    ])
201145  , -48161.6    , array([ 0.321037   ,  0.0314704  ,  1.88408e-11,  2.0871e-75 ,  0.05388    ])
201146  , -48226.5    , array([ 0.321037   ,  0.0314704  ,  1.88408e-11,  2.08502e-75,  0.0539339  ])
201147  , -44629.1    , array([ 1.35458    ,  0.0233266  ,  1.88408e-11,  2.08502e-75,  0.0398892  ])
201148  , -44629.1    , array([ 1.35458    ,  0.0233266  ,  1.88408e-11,  2.08502e-75,  0.0398892  ])
201149  , -44629.2    , array([ 1.35593    ,  0.0233266  ,  1.88408e-11,  2.08502e-75,  0.0398892  ])
