191926  , -78880      , array([ 0.437219   ,  6.92895    ,  8.42461e-65,  7.37541e-15,  0.000104369])
191927  , -78880.2    , array([ 0.437656   ,  6.92895    ,  8.42461e-65,  7.37541e-15,  0.000104369])
191928  , -78880.1    , array([ 0.437219   ,  6.93588    ,  8.42461e-65,  7.37541e-15,  0.000104369])
191929  , -78880      , array([ 0.437219   ,  6.92895    ,  8.43304e-65,  7.37541e-15,  0.000104369])
191930  , -78880      , array([ 0.437219   ,  6.92895    ,  8.42461e-65,  7.38279e-15,  0.000104369])
191931  , -78879.8    , array([ 0.437219   ,  6.92895    ,  8.42461e-65,  7.37541e-15,  0.000104474])
191932  , -78880      , array([ 0.437219   ,  6.92895    ,  8.42461e-65,  7.37541e-15,  0.000104369])
191933  , -78265.8    , array([ 0.2222     ,  6.50572    ,  8.42461e-65,  7.37541e-15,  0.000220285])
191934  , -78265.8    , array([ 0.2222     ,  6.50572    ,  8.42461e-65,  7.37541e-15,  0.000220285])
191935  , -78266.5    , array([ 0.222422   ,  6.50572    ,  8.42461e-65,  7.37541e-15,  0.000220285])
191936  , -78265.8    , array([ 0.2222     ,  6.51223    ,  8.42461e-65,  7.37541e-15,  0.000220285])
191937  , -78265.8    , array([ 0.2222     ,  6.50572    ,  8.43304e-65,  7.37541e-15,  0.000220285])
191938  , -78265.8    , array([ 0.2222     ,  6.50572    ,  8.42461e-65,  7.38279e-15,  0.000220285])
191939  , -78265      , array([ 0.2222     ,  6.50572    ,  8.42461e-65,  7.37541e-15,  0.000220506])
191940  , -72017      , array([ 0.0148225  ,  5.05599    ,  8.42461e-65,  7.37541e-15,  0.00437157 ])
191941  , -72017      , array([ 0.0148225  ,  5.05599    ,  8.42461e-65,  7.37541e-15,  0.00437157 ])
191942  , -71979.5    , array([ 0.0148373  ,  5.05599    ,  8.42461e-65,  7.37541e-15,  0.00437157 ])
191943  , -72017.4    , array([ 0.0148225  ,  5.06105    ,  8.42461e-65,  7.37541e-15,  0.00437157 ])
191944  , -72017      , array([ 0.0148225  ,  5.05599    ,  8.43304e-65,  7.37541e-15,  0.00437157 ])
191945  , -72017      , array([ 0.0148225  ,  5.05599    ,  8.42461e-65,  7.38279e-15,  0.00437157 ])
191946  , -72051.3    , array([ 0.0148225  ,  5.05599    ,  8.42461e-65,  7.37541e-15,  0.00437595 ])
191947  , -78161.7    , array([ 0.209523   ,  6.47023    ,  8.42461e-65,  7.37541e-15,  0.000235039])
191948  , -78161.7    , array([ 0.209523   ,  6.47023    ,  8.42461e-65,  7.37541e-15,  0.000235039])
191949  , -78162.6    , array([ 0.209733   ,  6.47023    ,  8.42461e-65,  7.37541e-15,  0.000235039])
191950  , -78161.8    , array([ 0.209523   ,  6.4767     ,  8.42461e-65,  7.37541e-15,  0.000235039])
191951  , -78161.7    , array([ 0.209523   ,  6.47023    ,  8.43304e-65,  7.37541e-15,  0.000235039])
191952  , -78161.7    , array([ 0.209523   ,  6.47023    ,  8.42461e-65,  7.38279e-15,  0.000235039])
191953  , -78160.8    , array([ 0.209523   ,  6.47023    ,  8.42461e-65,  7.37541e-15,  0.000235274])
191954  , -57675.3    , array([ 0.0343943  ,  5.46823    ,  8.42461e-65,  7.37541e-15,  0.00172662 ])
191955  , -57675.3    , array([ 0.0343943  ,  5.46823    ,  8.42461e-65,  7.37541e-15,  0.00172662 ])
191956  , -57684.1    , array([ 0.0344287  ,  5.46823    ,  8.42461e-65,  7.37541e-15,  0.00172662 ])
191957  , -57675.5    , array([ 0.0343943  ,  5.4737     ,  8.42461e-65,  7.37541e-15,  0.00172662 ])
191958  , -57675.3    , array([ 0.0343943  ,  5.46823    ,  8.43304e-65,  7.37541e-15,  0.00172662 ])
191959  , -57675.3    , array([ 0.0343943  ,  5.46823    ,  8.42461e-65,  7.38279e-15,  0.00172662 ])
191960  , -57665.9    , array([ 0.0343943  ,  5.46823    ,  8.42461e-65,  7.37541e-15,  0.00172834 ])
191961  , -54033.5    , array([ 0.0252951  ,  5.31398    ,  8.42461e-65,  7.37541e-15,  0.00242366 ])
191962  , -54033.5    , array([ 0.0252951  ,  5.31398    ,  8.42461e-65,  7.37541e-15,  0.00242366 ])
191963  , -54033.5    , array([ 0.0253204  ,  5.31398    ,  8.42461e-65,  7.37541e-15,  0.00242366 ])
191964  , -54033.7    , array([ 0.0252951  ,  5.3193     ,  8.42461e-65,  7.37541e-15,  0.00242366 ])
191965  , -54033.5    , array([ 0.0252951  ,  5.31398    ,  8.43304e-65,  7.37541e-15,  0.00242366 ])
191966  , -54033.5    , array([ 0.0252951  ,  5.31398    ,  8.42461e-65,  7.38279e-15,  0.00242366 ])
191967  , -54032.6    , array([ 0.0252951  ,  5.31398    ,  8.42461e-65,  7.37541e-15,  0.00242609 ])
191968  , -54028.2    , array([ 0.0250279  ,  5.30873    ,  8.42461e-65,  7.37541e-15,  0.00245224 ])
191969  , -54028.2    , array([ 0.0250279  ,  5.30873    ,  8.42461e-65,  7.37541e-15,  0.00245224 ])
191970  , -54027.7    , array([ 0.0250529  ,  5.30873    ,  8.42461e-65,  7.37541e-15,  0.00245224 ])
191971  , -54028.5    , array([ 0.0250279  ,  5.31404    ,  8.42461e-65,  7.37541e-15,  0.00245224 ])
191972  , -54028.2    , array([ 0.0250279  ,  5.30873    ,  8.43304e-65,  7.37541e-15,  0.00245224 ])
191973  , -54028.2    , array([ 0.0250279  ,  5.30873    ,  8.42461e-65,  7.38279e-15,  0.00245224 ])
191974  , -54027.8    , array([ 0.0250279  ,  5.30873    ,  8.42461e-65,  7.37541e-15,  0.00245469 ])
191982  , -54028.4    , array([ 0.0248835  ,  5.2926     ,  8.42461e-65,  7.37541e-15,  0.00248835 ])
191983  , -54028.4    , array([ 0.0248835  ,  5.2926     ,  8.42461e-65,  7.37541e-15,  0.00248835 ])
191984  , -54027.4    , array([ 0.0249084  ,  5.2926     ,  8.42461e-65,  7.37541e-15,  0.00248835 ])
191985  , -54028.7    , array([ 0.0248835  ,  5.2979     ,  8.42461e-65,  7.37541e-15,  0.00248835 ])
191986  , -54028.4    , array([ 0.0248835  ,  5.2926     ,  8.43304e-65,  7.37541e-15,  0.00248835 ])
191987  , -54028.4    , array([ 0.0248835  ,  5.2926     ,  8.42461e-65,  7.38279e-15,  0.00248835 ])
191988  , -54028.4    , array([ 0.0248835  ,  5.2926     ,  8.42461e-65,  7.37541e-15,  0.00249084 ])
191989  , -54027.2    , array([ 0.0249584  ,  5.30098    ,  8.42461e-65,  7.37541e-15,  0.00246952 ])
191990  , -54027.2    , array([ 0.0249584  ,  5.30098    ,  8.42461e-65,  7.37541e-15,  0.00246952 ])
191991  , -54026.4    , array([ 0.0249834  ,  5.30098    ,  8.42461e-65,  7.37541e-15,  0.00246952 ])
191992  , -54027.4    , array([ 0.0249584  ,  5.30628    ,  8.42461e-65,  7.37541e-15,  0.00246952 ])
191993  , -54027.2    , array([ 0.0249584  ,  5.30098    ,  8.43304e-65,  7.37541e-15,  0.00246952 ])
191994  , -54027.2    , array([ 0.0249584  ,  5.30098    ,  8.42461e-65,  7.38279e-15,  0.00246952 ])
191995  , -54026.9    , array([ 0.0249584  ,  5.30098    ,  8.42461e-65,  7.37541e-15,  0.00247199 ])
191996  , -54025.1    , array([ 0.0249113  ,  5.22222    ,  8.42461e-65,  7.37541e-15,  0.00246484 ])
191997  , -54025.1    , array([ 0.0249113  ,  5.22222    ,  8.42461e-65,  7.37541e-15,  0.00246484 ])
191998  , -54024.4    , array([ 0.0249362  ,  5.22222    ,  8.42461e-65,  7.37541e-15,  0.00246484 ])
191999  , -54025.4    , array([ 0.0249113  ,  5.22744    ,  8.42461e-65,  7.37541e-15,  0.00246484 ])
192000  , -54025.1    , array([ 0.0249113  ,  5.22222    ,  8.43304e-65,  7.37541e-15,  0.00246484 ])
192001  , -54025.1    , array([ 0.0249113  ,  5.22222    ,  8.42461e-65,  7.38279e-15,  0.00246484 ])
192002  , -54024.9    , array([ 0.0249113  ,  5.22222    ,  8.42461e-65,  7.37541e-15,  0.00246731 ])
192003  , -54016.4    , array([ 0.0247235  ,  4.91869    ,  8.42461e-65,  7.37541e-15,  0.00244622 ])
192004  , -54016.4    , array([ 0.0247235  ,  4.91869    ,  8.42461e-65,  7.37541e-15,  0.00244622 ])
192005  , -54015.6    , array([ 0.0247483  ,  4.91869    ,  8.42461e-65,  7.37541e-15,  0.00244622 ])
192006  , -54016.7    , array([ 0.0247235  ,  4.92361    ,  8.42461e-65,  7.37541e-15,  0.00244622 ])
192007  , -54016.4    , array([ 0.0247235  ,  4.91869    ,  8.43304e-65,  7.37541e-15,  0.00244622 ])
192008  , -54016.4    , array([ 0.0247235  ,  4.91869    ,  8.42461e-65,  7.38279e-15,  0.00244622 ])
192009  , -54016.2    , array([ 0.0247235  ,  4.91869    ,  8.42461e-65,  7.37541e-15,  0.00244867 ])
192010  , -53973.1    , array([ 0.0239866  ,  3.87106    ,  8.42461e-65,  7.37541e-15,  0.00237315 ])
192011  , -53973.1    , array([ 0.0239866  ,  3.87106    ,  8.42461e-65,  7.37541e-15,  0.00237315 ])
192012  , -53972.3    , array([ 0.0240106  ,  3.87106    ,  8.42461e-65,  7.37541e-15,  0.00237315 ])
192013  , -53973.4    , array([ 0.0239866  ,  3.87493    ,  8.42461e-65,  7.37541e-15,  0.00237315 ])
192014  , -53973.1    , array([ 0.0239866  ,  3.87106    ,  8.43304e-65,  7.37541e-15,  0.00237315 ])
192015  , -53973.1    , array([ 0.0239866  ,  3.87106    ,  8.42461e-65,  7.38279e-15,  0.00237315 ])
192016  , -53972.9    , array([ 0.0239866  ,  3.87106    ,  8.42461e-65,  7.37541e-15,  0.00237552 ])
192017  , -53605.7    , array([ 0.021252   ,  1.48508    ,  8.42461e-65,  7.37541e-15,  0.00210203 ])
192018  , -53605.7    , array([ 0.021252   ,  1.48508    ,  8.42461e-65,  7.37541e-15,  0.00210203 ])
192019  , -53604.7    , array([ 0.0212733  ,  1.48508    ,  8.42461e-65,  7.37541e-15,  0.00210203 ])
192020  , -53606.5    , array([ 0.021252   ,  1.48656    ,  8.42461e-65,  7.37541e-15,  0.00210203 ])
192021  , -53605.7    , array([ 0.021252   ,  1.48508    ,  8.43304e-65,  7.37541e-15,  0.00210203 ])
192022  , -53605.7    , array([ 0.021252   ,  1.48508    ,  8.42461e-65,  7.38279e-15,  0.00210203 ])
192023  , -53605.3    , array([ 0.021252   ,  1.48508    ,  8.42461e-65,  7.37541e-15,  0.00210413 ])
192024  , -36916.3    , array([ 0.0130957  ,  0.0321683  ,  8.42461e-65,  7.37541e-15,  0.00129388 ])
192025  , -36916.3    , array([ 0.0130957  ,  0.0321683  ,  8.42461e-65,  7.37541e-15,  0.00129388 ])
192026  , -36910.6    , array([ 0.0131088  ,  0.0321683  ,  8.42461e-65,  7.37541e-15,  0.00129388 ])
192027  , -36929.9    , array([ 0.0130957  ,  0.0322004  ,  8.42461e-65,  7.37541e-15,  0.00129388 ])
192028  , -36916.3    , array([ 0.0130957  ,  0.0321683  ,  8.43304e-65,  7.37541e-15,  0.00129388 ])
192029  , -36916.3    , array([ 0.0130957  ,  0.0321683  ,  8.42461e-65,  7.38279e-15,  0.00129388 ])
192030  , -36908      , array([ 0.0130957  ,  0.0321683  ,  8.42461e-65,  7.37541e-15,  0.00129518 ])
192038  , -36861.1    , array([ 0.013088   ,  0.0320192  ,  8.42461e-65,  7.37541e-15,  0.00129312 ])
192039  , -36861.1    , array([ 0.013088   ,  0.0320192  ,  8.42461e-65,  7.37541e-15,  0.00129312 ])
192040  , -36855.4    , array([ 0.0131011  ,  0.0320192  ,  8.42461e-65,  7.37541e-15,  0.00129312 ])
192041  , -36874.7    , array([ 0.013088   ,  0.0320512  ,  8.42461e-65,  7.37541e-15,  0.00129312 ])
192042  , -36861.1    , array([ 0.013088   ,  0.0320192  ,  8.43304e-65,  7.37541e-15,  0.00129312 ])
192043  , -36861.1    , array([ 0.013088   ,  0.0320192  ,  8.42461e-65,  7.38279e-15,  0.00129312 ])
192044  , -36852.8    , array([ 0.013088   ,  0.0320192  ,  8.42461e-65,  7.37541e-15,  0.00129441 ])
192045  , -36805.7    , array([ 0.0130804  ,  0.0318706  ,  8.42461e-65,  7.37541e-15,  0.00129236 ])
