190034  , -103747     , array([ 0.0541894  ,  0.00785854 ,  6.10992e-08,  1.42182e-21,  0.0221785  ])
190035  , -103725     , array([ 0.0542436  ,  0.00785854 ,  6.10992e-08,  1.42182e-21,  0.0221785  ])
190036  , -103645     , array([ 0.0541894  ,  0.0078664  ,  6.10992e-08,  1.42182e-21,  0.0221785  ])
190037  , -103747     , array([ 0.0541894  ,  0.00785854 ,  6.11603e-08,  1.42182e-21,  0.0221785  ])
190038  , -103747     , array([ 0.0541894  ,  0.00785854 ,  6.10992e-08,  1.42324e-21,  0.0221785  ])
190039  , -103867     , array([ 0.0541894  ,  0.00785854 ,  6.10992e-08,  1.42182e-21,  0.0222006  ])
190040  , -103747     , array([ 0.0541894  ,  0.00785854 ,  6.10992e-08,  1.42182e-21,  0.0221785  ])
190041  , -17954.6    , array([ 0.0623362  ,  0.0150495  ,  6.10992e-08,  1.42182e-21,  0.0103672  ])
190042  , -17954.6    , array([ 0.0623362  ,  0.0150495  ,  6.10992e-08,  1.42182e-21,  0.0103672  ])
190043  , -17941.5    , array([ 0.0623985  ,  0.0150495  ,  6.10992e-08,  1.42182e-21,  0.0103672  ])
190044  , -17936      , array([ 0.0623362  ,  0.0150645  ,  6.10992e-08,  1.42182e-21,  0.0103672  ])
190045  , -17954.6    , array([ 0.0623362  ,  0.0150495  ,  6.11603e-08,  1.42182e-21,  0.0103672  ])
190046  , -17954.6    , array([ 0.0623362  ,  0.0150495  ,  6.10992e-08,  1.42324e-21,  0.0103672  ])
190047  , -17984.8    , array([ 0.0623362  ,  0.0150495  ,  6.10992e-08,  1.42182e-21,  0.0103776  ])
190055  , -17904.8    , array([ 0.0625397  ,  0.0150228  ,  6.10992e-08,  1.42182e-21,  0.0103534  ])
190056  , -17904.8    , array([ 0.0625397  ,  0.0150228  ,  6.10992e-08,  1.42182e-21,  0.0103534  ])
190057  , -17891.8    , array([ 0.0626022  ,  0.0150228  ,  6.10992e-08,  1.42182e-21,  0.0103534  ])
190058  , -17886.2    , array([ 0.0625397  ,  0.0150378  ,  6.10992e-08,  1.42182e-21,  0.0103534  ])
190059  , -17904.8    , array([ 0.0625397  ,  0.0150228  ,  6.11603e-08,  1.42182e-21,  0.0103534  ])
190060  , -17904.8    , array([ 0.0625397  ,  0.0150228  ,  6.10992e-08,  1.42324e-21,  0.0103534  ])
190061  , -17935      , array([ 0.0625397  ,  0.0150228  ,  6.10992e-08,  1.42182e-21,  0.0103637  ])
190062  , -13944.6    , array([ 0.0973149  ,  0.0118039  ,  6.10992e-08,  1.42182e-21,  0.00863673 ])
190063  , -13944.6    , array([ 0.0973149  ,  0.0118039  ,  6.10992e-08,  1.42182e-21,  0.00863673 ])
190064  , -13939.3    , array([ 0.0974122  ,  0.0118039  ,  6.10992e-08,  1.42182e-21,  0.00863673 ])
190065  , -13921.2    , array([ 0.0973149  ,  0.0118157  ,  6.10992e-08,  1.42182e-21,  0.00863673 ])
190066  , -13944.6    , array([ 0.0973149  ,  0.0118039  ,  6.11603e-08,  1.42182e-21,  0.00863673 ])
190067  , -13944.6    , array([ 0.0973149  ,  0.0118039  ,  6.10992e-08,  1.42324e-21,  0.00863673 ])
190068  , -13972.4    , array([ 0.0973149  ,  0.0118039  ,  6.10992e-08,  1.42182e-21,  0.00864537 ])
190076  , -13944.5    , array([ 0.0973255  ,  0.0118052  ,  6.10992e-08,  1.42182e-21,  0.00863768 ])
190077  , -13944.5    , array([ 0.0973255  ,  0.0118052  ,  6.10992e-08,  1.42182e-21,  0.00863768 ])
190078  , -13939.2    , array([ 0.0974228  ,  0.0118052  ,  6.10992e-08,  1.42182e-21,  0.00863768 ])
190079  , -13921      , array([ 0.0973255  ,  0.0118171  ,  6.10992e-08,  1.42182e-21,  0.00863768 ])
190080  , -13944.5    , array([ 0.0973255  ,  0.0118052  ,  6.11603e-08,  1.42182e-21,  0.00863768 ])
190081  , -13944.5    , array([ 0.0973255  ,  0.0118052  ,  6.10992e-08,  1.42324e-21,  0.00863768 ])
190082  , -13972.3    , array([ 0.0973255  ,  0.0118052  ,  6.10992e-08,  1.42182e-21,  0.00864633 ])
190083  , -13944.4    , array([ 0.0973361  ,  0.0118065  ,  6.10992e-08,  1.42182e-21,  0.00863864 ])
190084  , -13944.4    , array([ 0.0973361  ,  0.0118065  ,  6.10992e-08,  1.42182e-21,  0.00863864 ])
190085  , -13939.1    , array([ 0.0974334  ,  0.0118065  ,  6.10992e-08,  1.42182e-21,  0.00863864 ])
