147224  , -56076.6    , array([ 1.9306     ,  2.63476    ,  1.31407e-84,  9.53917e-38,  0.968166   ])
147225  , -56047.5    , array([ 1.93253    ,  2.63476    ,  1.31407e-84,  9.53917e-38,  0.968166   ])
147226  , -56082.8    , array([ 1.9306     ,  2.6374     ,  1.31407e-84,  9.53917e-38,  0.968166   ])
147227  , -56076.6    , array([ 1.9306     ,  2.63476    ,  1.31538e-84,  9.53917e-38,  0.968166   ])
147228  , -56076.6    , array([ 1.9306     ,  2.63476    ,  1.31407e-84,  9.54871e-38,  0.968166   ])
147229  , -56122.7    , array([ 1.9306     ,  2.63476    ,  1.31407e-84,  9.53917e-38,  0.969135   ])
147230  , -56076.6    , array([ 1.9306     ,  2.63476    ,  1.31407e-84,  9.53917e-38,  0.968166   ])
147231  , -26763.4    , array([ 3.30122    ,  2.35149    ,  1.31407e-84,  9.53917e-38,  0.414571   ])
147232  , -26763.4    , array([ 3.30122    ,  2.35149    ,  1.31407e-84,  9.53917e-38,  0.414571   ])
147233  , -26762.6    , array([ 3.30452    ,  2.35149    ,  1.31407e-84,  9.53917e-38,  0.414571   ])
147234  , -26776.5    , array([ 3.30122    ,  2.35385    ,  1.31407e-84,  9.53917e-38,  0.414571   ])
147235  , -26763.4    , array([ 3.30122    ,  2.35149    ,  1.31538e-84,  9.53917e-38,  0.414571   ])
147236  , -26763.4    , array([ 3.30122    ,  2.35149    ,  1.31407e-84,  9.54871e-38,  0.414571   ])
147237  , -26769.8    , array([ 3.30122    ,  2.35149    ,  1.31407e-84,  9.53917e-38,  0.414986   ])
147238  , -120319     , array([ 2.21621    ,  0.0402472  ,  1.31407e-84,  9.53917e-38,  0.153689   ])
147239  , -120319     , array([ 2.21621    ,  0.0402472  ,  1.31407e-84,  9.53917e-38,  0.153689   ])
147240  , -120320     , array([ 2.21842    ,  0.0402472  ,  1.31407e-84,  9.53917e-38,  0.153689   ])
147241  , -120184     , array([ 2.21621    ,  0.0402875  ,  1.31407e-84,  9.53917e-38,  0.153689   ])
