63393   , -89961.2    , array([ 0.135311   ,  0.0106999  ,  2.8616e-26 ,  8.13955e-37,  0.0294651  ])
63394   , -89950.5    , array([ 0.135446   ,  0.0106999  ,  2.8616e-26 ,  8.13955e-37,  0.0294651  ])
63395   , -89861.1    , array([ 0.135311   ,  0.0107106  ,  2.8616e-26 ,  8.13955e-37,  0.0294651  ])
63396   , -89961.2    , array([ 0.135311   ,  0.0106999  ,  2.86446e-26,  8.13955e-37,  0.0294651  ])
63397   , -89961.2    , array([ 0.135311   ,  0.0106999  ,  2.8616e-26 ,  8.14769e-37,  0.0294651  ])
63398   , -90067.5    , array([ 0.135311   ,  0.0106999  ,  2.8616e-26 ,  8.13955e-37,  0.0294946  ])
63399   , -89961.2    , array([ 0.135311   ,  0.0106999  ,  2.8616e-26 ,  8.13955e-37,  0.0294651  ])
63400   , -11730.7    , array([ 0.14561    ,  0.0213332  ,  2.8616e-26 ,  8.13955e-37,  0.0141446  ])
63401   , -11730.7    , array([ 0.14561    ,  0.0213332  ,  2.8616e-26 ,  8.13955e-37,  0.0141446  ])
63402   , -11724.4    , array([ 0.145756   ,  0.0213332  ,  2.8616e-26 ,  8.13955e-37,  0.0141446  ])
63403   , -11711.4    , array([ 0.14561    ,  0.0213546  ,  2.8616e-26 ,  8.13955e-37,  0.0141446  ])
63404   , -11730.7    , array([ 0.14561    ,  0.0213332  ,  2.86446e-26,  8.13955e-37,  0.0141446  ])
63405   , -11730.7    , array([ 0.14561    ,  0.0213332  ,  2.8616e-26 ,  8.14769e-37,  0.0141446  ])
63406   , -11754.9    , array([ 0.14561    ,  0.0213332  ,  2.8616e-26 ,  8.13955e-37,  0.0141587  ])
63414   , -11689.5    , array([ 0.14646    ,  0.0212747  ,  2.8616e-26 ,  8.13955e-37,  0.0141108  ])
63415   , -11689.5    , array([ 0.14646    ,  0.0212747  ,  2.8616e-26 ,  8.13955e-37,  0.0141108  ])
63416   , -11683.3    , array([ 0.146607   ,  0.0212747  ,  2.8616e-26 ,  8.13955e-37,  0.0141108  ])
63417   , -11670.2    , array([ 0.14646    ,  0.0212959  ,  2.8616e-26 ,  8.13955e-37,  0.0141108  ])
63418   , -11689.5    , array([ 0.14646    ,  0.0212747  ,  2.86446e-26,  8.13955e-37,  0.0141108  ])
63419   , -11689.5    , array([ 0.14646    ,  0.0212747  ,  2.8616e-26 ,  8.14769e-37,  0.0141108  ])
63420   , -11713.6    , array([ 0.14646    ,  0.0212747  ,  2.8616e-26 ,  8.13955e-37,  0.0141249  ])
63421   , -10119.6    , array([ 0.213494   ,  0.0178068  ,  2.8616e-26 ,  8.13955e-37,  0.0120851  ])
63422   , -10119.6    , array([ 0.213494   ,  0.0178068  ,  2.8616e-26 ,  8.13955e-37,  0.0120851  ])
63423   , -10117      , array([ 0.213708   ,  0.0178068  ,  2.8616e-26 ,  8.13955e-37,  0.0120851  ])
63424   , -10098.2    , array([ 0.213494   ,  0.0178246  ,  2.8616e-26 ,  8.13955e-37,  0.0120851  ])
63425   , -10119.6    , array([ 0.213494   ,  0.0178068  ,  2.86446e-26,  8.13955e-37,  0.0120851  ])
63426   , -10119.6    , array([ 0.213494   ,  0.0178068  ,  2.8616e-26 ,  8.14769e-37,  0.0120851  ])
63427   , -10142.4    , array([ 0.213494   ,  0.0178068  ,  2.8616e-26 ,  8.13955e-37,  0.0120972  ])
63435   , -10119.6    , array([ 0.213504   ,  0.0178076  ,  2.8616e-26 ,  8.13955e-37,  0.0120857  ])
63436   , -10119.6    , array([ 0.213504   ,  0.0178076  ,  2.8616e-26 ,  8.13955e-37,  0.0120857  ])
63437   , -10117      , array([ 0.213718   ,  0.0178076  ,  2.8616e-26 ,  8.13955e-37,  0.0120857  ])
63438   , -10098.2    , array([ 0.213504   ,  0.0178254  ,  2.8616e-26 ,  8.13955e-37,  0.0120857  ])
63439   , -10119.6    , array([ 0.213504   ,  0.0178076  ,  2.86446e-26,  8.13955e-37,  0.0120857  ])
63440   , -10119.6    , array([ 0.213504   ,  0.0178076  ,  2.8616e-26 ,  8.14769e-37,  0.0120857  ])
63441   , -10142.4    , array([ 0.213504   ,  0.0178076  ,  2.8616e-26 ,  8.13955e-37,  0.0120978  ])
63442   , -10119.5    , array([ 0.213513   ,  0.0178084  ,  2.8616e-26 ,  8.13955e-37,  0.0120863  ])
63443   , -10119.5    , array([ 0.213513   ,  0.0178084  ,  2.8616e-26 ,  8.13955e-37,  0.0120863  ])
63444   , -10116.9    , array([ 0.213727   ,  0.0178084  ,  2.8616e-26 ,  8.13955e-37,  0.0120863  ])
63445   , -10098.2    , array([ 0.213513   ,  0.0178262  ,  2.8616e-26 ,  8.13955e-37,  0.0120863  ])
63446   , -10119.5    , array([ 0.213513   ,  0.0178084  ,  2.86446e-26,  8.13955e-37,  0.0120863  ])
63447   , -10119.5    , array([ 0.213513   ,  0.0178084  ,  2.8616e-26 ,  8.14769e-37,  0.0120863  ])
63448   , -10142.4    , array([ 0.213513   ,  0.0178084  ,  2.8616e-26 ,  8.13955e-37,  0.0120983  ])
63449   , -47530.3    , array([ 12.4112    ,  1.25791    ,  2.8616e-26 ,  8.13955e-37,  0.96566    ])
63450   , -47530.3    , array([ 12.4112    ,  1.25791    ,  2.8616e-26 ,  8.13955e-37,  0.96566    ])
63451   , -47535.8    , array([ 12.4236    ,  1.25791    ,  2.8616e-26 ,  8.13955e-37,  0.96566    ])
63452   , -47511      , array([ 12.4112    ,  1.25917    ,  2.8616e-26 ,  8.13955e-37,  0.96566    ])
63453   , -47530.3    , array([ 12.4112    ,  1.25791    ,  2.86446e-26,  8.13955e-37,  0.96566    ])
63454   , -47530.3    , array([ 12.4112    ,  1.25791    ,  2.8616e-26 ,  8.14769e-37,  0.96566    ])
63455   , -47573.1    , array([ 12.4112    ,  1.25791    ,  2.8616e-26 ,  8.13955e-37,  0.966626   ])
63456   , -9873.23    , array([ 0.33929    ,  0.0289347  ,  2.8616e-26 ,  8.13955e-37,  0.0199153  ])
63457   , -9873.23    , array([ 0.33929    ,  0.0289347  ,  2.8616e-26 ,  8.13955e-37,  0.0199153  ])
63458   , -9870.62    , array([ 0.339629   ,  0.0289347  ,  2.8616e-26 ,  8.13955e-37,  0.0199153  ])
63459   , -9851.86    , array([ 0.33929    ,  0.0289637  ,  2.8616e-26 ,  8.13955e-37,  0.0199153  ])
63460   , -9873.23    , array([ 0.33929    ,  0.0289347  ,  2.86446e-26,  8.13955e-37,  0.0199153  ])
63461   , -9873.23    , array([ 0.33929    ,  0.0289347  ,  2.8616e-26 ,  8.14769e-37,  0.0199153  ])
63462   , -9895.9     , array([ 0.33929    ,  0.0289347  ,  2.8616e-26 ,  8.13955e-37,  0.0199352  ])
63463   , -9681.27    , array([ 0.490727   ,  0.0425967  ,  2.8616e-26 ,  8.13955e-37,  0.0296486  ])
63464   , -9681.27    , array([ 0.490727   ,  0.0425967  ,  2.8616e-26 ,  8.13955e-37,  0.0296486  ])
63465   , -9678.77    , array([ 0.491218   ,  0.0425967  ,  2.8616e-26 ,  8.13955e-37,  0.0296486  ])
63466   , -9659.99    , array([ 0.490727   ,  0.0426394  ,  2.8616e-26 ,  8.13955e-37,  0.0296486  ])
63467   , -9681.27    , array([ 0.490727   ,  0.0425967  ,  2.86446e-26,  8.13955e-37,  0.0296486  ])
63468   , -9681.27    , array([ 0.490727   ,  0.0425967  ,  2.8616e-26 ,  8.14769e-37,  0.0296486  ])
63469   , -9703.95    , array([ 0.490727   ,  0.0425967  ,  2.8616e-26 ,  8.13955e-37,  0.0296782  ])
63470   , -8903.47    , array([ 0.716786   ,  0.063548   ,  2.8616e-26 ,  8.13955e-37,  0.04328    ])
