3184    , -2342.57    , array([ 0.534285   ,  2.20915    ,  2.00924e-43,  0.000545531])
3185    , -2342.57    , array([ 0.534819   ,  2.20915    ,  2.00924e-43,  0.000545531])
3186    , -2342.57    , array([ 0.534285   ,  2.21136    ,  2.00924e-43,  0.000545531])
3187    , -2342.57    , array([ 0.534285   ,  2.20915    ,  2.01125e-43,  0.000545531])
3188    , -2342.58    , array([ 0.534285   ,  2.20915    ,  2.00924e-43,  0.000546077])
3189    , -2342.57    , array([ 0.534285   ,  2.20915    ,  2.00924e-43,  0.000545531])
3190    , -2337.47    , array([ 0.534285   ,  1.16118    ,  2.00924e-43,  0.000250391])
3191    , -2337.47    , array([ 0.534285   ,  1.16118    ,  2.00924e-43,  0.000250391])
3192    , -2337.47    , array([ 0.534819   ,  1.16118    ,  2.00924e-43,  0.000250391])
3193    , -2337.48    , array([ 0.534285   ,  1.16234    ,  2.00924e-43,  0.000250391])
3194    , -2337.47    , array([ 0.534285   ,  1.16118    ,  2.01125e-43,  0.000250391])
3195    , -2337.47    , array([ 0.534285   ,  1.16118    ,  2.00924e-43,  0.000250642])
3196    , -2290.64    , array([ 0.534285   ,  0.0960313  ,  2.00924e-43,  0.000265055])
3197    , -2290.64    , array([ 0.534285   ,  0.0960313  ,  2.00924e-43,  0.000265055])
3198    , -2290.64    , array([ 0.534819   ,  0.0960313  ,  2.00924e-43,  0.000265055])
3199    , -2290.69    , array([ 0.534285   ,  0.0961274  ,  2.00924e-43,  0.000265055])
3200    , -2290.64    , array([ 0.534285   ,  0.0960313  ,  2.01125e-43,  0.000265055])
3201    , -2290.6     , array([ 0.534285   ,  0.0960313  ,  2.00924e-43,  0.00026532 ])
3208    , -2290.64    , array([ 0.534285   ,  0.0960305  ,  2.00924e-43,  0.000265055])
3209    , -2290.64    , array([ 0.534285   ,  0.0960305  ,  2.00924e-43,  0.000265055])
3210    , -2290.64    , array([ 0.534819   ,  0.0960305  ,  2.00924e-43,  0.000265055])
3211    , -2290.69    , array([ 0.534285   ,  0.0961266  ,  2.00924e-43,  0.000265055])
3212    , -2290.64    , array([ 0.534285   ,  0.0960305  ,  2.01125e-43,  0.000265055])
