133870  , -79089.4    , array([ 0.189614   ,  2.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133871  , -79089.4    , array([ 0.189614   ,  2.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133872  , -79089.4    , array([ 1.18961    ,  2.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133873  , -79089.4    , array([ 2.80765    ,  2.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133874  , -79089.4    , array([ 1.18961    ,  2.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133875  , -79089.4    , array([ 1.80765    ,  2.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133876  , -79089.4    , array([ 2.18961    ,  2.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133877  , -79089.4    , array([ 2.42568    ,  2.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133878  , -79089.4    , array([ 2.57158    ,  2.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133879  , -79089.4    , array([ 2.66175    ,  2.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133880  , -79089.4    , array([ 2.71748    ,  2.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133881  , -79089.4    , array([ 2.75192    ,  2.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133882  , -79089.4    , array([ 2.77754    ,  2.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133883  , -79089.4    , array([ 2.77754    ,  2.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133884  , -79089.4    , array([ 2.77754    ,  3.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133885  , -79089.4    , array([ 2.77754    ,  5.5505     ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133886  , -79089.4    , array([ 2.77754    ,  3.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133887  , -79089.4    , array([ 2.77754    ,  4.5505     ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133888  , -79089.4    , array([ 2.77754    ,  4.93246    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133889  , -79089.4    , array([ 2.77754    ,  5.16853    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133890  , -79089.4    , array([ 2.77754    ,  5.31443    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133891  , -79089.4    , array([ 2.77754    ,  5.4046     ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133892  , -79089.4    , array([ 2.77754    ,  5.46033    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133893  , -79089.4    , array([ 2.77754    ,  5.49477    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133894  , -79089.4    , array([ 2.77754    ,  5.52039    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133895  , -79089.4    , array([ 2.77754    ,  5.52039    ,  0.0132886  ,  7.08587e-40,  4.78478e-80])
133896  , -79089.4    , array([ 2.77754    ,  5.52039    ,  1.01329    ,  7.08587e-40,  4.78478e-80])
133897  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.63132    ,  7.08587e-40,  4.78478e-80])
133898  , -79089.4    , array([ 2.77754    ,  5.52039    ,  1.01329    ,  7.08587e-40,  4.78478e-80])
133899  , -79089.4    , array([ 2.77754    ,  5.52039    ,  1.63132    ,  7.08587e-40,  4.78478e-80])
133900  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.01329    ,  7.08587e-40,  4.78478e-80])
133901  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.24936    ,  7.08587e-40,  4.78478e-80])
133902  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.39525    ,  7.08587e-40,  4.78478e-80])
133903  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.48542    ,  7.08587e-40,  4.78478e-80])
133904  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.54115    ,  7.08587e-40,  4.78478e-80])
133905  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.57559    ,  7.08587e-40,  4.78478e-80])
133906  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.60122    ,  7.08587e-40,  4.78478e-80])
133907  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.60122    ,  7.08587e-40,  4.78478e-80])
133908  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.60122    ,  1          ,  4.78478e-80])
133909  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.60122    ,  2.61803    ,  4.78478e-80])
133910  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.60122    ,  1          ,  4.78478e-80])
133911  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.60122    ,  1.61803    ,  4.78478e-80])
133912  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.60122    ,  2          ,  4.78478e-80])
133913  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.60122    ,  2.23607    ,  4.78478e-80])
133914  , -79089.4    , array([ 2.77754    ,  5.52039    ,  2.60122    ,  2.38197    ,  4.78478e-80])
