31602   , -3560.23    , array([ 0.0499517  ,  4.88886    ,  2.36014e-57,  0.0569598  ])
31603   , -3560.23    , array([ 0.0500016  ,  4.88886    ,  2.36014e-57,  0.0569598  ])
31604   , -3560.69    , array([ 0.0499517  ,  4.89376    ,  2.36014e-57,  0.0569598  ])
31605   , -3560.23    , array([ 0.0499517  ,  4.88886    ,  2.3625e-57 ,  0.0569598  ])
31606   , -3561.62    , array([ 0.0499517  ,  4.88886    ,  2.36014e-57,  0.0570168  ])
31607   , -3560.23    , array([ 0.0499517  ,  4.88886    ,  2.36014e-57,  0.0569598  ])
31608   , -2697.84    , array([ 0.0499517  ,  3.56077    ,  2.36014e-57,  0.021832   ])
31609   , -2697.84    , array([ 0.0499517  ,  3.56077    ,  2.36014e-57,  0.021832   ])
31610   , -2697.84    , array([ 0.0500016  ,  3.56077    ,  2.36014e-57,  0.021832   ])
31611   , -2698.01    , array([ 0.0499517  ,  3.56434    ,  2.36014e-57,  0.021832   ])
31612   , -2697.84    , array([ 0.0499517  ,  3.56077    ,  2.3625e-57 ,  0.021832   ])
31613   , -2698.25    , array([ 0.0499517  ,  3.56077    ,  2.36014e-57,  0.0218538  ])
31620   , -2697.84    , array([ 0.0499517  ,  3.56043    ,  2.36014e-57,  0.0218326  ])
31621   , -2697.84    , array([ 0.0499517  ,  3.56043    ,  2.36014e-57,  0.0218326  ])
31622   , -2697.84    , array([ 0.0500016  ,  3.56043    ,  2.36014e-57,  0.0218326  ])
31623   , -2698       , array([ 0.0499517  ,  3.56399    ,  2.36014e-57,  0.0218326  ])
31624   , -2697.84    , array([ 0.0499517  ,  3.56043    ,  2.3625e-57 ,  0.0218326  ])
31625   , -2698.24    , array([ 0.0499517  ,  3.56043    ,  2.36014e-57,  0.0218544  ])
31626   , -2697.83    , array([ 0.0499517  ,  3.56009    ,  2.36014e-57,  0.0218332  ])
31627   , -2697.83    , array([ 0.0499517  ,  3.56009    ,  2.36014e-57,  0.0218332  ])
31628   , -2697.83    , array([ 0.0500016  ,  3.56009    ,  2.36014e-57,  0.0218332  ])
31629   , -2698       , array([ 0.0499517  ,  3.56365    ,  2.36014e-57,  0.0218332  ])
31630   , -2697.83    , array([ 0.0499517  ,  3.56009    ,  2.3625e-57 ,  0.0218332  ])
31631   , -2698.24    , array([ 0.0499517  ,  3.56009    ,  2.36014e-57,  0.0218551  ])
31638   , -2697.83    , array([ 0.0499517  ,  3.56       ,  2.36014e-57,  0.0218334  ])
31639   , -2697.83    , array([ 0.0499517  ,  3.56       ,  2.36014e-57,  0.0218334  ])
31640   , -2697.83    , array([ 0.0500016  ,  3.56       ,  2.36014e-57,  0.0218334  ])
31641   , -2698       , array([ 0.0499517  ,  3.56356    ,  2.36014e-57,  0.0218334  ])
31642   , -2697.83    , array([ 0.0499517  ,  3.56       ,  2.3625e-57 ,  0.0218334  ])
31643   , -2698.24    , array([ 0.0499517  ,  3.56       ,  2.36014e-57,  0.0218552  ])
31644   , -2697.83    , array([ 0.0499517  ,  3.55992    ,  2.36014e-57,  0.0218335  ])
31645   , -2697.83    , array([ 0.0499517  ,  3.55992    ,  2.36014e-57,  0.0218335  ])
31646   , -2697.83    , array([ 0.0500016  ,  3.55992    ,  2.36014e-57,  0.0218335  ])
31647   , -2698       , array([ 0.0499517  ,  3.56348    ,  2.36014e-57,  0.0218335  ])
31648   , -2697.83    , array([ 0.0499517  ,  3.55992    ,  2.3625e-57 ,  0.0218335  ])
31649   , -2698.23    , array([ 0.0499517  ,  3.55992    ,  2.36014e-57,  0.0218554  ])
31656   , -2697.83    , array([ 0.0499517  ,  3.5599     ,  2.36014e-57,  0.0218335  ])
31657   , -2697.83    , array([ 0.0499517  ,  3.5599     ,  2.36014e-57,  0.0218335  ])
31658   , -2697.83    , array([ 0.0500016  ,  3.5599     ,  2.36014e-57,  0.0218335  ])
31659   , -2698       , array([ 0.0499517  ,  3.56346    ,  2.36014e-57,  0.0218335  ])
31660   , -2697.83    , array([ 0.0499517  ,  3.5599     ,  2.3625e-57 ,  0.0218335  ])
