290241  , -79089      , array([ 0.513043   ,  2.39681    ,  1.0509e-32 ,  1.31862e-33,  2.05078e-07])
290242  , -79089      , array([ 0.513556   ,  2.39681    ,  1.0509e-32 ,  1.31862e-33,  2.05078e-07])
290243  , -79089      , array([ 0.513043   ,  2.39921    ,  1.0509e-32 ,  1.31862e-33,  2.05078e-07])
290244  , -79089      , array([ 0.513043   ,  2.39681    ,  1.05195e-32,  1.31862e-33,  2.05078e-07])
290245  , -79089      , array([ 0.513043   ,  2.39681    ,  1.0509e-32 ,  1.31994e-33,  2.05078e-07])
290246  , -79089      , array([ 0.513043   ,  2.39681    ,  1.0509e-32 ,  1.31862e-33,  2.05283e-07])
290247  , -79089      , array([ 0.513043   ,  2.39681    ,  1.0509e-32 ,  1.31862e-33,  2.05078e-07])
290248  , -79088.6    , array([ 0.372893   ,  2.16768    ,  1.0509e-32 ,  1.31862e-33,  3.13175e-07])
290249  , -79088.6    , array([ 0.372893   ,  2.16768    ,  1.0509e-32 ,  1.31862e-33,  3.13175e-07])
290250  , -79088.6    , array([ 0.373266   ,  2.16768    ,  1.0509e-32 ,  1.31862e-33,  3.13175e-07])
290251  , -79088.6    , array([ 0.372893   ,  2.16985    ,  1.0509e-32 ,  1.31862e-33,  3.13175e-07])
290252  , -79088.6    , array([ 0.372893   ,  2.16768    ,  1.05195e-32,  1.31862e-33,  3.13175e-07])
290253  , -79088.6    , array([ 0.372893   ,  2.16768    ,  1.0509e-32 ,  1.31994e-33,  3.13175e-07])
290254  , -79088.6    , array([ 0.372893   ,  2.16768    ,  1.0509e-32 ,  1.31862e-33,  3.13488e-07])
290255  , -79075      , array([ 0.104066   ,  1.45024    ,  1.0509e-32 ,  1.31862e-33,  1.70319e-06])
290256  , -79075      , array([ 0.104066   ,  1.45024    ,  1.0509e-32 ,  1.31862e-33,  1.70319e-06])
290257  , -79075      , array([ 0.10417    ,  1.45024    ,  1.0509e-32 ,  1.31862e-33,  1.70319e-06])
290258  , -79075      , array([ 0.104066   ,  1.45169    ,  1.0509e-32 ,  1.31862e-33,  1.70319e-06])
290259  , -79075      , array([ 0.104066   ,  1.45024    ,  1.05195e-32,  1.31862e-33,  1.70319e-06])
290260  , -79075      , array([ 0.104066   ,  1.45024    ,  1.0509e-32 ,  1.31994e-33,  1.70319e-06])
290261  , -79075      , array([ 0.104066   ,  1.45024    ,  1.0509e-32 ,  1.31862e-33,  1.7049e-06 ])
290269  , -79075      , array([ 0.104066   ,  1.45024    ,  1.0509e-32 ,  1.31862e-33,  1.7032e-06 ])
290270  , -79075      , array([ 0.104066   ,  1.45024    ,  1.0509e-32 ,  1.31862e-33,  1.7032e-06 ])
290271  , -79075      , array([ 0.10417    ,  1.45024    ,  1.0509e-32 ,  1.31862e-33,  1.7032e-06 ])
290272  , -79075      , array([ 0.104066   ,  1.45169    ,  1.0509e-32 ,  1.31862e-33,  1.7032e-06 ])
290273  , -79075      , array([ 0.104066   ,  1.45024    ,  1.05195e-32,  1.31862e-33,  1.7032e-06 ])
290274  , -79075      , array([ 0.104066   ,  1.45024    ,  1.0509e-32 ,  1.31994e-33,  1.7032e-06 ])
290275  , -79075      , array([ 0.104066   ,  1.45024    ,  1.0509e-32 ,  1.31862e-33,  1.7049e-06 ])
290276  , -79075      , array([ 0.104065   ,  1.45024    ,  1.0509e-32 ,  1.31862e-33,  1.7032e-06 ])
290277  , -79075      , array([ 0.104065   ,  1.45024    ,  1.0509e-32 ,  1.31862e-33,  1.7032e-06 ])
