146533  , -1.10262e+06, array([ 2.27678    ,  0.00412837 ,  2.72037e-25,  5.82324e-16,  0.131782   ])
146534  , -1.10262e+06, array([ 2.27906    ,  0.00412837 ,  2.72037e-25,  5.82324e-16,  0.131782   ])
146535  , -1.10151e+06, array([ 2.27678    ,  0.0041325  ,  2.72037e-25,  5.82324e-16,  0.131782   ])
146536  , -1.10262e+06, array([ 2.27678    ,  0.00412837 ,  2.72309e-25,  5.82324e-16,  0.131782   ])
146537  , -1.10262e+06, array([ 2.27678    ,  0.00412837 ,  2.72037e-25,  5.82907e-16,  0.131782   ])
146538  , -1.10373e+06, array([ 2.27678    ,  0.00412837 ,  2.72037e-25,  5.82324e-16,  0.131913   ])
146539  , -1.10262e+06, array([ 2.27678    ,  0.00412837 ,  2.72037e-25,  5.82324e-16,  0.131782   ])
146540  , -256390     , array([ 2.27514    ,  0.00842184 ,  2.72037e-25,  5.82332e-16,  0.0644403  ])
146541  , -256390     , array([ 2.27514    ,  0.00842184 ,  2.72037e-25,  5.82332e-16,  0.0644403  ])
146542  , -256390     , array([ 2.27741    ,  0.00842184 ,  2.72037e-25,  5.82332e-16,  0.0644403  ])
146543  , -256119     , array([ 2.27514    ,  0.00843027 ,  2.72037e-25,  5.82332e-16,  0.0644403  ])
146544  , -256390     , array([ 2.27514    ,  0.00842184 ,  2.72309e-25,  5.82332e-16,  0.0644403  ])
146545  , -256390     , array([ 2.27514    ,  0.00842184 ,  2.72037e-25,  5.82914e-16,  0.0644403  ])
146546  , -256659     , array([ 2.27514    ,  0.00842184 ,  2.72037e-25,  5.82332e-16,  0.0645047  ])
146554  , -254661     , array([ 1.86791    ,  0.0272828  ,  2.72037e-25,  5.80067e-16,  0.207008   ])
146555  , -254661     , array([ 1.86791    ,  0.0272828  ,  2.72037e-25,  5.80067e-16,  0.207008   ])
146556  , -254661     , array([ 1.86978    ,  0.0272828  ,  2.72037e-25,  5.80067e-16,  0.207008   ])
146557  , -254393     , array([ 1.86791    ,  0.0273101  ,  2.72037e-25,  5.80067e-16,  0.207008   ])
146558  , -254661     , array([ 1.86791    ,  0.0272828  ,  2.72309e-25,  5.80067e-16,  0.207008   ])
146559  , -254661     , array([ 1.86791    ,  0.0272828  ,  2.72037e-25,  5.80647e-16,  0.207008   ])
146560  , -254934     , array([ 1.86791    ,  0.0272828  ,  2.72037e-25,  5.80067e-16,  0.207215   ])
146561  , -503712     , array([ 0.0302685  ,  0.0233331  ,  2.72037e-25,  5.02421e-16,  0.176008   ])
146562  , -503712     , array([ 0.0302685  ,  0.0233331  ,  2.72037e-25,  5.02421e-16,  0.176008   ])
146563  , -503455     , array([ 0.0302987  ,  0.0233331  ,  2.72037e-25,  5.02421e-16,  0.176008   ])
146564  , -503444     , array([ 0.0302685  ,  0.0233564  ,  2.72037e-25,  5.02421e-16,  0.176008   ])
146565  , -503712     , array([ 0.0302685  ,  0.0233331  ,  2.72309e-25,  5.02421e-16,  0.176008   ])
146566  , -503712     , array([ 0.0302685  ,  0.0233331  ,  2.72037e-25,  5.02924e-16,  0.176008   ])
146567  , -504217     , array([ 0.0302685  ,  0.0233331  ,  2.72037e-25,  5.02421e-16,  0.176184   ])
146568  , -255924     , array([ 0.900378   ,  0.0265378  ,  2.72037e-25,  5.65497e-16,  0.201147   ])
146569  , -255924     , array([ 0.900378   ,  0.0265378  ,  2.72037e-25,  5.65497e-16,  0.201147   ])
146570  , -255918     , array([ 0.901279   ,  0.0265378  ,  2.72037e-25,  5.65497e-16,  0.201147   ])
146571  , -255657     , array([ 0.900378   ,  0.0265644  ,  2.72037e-25,  5.65497e-16,  0.201147   ])
146572  , -255924     , array([ 0.900378   ,  0.0265378  ,  2.72309e-25,  5.65497e-16,  0.201147   ])
146573  , -255924     , array([ 0.900378   ,  0.0265378  ,  2.72037e-25,  5.66063e-16,  0.201147   ])
146574  , -256199     , array([ 0.900378   ,  0.0265378  ,  2.72037e-25,  5.65497e-16,  0.201349   ])
146575  , -254598     , array([ 1.63303    ,  0.027144   ,  2.72037e-25,  5.77356e-16,  0.205916   ])
146576  , -254598     , array([ 1.63303    ,  0.027144   ,  2.72037e-25,  5.77356e-16,  0.205916   ])
146577  , -254598     , array([ 1.63466    ,  0.027144   ,  2.72037e-25,  5.77356e-16,  0.205916   ])
146578  , -254331     , array([ 1.63303    ,  0.0271712  ,  2.72037e-25,  5.77356e-16,  0.205916   ])
146579  , -254598     , array([ 1.63303    ,  0.027144   ,  2.72309e-25,  5.77356e-16,  0.205916   ])
146580  , -254598     , array([ 1.63303    ,  0.027144   ,  2.72037e-25,  5.77933e-16,  0.205916   ])
146581  , -254871     , array([ 1.63303    ,  0.027144   ,  2.72037e-25,  5.77356e-16,  0.206122   ])
146582  , -254472     , array([ 1.63276    ,  0.0271373  ,  2.72037e-25,  5.7348e-16 ,  0.20577    ])
146583  , -254472     , array([ 1.63276    ,  0.0271373  ,  2.72037e-25,  5.7348e-16 ,  0.20577    ])
146584  , -254471     , array([ 1.63439    ,  0.0271373  ,  2.72037e-25,  5.7348e-16 ,  0.20577    ])
146585  , -254204     , array([ 1.63276    ,  0.0271644  ,  2.72037e-25,  5.7348e-16 ,  0.20577    ])
146586  , -254472     , array([ 1.63276    ,  0.0271373  ,  2.72309e-25,  5.7348e-16 ,  0.20577    ])
146587  , -254472     , array([ 1.63276    ,  0.0271373  ,  2.72037e-25,  5.74054e-16,  0.20577    ])
146588  , -254745     , array([ 1.63276    ,  0.0271373  ,  2.72037e-25,  5.7348e-16 ,  0.205976   ])
146589  , -253967     , array([ 1.63166    ,  0.0271102  ,  2.72037e-25,  5.58234e-16,  0.205187   ])
146590  , -253967     , array([ 1.63166    ,  0.0271102  ,  2.72037e-25,  5.58234e-16,  0.205187   ])
146591  , -253966     , array([ 1.63329    ,  0.0271102  ,  2.72037e-25,  5.58234e-16,  0.205187   ])
146592  , -253700     , array([ 1.63166    ,  0.0271374  ,  2.72037e-25,  5.58234e-16,  0.205187   ])
146593  , -253967     , array([ 1.63166    ,  0.0271102  ,  2.72309e-25,  5.58234e-16,  0.205187   ])
146594  , -253967     , array([ 1.63166    ,  0.0271102  ,  2.72037e-25,  5.58793e-16,  0.205187   ])
146595  , -254239     , array([ 1.63166    ,  0.0271102  ,  2.72037e-25,  5.58234e-16,  0.205392   ])
146596  , -251955     , array([ 1.62728    ,  0.0270024  ,  2.72037e-25,  5.01198e-16,  0.202873   ])
146597  , -251955     , array([ 1.62728    ,  0.0270024  ,  2.72037e-25,  5.01198e-16,  0.202873   ])
146598  , -251955     , array([ 1.62891    ,  0.0270024  ,  2.72037e-25,  5.01198e-16,  0.202873   ])
146599  , -251690     , array([ 1.62728    ,  0.0270294  ,  2.72037e-25,  5.01198e-16,  0.202873   ])
146600  , -251955     , array([ 1.62728    ,  0.0270024  ,  2.72309e-25,  5.01198e-16,  0.202873   ])
146601  , -251955     , array([ 1.62728    ,  0.0270024  ,  2.72037e-25,  5.01699e-16,  0.202873   ])
146602  , -252225     , array([ 1.62728    ,  0.0270024  ,  2.72037e-25,  5.01198e-16,  0.203076   ])
146603  , -244062     , array([ 1.60987    ,  0.0265753  ,  2.72037e-25,  3.25672e-16,  0.193874   ])
146604  , -244062     , array([ 1.60987    ,  0.0265753  ,  2.72037e-25,  3.25672e-16,  0.193874   ])
146605  , -244062     , array([ 1.61148    ,  0.0265753  ,  2.72037e-25,  3.25672e-16,  0.193874   ])
146606  , -243805     , array([ 1.60987    ,  0.0266019  ,  2.72037e-25,  3.25672e-16,  0.193874   ])
146607  , -244062     , array([ 1.60987    ,  0.0265753  ,  2.72309e-25,  3.25672e-16,  0.193874   ])
146608  , -244062     , array([ 1.60987    ,  0.0265753  ,  2.72037e-25,  3.25998e-16,  0.193874   ])
146609  , -244324     , array([ 1.60987    ,  0.0265753  ,  2.72037e-25,  3.25672e-16,  0.194068   ])
146610  , -214798     , array([ 1.54209    ,  0.0249333  ,  2.72037e-25,  5.80586e-17,  0.161696   ])
146611  , -214798     , array([ 1.54209    ,  0.0249333  ,  2.72037e-25,  5.80586e-17,  0.161696   ])
146612  , -214797     , array([ 1.54364    ,  0.0249333  ,  2.72037e-25,  5.80586e-17,  0.161696   ])
146613  , -214568     , array([ 1.54209    ,  0.0249583  ,  2.72037e-25,  5.80586e-17,  0.161696   ])
146614  , -214798     , array([ 1.54209    ,  0.0249333  ,  2.72309e-25,  5.80586e-17,  0.161696   ])
146615  , -214798     , array([ 1.54209    ,  0.0249333  ,  2.72037e-25,  5.81167e-17,  0.161696   ])
146616  , -215030     , array([ 1.54209    ,  0.0249333  ,  2.72037e-25,  5.80586e-17,  0.161857   ])
146617  , -146835     , array([ 1.54822    ,  0.034467   ,  2.72037e-25,  3.61354e-19,  0.157447   ])
146618  , -146835     , array([ 1.54822    ,  0.034467   ,  2.72037e-25,  3.61354e-19,  0.157447   ])
146619  , -146834     , array([ 1.54977    ,  0.034467   ,  2.72037e-25,  3.61354e-19,  0.157447   ])
146620  , -146673     , array([ 1.54822    ,  0.0345015  ,  2.72037e-25,  3.61354e-19,  0.157447   ])
146621  , -146835     , array([ 1.54822    ,  0.034467   ,  2.72309e-25,  3.61354e-19,  0.157447   ])
