247     , -2319.31    , array([ 0.202575   ,  0.963316   ,  0.000234608,  9.5558e-75 ])
282     , -1793.77    , array([ 0.0167939  ,  0.963316   ,  0.00171297 ,  9.56536e-75])
283     , -2022.96    , array([ 0.0382517  ,  0.963316   ,  0.000887822,  9.5558e-75 ])
284     , -2022.96    , array([ 0.0382517  ,  0.963316   ,  0.000887822,  9.5558e-75 ])
285     , -2023.19    , array([ 0.03829    ,  0.963316   ,  0.000887822,  9.5558e-75 ])
286     , -2022.96    , array([ 0.0382517  ,  0.96428    ,  0.000887822,  9.5558e-75 ])
287     , -2022.73    , array([ 0.0382517  ,  0.963316   ,  0.00088871 ,  9.5558e-75 ])
288     , -2022.96    , array([ 0.0382517  ,  0.963316   ,  0.000887822,  9.56536e-75])
289     , -1780.69    , array([ 0.0190521  ,  0.963316   ,  0.00154883 ,  9.5558e-75 ])
290     , -1780.69    , array([ 0.0190521  ,  0.963316   ,  0.00154883 ,  9.5558e-75 ])
291     , -1780.7     , array([ 0.0190712  ,  0.963316   ,  0.00154883 ,  9.5558e-75 ])
292     , -1780.69    , array([ 0.0190521  ,  0.96428    ,  0.00154883 ,  9.5558e-75 ])
293     , -1780.66    , array([ 0.0190521  ,  0.963316   ,  0.00155038 ,  9.5558e-75 ])
294     , -1780.69    , array([ 0.0190521  ,  0.963316   ,  0.00154883 ,  9.56536e-75])
295     , -1780.34    , array([ 0.0187014  ,  0.963316   ,  0.00157198 ,  9.5558e-75 ])
296     , -1780.34    , array([ 0.0187014  ,  0.963316   ,  0.00157198 ,  9.5558e-75 ])
297     , -1780.33    , array([ 0.0187201  ,  0.963316   ,  0.00157198 ,  9.5558e-75 ])
298     , -1780.34    , array([ 0.0187014  ,  0.96428    ,  0.00157198 ,  9.5558e-75 ])
299     , -1780.33    , array([ 0.0187014  ,  0.963316   ,  0.00157356 ,  9.5558e-75 ])
300     , -1780.34    , array([ 0.0187014  ,  0.963316   ,  0.00157198 ,  9.56536e-75])
307     , -1780.34    , array([ 0.0187014  ,  0.963316   ,  0.00157199 ,  9.5558e-75 ])
308     , -1780.34    , array([ 0.0187014  ,  0.963316   ,  0.00157199 ,  9.5558e-75 ])
309     , -1780.33    , array([ 0.0187201  ,  0.963316   ,  0.00157199 ,  9.5558e-75 ])
310     , -1780.34    , array([ 0.0187014  ,  0.96428    ,  0.00157199 ,  9.5558e-75 ])
311     , -1780.33    , array([ 0.0187014  ,  0.963316   ,  0.00157356 ,  9.5558e-75 ])
312     , -1780.34    , array([ 0.0187014  ,  0.963316   ,  0.00157199 ,  9.56536e-75])
313     , -1780.34    , array([ 0.0187014  ,  0.963316   ,  0.001572   ,  9.5558e-75 ])
314     , -1780.34    , array([ 0.0187014  ,  0.963316   ,  0.001572   ,  9.5558e-75 ])
315     , -1780.33    , array([ 0.0187201  ,  0.963316   ,  0.001572   ,  9.5558e-75 ])
316     , -1780.34    , array([ 0.0187014  ,  0.96428    ,  0.001572   ,  9.5558e-75 ])
317     , -1780.33    , array([ 0.0187014  ,  0.963316   ,  0.00157357 ,  9.5558e-75 ])
318     , -1780.34    , array([ 0.0187014  ,  0.963316   ,  0.001572   ,  9.56536e-75])
319     , -2336.8     , array([ 0.0999072  ,  0.963316   ,  1.60566    ,  9.5558e-75 ])
320     , -2336.8     , array([ 0.0999072  ,  0.963316   ,  1.60566    ,  9.5558e-75 ])
321     , -2336.8     , array([ 0.100007   ,  0.963316   ,  1.60566    ,  9.5558e-75 ])
322     , -2336.8     , array([ 0.0999072  ,  0.96428    ,  1.60566    ,  9.5558e-75 ])
323     , -2336.8     , array([ 0.0999072  ,  0.963316   ,  1.60727    ,  9.5558e-75 ])
324     , -2336.8     , array([ 0.0999072  ,  0.963316   ,  1.60566    ,  9.56536e-75])
325     , -1782.75    , array([ 0.0194447  ,  0.963316   ,  0.00184691 ,  9.5558e-75 ])
326     , -1782.75    , array([ 0.0194447  ,  0.963316   ,  0.00184691 ,  9.5558e-75 ])
327     , -1782.66    , array([ 0.0194641  ,  0.963316   ,  0.00184691 ,  9.5558e-75 ])
328     , -1782.75    , array([ 0.0194447  ,  0.96428    ,  0.00184691 ,  9.5558e-75 ])
329     , -1782.82    , array([ 0.0194447  ,  0.963316   ,  0.00184876 ,  9.5558e-75 ])
330     , -1782.75    , array([ 0.0194447  ,  0.963316   ,  0.00184691 ,  9.56536e-75])
331     , -1780.1     , array([ 0.0188701  ,  0.963316   ,  0.00163146 ,  9.5558e-75 ])
332     , -1780.1     , array([ 0.0188701  ,  0.963316   ,  0.00163146 ,  9.5558e-75 ])
333     , -1780.08    , array([ 0.018889   ,  0.963316   ,  0.00163146 ,  9.5558e-75 ])
334     , -1780.1     , array([ 0.0188701  ,  0.96428    ,  0.00163146 ,  9.5558e-75 ])
335     , -1780.11    , array([ 0.0188701  ,  0.963316   ,  0.0016331  ,  9.5558e-75 ])
336     , -1780.1     , array([ 0.0188701  ,  0.963316   ,  0.00163146 ,  9.56536e-75])
337     , -1779.6     , array([ 0.0193494  ,  0.963316   ,  0.00167706 ,  9.5558e-75 ])
338     , -1779.6     , array([ 0.0193494  ,  0.963316   ,  0.00167706 ,  9.5558e-75 ])
339     , -1779.57    , array([ 0.0193687  ,  0.963316   ,  0.00167706 ,  9.5558e-75 ])
340     , -1779.6     , array([ 0.0193494  ,  0.96428    ,  0.00167706 ,  9.5558e-75 ])
341     , -1779.6     , array([ 0.0193494  ,  0.963316   ,  0.00167873 ,  9.5558e-75 ])
342     , -1779.6     , array([ 0.0193494  ,  0.963316   ,  0.00167706 ,  9.56536e-75])
343     , -1777.42    , array([ 0.0213915  ,  0.963316   ,  0.00187252 ,  9.5558e-75 ])
344     , -1777.42    , array([ 0.0213915  ,  0.963316   ,  0.00187252 ,  9.5558e-75 ])
345     , -1777.39    , array([ 0.0214129  ,  0.963316   ,  0.00187252 ,  9.5558e-75 ])
346     , -1777.42    , array([ 0.0213915  ,  0.96428    ,  0.00187252 ,  9.5558e-75 ])
347     , -1777.42    , array([ 0.0213915  ,  0.963316   ,  0.00187439 ,  9.5558e-75 ])
348     , -1777.42    , array([ 0.0213915  ,  0.963316   ,  0.00187252 ,  9.56536e-75])
349     , -1765.53    , array([ 0.0319546  ,  0.963316   ,  0.00291033 ,  9.5558e-75 ])
350     , -1765.53    , array([ 0.0319546  ,  0.963316   ,  0.00291033 ,  9.5558e-75 ])
351     , -1765.5     , array([ 0.0319866  ,  0.963316   ,  0.00291033 ,  9.5558e-75 ])
352     , -1765.53    , array([ 0.0319546  ,  0.96428    ,  0.00291033 ,  9.5558e-75 ])
353     , -1765.53    , array([ 0.0319546  ,  0.963316   ,  0.00291324 ,  9.5558e-75 ])
354     , -1765.53    , array([ 0.0319546  ,  0.963316   ,  0.00291033 ,  9.56536e-75])
355     , -1619.06    , array([ 0.159114   ,  0.963316   ,  0.0169827  ,  9.5558e-75 ])
356     , -1619.06    , array([ 0.159114   ,  0.963316   ,  0.0169827  ,  9.5558e-75 ])
357     , -1619.21    , array([ 0.159273   ,  0.963316   ,  0.0169827  ,  9.5558e-75 ])
358     , -1619.06    , array([ 0.159114   ,  0.96428    ,  0.0169827  ,  9.5558e-75 ])
359     , -1618.78    , array([ 0.159114   ,  0.963316   ,  0.0169997  ,  9.5558e-75 ])
360     , -1619.06    , array([ 0.159114   ,  0.963316   ,  0.0169827  ,  9.56536e-75])
367     , -1619.06    , array([ 0.159115   ,  0.963316   ,  0.0169829  ,  9.5558e-75 ])
368     , -1619.06    , array([ 0.159115   ,  0.963316   ,  0.0169829  ,  9.5558e-75 ])
369     , -1619.21    , array([ 0.159275   ,  0.963316   ,  0.0169829  ,  9.5558e-75 ])
370     , -1619.06    , array([ 0.159115   ,  0.96428    ,  0.0169829  ,  9.5558e-75 ])
371     , -1618.78    , array([ 0.159115   ,  0.963316   ,  0.0169999  ,  9.5558e-75 ])
372     , -1619.06    , array([ 0.159115   ,  0.963316   ,  0.0169829  ,  9.56536e-75])
373     , -1619.05    , array([ 0.159117   ,  0.963316   ,  0.0169831  ,  9.5558e-75 ])
374     , -1619.05    , array([ 0.159117   ,  0.963316   ,  0.0169831  ,  9.5558e-75 ])
375     , -1619.21    , array([ 0.159276   ,  0.963316   ,  0.0169831  ,  9.5558e-75 ])
376     , -1619.05    , array([ 0.159117   ,  0.96428    ,  0.0169831  ,  9.5558e-75 ])
377     , -1618.78    , array([ 0.159117   ,  0.963316   ,  0.017      ,  9.5558e-75 ])
378     , -1619.05    , array([ 0.159117   ,  0.963316   ,  0.0169831  ,  9.56536e-75])
379     , -10073.3    , array([ 3.94511    ,  0.963316   ,  0.57828    ,  9.5558e-75 ])
380     , -10073.3    , array([ 3.94511    ,  0.963316   ,  0.57828    ,  9.5558e-75 ])
381     , -10079.6    , array([ 3.94906    ,  0.963316   ,  0.57828    ,  9.5558e-75 ])
382     , -10073.3    , array([ 3.94511    ,  0.96428    ,  0.57828    ,  9.5558e-75 ])
383     , -10076.5    , array([ 3.94511    ,  0.963316   ,  0.578859   ,  9.5558e-75 ])
384     , -10073.3    , array([ 3.94511    ,  0.963316   ,  0.57828    ,  9.56536e-75])
385     , -1550.15    , array([ 0.263915   ,  0.963316   ,  0.0296127  ,  9.5558e-75 ])
386     , -1550.15    , array([ 0.263915   ,  0.963316   ,  0.0296127  ,  9.5558e-75 ])
387     , -1550.54    , array([ 0.264179   ,  0.963316   ,  0.0296127  ,  9.5558e-75 ])
388     , -1550.15    , array([ 0.263915   ,  0.96428    ,  0.0296127  ,  9.5558e-75 ])
389     , -1549.71    , array([ 0.263915   ,  0.963316   ,  0.0296423  ,  9.5558e-75 ])
390     , -1550.15    , array([ 0.263915   ,  0.963316   ,  0.0296127  ,  9.56536e-75])
391     , -1537.19    , array([ 0.356864   ,  0.963316   ,  0.0412539  ,  9.5558e-75 ])
392     , -1537.19    , array([ 0.356864   ,  0.963316   ,  0.0412539  ,  9.5558e-75 ])
393     , -1537.8     , array([ 0.357221   ,  0.963316   ,  0.0412539  ,  9.5558e-75 ])
394     , -1537.19    , array([ 0.356864   ,  0.96428    ,  0.0412539  ,  9.5558e-75 ])
395     , -1536.67    , array([ 0.356864   ,  0.963316   ,  0.0412952  ,  9.5558e-75 ])
396     , -1537.19    , array([ 0.356864   ,  0.963316   ,  0.0412539  ,  9.56536e-75])
397     , -1536.42    , array([ 0.330732   ,  0.963316   ,  0.0379467  ,  9.5558e-75 ])
398     , -1536.42    , array([ 0.330732   ,  0.963316   ,  0.0379467  ,  9.5558e-75 ])
399     , -1536.96    , array([ 0.331063   ,  0.963316   ,  0.0379467  ,  9.5558e-75 ])
400     , -1536.42    , array([ 0.330732   ,  0.96428    ,  0.0379467  ,  9.5558e-75 ])
401     , -1535.91    , array([ 0.330732   ,  0.963316   ,  0.0379847  ,  9.5558e-75 ])
402     , -1536.42    , array([ 0.330732   ,  0.963316   ,  0.0379467  ,  9.56536e-75])
409     , -1536.42    , array([ 0.330739   ,  0.963316   ,  0.0379476  ,  9.5558e-75 ])
410     , -1536.42    , array([ 0.330739   ,  0.963316   ,  0.0379476  ,  9.5558e-75 ])
411     , -1536.96    , array([ 0.33107    ,  0.963316   ,  0.0379476  ,  9.5558e-75 ])
412     , -1536.42    , array([ 0.330739   ,  0.96428    ,  0.0379476  ,  9.5558e-75 ])
413     , -1535.91    , array([ 0.330739   ,  0.963316   ,  0.0379856  ,  9.5558e-75 ])
414     , -1536.42    , array([ 0.330739   ,  0.963316   ,  0.0379476  ,  9.56536e-75])
415     , -1536.42    , array([ 0.33076    ,  0.963316   ,  0.0379503  ,  9.5558e-75 ])
416     , -1536.42    , array([ 0.33076    ,  0.963316   ,  0.0379503  ,  9.5558e-75 ])
417     , -1536.96    , array([ 0.331091   ,  0.963316   ,  0.0379503  ,  9.5558e-75 ])
418     , -1536.42    , array([ 0.33076    ,  0.96428    ,  0.0379503  ,  9.5558e-75 ])
419     , -1535.91    , array([ 0.33076    ,  0.963316   ,  0.0379883  ,  9.5558e-75 ])
420     , -1536.42    , array([ 0.33076    ,  0.963316   ,  0.0379503  ,  9.56536e-75])
427     , -1536.42    , array([ 0.330762   ,  0.963316   ,  0.0379505  ,  9.5558e-75 ])
428     , -1536.42    , array([ 0.330762   ,  0.963316   ,  0.0379505  ,  9.5558e-75 ])
429     , -1536.96    , array([ 0.331092   ,  0.963316   ,  0.0379505  ,  9.5558e-75 ])
430     , -1536.42    , array([ 0.330762   ,  0.96428    ,  0.0379505  ,  9.5558e-75 ])
431     , -1535.91    , array([ 0.330762   ,  0.963316   ,  0.0379885  ,  9.5558e-75 ])
432     , -1536.42    , array([ 0.330762   ,  0.963316   ,  0.0379505  ,  9.56536e-75])
433     , -1536.42    , array([ 0.330767   ,  0.963316   ,  0.0379512  ,  9.5558e-75 ])
434     , -1536.42    , array([ 0.330767   ,  0.963316   ,  0.0379512  ,  9.5558e-75 ])
435     , -1536.96    , array([ 0.331098   ,  0.963316   ,  0.0379512  ,  9.5558e-75 ])
436     , -1536.42    , array([ 0.330767   ,  0.96428    ,  0.0379512  ,  9.5558e-75 ])
437     , -1535.91    , array([ 0.330767   ,  0.963316   ,  0.0379892  ,  9.5558e-75 ])
438     , -1536.42    , array([ 0.330767   ,  0.963316   ,  0.0379512  ,  9.56536e-75])
445     , -1536.42    , array([ 0.330767   ,  0.963316   ,  0.0379512  ,  9.5558e-75 ])
446     , -1536.42    , array([ 0.330767   ,  0.963316   ,  0.0379512  ,  9.5558e-75 ])
447     , -1536.96    , array([ 0.331098   ,  0.963316   ,  0.0379512  ,  9.5558e-75 ])
448     , -1536.42    , array([ 0.330767   ,  0.96428    ,  0.0379512  ,  9.5558e-75 ])
449     , -1535.91    , array([ 0.330767   ,  0.963316   ,  0.0379892  ,  9.5558e-75 ])
450     , -1536.42    , array([ 0.330767   ,  0.963316   ,  0.0379512  ,  9.56536e-75])
451     , -1536.42    , array([ 0.330768   ,  0.963316   ,  0.0379514  ,  9.5558e-75 ])
452     , -1536.42    , array([ 0.330768   ,  0.963316   ,  0.0379514  ,  9.5558e-75 ])
453     , -1536.96    , array([ 0.331099   ,  0.963316   ,  0.0379514  ,  9.5558e-75 ])
454     , -1536.42    , array([ 0.330768   ,  0.96428    ,  0.0379514  ,  9.5558e-75 ])
455     , -1535.91    , array([ 0.330768   ,  0.963316   ,  0.0379894  ,  9.5558e-75 ])
456     , -1536.42    , array([ 0.330768   ,  0.963316   ,  0.0379514  ,  9.56536e-75])
457     , -19597.3    , array([ 8.62096    ,  0.963316   ,  1.4332     ,  9.5558e-75 ])
458     , -19597.3    , array([ 8.62096    ,  0.963316   ,  1.4332     ,  9.5558e-75 ])
459     , -19607.8    , array([ 8.62958    ,  0.963316   ,  1.4332     ,  9.5558e-75 ])
460     , -19597.3    , array([ 8.62096    ,  0.96428    ,  1.4332     ,  9.5558e-75 ])
461     , -19600.1    , array([ 8.62096    ,  0.963316   ,  1.43463    ,  9.5558e-75 ])
462     , -19597.3    , array([ 8.62096    ,  0.963316   ,  1.4332     ,  9.56536e-75])
463     , -1536.28    , array([ 0.333371   ,  0.963316   ,  0.0382842  ,  9.5558e-75 ])
464     , -1536.28    , array([ 0.333371   ,  0.963316   ,  0.0382842  ,  9.5558e-75 ])
465     , -1536.83    , array([ 0.333705   ,  0.963316   ,  0.0382842  ,  9.5558e-75 ])
466     , -1536.28    , array([ 0.333371   ,  0.96428    ,  0.0382842  ,  9.5558e-75 ])
467     , -1535.77    , array([ 0.333371   ,  0.963316   ,  0.0383225  ,  9.5558e-75 ])
468     , -1536.28    , array([ 0.333371   ,  0.963316   ,  0.0382842  ,  9.56536e-75])
469     , -1536.01    , array([ 0.333557   ,  0.963316   ,  0.0383278  ,  9.5558e-75 ])
470     , -1536.01    , array([ 0.333557   ,  0.963316   ,  0.0383278  ,  9.5558e-75 ])
471     , -1536.56    , array([ 0.33389    ,  0.963316   ,  0.0383278  ,  9.5558e-75 ])
472     , -1536.01    , array([ 0.333557   ,  0.96428    ,  0.0383278  ,  9.5558e-75 ])
473     , -1535.5     , array([ 0.333557   ,  0.963316   ,  0.0383662  ,  9.5558e-75 ])
474     , -1536.01    , array([ 0.333557   ,  0.963316   ,  0.0383278  ,  9.56536e-75])
475     , -1534.91    , array([ 0.334299   ,  0.963316   ,  0.038503   ,  9.5558e-75 ])
476     , -1534.91    , array([ 0.334299   ,  0.963316   ,  0.038503   ,  9.5558e-75 ])
477     , -1535.47    , array([ 0.334634   ,  0.963316   ,  0.038503   ,  9.5558e-75 ])
478     , -1534.91    , array([ 0.334299   ,  0.96428    ,  0.038503   ,  9.5558e-75 ])
479     , -1534.4     , array([ 0.334299   ,  0.963316   ,  0.0385416  ,  9.5558e-75 ])
480     , -1534.91    , array([ 0.334299   ,  0.963316   ,  0.038503   ,  9.56536e-75])
481     , -1530.53    , array([ 0.337285   ,  0.963316   ,  0.0392119  ,  9.5558e-75 ])
482     , -1530.53    , array([ 0.337285   ,  0.963316   ,  0.0392119  ,  9.5558e-75 ])
483     , -1531.1     , array([ 0.337623   ,  0.963316   ,  0.0392119  ,  9.5558e-75 ])
484     , -1530.53    , array([ 0.337285   ,  0.96428    ,  0.0392119  ,  9.5558e-75 ])
485     , -1530.02    , array([ 0.337285   ,  0.963316   ,  0.0392511  ,  9.5558e-75 ])
486     , -1530.53    , array([ 0.337285   ,  0.963316   ,  0.0392119  ,  9.56536e-75])
487     , -1513.01    , array([ 0.349499   ,  0.963316   ,  0.04218    ,  9.5558e-75 ])
488     , -1513.01    , array([ 0.349499   ,  0.963316   ,  0.04218    ,  9.5558e-75 ])
489     , -1513.6     , array([ 0.349848   ,  0.963316   ,  0.04218    ,  9.5558e-75 ])
490     , -1513.01    , array([ 0.349499   ,  0.96428    ,  0.04218    ,  9.5558e-75 ])
491     , -1512.48    , array([ 0.349499   ,  0.963316   ,  0.0422222  ,  9.5558e-75 ])
492     , -1513.01    , array([ 0.349499   ,  0.963316   ,  0.04218    ,  9.56536e-75])
493     , -1445.37    , array([ 0.402938   ,  0.963316   ,  0.0564761  ,  9.5558e-75 ])
494     , -1445.37    , array([ 0.402938   ,  0.963316   ,  0.0564761  ,  9.5558e-75 ])
495     , -1446.12    , array([ 0.403341   ,  0.963316   ,  0.0564761  ,  9.5558e-75 ])
496     , -1445.37    , array([ 0.402938   ,  0.96428    ,  0.0564761  ,  9.5558e-75 ])
497     , -1444.79    , array([ 0.402938   ,  0.963316   ,  0.0565326  ,  9.5558e-75 ])
498     , -1445.37    , array([ 0.402938   ,  0.963316   ,  0.0564761  ,  9.56536e-75])
499     , -1533.63    , array([ 0.711887   ,  0.963316   ,  0.181508   ,  9.5558e-75 ])
500     , -1533.63    , array([ 0.711887   ,  0.963316   ,  0.181508   ,  9.5558e-75 ])
501     , -1535.72    , array([ 0.712599   ,  0.963316   ,  0.181508   ,  9.5558e-75 ])
502     , -1533.63    , array([ 0.711887   ,  0.96428    ,  0.181508   ,  9.5558e-75 ])
503     , -1533.22    , array([ 0.711887   ,  0.963316   ,  0.18169    ,  9.5558e-75 ])
504     , -1533.63    , array([ 0.711887   ,  0.963316   ,  0.181508   ,  9.56536e-75])
505     , -1371.85    , array([ 0.513805   ,  0.963316   ,  0.0929829  ,  9.5558e-75 ])
506     , -1371.85    , array([ 0.513805   ,  0.963316   ,  0.0929829  ,  9.5558e-75 ])
507     , -1373.02    , array([ 0.514319   ,  0.963316   ,  0.0929829  ,  9.5558e-75 ])
508     , -1371.85    , array([ 0.513805   ,  0.96428    ,  0.0929829  ,  9.5558e-75 ])
509     , -1371.24    , array([ 0.513805   ,  0.963316   ,  0.093076   ,  9.5558e-75 ])
510     , -1371.85    , array([ 0.513805   ,  0.963316   ,  0.0929829  ,  9.56536e-75])
511     , -1139.94    , array([ 0.61142    ,  0.963316   ,  0.223507   ,  9.5558e-75 ])
512     , -1139.94    , array([ 0.61142    ,  0.963316   ,  0.223507   ,  9.5558e-75 ])
513     , -1141.81    , array([ 0.612032   ,  0.963316   ,  0.223507   ,  9.5558e-75 ])
514     , -1139.94    , array([ 0.61142    ,  0.96428    ,  0.223507   ,  9.5558e-75 ])
515     , -1139.51    , array([ 0.61142    ,  0.963316   ,  0.22373    ,  9.5558e-75 ])
516     , -1139.94    , array([ 0.61142    ,  0.963316   ,  0.223507   ,  9.56536e-75])
517     , -803.814    , array([ 0.542296   ,  0.963316   ,  0.393977   ,  9.5558e-75 ])
518     , -803.814    , array([ 0.542296   ,  0.963316   ,  0.393977   ,  9.5558e-75 ])
519     , -805.214    , array([ 0.542839   ,  0.963316   ,  0.393977   ,  9.5558e-75 ])
520     , -803.814    , array([ 0.542296   ,  0.96428    ,  0.393977   ,  9.5558e-75 ])
521     , -803.855    , array([ 0.542296   ,  0.963316   ,  0.394372   ,  9.5558e-75 ])
522     , -803.814    , array([ 0.542296   ,  0.963316   ,  0.393977   ,  9.56536e-75])
523     , -445.027    , array([ 0.335646   ,  0.963316   ,  0.327292   ,  9.5558e-75 ])
524     , -445.027    , array([ 0.335646   ,  0.963316   ,  0.327292   ,  9.5558e-75 ])
525     , -445.257    , array([ 0.335981   ,  0.963316   ,  0.327292   ,  9.5558e-75 ])
526     , -445.027    , array([ 0.335646   ,  0.96428    ,  0.327292   ,  9.5558e-75 ])
527     , -444.938    , array([ 0.335646   ,  0.963316   ,  0.327619   ,  9.5558e-75 ])
528     , -445.027    , array([ 0.335646   ,  0.963316   ,  0.327292   ,  9.56536e-75])
529     , -424.54     , array([ 0.306194   ,  0.963316   ,  0.363181   ,  9.5558e-75 ])
530     , -424.54     , array([ 0.306194   ,  0.963316   ,  0.363181   ,  9.5558e-75 ])
531     , -424.692    , array([ 0.3065     ,  0.963316   ,  0.363181   ,  9.5558e-75 ])
532     , -424.54     , array([ 0.306194   ,  0.96428    ,  0.363181   ,  9.5558e-75 ])
533     , -424.577    , array([ 0.306194   ,  0.963316   ,  0.363544   ,  9.5558e-75 ])
534     , -424.54     , array([ 0.306194   ,  0.963316   ,  0.363181   ,  9.56536e-75])
535     , -409.231    , array([ 0.264056   ,  0.963316   ,  0.359078   ,  9.5558e-75 ])
536     , -409.231    , array([ 0.264056   ,  0.963316   ,  0.359078   ,  9.5558e-75 ])
537     , -409.297    , array([ 0.26432    ,  0.963316   ,  0.359078   ,  9.5558e-75 ])
538     , -409.231    , array([ 0.264056   ,  0.96428    ,  0.359078   ,  9.5558e-75 ])
539     , -409.226    , array([ 0.264056   ,  0.963316   ,  0.359438   ,  9.5558e-75 ])
540     , -409.231    , array([ 0.264056   ,  0.963316   ,  0.359078   ,  9.56536e-75])
541     , -403.858    , array([ 0.233464   ,  0.963316   ,  0.365874   ,  9.5558e-75 ])
542     , -403.858    , array([ 0.233464   ,  0.963316   ,  0.365874   ,  9.5558e-75 ])
543     , -403.885    , array([ 0.233698   ,  0.963316   ,  0.365874   ,  9.5558e-75 ])
544     , -403.858    , array([ 0.233464   ,  0.96428    ,  0.365874   ,  9.5558e-75 ])
545     , -403.927    , array([ 0.233464   ,  0.963316   ,  0.36624    ,  9.5558e-75 ])
546     , -403.858    , array([ 0.233464   ,  0.963316   ,  0.365874   ,  9.56536e-75])
547     , -399.262    , array([ 0.202689   ,  0.963316   ,  0.349362   ,  9.5558e-75 ])
548     , -399.262    , array([ 0.202689   ,  0.963316   ,  0.349362   ,  9.5558e-75 ])
549     , -399.281    , array([ 0.202892   ,  0.963316   ,  0.349362   ,  9.5558e-75 ])
550     , -399.262    , array([ 0.202689   ,  0.96428    ,  0.349362   ,  9.5558e-75 ])
551     , -399.27     , array([ 0.202689   ,  0.963316   ,  0.349711   ,  9.5558e-75 ])
552     , -399.262    , array([ 0.202689   ,  0.963316   ,  0.349362   ,  9.56536e-75])
553     , -398.056    , array([ 0.17325    ,  0.963316   ,  0.339974   ,  9.5558e-75 ])
554     , -398.056    , array([ 0.17325    ,  0.963316   ,  0.339974   ,  9.5558e-75 ])
555     , -398.027    , array([ 0.173423   ,  0.963316   ,  0.339974   ,  9.5558e-75 ])
556     , -398.056    , array([ 0.17325    ,  0.96428    ,  0.339974   ,  9.5558e-75 ])
557     , -398.171    , array([ 0.17325    ,  0.963316   ,  0.340314   ,  9.5558e-75 ])
558     , -398.056    , array([ 0.17325    ,  0.963316   ,  0.339974   ,  9.56536e-75])
