8880    , -2326.11    , array([ 0.0199854  ,  0.331599   ,  1.11746e-07,  0.000275708])
8881    , -2326.11    , array([ 0.0200054  ,  0.331599   ,  1.11746e-07,  0.000275708])
8882    , -2326.13    , array([ 0.0199854  ,  0.331931   ,  1.11746e-07,  0.000275708])
8883    , -2326.11    , array([ 0.0199854  ,  0.331599   ,  1.11858e-07,  0.000275708])
8884    , -2326.1     , array([ 0.0199854  ,  0.331599   ,  1.11746e-07,  0.000275984])
8885    , -2326.11    , array([ 0.0199854  ,  0.331599   ,  1.11746e-07,  0.000275708])
8886    , -2283.5     , array([ 0.0198729  ,  0.143248   ,  1.12367e-07,  0.000483504])
8887    , -2283.5     , array([ 0.0198729  ,  0.143248   ,  1.12367e-07,  0.000483504])
8888    , -2283.5     , array([ 0.0198928  ,  0.143248   ,  1.12367e-07,  0.000483504])
8889    , -2283.56    , array([ 0.0198729  ,  0.143391   ,  1.12367e-07,  0.000483504])
8890    , -2283.5     , array([ 0.0198729  ,  0.143248   ,  1.12479e-07,  0.000483504])
8891    , -2283.45    , array([ 0.0198729  ,  0.143248   ,  1.12367e-07,  0.000483987])
8892    , -6408.72    , array([ 0.0194291  ,  0.00498865 ,  1.14884e-07,  0.00457301 ])
8893    , -6408.72    , array([ 0.0194291  ,  0.00498865 ,  1.14884e-07,  0.00457301 ])
8894    , -6408.72    , array([ 0.0194485  ,  0.00498865 ,  1.14884e-07,  0.00457301 ])
8895    , -6404.86    , array([ 0.0194291  ,  0.00499365 ,  1.14884e-07,  0.00457301 ])
8896    , -6408.72    , array([ 0.0194291  ,  0.00498865 ,  1.14999e-07,  0.00457301 ])
8897    , -6412.16    , array([ 0.0194291  ,  0.00498865 ,  1.14884e-07,  0.00457758 ])
8898    , -2142.35    , array([ 0.019766   ,  0.0642645  ,  1.12962e-07,  0.000826739])
8899    , -2142.35    , array([ 0.019766   ,  0.0642645  ,  1.12962e-07,  0.000826739])
8900    , -2142.35    , array([ 0.0197858  ,  0.0642645  ,  1.12962e-07,  0.000826739])
8901    , -2142.52    , array([ 0.019766   ,  0.0643288  ,  1.12962e-07,  0.000826739])
8902    , -2142.35    , array([ 0.019766   ,  0.0642645  ,  1.13075e-07,  0.000826739])
8903    , -2142.18    , array([ 0.019766   ,  0.0642645  ,  1.12962e-07,  0.000827566])
8904    , -1874.75    , array([ 0.0196695  ,  0.0310353  ,  1.13506e-07,  0.00134561 ])
8905    , -1874.75    , array([ 0.0196695  ,  0.0310353  ,  1.13506e-07,  0.00134561 ])
8906    , -1874.75    , array([ 0.0196892  ,  0.0310353  ,  1.13506e-07,  0.00134561 ])
8907    , -1874.98    , array([ 0.0196695  ,  0.0310664  ,  1.13506e-07,  0.00134561 ])
8908    , -1874.75    , array([ 0.0196695  ,  0.0310353  ,  1.1362e-07 ,  0.00134561 ])
8909    , -1874.52    , array([ 0.0196695  ,  0.0310353  ,  1.13506e-07,  0.00134696 ])
8910    , -1818.26    , array([ 0.0196479  ,  0.026373   ,  1.13628e-07,  0.00150049 ])
8911    , -1818.26    , array([ 0.0196479  ,  0.026373   ,  1.13628e-07,  0.00150049 ])
8912    , -1818.26    , array([ 0.0196676  ,  0.026373   ,  1.13628e-07,  0.00150049 ])
8913    , -1818.44    , array([ 0.0196479  ,  0.0263994  ,  1.13628e-07,  0.00150049 ])
8914    , -1818.26    , array([ 0.0196479  ,  0.026373   ,  1.13742e-07,  0.00150049 ])
8915    , -1818.08    , array([ 0.0196479  ,  0.026373   ,  1.13628e-07,  0.00150199 ])
8916    , -1778.73    , array([ 0.0196133  ,  0.0202851  ,  1.13825e-07,  0.0017886  ])
8917    , -1778.73    , array([ 0.0196133  ,  0.0202851  ,  1.13825e-07,  0.0017886  ])
8918    , -1778.73    , array([ 0.0196329  ,  0.0202851  ,  1.13825e-07,  0.0017886  ])
8919    , -1778.69    , array([ 0.0196133  ,  0.0203054  ,  1.13825e-07,  0.0017886  ])
8920    , -1778.73    , array([ 0.0196133  ,  0.0202851  ,  1.13939e-07,  0.0017886  ])
8921    , -1778.75    , array([ 0.0196133  ,  0.0202851  ,  1.13825e-07,  0.00179039 ])
8922    , -1778.25    , array([ 0.019618   ,  0.0210185  ,  1.13799e-07,  0.00174659 ])
8923    , -1778.25    , array([ 0.019618   ,  0.0210185  ,  1.13799e-07,  0.00174659 ])
8924    , -1778.25    , array([ 0.0196376  ,  0.0210185  ,  1.13799e-07,  0.00174659 ])
8925    , -1778.25    , array([ 0.019618   ,  0.0210395  ,  1.13799e-07,  0.00174659 ])
8926    , -1778.25    , array([ 0.019618   ,  0.0210185  ,  1.13912e-07,  0.00174659 ])
8927    , -1778.23    , array([ 0.019618   ,  0.0210185  ,  1.13799e-07,  0.00174834 ])
8934    , -1778.25    , array([ 0.019618   ,  0.0210168  ,  1.13799e-07,  0.00174672 ])
8935    , -1778.25    , array([ 0.019618   ,  0.0210168  ,  1.13799e-07,  0.00174672 ])
8936    , -1778.25    , array([ 0.0196376  ,  0.0210168  ,  1.13799e-07,  0.00174672 ])
8937    , -1778.25    , array([ 0.019618   ,  0.0210379  ,  1.13799e-07,  0.00174672 ])
8938    , -1778.25    , array([ 0.019618   ,  0.0210168  ,  1.13912e-07,  0.00174672 ])
