6568    , -73759.3    , array([ 0.238065   ,  0.0692758  ,  2.0318e-07 ,  4.54492e-42,  0.000275484])
6569    , -73760.1    , array([ 0.238303   ,  0.0692758  ,  2.0318e-07 ,  4.54492e-42,  0.000275484])
6570    , -73763.5    , array([ 0.238065   ,  0.0693451  ,  2.0318e-07 ,  4.54492e-42,  0.000275484])
6571    , -73759.3    , array([ 0.238065   ,  0.0692758  ,  2.03384e-07,  4.54492e-42,  0.000275484])
6572    , -73759.3    , array([ 0.238065   ,  0.0692758  ,  2.0318e-07 ,  4.54946e-42,  0.000275484])
6573    , -73754.2    , array([ 0.238065   ,  0.0692758  ,  2.0318e-07 ,  4.54492e-42,  0.000275759])
6574    , -73759.3    , array([ 0.238065   ,  0.0692758  ,  2.0318e-07 ,  4.54492e-42,  0.000275484])
6575    , -61076.8    , array([ 0.210267   ,  0.0364135  ,  2.0318e-07 ,  4.54492e-42,  0.000594259])
6576    , -61076.8    , array([ 0.210267   ,  0.0364135  ,  2.0318e-07 ,  4.54492e-42,  0.000594259])
6577    , -61078.3    , array([ 0.210477   ,  0.0364135  ,  2.0318e-07 ,  4.54492e-42,  0.000594259])
6578    , -61090.4    , array([ 0.210267   ,  0.0364499  ,  2.0318e-07 ,  4.54492e-42,  0.000594259])
6579    , -61076.8    , array([ 0.210267   ,  0.0364135  ,  2.03384e-07,  4.54492e-42,  0.000594259])
6580    , -61076.8    , array([ 0.210267   ,  0.0364135  ,  2.0318e-07 ,  4.54946e-42,  0.000594259])
6581    , -61061.7    , array([ 0.210267   ,  0.0364135  ,  2.0318e-07 ,  4.54492e-42,  0.000594854])
6582    , -157320     , array([ 0.127959   ,  0.00277962 ,  2.0318e-07 ,  4.54492e-42,  0.0128675  ])
6583    , -157320     , array([ 0.127959   ,  0.00277962 ,  2.0318e-07 ,  4.54492e-42,  0.0128675  ])
6584    , -157316     , array([ 0.128087   ,  0.00277962 ,  2.0318e-07 ,  4.54492e-42,  0.0128675  ])
6585    , -157151     , array([ 0.127959   ,  0.00278241 ,  2.0318e-07 ,  4.54492e-42,  0.0128675  ])
6586    , -157320     , array([ 0.127959   ,  0.00277962 ,  2.03384e-07,  4.54492e-42,  0.0128675  ])
6587    , -157320     , array([ 0.127959   ,  0.00277962 ,  2.0318e-07 ,  4.54946e-42,  0.0128675  ])
6588    , -157488     , array([ 0.127959   ,  0.00277962 ,  2.0318e-07 ,  4.54492e-42,  0.0128804  ])
6589    , -11093.1    , array([ 0.172651   ,  0.0131181  ,  2.0318e-07 ,  4.54492e-42,  0.00201363 ])
6590    , -11093.1    , array([ 0.172651   ,  0.0131181  ,  2.0318e-07 ,  4.54492e-42,  0.00201363 ])
6591    , -11093.6    , array([ 0.172824   ,  0.0131181  ,  2.0318e-07 ,  4.54492e-42,  0.00201363 ])
6592    , -11112.6    , array([ 0.172651   ,  0.0131312  ,  2.0318e-07 ,  4.54492e-42,  0.00201363 ])
6593    , -11093.1    , array([ 0.172651   ,  0.0131181  ,  2.03384e-07,  4.54492e-42,  0.00201363 ])
6594    , -11093.1    , array([ 0.172651   ,  0.0131181  ,  2.0318e-07 ,  4.54946e-42,  0.00201363 ])
6595    , -11073.2    , array([ 0.172651   ,  0.0131181  ,  2.0318e-07 ,  4.54492e-42,  0.00201564 ])
6596    , -3928.18    , array([ 0.156575   ,  0.00790678 ,  2.0318e-07 ,  4.54492e-42,  0.00368805 ])
6597    , -3928.18    , array([ 0.156575   ,  0.00790678 ,  2.0318e-07 ,  4.54492e-42,  0.00368805 ])
6598    , -3927.61    , array([ 0.156732   ,  0.00790678 ,  2.0318e-07 ,  4.54492e-42,  0.00368805 ])
6599    , -3918.44    , array([ 0.156575   ,  0.00791469 ,  2.0318e-07 ,  4.54492e-42,  0.00368805 ])
6600    , -3928.18    , array([ 0.156575   ,  0.00790678 ,  2.03384e-07,  4.54492e-42,  0.00368805 ])
6601    , -3928.18    , array([ 0.156575   ,  0.00790678 ,  2.0318e-07 ,  4.54946e-42,  0.00368805 ])
6602    , -3938.12    , array([ 0.156575   ,  0.00790678 ,  2.0318e-07 ,  4.54492e-42,  0.00369174 ])
6603    , -2484.81    , array([ 0.161769   ,  0.00936285 ,  2.0318e-07 ,  4.54492e-42,  0.00301335 ])
6604    , -2484.81    , array([ 0.161769   ,  0.00936285 ,  2.0318e-07 ,  4.54492e-42,  0.00301335 ])
