270909  , -76737      , array([ 0.0398149  ,  0.214517   ,  1.55615e-47,  1.7994e-09 ,  9.54697e-05])
270910  , -76738.7    , array([ 0.0398547  ,  0.214517   ,  1.55615e-47,  1.7994e-09 ,  9.54697e-05])
270911  , -76737.5    , array([ 0.0398149  ,  0.214731   ,  1.55615e-47,  1.7994e-09 ,  9.54697e-05])
270912  , -76737      , array([ 0.0398149  ,  0.214517   ,  1.55771e-47,  1.7994e-09 ,  9.54697e-05])
270913  , -76737      , array([ 0.0398149  ,  0.214517   ,  1.55615e-47,  1.8012e-09 ,  9.54697e-05])
270914  , -76734.7    , array([ 0.0398149  ,  0.214517   ,  1.55615e-47,  1.7994e-09 ,  9.55653e-05])
270915  , -76737      , array([ 0.0398149  ,  0.214517   ,  1.55615e-47,  1.7994e-09 ,  9.54697e-05])
270916  , -71177.5    , array([ 0.0216158  ,  0.180421   ,  1.55615e-47,  1.7994e-09 ,  0.000209417])
270917  , -71177.5    , array([ 0.0216158  ,  0.180421   ,  1.55615e-47,  1.7994e-09 ,  0.000209417])
270918  , -71183.1    , array([ 0.0216374  ,  0.180421   ,  1.55615e-47,  1.7994e-09 ,  0.000209417])
270919  , -71178.6    , array([ 0.0216158  ,  0.180601   ,  1.55615e-47,  1.7994e-09 ,  0.000209417])
270920  , -71177.5    , array([ 0.0216158  ,  0.180421   ,  1.55771e-47,  1.7994e-09 ,  0.000209417])
270921  , -71177.5    , array([ 0.0216158  ,  0.180421   ,  1.55615e-47,  1.8012e-09 ,  0.000209417])
270922  , -71170.6    , array([ 0.0216158  ,  0.180421   ,  1.55615e-47,  1.7994e-09 ,  0.000209627])
270923  , -244610     , array([ 0.00187791 ,  0.090279   ,  1.55615e-47,  1.7994e-09 ,  0.00484842 ])
270924  , -244610     , array([ 0.00187791 ,  0.090279   ,  1.55615e-47,  1.7994e-09 ,  0.00484842 ])
270925  , -244447     , array([ 0.00187979 ,  0.090279   ,  1.55615e-47,  1.7994e-09 ,  0.00484842 ])
270926  , -244623     , array([ 0.00187791 ,  0.0903694  ,  1.55615e-47,  1.7994e-09 ,  0.00484842 ])
270927  , -244610     , array([ 0.00187791 ,  0.090279   ,  1.55771e-47,  1.7994e-09 ,  0.00484842 ])
270928  , -244610     , array([ 0.00187791 ,  0.090279   ,  1.55615e-47,  1.8012e-09 ,  0.00484842 ])
270929  , -244745     , array([ 0.00187791 ,  0.090279   ,  1.55615e-47,  1.7994e-09 ,  0.00485327 ])
270930  , -58297.4    , array([ 0.0117833  ,  0.151919   ,  1.55615e-47,  1.7994e-09 ,  0.000456968])
270931  , -58297.4    , array([ 0.0117833  ,  0.151919   ,  1.55615e-47,  1.7994e-09 ,  0.000456968])
270932  , -58306.5    , array([ 0.011795   ,  0.151919   ,  1.55615e-47,  1.7994e-09 ,  0.000456968])
270933  , -58299.6    , array([ 0.0117833  ,  0.152071   ,  1.55615e-47,  1.7994e-09 ,  0.000456968])
270934  , -58297.4    , array([ 0.0117833  ,  0.151919   ,  1.55771e-47,  1.7994e-09 ,  0.000456968])
270935  , -58297.4    , array([ 0.0117833  ,  0.151919   ,  1.55615e-47,  1.8012e-09 ,  0.000456968])
270936  , -58285.9    , array([ 0.0117833  ,  0.151919   ,  1.55615e-47,  1.7994e-09 ,  0.000457425])
270937  , -51678.6    , array([ 0.00784893 ,  0.135397   ,  1.55615e-47,  1.7994e-09 ,  0.000770566])
270938  , -51678.6    , array([ 0.00784893 ,  0.135397   ,  1.55615e-47,  1.7994e-09 ,  0.000770566])
270939  , -51676.8    , array([ 0.00785678 ,  0.135397   ,  1.55615e-47,  1.7994e-09 ,  0.000770566])
270940  , -51681.7    , array([ 0.00784893 ,  0.135532   ,  1.55615e-47,  1.7994e-09 ,  0.000770566])
270941  , -51678.6    , array([ 0.00784893 ,  0.135397   ,  1.55771e-47,  1.7994e-09 ,  0.000770566])
270942  , -51678.6    , array([ 0.00784893 ,  0.135397   ,  1.55615e-47,  1.8012e-09 ,  0.000770566])
270943  , -51677.2    , array([ 0.00784893 ,  0.135397   ,  1.55615e-47,  1.7994e-09 ,  0.000771337])
270951  , -51674.4    , array([ 0.00784617 ,  0.135263   ,  1.55615e-47,  1.7994e-09 ,  0.000771639])
270952  , -51674.4    , array([ 0.00784617 ,  0.135263   ,  1.55615e-47,  1.7994e-09 ,  0.000771639])
270953  , -51672.5    , array([ 0.00785402 ,  0.135263   ,  1.55615e-47,  1.7994e-09 ,  0.000771639])
270954  , -51677.4    , array([ 0.00784617 ,  0.135399   ,  1.55615e-47,  1.7994e-09 ,  0.000771639])
270955  , -51674.4    , array([ 0.00784617 ,  0.135263   ,  1.55771e-47,  1.7994e-09 ,  0.000771639])
270956  , -51674.4    , array([ 0.00784617 ,  0.135263   ,  1.55615e-47,  1.8012e-09 ,  0.000771639])
270957  , -51673      , array([ 0.00784617 ,  0.135263   ,  1.55615e-47,  1.7994e-09 ,  0.000772411])
270958  , -51646.9    , array([ 0.00782731 ,  0.134357   ,  1.55615e-47,  1.7994e-09 ,  0.000779015])
270959  , -51646.9    , array([ 0.00782731 ,  0.134357   ,  1.55615e-47,  1.7994e-09 ,  0.000779015])
270960  , -51644.7    , array([ 0.00783514 ,  0.134357   ,  1.55615e-47,  1.7994e-09 ,  0.000779015])
270961  , -51649.9    , array([ 0.00782731 ,  0.134491   ,  1.55615e-47,  1.7994e-09 ,  0.000779015])
270962  , -51646.9    , array([ 0.00782731 ,  0.134357   ,  1.55771e-47,  1.7994e-09 ,  0.000779015])
270963  , -51646.9    , array([ 0.00782731 ,  0.134357   ,  1.55615e-47,  1.8012e-09 ,  0.000779015])
270964  , -51645.8    , array([ 0.00782731 ,  0.134357   ,  1.55615e-47,  1.7994e-09 ,  0.000779794])
270965  , -51582.5    , array([ 0.00754595 ,  0.126646   ,  1.55615e-47,  1.7994e-09 ,  0.00075343 ])
270966  , -51582.5    , array([ 0.00754595 ,  0.126646   ,  1.55615e-47,  1.7994e-09 ,  0.00075343 ])
270967  , -51580.3    , array([ 0.0075535  ,  0.126646   ,  1.55615e-47,  1.7994e-09 ,  0.00075343 ])
270968  , -51585.7    , array([ 0.00754595 ,  0.126773   ,  1.55615e-47,  1.7994e-09 ,  0.00075343 ])
270969  , -51582.5    , array([ 0.00754595 ,  0.126646   ,  1.55771e-47,  1.7994e-09 ,  0.00075343 ])
270970  , -51582.5    , array([ 0.00754595 ,  0.126646   ,  1.55615e-47,  1.8012e-09 ,  0.00075343 ])
270971  , -51581.5    , array([ 0.00754595 ,  0.126646   ,  1.55615e-47,  1.7994e-09 ,  0.000754184])
270972  , -51307.4    , array([ 0.00651805 ,  0.099982   ,  1.55615e-47,  1.7994e-09 ,  0.000659222])
270973  , -51307.4    , array([ 0.00651805 ,  0.099982   ,  1.55615e-47,  1.7994e-09 ,  0.000659222])
270974  , -51304.8    , array([ 0.00652457 ,  0.099982   ,  1.55615e-47,  1.7994e-09 ,  0.000659222])
270975  , -51310.9    , array([ 0.00651805 ,  0.100082   ,  1.55615e-47,  1.7994e-09 ,  0.000659222])
270976  , -51307.4    , array([ 0.00651805 ,  0.099982   ,  1.55771e-47,  1.7994e-09 ,  0.000659222])
270977  , -51307.4    , array([ 0.00651805 ,  0.099982   ,  1.55615e-47,  1.8012e-09 ,  0.000659222])
270978  , -51306.5    , array([ 0.00651805 ,  0.099982   ,  1.55615e-47,  1.7994e-09 ,  0.000659882])
270979  , -49886.4    , array([ 0.00362856 ,  0.0388367  ,  1.55615e-47,  1.7994e-09 ,  0.000386356])
270980  , -49886.4    , array([ 0.00362856 ,  0.0388367  ,  1.55615e-47,  1.7994e-09 ,  0.000386356])
270981  , -49882      , array([ 0.00363219 ,  0.0388367  ,  1.55615e-47,  1.7994e-09 ,  0.000386356])
270982  , -49891.3    , array([ 0.00362856 ,  0.0388756  ,  1.55615e-47,  1.7994e-09 ,  0.000386356])
270983  , -49886.4    , array([ 0.00362856 ,  0.0388367  ,  1.55771e-47,  1.7994e-09 ,  0.000386356])
270984  , -49886.4    , array([ 0.00362856 ,  0.0388367  ,  1.55615e-47,  1.8012e-09 ,  0.000386356])
270985  , -49885.9    , array([ 0.00362856 ,  0.0388367  ,  1.55615e-47,  1.7994e-09 ,  0.000386742])
270993  , -49886.4    , array([ 0.00362846 ,  0.0388351  ,  1.55615e-47,  1.7994e-09 ,  0.000386346])
270994  , -49886.4    , array([ 0.00362846 ,  0.0388351  ,  1.55615e-47,  1.7994e-09 ,  0.000386346])
