199152  , -198886     , array([ 0.0232046  ,  1.79246    ,  1.7527e-22 ,  1.56412e-29,  0.0582315  ])
199153  , -198754     , array([ 0.0232278  ,  1.79246    ,  1.7527e-22 ,  1.56412e-29,  0.0582315  ])
199154  , -198893     , array([ 0.0232046  ,  1.79426    ,  1.7527e-22 ,  1.56412e-29,  0.0582315  ])
199155  , -198886     , array([ 0.0232046  ,  1.79246    ,  1.75446e-22,  1.56412e-29,  0.0582315  ])
199156  , -198886     , array([ 0.0232046  ,  1.79246    ,  1.7527e-22 ,  1.56568e-29,  0.0582315  ])
199157  , -198992     , array([ 0.0232046  ,  1.79246    ,  1.7527e-22 ,  1.56412e-29,  0.0582898  ])
199158  , -198886     , array([ 0.0232046  ,  1.79246    ,  1.7527e-22 ,  1.56412e-29,  0.0582315  ])
199159  , -87128.2    , array([ 0.0509189  ,  1.71916    ,  1.7527e-22 ,  1.56412e-29,  0.0309194  ])
199160  , -87128.2    , array([ 0.0509189  ,  1.71916    ,  1.7527e-22 ,  1.56412e-29,  0.0309194  ])
199161  , -87070.7    , array([ 0.0509698  ,  1.71916    ,  1.7527e-22 ,  1.56412e-29,  0.0309194  ])
199162  , -87133.5    , array([ 0.0509189  ,  1.72088    ,  1.7527e-22 ,  1.56412e-29,  0.0309194  ])
199163  , -87128.2    , array([ 0.0509189  ,  1.71916    ,  1.75446e-22,  1.56412e-29,  0.0309194  ])
199164  , -87128.2    , array([ 0.0509189  ,  1.71916    ,  1.7527e-22 ,  1.56568e-29,  0.0309194  ])
199165  , -87169.4    , array([ 0.0509189  ,  1.71916    ,  1.7527e-22 ,  1.56412e-29,  0.0309503  ])
199173  , -87042.8    , array([ 0.051225   ,  1.71034    ,  1.7527e-22 ,  1.56412e-29,  0.0311361  ])
199174  , -87042.8    , array([ 0.051225   ,  1.71034    ,  1.7527e-22 ,  1.56412e-29,  0.0311361  ])
199175  , -86985.3    , array([ 0.0512763  ,  1.71034    ,  1.7527e-22 ,  1.56412e-29,  0.0311361  ])
199176  , -87048.1    , array([ 0.051225   ,  1.71205    ,  1.7527e-22 ,  1.56412e-29,  0.0311361  ])
199177  , -87042.8    , array([ 0.051225   ,  1.71034    ,  1.75446e-22,  1.56412e-29,  0.0311361  ])
