45759   , -2371.17    , array([ 1.23257    ,  5.14407    ,  3.98995e-16,  0.00216029 ])
45760   , -2371.17    , array([ 1.23381    ,  5.14407    ,  3.98995e-16,  0.00216029 ])
45761   , -2371.18    , array([ 1.23257    ,  5.14921    ,  3.98995e-16,  0.00216029 ])
45762   , -2371.17    , array([ 1.23257    ,  5.14407    ,  3.99394e-16,  0.00216029 ])
45763   , -2371.21    , array([ 1.23257    ,  5.14407    ,  3.98995e-16,  0.00216246 ])
45764   , -2371.17    , array([ 1.23257    ,  5.14407    ,  3.98995e-16,  0.00216029 ])
45765   , -2348.64    , array([ 1.23257    ,  4.05999    ,  3.98995e-16,  0.000809259])
45766   , -2348.64    , array([ 1.23257    ,  4.05999    ,  3.98995e-16,  0.000809259])
45767   , -2348.64    , array([ 1.23381    ,  4.05999    ,  3.98995e-16,  0.000809259])
45768   , -2348.64    , array([ 1.23257    ,  4.06406    ,  3.98995e-16,  0.000809259])
45769   , -2348.64    , array([ 1.23257    ,  4.05999    ,  3.99394e-16,  0.000809259])
45770   , -2348.65    , array([ 1.23257    ,  4.05999    ,  3.98995e-16,  0.000810068])
45771   , -2333.89    , array([ 1.23257    ,  0.809715   ,  3.98995e-16,  0.000646513])
45772   , -2333.89    , array([ 1.23257    ,  0.809715   ,  3.98995e-16,  0.000646513])
45773   , -2333.89    , array([ 1.23381    ,  0.809715   ,  3.98995e-16,  0.000646513])
45774   , -2333.91    , array([ 1.23257    ,  0.810525   ,  3.98995e-16,  0.000646513])
45775   , -2333.89    , array([ 1.23257    ,  0.809715   ,  3.99394e-16,  0.000646513])
45776   , -2333.89    , array([ 1.23257    ,  0.809715   ,  3.98995e-16,  0.00064716 ])
45777   , -2271.28    , array([ 1.23257    ,  0.00128103 ,  3.98995e-16,  0.000263352])
45778   , -2271.28    , array([ 1.23257    ,  0.00128103 ,  3.98995e-16,  0.000263352])
45779   , -2271.28    , array([ 1.23381    ,  0.00128103 ,  3.98995e-16,  0.000263352])
45780   , -2270.04    , array([ 1.23257    ,  0.00128231 ,  3.98995e-16,  0.000263352])
45781   , -2271.28    , array([ 1.23257    ,  0.00128103 ,  3.99394e-16,  0.000263352])
45782   , -2272.51    , array([ 1.23257    ,  0.00128103 ,  3.98995e-16,  0.000263616])
45783   , -2332.53    , array([ 1.23257    ,  0.740865   ,  3.98995e-16,  0.000638562])
45784   , -2332.53    , array([ 1.23257    ,  0.740865   ,  3.98995e-16,  0.000638562])
45785   , -2332.53    , array([ 1.23381    ,  0.740865   ,  3.98995e-16,  0.000638562])
45786   , -2332.54    , array([ 1.23257    ,  0.741606   ,  3.98995e-16,  0.000638562])
45787   , -2332.53    , array([ 1.23257    ,  0.740865   ,  3.99394e-16,  0.000638562])
45788   , -2332.52    , array([ 1.23257    ,  0.740865   ,  3.98995e-16,  0.0006392  ])
45789   , -1931.43    , array([ 1.23257    ,  0.010438   ,  3.98995e-16,  0.000352706])
45790   , -1931.43    , array([ 1.23257    ,  0.010438   ,  3.98995e-16,  0.000352706])
45791   , -1931.43    , array([ 1.23381    ,  0.010438   ,  3.98995e-16,  0.000352706])
45792   , -1931.66    , array([ 1.23257    ,  0.0104484  ,  3.98995e-16,  0.000352706])
45793   , -1931.43    , array([ 1.23257    ,  0.010438   ,  3.99394e-16,  0.000352706])
45794   , -1931.19    , array([ 1.23257    ,  0.010438   ,  3.98995e-16,  0.000353058])
45795   , -1795.14    , array([ 1.23257    ,  0.00383261 ,  3.98995e-16,  0.000306773])
45796   , -1795.14    , array([ 1.23257    ,  0.00383261 ,  3.98995e-16,  0.000306773])
45797   , -1795.14    , array([ 1.23381    ,  0.00383261 ,  3.98995e-16,  0.000306773])
45798   , -1795.14    , array([ 1.23257    ,  0.00383645 ,  3.98995e-16,  0.000306773])
45799   , -1795.14    , array([ 1.23257    ,  0.00383261 ,  3.99394e-16,  0.000306773])
45800   , -1795.14    , array([ 1.23257    ,  0.00383261 ,  3.98995e-16,  0.00030708 ])
45801   , -2314.38    , array([ 1.23257    ,  0.164926   ,  3.98995e-16,  0.000234677])
45802   , -2314.38    , array([ 1.23257    ,  0.164926   ,  3.98995e-16,  0.000234677])
45803   , -2314.38    , array([ 1.23381    ,  0.164926   ,  3.98995e-16,  0.000234677])
45804   , -2314.41    , array([ 1.23257    ,  0.165091   ,  3.98995e-16,  0.000234677])
45805   , -2314.38    , array([ 1.23257    ,  0.164926   ,  3.99394e-16,  0.000234677])
45806   , -2314.36    , array([ 1.23257    ,  0.164926   ,  3.98995e-16,  0.000234912])
45807   , -1795.19    , array([ 1.23257    ,  0.00390681 ,  3.98995e-16,  0.000306354])
45808   , -1795.19    , array([ 1.23257    ,  0.00390681 ,  3.98995e-16,  0.000306354])
45809   , -1795.19    , array([ 1.23381    ,  0.00390681 ,  3.98995e-16,  0.000306354])
