109272  , -79089.4    , array([ 5.52313    ,  0.227902   ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109273  , -79089.4    , array([ 5.52313    ,  0.227902   ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109274  , -79089.4    , array([ 6.52313    ,  0.227902   ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109275  , -79089.4    , array([ 8.14116    ,  0.227902   ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109276  , -79089.4    , array([ 6.52313    ,  0.227902   ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109277  , -79089.4    , array([ 7.14116    ,  0.227902   ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109278  , -79089.4    , array([ 7.52313    ,  0.227902   ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109279  , -79089.4    , array([ 7.7592     ,  0.227902   ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109280  , -79089.4    , array([ 7.90509    ,  0.227902   ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109281  , -79089.4    , array([ 7.99526    ,  0.227902   ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109282  , -79089.4    , array([ 8.05099    ,  0.227902   ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109283  , -79089.4    , array([ 8.08543    ,  0.227902   ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109284  , -79089.4    , array([ 8.11106    ,  0.227902   ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109285  , -79089.4    , array([ 8.11106    ,  0.227902   ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109286  , -79089.4    , array([ 8.11106    ,  1.2279     ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109287  , -79089.4    , array([ 8.11106    ,  2.84594    ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109288  , -79089.4    , array([ 8.11106    ,  1.2279     ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109289  , -79089.4    , array([ 8.11106    ,  1.84594    ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109290  , -79089.4    , array([ 8.11106    ,  2.2279     ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109291  , -79089.4    , array([ 8.11106    ,  2.46397    ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109292  , -79089.4    , array([ 8.11106    ,  2.60987    ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109293  , -79089.4    , array([ 8.11106    ,  2.70004    ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109294  , -79089.4    , array([ 8.11106    ,  2.75577    ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
109295  , -79089.4    , array([ 8.11106    ,  2.79021    ,  1.828e-15  ,  3.20485e-32,  2.35587e-60])
