11990   , -2351.06    , array([ 3.01714    ,  44.016     ,  2.08889e-74,  0.000750433])
11991   , -2351.06    , array([ 3.02016    ,  44.016     ,  2.08889e-74,  0.000750433])
11992   , -2351.06    , array([ 3.01714    ,  44.0601    ,  2.08889e-74,  0.000750433])
11993   , -2351.06    , array([ 3.01714    ,  44.016     ,  2.09098e-74,  0.000750433])
11994   , -2351.08    , array([ 3.01714    ,  44.016     ,  2.08889e-74,  0.000751184])
11995   , -2351.06    , array([ 3.01714    ,  44.016     ,  2.08889e-74,  0.000750433])
11996   , -2341.96    , array([ 3.01714    ,  42.9962    ,  2.08889e-74,  0.000273396])
11997   , -2341.96    , array([ 3.01714    ,  42.9962    ,  2.08889e-74,  0.000273396])
11998   , -2341.96    , array([ 3.02016    ,  42.9962    ,  2.08889e-74,  0.000273396])
11999   , -2341.96    , array([ 3.01714    ,  43.0393    ,  2.08889e-74,  0.000273396])
12000   , -2341.96    , array([ 3.01714    ,  42.9962    ,  2.09098e-74,  0.000273396])
12001   , -2341.96    , array([ 3.01714    ,  42.9962    ,  2.08889e-74,  0.00027367 ])
12002   , -2339.73    , array([ 3.01714    ,  42.2418    ,  2.08889e-74,  0.000155397])
12003   , -2339.73    , array([ 3.01714    ,  42.2418    ,  2.08889e-74,  0.000155397])
12004   , -2339.73    , array([ 3.02016    ,  42.2418    ,  2.08889e-74,  0.000155397])
12005   , -2339.73    , array([ 3.01714    ,  42.2841    ,  2.08889e-74,  0.000155397])
12006   , -2339.73    , array([ 3.01714    ,  42.2418    ,  2.09098e-74,  0.000155397])
12007   , -2339.73    , array([ 3.01714    ,  42.2418    ,  2.08889e-74,  0.000155553])
12008   , -2338.2     , array([ 3.01714    ,  41.1561    ,  2.08889e-74,  7.43736e-05])
12009   , -2338.2     , array([ 3.01714    ,  41.1561    ,  2.08889e-74,  7.43736e-05])
12010   , -2338.2     , array([ 3.02016    ,  41.1561    ,  2.08889e-74,  7.43736e-05])
12011   , -2338.2     , array([ 3.01714    ,  41.1972    ,  2.08889e-74,  7.43736e-05])
12012   , -2338.2     , array([ 3.01714    ,  41.1561    ,  2.09098e-74,  7.43736e-05])
12013   , -2338.2     , array([ 3.01714    ,  41.1561    ,  2.08889e-74,  7.4448e-05 ])
12014   , -2337.52    , array([ 3.01714    ,  40.1194    ,  2.08889e-74,  3.79714e-05])
12015   , -2337.52    , array([ 3.01714    ,  40.1194    ,  2.08889e-74,  3.79714e-05])
12016   , -2337.52    , array([ 3.02016    ,  40.1194    ,  2.08889e-74,  3.79714e-05])
12017   , -2337.52    , array([ 3.01714    ,  40.1595    ,  2.08889e-74,  3.79714e-05])
12018   , -2337.52    , array([ 3.01714    ,  40.1194    ,  2.09098e-74,  3.79714e-05])
12019   , -2337.52    , array([ 3.01714    ,  40.1194    ,  2.08889e-74,  3.80094e-05])
12020   , -2337.16    , array([ 3.01714    ,  39.0322    ,  2.08889e-74,  1.88807e-05])
12021   , -2337.16    , array([ 3.01714    ,  39.0322    ,  2.08889e-74,  1.88807e-05])
12022   , -2337.16    , array([ 3.02016    ,  39.0322    ,  2.08889e-74,  1.88807e-05])
12023   , -2337.16    , array([ 3.01714    ,  39.0712    ,  2.08889e-74,  1.88807e-05])
12024   , -2337.16    , array([ 3.01714    ,  39.0322    ,  2.09098e-74,  1.88807e-05])
12025   , -2337.16    , array([ 3.01714    ,  39.0322    ,  2.08889e-74,  1.88995e-05])
