2564    , -43525.8    , array([ 3.09508    ,  0.296131   ,  3.21627    ,  2.22285    ,  0.0131347  ])
2565    , -43527.2    , array([ 3.09818    ,  0.296131   ,  3.21627    ,  2.22285    ,  0.0131347  ])
2566    , -43548.6    , array([ 3.09508    ,  0.296428   ,  3.21627    ,  2.22285    ,  0.0131347  ])
2567    , -43526.5    , array([ 3.09508    ,  0.296131   ,  3.21949    ,  2.22285    ,  0.0131347  ])
2568    , -43526.5    , array([ 3.09508    ,  0.296131   ,  3.21627    ,  2.22507    ,  0.0131347  ])
2569    , -43503.4    , array([ 3.09508    ,  0.296131   ,  3.21627    ,  2.22285    ,  0.0131479  ])
2570    , -43525.8    , array([ 3.09508    ,  0.296131   ,  3.21627    ,  2.22285    ,  0.0131347  ])
2571    , -10259.6    , array([ 2.96101    ,  0.144045   ,  3.13876    ,  2.17072    ,  0.0265935  ])
2572    , -10259.6    , array([ 2.96101    ,  0.144045   ,  3.13876    ,  2.17072    ,  0.0265935  ])
2573    , -10260.2    , array([ 2.96397    ,  0.144045   ,  3.13876    ,  2.17072    ,  0.0265935  ])
2574    , -10279.1    , array([ 2.96101    ,  0.144189   ,  3.13876    ,  2.17072    ,  0.0265935  ])
2575    , -10260.7    , array([ 2.96101    ,  0.144045   ,  3.1419     ,  2.17072    ,  0.0265935  ])
2576    , -10260.9    , array([ 2.96101    ,  0.144045   ,  3.13876    ,  2.17289    ,  0.0265935  ])
2577    , -10242.7    , array([ 2.96101    ,  0.144045   ,  3.13876    ,  2.17072    ,  0.0266201  ])
2585    , -10252      , array([ 2.96154    ,  0.143954   ,  3.13809    ,  2.17003    ,  0.0265851  ])
2586    , -10252      , array([ 2.96154    ,  0.143954   ,  3.13809    ,  2.17003    ,  0.0265851  ])
2587    , -10252.7    , array([ 2.9645     ,  0.143954   ,  3.13809    ,  2.17003    ,  0.0265851  ])
2588    , -10271.5    , array([ 2.96154    ,  0.144098   ,  3.13809    ,  2.17003    ,  0.0265851  ])
2589    , -10253.2    , array([ 2.96154    ,  0.143954   ,  3.14123    ,  2.17003    ,  0.0265851  ])
2590    , -10253.4    , array([ 2.96154    ,  0.143954   ,  3.13809    ,  2.1722     ,  0.0265851  ])
2591    , -10235.2    , array([ 2.96154    ,  0.143954   ,  3.13809    ,  2.17003    ,  0.0266117  ])
2592    , -2070.57    , array([ 4.60124    ,  0.0308138  ,  1.85492    ,  0.99404    ,  0.012325   ])
2593    , -2070.57    , array([ 4.60124    ,  0.0308138  ,  1.85492    ,  0.99404    ,  0.012325   ])
2594    , -2070.64    , array([ 4.60584    ,  0.0308138  ,  1.85492    ,  0.99404    ,  0.012325   ])
2595    , -2067.79    , array([ 4.60124    ,  0.0308446  ,  1.85492    ,  0.99404    ,  0.012325   ])
2596    , -2070.59    , array([ 4.60124    ,  0.0308138  ,  1.85678    ,  0.99404    ,  0.012325   ])
2597    , -2070.49    , array([ 4.60124    ,  0.0308138  ,  1.85492    ,  0.995035   ,  0.012325   ])
2598    , -2072.82    , array([ 4.60124    ,  0.0308138  ,  1.85492    ,  0.99404    ,  0.0123373  ])
2606    , -2070.11    , array([ 4.59684    ,  0.0308259  ,  1.85262    ,  0.993158   ,  0.0123285  ])
2607    , -2070.11    , array([ 4.59684    ,  0.0308259  ,  1.85262    ,  0.993158   ,  0.0123285  ])
2608    , -2070.17    , array([ 4.60144    ,  0.0308259  ,  1.85262    ,  0.993158   ,  0.0123285  ])
2609    , -2067.33    , array([ 4.59684    ,  0.0308567  ,  1.85262    ,  0.993158   ,  0.0123285  ])
2610    , -2070.12    , array([ 4.59684    ,  0.0308259  ,  1.85448    ,  0.993158   ,  0.0123285  ])
2611    , -2070.03    , array([ 4.59684    ,  0.0308259  ,  1.85262    ,  0.994152   ,  0.0123285  ])
2612    , -2072.35    , array([ 4.59684    ,  0.0308259  ,  1.85262    ,  0.993158   ,  0.0123408  ])
2613    , -2069.07    , array([ 4.58703    ,  0.0308529  ,  1.84751    ,  0.991194   ,  0.0123364  ])
2614    , -2069.07    , array([ 4.58703    ,  0.0308529  ,  1.84751    ,  0.991194   ,  0.0123364  ])
2615    , -2069.13    , array([ 4.59162    ,  0.0308529  ,  1.84751    ,  0.991194   ,  0.0123364  ])
2616    , -2066.29    , array([ 4.58703    ,  0.0308838  ,  1.84751    ,  0.991194   ,  0.0123364  ])
2617    , -2069.08    , array([ 4.58703    ,  0.0308529  ,  1.84935    ,  0.991194   ,  0.0123364  ])
2618    , -2068.99    , array([ 4.58703    ,  0.0308529  ,  1.84751    ,  0.992186   ,  0.0123364  ])
2619    , -2071.3     , array([ 4.58703    ,  0.0308529  ,  1.84751    ,  0.991194   ,  0.0123488  ])
2627    , -2068.95    , array([ 4.58593    ,  0.030856   ,  1.84694    ,  0.990975   ,  0.0123373  ])
2628    , -2068.95    , array([ 4.58593    ,  0.030856   ,  1.84694    ,  0.990975   ,  0.0123373  ])
2629    , -2069.01    , array([ 4.59052    ,  0.030856   ,  1.84694    ,  0.990975   ,  0.0123373  ])
2630    , -2066.18    , array([ 4.58593    ,  0.0308868  ,  1.84694    ,  0.990975   ,  0.0123373  ])
2631    , -2068.96    , array([ 4.58593    ,  0.030856   ,  1.84878    ,  0.990975   ,  0.0123373  ])
2632    , -2068.87    , array([ 4.58593    ,  0.030856   ,  1.84694    ,  0.991966   ,  0.0123373  ])
2633    , -2071.18    , array([ 4.58593    ,  0.030856   ,  1.84694    ,  0.990975   ,  0.0123497  ])
2634    , -2068.69    , array([ 4.58349    ,  0.0308627  ,  1.84566    ,  0.990486   ,  0.0123393  ])
2635    , -2068.69    , array([ 4.58349    ,  0.0308627  ,  1.84566    ,  0.990486   ,  0.0123393  ])
2636    , -2068.76    , array([ 4.58808    ,  0.0308627  ,  1.84566    ,  0.990486   ,  0.0123393  ])
2637    , -2065.92    , array([ 4.58349    ,  0.0308936  ,  1.84566    ,  0.990486   ,  0.0123393  ])
2638    , -2068.7     , array([ 4.58349    ,  0.0308627  ,  1.84751    ,  0.990486   ,  0.0123393  ])
2639    , -2068.61    , array([ 4.58349    ,  0.0308627  ,  1.84566    ,  0.991477   ,  0.0123393  ])
2640    , -2070.92    , array([ 4.58349    ,  0.0308627  ,  1.84566    ,  0.990486   ,  0.0123517  ])
2648    , -2068.66    , array([ 4.58322    ,  0.0308635  ,  1.84552    ,  0.990431   ,  0.0123395  ])
2649    , -2068.66    , array([ 4.58322    ,  0.0308635  ,  1.84552    ,  0.990431   ,  0.0123395  ])
2650    , -2068.73    , array([ 4.5878     ,  0.0308635  ,  1.84552    ,  0.990431   ,  0.0123395  ])
2651    , -2065.89    , array([ 4.58322    ,  0.0308943  ,  1.84552    ,  0.990431   ,  0.0123395  ])
2652    , -2068.68    , array([ 4.58322    ,  0.0308635  ,  1.84736    ,  0.990431   ,  0.0123395  ])
2653    , -2068.58    , array([ 4.58322    ,  0.0308635  ,  1.84552    ,  0.991422   ,  0.0123395  ])
2654    , -2070.89    , array([ 4.58322    ,  0.0308635  ,  1.84552    ,  0.990431   ,  0.0123519  ])
2655    , -2068.6     , array([ 4.58261    ,  0.0308652  ,  1.8452     ,  0.990308   ,  0.01234    ])
2656    , -2068.6     , array([ 4.58261    ,  0.0308652  ,  1.8452     ,  0.990308   ,  0.01234    ])
2657    , -2068.66    , array([ 4.58719    ,  0.0308652  ,  1.8452     ,  0.990308   ,  0.01234    ])
2658    , -2065.83    , array([ 4.58261    ,  0.030896   ,  1.8452     ,  0.990308   ,  0.01234    ])
2659    , -2068.61    , array([ 4.58261    ,  0.0308652  ,  1.84705    ,  0.990308   ,  0.01234    ])
2660    , -2068.52    , array([ 4.58261    ,  0.0308652  ,  1.8452     ,  0.991299   ,  0.01234    ])
2661    , -2070.83    , array([ 4.58261    ,  0.0308652  ,  1.8452     ,  0.990308   ,  0.0123524  ])
2662    , -66345.8    , array([ 0.0597309  ,  0.183412   ,  0.00669697 ,  0.0177334  ,  0.0456006  ])
2663    , -66345.8    , array([ 0.0597309  ,  0.183412   ,  0.00669697 ,  0.0177334  ,  0.0456006  ])
2664    , -66284.1    , array([ 0.0597907  ,  0.183412   ,  0.00669697 ,  0.0177334  ,  0.0456006  ])
2665    , -66360.1    , array([ 0.0597309  ,  0.183596   ,  0.00669697 ,  0.0177334  ,  0.0456006  ])
2666    , -66345.8    , array([ 0.0597309  ,  0.183412   ,  0.00670367 ,  0.0177334  ,  0.0456006  ])
2667    , -66345.8    , array([ 0.0597309  ,  0.183412   ,  0.00669697 ,  0.0177511  ,  0.0456006  ])
2668    , -66384.7    , array([ 0.0597309  ,  0.183412   ,  0.00669697 ,  0.0177334  ,  0.0456462  ])
2669    , -1706.31    , array([ 1.6098     ,  0.0474268  ,  0.476283   ,  0.375559   ,  0.01691    ])
2670    , -1706.31    , array([ 1.6098     ,  0.0474268  ,  0.476283   ,  0.375559   ,  0.01691    ])
2671    , -1706.4     , array([ 1.61141    ,  0.0474268  ,  0.476283   ,  0.375559   ,  0.01691    ])
2672    , -1706.7     , array([ 1.6098     ,  0.0474742  ,  0.476283   ,  0.375559   ,  0.01691    ])
2673    , -1706.31    , array([ 1.6098     ,  0.0474268  ,  0.47676    ,  0.375559   ,  0.01691    ])
2674    , -1706.3     , array([ 1.6098     ,  0.0474268  ,  0.476283   ,  0.375935   ,  0.01691    ])
2675    , -1705.56    , array([ 1.6098     ,  0.0474268  ,  0.476283   ,  0.375559   ,  0.0169269  ])
2676    , -25377.1    , array([ 61.4996    ,  0.968957   ,  0.111187   ,  0.000845665,  0.374273   ])
2677    , -25377.1    , array([ 61.4996    ,  0.968957   ,  0.111187   ,  0.000845665,  0.374273   ])
2678    , -25378.8    , array([ 61.5611    ,  0.968957   ,  0.111187   ,  0.000845665,  0.374273   ])
2679    , -25381.2    , array([ 61.4996    ,  0.969927   ,  0.111187   ,  0.000845665,  0.374273   ])
2680    , -25376.4    , array([ 61.4996    ,  0.968957   ,  0.111299   ,  0.000845665,  0.374273   ])
2681    , -25377.1    , array([ 61.4996    ,  0.968957   ,  0.111187   ,  0.000846511,  0.374273   ])
2682    , -25394.6    , array([ 61.4996    ,  0.968957   ,  0.111187   ,  0.000845665,  0.374648   ])
2683    , -1667.74    , array([ 2.06872    ,  0.0583766  ,  0.430888   ,  0.246829   ,  0.0209292  ])
2684    , -1667.74    , array([ 2.06872    ,  0.0583766  ,  0.430888   ,  0.246829   ,  0.0209292  ])
2685    , -1667.88    , array([ 2.07079    ,  0.0583766  ,  0.430888   ,  0.246829   ,  0.0209292  ])
2686    , -1668.14    , array([ 2.06872    ,  0.058435   ,  0.430888   ,  0.246829   ,  0.0209292  ])
2687    , -1667.74    , array([ 2.06872    ,  0.0583766  ,  0.431319   ,  0.246829   ,  0.0209292  ])
2688    , -1667.74    , array([ 2.06872    ,  0.0583766  ,  0.430888   ,  0.247075   ,  0.0209292  ])
2689    , -1667.14    , array([ 2.06872    ,  0.0583766  ,  0.430888   ,  0.246829   ,  0.0209501  ])
2690    , -1616.39    , array([ 1.31912    ,  0.0712237  ,  1.05638    ,  0.0602262  ,  0.0247222  ])
2691    , -1616.39    , array([ 1.31912    ,  0.0712237  ,  1.05638    ,  0.0602262  ,  0.0247222  ])
2692    , -1616.42    , array([ 1.32044    ,  0.0712237  ,  1.05638    ,  0.0602262  ,  0.0247222  ])
2693    , -1617.87    , array([ 1.31912    ,  0.0712949  ,  1.05638    ,  0.0602262  ,  0.0247222  ])
2694    , -1616.38    , array([ 1.31912    ,  0.0712237  ,  1.05743    ,  0.0602262  ,  0.0247222  ])
2695    , -1616.39    , array([ 1.31912    ,  0.0712237  ,  1.05638    ,  0.0602864  ,  0.0247222  ])
2696    , -1614.84    , array([ 1.31912    ,  0.0712237  ,  1.05638    ,  0.0602262  ,  0.024747   ])
2697    , -1551.66    , array([ 1.20408    ,  0.0810649  ,  2.15412    ,  0.033321   ,  0.0288561  ])
2698    , -1551.66    , array([ 1.20408    ,  0.0810649  ,  2.15412    ,  0.033321   ,  0.0288561  ])
2699    , -1551.66    , array([ 1.20528    ,  0.0810649  ,  2.15412    ,  0.033321   ,  0.0288561  ])
2700    , -1553.09    , array([ 1.20408    ,  0.081146   ,  2.15412    ,  0.033321   ,  0.0288561  ])
2701    , -1551.64    , array([ 1.20408    ,  0.0810649  ,  2.15628    ,  0.033321   ,  0.0288561  ])
2702    , -1551.67    , array([ 1.20408    ,  0.0810649  ,  2.15412    ,  0.0333543  ,  0.0288561  ])
2703    , -1550.23    , array([ 1.20408    ,  0.0810649  ,  2.15412    ,  0.033321   ,  0.028885   ])
2711    , -1551.66    , array([ 1.20408    ,  0.081065   ,  2.15413    ,  0.033321   ,  0.0288561  ])
2712    , -1551.66    , array([ 1.20408    ,  0.081065   ,  2.15413    ,  0.033321   ,  0.0288561  ])
2713    , -1551.66    , array([ 1.20528    ,  0.081065   ,  2.15413    ,  0.033321   ,  0.0288561  ])
2714    , -1553.09    , array([ 1.20408    ,  0.0811461  ,  2.15413    ,  0.033321   ,  0.0288561  ])
2715    , -1551.64    , array([ 1.20408    ,  0.081065   ,  2.15628    ,  0.033321   ,  0.0288561  ])
2716    , -1551.67    , array([ 1.20408    ,  0.081065   ,  2.15413    ,  0.0333543  ,  0.0288561  ])
2717    , -1550.23    , array([ 1.20408    ,  0.081065   ,  2.15413    ,  0.033321   ,  0.028885   ])
2718    , -1551.66    , array([ 1.20408    ,  0.081065   ,  2.15413    ,  0.0333209  ,  0.0288561  ])
2719    , -1551.66    , array([ 1.20408    ,  0.081065   ,  2.15413    ,  0.0333209  ,  0.0288561  ])
2720    , -1551.66    , array([ 1.20528    ,  0.081065   ,  2.15413    ,  0.0333209  ,  0.0288561  ])
2721    , -1553.09    , array([ 1.20408    ,  0.0811461  ,  2.15413    ,  0.0333209  ,  0.0288561  ])
2722    , -1551.64    , array([ 1.20408    ,  0.081065   ,  2.15628    ,  0.0333209  ,  0.0288561  ])
2723    , -1551.67    , array([ 1.20408    ,  0.081065   ,  2.15413    ,  0.0333543  ,  0.0288561  ])
2724    , -1550.22    , array([ 1.20408    ,  0.081065   ,  2.15413    ,  0.0333209  ,  0.028885   ])
2725    , -1988.57    , array([ 1.00322    ,  0.105015   ,  8.95726    ,  0.0101996  ,  0.039313   ])
2726    , -1988.57    , array([ 1.00322    ,  0.105015   ,  8.95726    ,  0.0101996  ,  0.039313   ])
2727    , -1989.15    , array([ 1.00422    ,  0.105015   ,  8.95726    ,  0.0101996  ,  0.039313   ])
2728    , -1993.02    , array([ 1.00322    ,  0.10512    ,  8.95726    ,  0.0101996  ,  0.039313   ])
2729    , -1990.28    , array([ 1.00322    ,  0.105015   ,  8.96622    ,  0.0101996  ,  0.039313   ])
2730    , -1988.58    , array([ 1.00322    ,  0.105015   ,  8.95726    ,  0.0102098  ,  0.039313   ])
