8163    , -2288.39    , array([ 0.861613   ,  0.116294   ,  2.08273e-44,  0.000344952])
8164    , -2288.39    , array([ 0.862475   ,  0.116294   ,  2.08273e-44,  0.000344952])
8165    , -2288.45    , array([ 0.861613   ,  0.11641    ,  2.08273e-44,  0.000344952])
8166    , -2288.39    , array([ 0.861613   ,  0.116294   ,  2.08481e-44,  0.000344952])
8167    , -2288.35    , array([ 0.861613   ,  0.116294   ,  2.08273e-44,  0.000345297])
8168    , -2288.39    , array([ 0.861613   ,  0.116294   ,  2.08273e-44,  0.000344952])
8169    , -2147.53    , array([ 0.861613   ,  0.0545858  ,  2.08273e-44,  0.000673687])
8170    , -2147.53    , array([ 0.861613   ,  0.0545858  ,  2.08273e-44,  0.000673687])
8171    , -2147.53    , array([ 0.862475   ,  0.0545858  ,  2.08273e-44,  0.000673687])
8172    , -2147.7     , array([ 0.861613   ,  0.0546404  ,  2.08273e-44,  0.000673687])
8173    , -2147.53    , array([ 0.861613   ,  0.0545858  ,  2.08481e-44,  0.000673687])
8174    , -2147.38    , array([ 0.861613   ,  0.0545858  ,  2.08273e-44,  0.000674361])
8175    , -5578.52    , array([ 0.861613   ,  0.00264956 ,  2.08273e-44,  0.00980067 ])
8176    , -5578.52    , array([ 0.861613   ,  0.00264956 ,  2.08273e-44,  0.00980067 ])
8177    , -5578.52    , array([ 0.862475   ,  0.00264956 ,  2.08273e-44,  0.00980067 ])
8178    , -5585.46    , array([ 0.861613   ,  0.00265222 ,  2.08273e-44,  0.00980067 ])
8179    , -5578.52    , array([ 0.861613   ,  0.00264956 ,  2.08481e-44,  0.00980067 ])
8180    , -5568.96    , array([ 0.861613   ,  0.00264956 ,  2.08273e-44,  0.00981047 ])
8181    , -2139.94    , array([ 0.861613   ,  0.0532763  ,  2.08273e-44,  0.00068832 ])
8182    , -2139.94    , array([ 0.861613   ,  0.0532763  ,  2.08273e-44,  0.00068832 ])
8183    , -2139.94    , array([ 0.862475   ,  0.0532763  ,  2.08273e-44,  0.00068832 ])
8184    , -2140.11    , array([ 0.861613   ,  0.0533297  ,  2.08273e-44,  0.00068832 ])
8185    , -2139.94    , array([ 0.861613   ,  0.0532763  ,  2.08481e-44,  0.00068832 ])
8186    , -2139.77    , array([ 0.861613   ,  0.0532763  ,  2.08273e-44,  0.000689009])
8187    , -2131.95    , array([ 0.861613   ,  0.0519734  ,  2.08273e-44,  0.000703569])
8188    , -2131.95    , array([ 0.861613   ,  0.0519734  ,  2.08273e-44,  0.000703569])
8189    , -2131.95    , array([ 0.862475   ,  0.0519734  ,  2.08273e-44,  0.000703569])
8190    , -2132.13    , array([ 0.861613   ,  0.0520254  ,  2.08273e-44,  0.000703569])
8191    , -2131.95    , array([ 0.861613   ,  0.0519734  ,  2.08481e-44,  0.000703569])
8192    , -2131.78    , array([ 0.861613   ,  0.0519734  ,  2.08273e-44,  0.000704273])
8193    , -2292.42    , array([ 0.861613   ,  0.0117349  ,  2.08273e-44,  0.00262592 ])
8194    , -2292.42    , array([ 0.861613   ,  0.0117349  ,  2.08273e-44,  0.00262592 ])
8195    , -2292.42    , array([ 0.862475   ,  0.0117349  ,  2.08273e-44,  0.00262592 ])
8196    , -2291.07    , array([ 0.861613   ,  0.0117466  ,  2.08273e-44,  0.00262592 ])
8197    , -2292.42    , array([ 0.861613   ,  0.0117349  ,  2.08481e-44,  0.00262592 ])
8198    , -2293.66    , array([ 0.861613   ,  0.0117349  ,  2.08273e-44,  0.00262855 ])
8199    , -1828.86    , array([ 0.861613   ,  0.0249815  ,  2.08273e-44,  0.00134549 ])
8200    , -1828.86    , array([ 0.861613   ,  0.0249815  ,  2.08273e-44,  0.00134549 ])
8201    , -1828.86    , array([ 0.862475   ,  0.0249815  ,  2.08273e-44,  0.00134549 ])
8202    , -1829.05    , array([ 0.861613   ,  0.0250064  ,  2.08273e-44,  0.00134549 ])
8203    , -1828.86    , array([ 0.861613   ,  0.0249815  ,  2.08481e-44,  0.00134549 ])
8204    , -1828.66    , array([ 0.861613   ,  0.0249815  ,  2.08273e-44,  0.00134683 ])
8205    , -1779.49    , array([ 0.861613   ,  0.0194387  ,  2.08273e-44,  0.00167997 ])
8206    , -1779.49    , array([ 0.861613   ,  0.0194387  ,  2.08273e-44,  0.00167997 ])
8207    , -1779.49    , array([ 0.862475   ,  0.0194387  ,  2.08273e-44,  0.00167997 ])
8208    , -1779.46    , array([ 0.861613   ,  0.0194581  ,  2.08273e-44,  0.00167997 ])
8209    , -1779.49    , array([ 0.861613   ,  0.0194387  ,  2.08481e-44,  0.00167997 ])
8210    , -1779.49    , array([ 0.861613   ,  0.0194387  ,  2.08273e-44,  0.00168165 ])
8217    , -1779.49    , array([ 0.861613   ,  0.0194387  ,  2.08273e-44,  0.00167997 ])
8218    , -1779.49    , array([ 0.861613   ,  0.0194387  ,  2.08273e-44,  0.00167997 ])
8219    , -1779.49    , array([ 0.862475   ,  0.0194387  ,  2.08273e-44,  0.00167997 ])
8220    , -1779.46    , array([ 0.861613   ,  0.0194581  ,  2.08273e-44,  0.00167997 ])
8221    , -1779.49    , array([ 0.861613   ,  0.0194387  ,  2.08481e-44,  0.00167997 ])
8222    , -1779.49    , array([ 0.861613   ,  0.0194387  ,  2.08273e-44,  0.00168165 ])
8223    , -1779.49    , array([ 0.861613   ,  0.0194387  ,  2.08273e-44,  0.00167997 ])
8224    , -1779.49    , array([ 0.861613   ,  0.0194387  ,  2.08273e-44,  0.00167997 ])
8225    , -1779.49    , array([ 0.862475   ,  0.0194387  ,  2.08273e-44,  0.00167997 ])
8226    , -1779.46    , array([ 0.861613   ,  0.0194582  ,  2.08273e-44,  0.00167997 ])
8227    , -1779.49    , array([ 0.861613   ,  0.0194387  ,  2.08481e-44,  0.00167997 ])
8228    , -1779.49    , array([ 0.861613   ,  0.0194387  ,  2.08273e-44,  0.00168166 ])
8229    , -1088.14    , array([ 0.861613   ,  0.389098   ,  2.08273e-44,  0.0955395  ])
8230    , -1088.14    , array([ 0.861613   ,  0.389098   ,  2.08273e-44,  0.0955395  ])
8231    , -1088.14    , array([ 0.862475   ,  0.389098   ,  2.08273e-44,  0.0955395  ])
8232    , -1088.86    , array([ 0.861613   ,  0.389487   ,  2.08273e-44,  0.0955395  ])
8233    , -1088.14    , array([ 0.861613   ,  0.389098   ,  2.08481e-44,  0.0955395  ])
8234    , -1087.48    , array([ 0.861613   ,  0.389098   ,  2.08273e-44,  0.0956351  ])
8235    , -1088.14    , array([ 0.861613   ,  0.389099   ,  2.08273e-44,  0.0955399  ])
8236    , -1088.14    , array([ 0.861613   ,  0.389099   ,  2.08273e-44,  0.0955399  ])
8237    , -1088.14    , array([ 0.862475   ,  0.389099   ,  2.08273e-44,  0.0955399  ])
8238    , -1088.86    , array([ 0.861613   ,  0.389488   ,  2.08273e-44,  0.0955399  ])
8239    , -1088.14    , array([ 0.861613   ,  0.389099   ,  2.08481e-44,  0.0955399  ])
8240    , -1087.48    , array([ 0.861613   ,  0.389099   ,  2.08273e-44,  0.0956355  ])
8241    , -1088.14    , array([ 0.861613   ,  0.389104   ,  2.08273e-44,  0.0955415  ])
8242    , -1088.14    , array([ 0.861613   ,  0.389104   ,  2.08273e-44,  0.0955415  ])
8243    , -1088.14    , array([ 0.862475   ,  0.389104   ,  2.08273e-44,  0.0955415  ])
8244    , -1088.85    , array([ 0.861613   ,  0.389493   ,  2.08273e-44,  0.0955415  ])
8245    , -1088.14    , array([ 0.861613   ,  0.389104   ,  2.08481e-44,  0.0955415  ])
8246    , -1087.48    , array([ 0.861613   ,  0.389104   ,  2.08273e-44,  0.0956371  ])
8247    , -5023.14    , array([ 0.861613   ,  1.74084    ,  2.08273e-44,  0.72049    ])
8248    , -5023.14    , array([ 0.861613   ,  1.74084    ,  2.08273e-44,  0.72049    ])
8249    , -5023.14    , array([ 0.862475   ,  1.74084    ,  2.08273e-44,  0.72049    ])
8250    , -5029.17    , array([ 0.861613   ,  1.74258    ,  2.08273e-44,  0.72049    ])
8251    , -5023.14    , array([ 0.861613   ,  1.74084    ,  2.08481e-44,  0.72049    ])
8252    , -5023.16    , array([ 0.861613   ,  1.74084    ,  2.08273e-44,  0.721211   ])
8253    , -1081.69    , array([ 0.861613   ,  0.409599   ,  2.08273e-44,  0.102389   ])
8254    , -1081.69    , array([ 0.861613   ,  0.409599   ,  2.08273e-44,  0.102389   ])
8255    , -1081.69    , array([ 0.862475   ,  0.409599   ,  2.08273e-44,  0.102389   ])
8256    , -1082.5     , array([ 0.861613   ,  0.410009   ,  2.08273e-44,  0.102389   ])
8257    , -1081.69    , array([ 0.861613   ,  0.409599   ,  2.08481e-44,  0.102389   ])
8258    , -1081.03    , array([ 0.861613   ,  0.409599   ,  2.08273e-44,  0.102492   ])
8259    , -1080.1     , array([ 0.861613   ,  0.424661   ,  2.08273e-44,  0.107498   ])
8260    , -1080.1     , array([ 0.861613   ,  0.424661   ,  2.08273e-44,  0.107498   ])
8261    , -1080.1     , array([ 0.862475   ,  0.424661   ,  2.08273e-44,  0.107498   ])
8262    , -1080.99    , array([ 0.861613   ,  0.425086   ,  2.08273e-44,  0.107498   ])
8263    , -1080.1     , array([ 0.861613   ,  0.424661   ,  2.08481e-44,  0.107498   ])
8264    , -1079.44    , array([ 0.861613   ,  0.424661   ,  2.08273e-44,  0.107606   ])
8271    , -1080.1     , array([ 0.861613   ,  0.424736   ,  2.08273e-44,  0.107525   ])
8272    , -1080.1     , array([ 0.861613   ,  0.424736   ,  2.08273e-44,  0.107525   ])
8273    , -1080.1     , array([ 0.862475   ,  0.424736   ,  2.08273e-44,  0.107525   ])
8274    , -1080.98    , array([ 0.861613   ,  0.425161   ,  2.08273e-44,  0.107525   ])
8275    , -1080.1     , array([ 0.861613   ,  0.424736   ,  2.08481e-44,  0.107525   ])
8276    , -1079.43    , array([ 0.861613   ,  0.424736   ,  2.08273e-44,  0.107632   ])
