193386  , -79089      , array([ 4.51206    ,  1.08165    ,  1.81138e-45,  2.32102e-25,  3.10806e-07])
193387  , -79089      , array([ 4.51658    ,  1.08165    ,  1.81138e-45,  2.32102e-25,  3.10806e-07])
193388  , -79089      , array([ 4.51206    ,  1.08273    ,  1.81138e-45,  2.32102e-25,  3.10806e-07])
193389  , -79089      , array([ 4.51206    ,  1.08165    ,  1.81319e-45,  2.32102e-25,  3.10806e-07])
193390  , -79089      , array([ 4.51206    ,  1.08165    ,  1.81138e-45,  2.32334e-25,  3.10806e-07])
193391  , -79089      , array([ 4.51206    ,  1.08165    ,  1.81138e-45,  2.32102e-25,  3.11117e-07])
193392  , -79089      , array([ 4.51206    ,  1.08165    ,  1.81138e-45,  2.32102e-25,  3.10806e-07])
193393  , -79088.6    , array([ 4.27067    ,  0.771852   ,  1.81138e-45,  2.32102e-25,  4.62735e-07])
193394  , -79088.6    , array([ 4.27067    ,  0.771852   ,  1.81138e-45,  2.32102e-25,  4.62735e-07])
193395  , -79088.6    , array([ 4.27494    ,  0.771852   ,  1.81138e-45,  2.32102e-25,  4.62735e-07])
193396  , -79088.6    , array([ 4.27067    ,  0.772624   ,  1.81138e-45,  2.32102e-25,  4.62735e-07])
193397  , -79088.6    , array([ 4.27067    ,  0.771852   ,  1.81319e-45,  2.32102e-25,  4.62735e-07])
193398  , -79088.6    , array([ 4.27067    ,  0.771852   ,  1.81138e-45,  2.32334e-25,  4.62735e-07])
193399  , -79088.6    , array([ 4.27067    ,  0.771852   ,  1.81138e-45,  2.32102e-25,  4.63198e-07])
193400  , -79075.5    , array([ 3.42752    ,  0.200136   ,  1.81138e-45,  2.32102e-25,  2.27354e-06])
193401  , -79075.5    , array([ 3.42752    ,  0.200136   ,  1.81138e-45,  2.32102e-25,  2.27354e-06])
193402  , -79075.5    , array([ 3.43095    ,  0.200136   ,  1.81138e-45,  2.32102e-25,  2.27354e-06])
193403  , -79075.5    , array([ 3.42752    ,  0.200336   ,  1.81138e-45,  2.32102e-25,  2.27354e-06])
193404  , -79075.5    , array([ 3.42752    ,  0.200136   ,  1.81319e-45,  2.32102e-25,  2.27354e-06])
193405  , -79075.5    , array([ 3.42752    ,  0.200136   ,  1.81138e-45,  2.32334e-25,  2.27354e-06])
193406  , -79075.5    , array([ 3.42752    ,  0.200136   ,  1.81138e-45,  2.32102e-25,  2.27582e-06])
193414  , -79075.5    , array([ 3.42752    ,  0.200136   ,  1.81138e-45,  2.32102e-25,  2.27355e-06])
193415  , -79075.5    , array([ 3.42752    ,  0.200136   ,  1.81138e-45,  2.32102e-25,  2.27355e-06])
193416  , -79075.5    , array([ 3.43095    ,  0.200136   ,  1.81138e-45,  2.32102e-25,  2.27355e-06])
193417  , -79075.5    , array([ 3.42752    ,  0.200336   ,  1.81138e-45,  2.32102e-25,  2.27355e-06])
193418  , -79075.5    , array([ 3.42752    ,  0.200136   ,  1.81319e-45,  2.32102e-25,  2.27355e-06])
193419  , -79075.5    , array([ 3.42752    ,  0.200136   ,  1.81138e-45,  2.32334e-25,  2.27355e-06])
193420  , -79075.5    , array([ 3.42752    ,  0.200136   ,  1.81138e-45,  2.32102e-25,  2.27582e-06])
193421  , -79075.5    , array([ 3.42752    ,  0.200135   ,  1.81138e-45,  2.32102e-25,  2.27355e-06])
193422  , -79075.5    , array([ 3.42752    ,  0.200135   ,  1.81138e-45,  2.32102e-25,  2.27355e-06])
193423  , -79075.5    , array([ 3.43094    ,  0.200135   ,  1.81138e-45,  2.32102e-25,  2.27355e-06])
193424  , -79075.5    , array([ 3.42752    ,  0.200336   ,  1.81138e-45,  2.32102e-25,  2.27355e-06])
193425  , -79075.5    , array([ 3.42752    ,  0.200135   ,  1.81319e-45,  2.32102e-25,  2.27355e-06])
193426  , -79075.5    , array([ 3.42752    ,  0.200135   ,  1.81138e-45,  2.32334e-25,  2.27355e-06])
193427  , -79075.5    , array([ 3.42752    ,  0.200135   ,  1.81138e-45,  2.32102e-25,  2.27582e-06])
193428  , -74467.6    , array([ 2.20773    ,  0.0134557  ,  1.81138e-45,  2.32102e-25,  5.4884e-05 ])
193429  , -74467.6    , array([ 2.20773    ,  0.0134557  ,  1.81138e-45,  2.32102e-25,  5.4884e-05 ])
193430  , -74467.6    , array([ 2.20994    ,  0.0134557  ,  1.81138e-45,  2.32102e-25,  5.4884e-05 ])
193431  , -74472      , array([ 2.20773    ,  0.0134692  ,  1.81138e-45,  2.32102e-25,  5.4884e-05 ])
193432  , -74467.6    , array([ 2.20773    ,  0.0134557  ,  1.81319e-45,  2.32102e-25,  5.4884e-05 ])
193433  , -74467.6    , array([ 2.20773    ,  0.0134557  ,  1.81138e-45,  2.32334e-25,  5.4884e-05 ])
193434  , -74463.1    , array([ 2.20773    ,  0.0134557  ,  1.81138e-45,  2.32102e-25,  5.49389e-05])
193435  , -74466.4    , array([ 2.20769    ,  0.0134541  ,  1.81138e-45,  2.32102e-25,  5.48916e-05])
193436  , -74466.4    , array([ 2.20769    ,  0.0134541  ,  1.81138e-45,  2.32102e-25,  5.48916e-05])
193437  , -74466.5    , array([ 2.2099     ,  0.0134541  ,  1.81138e-45,  2.32102e-25,  5.48916e-05])
193438  , -74470.9    , array([ 2.20769    ,  0.0134676  ,  1.81138e-45,  2.32102e-25,  5.48916e-05])
193439  , -74466.4    , array([ 2.20769    ,  0.0134541  ,  1.81319e-45,  2.32102e-25,  5.48916e-05])
193440  , -74466.4    , array([ 2.20769    ,  0.0134541  ,  1.81138e-45,  2.32334e-25,  5.48916e-05])
193441  , -74462      , array([ 2.20769    ,  0.0134541  ,  1.81138e-45,  2.32102e-25,  5.49465e-05])
193442  , -74465.3    , array([ 2.20765    ,  0.0134525  ,  1.81138e-45,  2.32102e-25,  5.48992e-05])
193443  , -74465.3    , array([ 2.20765    ,  0.0134525  ,  1.81138e-45,  2.32102e-25,  5.48992e-05])
193444  , -74465.3    , array([ 2.20986    ,  0.0134525  ,  1.81138e-45,  2.32102e-25,  5.48992e-05])
193445  , -74469.7    , array([ 2.20765    ,  0.013466   ,  1.81138e-45,  2.32102e-25,  5.48992e-05])
193446  , -74465.3    , array([ 2.20765    ,  0.0134525  ,  1.81319e-45,  2.32102e-25,  5.48992e-05])
193447  , -74465.3    , array([ 2.20765    ,  0.0134525  ,  1.81138e-45,  2.32334e-25,  5.48992e-05])
193448  , -74460.9    , array([ 2.20765    ,  0.0134525  ,  1.81138e-45,  2.32102e-25,  5.49541e-05])
193449  , -28786.6    , array([ 1.77183    ,  0.00348856 ,  1.81138e-45,  2.32102e-25,  0.000269697])
193450  , -28786.6    , array([ 1.77183    ,  0.00348856 ,  1.81138e-45,  2.32102e-25,  0.000269697])
193451  , -28786.7    , array([ 1.7736     ,  0.00348856 ,  1.81138e-45,  2.32102e-25,  0.000269697])
