220241  , -68436.9    , array([ 0.246779   ,  1.95097    ,  6.733e-15  ,  2.1254e-36 ,  0.00330271 ])
220242  , -68444      , array([ 0.247026   ,  1.95097    ,  6.733e-15  ,  2.1254e-36 ,  0.00330271 ])
220243  , -68438.5    , array([ 0.246779   ,  1.95293    ,  6.733e-15  ,  2.1254e-36 ,  0.00330271 ])
220244  , -68436.9    , array([ 0.246779   ,  1.95097    ,  6.73973e-15,  2.1254e-36 ,  0.00330271 ])
220245  , -68436.9    , array([ 0.246779   ,  1.95097    ,  6.733e-15  ,  2.12752e-36,  0.00330271 ])
220246  , -68428      , array([ 0.246779   ,  1.95097    ,  6.733e-15  ,  2.1254e-36 ,  0.00330601 ])
220247  , -68436.9    , array([ 0.246779   ,  1.95097    ,  6.733e-15  ,  2.1254e-36 ,  0.00330271 ])
220248  , -53475      , array([ 0.132116   ,  1.69381    ,  6.733e-15  ,  2.1254e-36 ,  0.0072109  ])
220249  , -53475      , array([ 0.132116   ,  1.69381    ,  6.733e-15  ,  2.1254e-36 ,  0.0072109  ])
220250  , -53483.2    , array([ 0.132248   ,  1.69381    ,  6.733e-15  ,  2.1254e-36 ,  0.0072109  ])
220251  , -53477.7    , array([ 0.132116   ,  1.6955     ,  6.733e-15  ,  2.1254e-36 ,  0.0072109  ])
220252  , -53475      , array([ 0.132116   ,  1.69381    ,  6.73973e-15,  2.1254e-36 ,  0.0072109  ])
220253  , -53475      , array([ 0.132116   ,  1.69381    ,  6.733e-15  ,  2.12752e-36,  0.0072109  ])
220254  , -53463.2    , array([ 0.132116   ,  1.69381    ,  6.733e-15  ,  2.1254e-36 ,  0.00721811 ])
220255  , -705436     , array([ 0.0108528  ,  0.962308   ,  6.733e-15  ,  2.1254e-36 ,  0.163858   ])
220256  , -705436     , array([ 0.0108528  ,  0.962308   ,  6.733e-15  ,  2.1254e-36 ,  0.163858   ])
220257  , -704826     , array([ 0.0108637  ,  0.962308   ,  6.733e-15  ,  2.1254e-36 ,  0.163858   ])
220258  , -705451     , array([ 0.0108528  ,  0.963271   ,  6.733e-15  ,  2.1254e-36 ,  0.163858   ])
220259  , -705436     , array([ 0.0108528  ,  0.962308   ,  6.73973e-15,  2.1254e-36 ,  0.163858   ])
220260  , -705436     , array([ 0.0108528  ,  0.962308   ,  6.733e-15  ,  2.12752e-36,  0.163858   ])
220261  , -706018     , array([ 0.0108528  ,  0.962308   ,  6.733e-15  ,  2.1254e-36 ,  0.164022   ])
220262  , -53887      , array([ 0.0716411  ,  1.4748     ,  6.733e-15  ,  2.1254e-36 ,  0.0154939  ])
220263  , -53887      , array([ 0.0716411  ,  1.4748     ,  6.733e-15  ,  2.1254e-36 ,  0.0154939  ])
220264  , -53864.9    , array([ 0.0717128  ,  1.4748     ,  6.733e-15  ,  2.1254e-36 ,  0.0154939  ])
220265  , -53890.9    , array([ 0.0716411  ,  1.47628    ,  6.733e-15  ,  2.1254e-36 ,  0.0154939  ])
220266  , -53887      , array([ 0.0716411  ,  1.4748     ,  6.73973e-15,  2.1254e-36 ,  0.0154939  ])
220267  , -53887      , array([ 0.0716411  ,  1.4748     ,  6.733e-15  ,  2.12752e-36,  0.0154939  ])
220268  , -53900.4    , array([ 0.0716411  ,  1.4748     ,  6.733e-15  ,  2.1254e-36 ,  0.0155094  ])
220269  , -48858.4    , array([ 0.0964866  ,  1.57756    ,  6.733e-15  ,  2.1254e-36 ,  0.0106798  ])
220270  , -48858.4    , array([ 0.0964866  ,  1.57756    ,  6.733e-15  ,  2.1254e-36 ,  0.0106798  ])
220271  , -48855.8    , array([ 0.0965831  ,  1.57756    ,  6.733e-15  ,  2.1254e-36 ,  0.0106798  ])
220272  , -48861.7    , array([ 0.0964866  ,  1.57914    ,  6.733e-15  ,  2.1254e-36 ,  0.0106798  ])
220273  , -48858.4    , array([ 0.0964866  ,  1.57756    ,  6.73973e-15,  2.1254e-36 ,  0.0106798  ])
220274  , -48858.4    , array([ 0.0964866  ,  1.57756    ,  6.733e-15  ,  2.12752e-36,  0.0106798  ])
220275  , -48855.5    , array([ 0.0964866  ,  1.57756    ,  6.733e-15  ,  2.1254e-36 ,  0.0106905  ])
220276  , -1.70635e+06, array([ 1.32558    ,  0.0112491  ,  6.733e-15  ,  2.1254e-36 ,  3.05738    ])
220277  , -1.70635e+06, array([ 1.32558    ,  0.0112491  ,  6.733e-15  ,  2.1254e-36 ,  3.05738    ])
220278  , -1.70649e+06, array([ 1.32691    ,  0.0112491  ,  6.733e-15  ,  2.1254e-36 ,  3.05738    ])
220279  , -1.70614e+06, array([ 1.32558    ,  0.0112604  ,  6.733e-15  ,  2.1254e-36 ,  3.05738    ])
220280  , -1.70632e+06, array([ 1.32558    ,  0.0112491  ,  6.73973e-15,  2.1254e-36 ,  3.05738    ])
220281  , -1.70635e+06, array([ 1.32558    ,  0.0112491  ,  6.733e-15  ,  2.12752e-36,  3.05738    ])
220282  , -1.7064e+06 , array([ 1.32558    ,  0.0112491  ,  6.733e-15  ,  2.1254e-36 ,  3.06044    ])
220283  , -48624.8    , array([ 0.097972   ,  1.53274    ,  6.733e-15  ,  2.1254e-36 ,  0.0110379  ])
220284  , -48624.8    , array([ 0.097972   ,  1.53274    ,  6.733e-15  ,  2.1254e-36 ,  0.0110379  ])
220285  , -48621.8    , array([ 0.09807    ,  1.53274    ,  6.733e-15  ,  2.1254e-36 ,  0.0110379  ])
220286  , -48628.2    , array([ 0.097972   ,  1.53427    ,  6.733e-15  ,  2.1254e-36 ,  0.0110379  ])
220287  , -48624.8    , array([ 0.097972   ,  1.53274    ,  6.73973e-15,  2.1254e-36 ,  0.0110379  ])
220288  , -48624.8    , array([ 0.097972   ,  1.53274    ,  6.733e-15  ,  2.12752e-36,  0.0110379  ])
220289  , -48622      , array([ 0.097972   ,  1.53274    ,  6.733e-15  ,  2.1254e-36 ,  0.011049   ])
220290  , -48384.2    , array([ 0.0994908  ,  1.4889     ,  6.733e-15  ,  2.1254e-36 ,  0.0114107  ])
220291  , -48384.2    , array([ 0.0994908  ,  1.4889     ,  6.733e-15  ,  2.1254e-36 ,  0.0114107  ])
220292  , -48380.8    , array([ 0.0995904  ,  1.4889     ,  6.733e-15  ,  2.1254e-36 ,  0.0114107  ])
220293  , -48387.8    , array([ 0.0994908  ,  1.49039    ,  6.733e-15  ,  2.1254e-36 ,  0.0114107  ])
220294  , -48384.2    , array([ 0.0994908  ,  1.4889     ,  6.73973e-15,  2.1254e-36 ,  0.0114107  ])
220295  , -48384.2    , array([ 0.0994908  ,  1.4889     ,  6.733e-15  ,  2.12752e-36,  0.0114107  ])
220296  , -48381.6    , array([ 0.0994908  ,  1.4889     ,  6.733e-15  ,  2.1254e-36 ,  0.0114221  ])
220297  , -55053.1    , array([ 0.363157   ,  0.129417   ,  6.733e-15  ,  2.1254e-36 ,  0.18678    ])
220298  , -55053.1    , array([ 0.363157   ,  0.129417   ,  6.733e-15  ,  2.1254e-36 ,  0.18678    ])
220299  , -55027.1    , array([ 0.363521   ,  0.129417   ,  6.733e-15  ,  2.1254e-36 ,  0.18678    ])
220300  , -55011.5    , array([ 0.363157   ,  0.129546   ,  6.733e-15  ,  2.1254e-36 ,  0.18678    ])
220301  , -55053.1    , array([ 0.363157   ,  0.129417   ,  6.73973e-15,  2.1254e-36 ,  0.18678    ])
