16999   , -565.994    , array([ 10.0844    ,  0.0182104  ,  4.89979e-16,  0.0712733  ])
17000   , -565.994    , array([ 10.0945    ,  0.0182104  ,  4.89979e-16,  0.0712733  ])
17001   , -568.346    , array([ 10.0844    ,  0.0182286  ,  4.89979e-16,  0.0712733  ])
17002   , -565.994    , array([ 10.0844    ,  0.0182104  ,  4.90469e-16,  0.0712733  ])
17003   , -562.838    , array([ 10.0844    ,  0.0182104  ,  4.89979e-16,  0.0713446  ])
17004   , -565.994    , array([ 10.0844    ,  0.0182104  ,  4.89979e-16,  0.0712733  ])
17005   , -2336.71    , array([ 10.0844    ,  0.0099583  ,  4.89979e-16,  0.160184   ])
17006   , -2336.71    , array([ 10.0844    ,  0.0099583  ,  4.89979e-16,  0.160184   ])
17007   , -2336.71    , array([ 10.0945    ,  0.0099583  ,  4.89979e-16,  0.160184   ])
17008   , -2336.71    , array([ 10.0844    ,  0.00996827 ,  4.89979e-16,  0.160184   ])
17009   , -2336.71    , array([ 10.0844    ,  0.0099583  ,  4.90469e-16,  0.160184   ])
17010   , -2336.71    , array([ 10.0844    ,  0.0099583  ,  4.89979e-16,  0.160345   ])
17011   , -586.759    , array([ 10.0844    ,  0.016372   ,  4.89979e-16,  0.0822123  ])
17012   , -586.759    , array([ 10.0844    ,  0.016372   ,  4.89979e-16,  0.0822123  ])
17013   , -586.759    , array([ 10.0945    ,  0.016372   ,  4.89979e-16,  0.0822123  ])
17014   , -584.284    , array([ 10.0844    ,  0.0163883  ,  4.89979e-16,  0.0822123  ])
17015   , -586.759    , array([ 10.0844    ,  0.016372   ,  4.90469e-16,  0.0822123  ])
17016   , -589.879    , array([ 10.0844    ,  0.016372   ,  4.89979e-16,  0.0822945  ])
17017   , -392.965    , array([ 10.0844    ,  0.0173047  ,  4.89979e-16,  0.0763221  ])
17018   , -392.965    , array([ 10.0844    ,  0.0173047  ,  4.89979e-16,  0.0763221  ])
17019   , -392.965    , array([ 10.0945    ,  0.0173047  ,  4.89979e-16,  0.0763221  ])
17020   , -392.982    , array([ 10.0844    ,  0.0173221  ,  4.89979e-16,  0.0763221  ])
17021   , -392.965    , array([ 10.0844    ,  0.0173047  ,  4.90469e-16,  0.0763221  ])
17022   , -392.97     , array([ 10.0844    ,  0.0173047  ,  4.89979e-16,  0.0763985  ])
17029   , -392.965    , array([ 10.0844    ,  0.0173046  ,  4.89979e-16,  0.0763218  ])
17030   , -392.965    , array([ 10.0844    ,  0.0173046  ,  4.89979e-16,  0.0763218  ])
17031   , -392.965    , array([ 10.0945    ,  0.0173046  ,  4.89979e-16,  0.0763218  ])
17032   , -392.982    , array([ 10.0844    ,  0.017322   ,  4.89979e-16,  0.0763218  ])
17033   , -392.965    , array([ 10.0844    ,  0.0173046  ,  4.90469e-16,  0.0763218  ])
17034   , -392.97     , array([ 10.0844    ,  0.0173046  ,  4.89979e-16,  0.0763981  ])
17035   , -495.255    , array([ 10.0844    ,  0.00543944 ,  4.89979e-16,  0.032456   ])
17036   , -495.255    , array([ 10.0844    ,  0.00543944 ,  4.89979e-16,  0.032456   ])
17037   , -495.255    , array([ 10.0945    ,  0.00543944 ,  4.89979e-16,  0.032456   ])
17038   , -492.85     , array([ 10.0844    ,  0.00544488 ,  4.89979e-16,  0.032456   ])
17039   , -495.255    , array([ 10.0844    ,  0.00543944 ,  4.90469e-16,  0.032456   ])
17040   , -498.179    , array([ 10.0844    ,  0.00543944 ,  4.89979e-16,  0.0324885  ])
17041   , -393.269    , array([ 10.0844    ,  0.0150909  ,  4.89979e-16,  0.0689803  ])
17042   , -393.269    , array([ 10.0844    ,  0.0150909  ,  4.89979e-16,  0.0689803  ])
17043   , -393.269    , array([ 10.0945    ,  0.0150909  ,  4.89979e-16,  0.0689803  ])
17044   , -393.169    , array([ 10.0844    ,  0.015106   ,  4.89979e-16,  0.0689803  ])
17045   , -393.269    , array([ 10.0844    ,  0.0150909  ,  4.90469e-16,  0.0689803  ])
17046   , -393.427    , array([ 10.0844    ,  0.0150909  ,  4.89979e-16,  0.0690493  ])
17047   , -392.966    , array([ 10.0844    ,  0.016839   ,  4.89979e-16,  0.0747989  ])
17048   , -392.966    , array([ 10.0844    ,  0.016839   ,  4.89979e-16,  0.0747989  ])
17049   , -392.966    , array([ 10.0945    ,  0.016839   ,  4.89979e-16,  0.0747989  ])
17050   , -392.963    , array([ 10.0844    ,  0.0168558  ,  4.89979e-16,  0.0747989  ])
17051   , -392.966    , array([ 10.0844    ,  0.016839   ,  4.90469e-16,  0.0747989  ])
17052   , -392.997    , array([ 10.0844    ,  0.016839   ,  4.89979e-16,  0.0748737  ])
17053   , -392.964    , array([ 10.0844    ,  0.0172044  ,  4.89979e-16,  0.0759947  ])
17054   , -392.964    , array([ 10.0844    ,  0.0172044  ,  4.89979e-16,  0.0759947  ])
17055   , -392.964    , array([ 10.0945    ,  0.0172044  ,  4.89979e-16,  0.0759947  ])
17056   , -392.976    , array([ 10.0844    ,  0.0172216  ,  4.89979e-16,  0.0759947  ])
17057   , -392.964    , array([ 10.0844    ,  0.0172044  ,  4.90469e-16,  0.0759947  ])
17058   , -392.974    , array([ 10.0844    ,  0.0172044  ,  4.89979e-16,  0.0760708  ])
17059   , -392.964    , array([ 10.0844    ,  0.0169623  ,  4.89979e-16,  0.0752033  ])
17060   , -392.964    , array([ 10.0844    ,  0.0169623  ,  4.89979e-16,  0.0752033  ])
17061   , -392.964    , array([ 10.0945    ,  0.0169623  ,  4.89979e-16,  0.0752033  ])
17062   , -392.966    , array([ 10.0844    ,  0.0169793  ,  4.89979e-16,  0.0752033  ])
17063   , -392.964    , array([ 10.0844    ,  0.0169623  ,  4.90469e-16,  0.0752033  ])
17064   , -392.987    , array([ 10.0844    ,  0.0169623  ,  4.89979e-16,  0.0752786  ])
17065   , -392.963    , array([ 10.0844    ,  0.0171527  ,  4.89979e-16,  0.075826   ])
17066   , -392.963    , array([ 10.0844    ,  0.0171527  ,  4.89979e-16,  0.075826   ])
17067   , -392.963    , array([ 10.0945    ,  0.0171527  ,  4.89979e-16,  0.075826   ])
17068   , -392.974    , array([ 10.0844    ,  0.0171698  ,  4.89979e-16,  0.075826   ])
17069   , -392.963    , array([ 10.0844    ,  0.0171527  ,  4.90469e-16,  0.075826   ])
17070   , -392.976    , array([ 10.0844    ,  0.0171527  ,  4.89979e-16,  0.0759018  ])
17071   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17072   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17073   , -392.963    , array([ 10.0945    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17074   , -392.968    , array([ 10.0844    ,  0.0170438  ,  4.89979e-16,  0.0754145  ])
17075   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.90469e-16,  0.0754145  ])
17076   , -392.983    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754899  ])
17077   , -392.963    , array([ 10.0844    ,  0.0169842  ,  4.89979e-16,  0.075275   ])
17078   , -392.963    , array([ 10.0844    ,  0.0169842  ,  4.89979e-16,  0.075275   ])
17079   , -392.963    , array([ 10.0945    ,  0.0169842  ,  4.89979e-16,  0.075275   ])
17080   , -392.967    , array([ 10.0844    ,  0.0170012  ,  4.89979e-16,  0.075275   ])
17081   , -392.963    , array([ 10.0844    ,  0.0169842  ,  4.90469e-16,  0.075275   ])
17082   , -392.986    , array([ 10.0844    ,  0.0169842  ,  4.89979e-16,  0.0753504  ])
17083   , -392.963    , array([ 10.0844    ,  0.0170179  ,  4.89979e-16,  0.0753852  ])
17084   , -392.963    , array([ 10.0844    ,  0.0170179  ,  4.89979e-16,  0.0753852  ])
17085   , -392.963    , array([ 10.0945    ,  0.0170179  ,  4.89979e-16,  0.0753852  ])
17086   , -392.968    , array([ 10.0844    ,  0.0170349  ,  4.89979e-16,  0.0753852  ])
17087   , -392.963    , array([ 10.0844    ,  0.0170179  ,  4.90469e-16,  0.0753852  ])
17088   , -392.984    , array([ 10.0844    ,  0.0170179  ,  4.89979e-16,  0.0754607  ])
17089   , -392.963    , array([ 10.0844    ,  0.0170249  ,  4.89979e-16,  0.0754083  ])
17090   , -392.963    , array([ 10.0844    ,  0.0170249  ,  4.89979e-16,  0.0754083  ])
17091   , -392.963    , array([ 10.0945    ,  0.0170249  ,  4.89979e-16,  0.0754083  ])
17092   , -392.968    , array([ 10.0844    ,  0.017042   ,  4.89979e-16,  0.0754083  ])
17093   , -392.963    , array([ 10.0844    ,  0.0170249  ,  4.90469e-16,  0.0754083  ])
17094   , -392.983    , array([ 10.0844    ,  0.0170249  ,  4.89979e-16,  0.0754838  ])
17095   , -392.963    , array([ 10.0844    ,  0.0170264  ,  4.89979e-16,  0.0754132  ])
17096   , -392.963    , array([ 10.0844    ,  0.0170264  ,  4.89979e-16,  0.0754132  ])
17097   , -392.963    , array([ 10.0945    ,  0.0170264  ,  4.89979e-16,  0.0754132  ])
17098   , -392.968    , array([ 10.0844    ,  0.0170434  ,  4.89979e-16,  0.0754132  ])
17099   , -392.963    , array([ 10.0844    ,  0.0170264  ,  4.90469e-16,  0.0754132  ])
17100   , -392.983    , array([ 10.0844    ,  0.0170264  ,  4.89979e-16,  0.0754886  ])
17101   , -392.963    , array([ 10.0844    ,  0.0170267  ,  4.89979e-16,  0.0754142  ])
17102   , -392.963    , array([ 10.0844    ,  0.0170267  ,  4.89979e-16,  0.0754142  ])
17103   , -392.963    , array([ 10.0945    ,  0.0170267  ,  4.89979e-16,  0.0754142  ])
17104   , -392.968    , array([ 10.0844    ,  0.0170437  ,  4.89979e-16,  0.0754142  ])
17105   , -392.963    , array([ 10.0844    ,  0.0170267  ,  4.90469e-16,  0.0754142  ])
17106   , -392.983    , array([ 10.0844    ,  0.0170267  ,  4.89979e-16,  0.0754896  ])
17107   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754144  ])
17108   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754144  ])
17109   , -392.963    , array([ 10.0945    ,  0.0170268  ,  4.89979e-16,  0.0754144  ])
17110   , -392.968    , array([ 10.0844    ,  0.0170438  ,  4.89979e-16,  0.0754144  ])
17111   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.90469e-16,  0.0754144  ])
17112   , -392.983    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754898  ])
17113   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754144  ])
17114   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754144  ])
17115   , -392.963    , array([ 10.0945    ,  0.0170268  ,  4.89979e-16,  0.0754144  ])
17116   , -392.968    , array([ 10.0844    ,  0.0170438  ,  4.89979e-16,  0.0754144  ])
17117   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.90469e-16,  0.0754144  ])
17118   , -392.983    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754899  ])
17119   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17120   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17121   , -392.963    , array([ 10.0945    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17122   , -392.968    , array([ 10.0844    ,  0.0170438  ,  4.89979e-16,  0.0754145  ])
17123   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.90469e-16,  0.0754145  ])
17124   , -392.983    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754899  ])
17125   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17126   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17127   , -392.963    , array([ 10.0945    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17128   , -392.968    , array([ 10.0844    ,  0.0170438  ,  4.89979e-16,  0.0754145  ])
17129   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.90469e-16,  0.0754145  ])
17130   , -392.983    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754899  ])
17131   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17132   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17133   , -392.963    , array([ 10.0945    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17134   , -392.968    , array([ 10.0844    ,  0.0170438  ,  4.89979e-16,  0.0754145  ])
17135   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.90469e-16,  0.0754145  ])
17136   , -392.983    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754899  ])
17137   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17138   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17139   , -392.963    , array([ 10.0945    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17140   , -392.968    , array([ 10.0844    ,  0.0170438  ,  4.89979e-16,  0.0754145  ])
17141   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.90469e-16,  0.0754145  ])
17142   , -392.983    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754899  ])
17143   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17144   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17145   , -392.963    , array([ 10.0945    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17146   , -392.968    , array([ 10.0844    ,  0.0170438  ,  4.89979e-16,  0.0754145  ])
17147   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.90469e-16,  0.0754145  ])
17148   , -392.983    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754899  ])
17149   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17150   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17151   , -392.963    , array([ 10.0945    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17152   , -392.968    , array([ 10.0844    ,  0.0170438  ,  4.89979e-16,  0.0754145  ])
17153   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.90469e-16,  0.0754145  ])
17154   , -392.983    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754899  ])
17155   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17156   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17157   , -392.963    , array([ 10.0945    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17158   , -392.968    , array([ 10.0844    ,  0.0170438  ,  4.89979e-16,  0.0754145  ])
17159   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.90469e-16,  0.0754145  ])
17160   , -392.983    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754899  ])
17161   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17162   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17163   , -392.963    , array([ 10.0945    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17164   , -392.968    , array([ 10.0844    ,  0.0170438  ,  4.89979e-16,  0.0754145  ])
17165   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.90469e-16,  0.0754145  ])
17166   , -392.983    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754899  ])
17167   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17168   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17169   , -392.963    , array([ 10.0945    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17170   , -392.968    , array([ 10.0844    ,  0.0170438  ,  4.89979e-16,  0.0754145  ])
17171   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.90469e-16,  0.0754145  ])
17172   , -392.983    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754899  ])
17173   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17174   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17175   , -392.963    , array([ 10.0945    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17176   , -392.968    , array([ 10.0844    ,  0.0170438  ,  4.89979e-16,  0.0754145  ])
17177   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.90469e-16,  0.0754145  ])
17178   , -392.983    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754899  ])
17179   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17180   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17181   , -392.963    , array([ 10.0945    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17182   , -392.968    , array([ 10.0844    ,  0.0170438  ,  4.89979e-16,  0.0754145  ])
17183   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.90469e-16,  0.0754145  ])
17184   , -392.983    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754899  ])
17185   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17186   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17187   , -392.963    , array([ 10.0945    ,  0.0170268  ,  4.89979e-16,  0.0754145  ])
17188   , -392.968    , array([ 10.0844    ,  0.0170438  ,  4.89979e-16,  0.0754145  ])
17189   , -392.963    , array([ 10.0844    ,  0.0170268  ,  4.90469e-16,  0.0754145  ])
