61614   , -6081.26    , array([ 6.2082     ,  0.07998    ,  9.94961e-38,  4.4628e-18 ,  0.0477607  ])
61615   , -6081.52    , array([ 6.21441    ,  0.07998    ,  9.94961e-38,  4.4628e-18 ,  0.0477607  ])
61616   , -6065.39    , array([ 6.2082     ,  0.08006    ,  9.94961e-38,  4.4628e-18 ,  0.0477607  ])
61617   , -6081.26    , array([ 6.2082     ,  0.07998    ,  9.95956e-38,  4.4628e-18 ,  0.0477607  ])
61618   , -6081.26    , array([ 6.2082     ,  0.07998    ,  9.94961e-38,  4.46726e-18,  0.0477607  ])
61619   , -6098.27    , array([ 6.2082     ,  0.07998    ,  9.94961e-38,  4.4628e-18 ,  0.0478085  ])
61620   , -6081.26    , array([ 6.2082     ,  0.07998    ,  9.94961e-38,  4.4628e-18 ,  0.0477607  ])
61621   , -13219      , array([ 6.13728    ,  0.159283   ,  9.94961e-38,  4.4628e-18 ,  0.0228215  ])
61622   , -13219      , array([ 6.13728    ,  0.159283   ,  9.94961e-38,  4.4628e-18 ,  0.0228215  ])
61623   , -13219.5    , array([ 6.14342    ,  0.159283   ,  9.94961e-38,  4.4628e-18 ,  0.0228215  ])
61624   , -13241      , array([ 6.13728    ,  0.159442   ,  9.94961e-38,  4.4628e-18 ,  0.0228215  ])
61625   , -13219      , array([ 6.13728    ,  0.159283   ,  9.95956e-38,  4.4628e-18 ,  0.0228215  ])
61626   , -13219      , array([ 6.13728    ,  0.159283   ,  9.94961e-38,  4.46726e-18,  0.0228215  ])
61627   , -13197.5    , array([ 6.13728    ,  0.159283   ,  9.94961e-38,  4.4628e-18 ,  0.0228444  ])
61628   , -2029.45    , array([ 6.1835     ,  0.101575   ,  9.94961e-38,  4.4628e-18 ,  0.0369651  ])
61629   , -2029.45    , array([ 6.1835     ,  0.101575   ,  9.94961e-38,  4.4628e-18 ,  0.0369651  ])
61630   , -2029.67    , array([ 6.18969    ,  0.101575   ,  9.94961e-38,  4.4628e-18 ,  0.0369651  ])
61631   , -2029.72    , array([ 6.1835     ,  0.101677   ,  9.94961e-38,  4.4628e-18 ,  0.0369651  ])
61632   , -2029.45    , array([ 6.1835     ,  0.101575   ,  9.95956e-38,  4.4628e-18 ,  0.0369651  ])
61633   , -2029.45    , array([ 6.1835     ,  0.101575   ,  9.94961e-38,  4.46726e-18,  0.0369651  ])
61634   , -2030.17    , array([ 6.1835     ,  0.101575   ,  9.94961e-38,  4.4628e-18 ,  0.0370021  ])
61642   , -2029.34    , array([ 6.18322    ,  0.101565   ,  9.94961e-38,  4.4628e-18 ,  0.0369614  ])
61643   , -2029.34    , array([ 6.18322    ,  0.101565   ,  9.94961e-38,  4.4628e-18 ,  0.0369614  ])
61644   , -2029.56    , array([ 6.18941    ,  0.101565   ,  9.94961e-38,  4.4628e-18 ,  0.0369614  ])
61645   , -2029.62    , array([ 6.18322    ,  0.101666   ,  9.94961e-38,  4.4628e-18 ,  0.0369614  ])
61646   , -2029.34    , array([ 6.18322    ,  0.101565   ,  9.95956e-38,  4.4628e-18 ,  0.0369614  ])
61647   , -2029.34    , array([ 6.18322    ,  0.101565   ,  9.94961e-38,  4.46726e-18,  0.0369614  ])
61648   , -2030.06    , array([ 6.18322    ,  0.101565   ,  9.94961e-38,  4.4628e-18 ,  0.0369984  ])
61649   , -1807.65    , array([ 5.25207    ,  0.0703074  ,  9.94961e-38,  4.4628e-18 ,  0.025678   ])
61650   , -1807.65    , array([ 5.25207    ,  0.0703074  ,  9.94961e-38,  4.4628e-18 ,  0.025678   ])
61651   , -1807.8     , array([ 5.25732    ,  0.0703074  ,  9.94961e-38,  4.4628e-18 ,  0.025678   ])
61652   , -1807.41    , array([ 5.25207    ,  0.0703777  ,  9.94961e-38,  4.4628e-18 ,  0.025678   ])
61653   , -1807.65    , array([ 5.25207    ,  0.0703074  ,  9.95956e-38,  4.4628e-18 ,  0.025678   ])
61654   , -1807.65    , array([ 5.25207    ,  0.0703074  ,  9.94961e-38,  4.46726e-18,  0.025678   ])
61655   , -1808.09    , array([ 5.25207    ,  0.0703074  ,  9.94961e-38,  4.4628e-18 ,  0.0257037  ])
61656   , -19446.3    , array([ 0.139362   ,  0.100332   ,  9.94961e-38,  4.4628e-18 ,  0.0368551  ])
61657   , -19446.3    , array([ 0.139362   ,  0.100332   ,  9.94961e-38,  4.4628e-18 ,  0.0368551  ])
61658   , -19421.6    , array([ 0.139501   ,  0.100332   ,  9.94961e-38,  4.4628e-18 ,  0.0368551  ])
61659   , -19449.1    , array([ 0.139362   ,  0.100432   ,  9.94961e-38,  4.4628e-18 ,  0.0368551  ])
61660   , -19446.3    , array([ 0.139362   ,  0.100332   ,  9.95956e-38,  4.4628e-18 ,  0.0368551  ])
61661   , -19446.3    , array([ 0.139362   ,  0.100332   ,  9.94961e-38,  4.46726e-18,  0.0368551  ])
