Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-394.26	796.52	598.62	60755.99	1.0973,0.1226,10.1015,0.3005
our_model	Round_1_Replicate_2	-394.5	797.0	599.43	47042.09	1.3022,0.158,29.9756,0.3716
our_model	Round_1_Replicate_3	-395.27	798.54	601.22	4875.93	30.0,1.5208,17.9067,3.7592
our_model	Round_1_Replicate_4	-393.99	795.98	598.82	7966.45	29.8416,0.9327,14.7905,2.6745
our_model	Round_1_Replicate_5	-396.74	801.48	603.97	4395.76	30.0,1.6837,16.226,3.8289
our_model	Round_1_Replicate_6	-396.71	801.42	603.9	14702.57	2.9523,0.5034,30.0,0.9772
our_model	Round_1_Replicate_7	-394.92	797.84	600.56	8638.22	30.0,0.8589,9.8268,2.2562
our_model	Round_1_Replicate_8	-398.83	805.66	607.8	26626.85	30.0,0.2773,0.9212,0.5838
our_model	Round_1_Replicate_9	-396.85	801.7	604.16	4176.56	30.0,1.7719,17.0472,3.9945
our_model	Round_1_Replicate_10	-397.69	803.38	605.71	8932.41	30.0,0.8277,6.2981,1.8862
our_model	Round_2_Replicate_1	-398.09	804.18	606.44	3773.21	30.0,1.9586,17.1337,4.1884
our_model	Round_2_Replicate_2	-395.9	799.8	602.4	5647.75	30.0,1.3119,13.4676,3.1622
our_model	Round_2_Replicate_3	-394.16	796.32	598.38	12018.0	6.3354,0.6201,16.4476,1.5674
our_model	Round_2_Replicate_4	-393.37	794.74	597.65	14927.08	8.3784,0.4983,17.981,1.5036
our_model	Round_2_Replicate_5	-395.75	799.5	602.13	5622.0	9.0193,1.3181,30.0,2.7543
our_model	Round_2_Replicate_6	-397.69	803.38	605.72	3022.92	30.0,2.4457,23.2599,5.1716
our_model	Round_2_Replicate_7	-393.17	794.34	597.26	14032.1	17.8135,0.5303,19.0598,1.83
our_model	Round_2_Replicate_8	-393.8	795.6	598.47	9125.79	30.0,0.8144,13.9102,2.4177
our_model	Round_2_Replicate_9	-394.17	796.34	598.39	10412.88	7.6802,0.7157,17.0125,1.8204
our_model	Round_2_Replicate_10	-397.99	803.98	606.26	3482.27	30.0,2.1225,19.0322,4.5167
our_model	Round_2_Replicate_11	-393.95	795.9	598.75	9237.36	29.9801,0.8044,12.6222,2.3369
our_model	Round_2_Replicate_12	-395.09	798.18	600.9	6718.69	8.2476,1.104,30.0,2.4347
our_model	Round_2_Replicate_13	-398.21	804.42	606.67	4192.7	30.0,1.7624,14.9596,3.7904
our_model	Round_2_Replicate_14	-394.11	796.22	598.32	8920.61	13.0637,0.8354,14.8844,2.241
our_model	Round_2_Replicate_15	-393.39	794.78	597.68	9822.06	30.0,0.7572,18.0307,2.4544
our_model	Round_2_Replicate_16	-394.19	796.38	598.45	8234.13	16.386,0.905,14.7779,2.4445
our_model	Round_2_Replicate_17	-393.65	795.3	598.17	6525.6	30.0,1.1393,23.0977,3.3918
our_model	Round_2_Replicate_18	-393.57	795.14	598.02	10329.18	15.5418,0.7198,16.0799,2.1363
our_model	Round_2_Replicate_19	-394.5	797.0	599.79	3996.74	30.0,1.8575,28.04,4.7679
our_model	Round_2_Replicate_20	-394.12	796.24	599.06	4714.99	29.9901,1.5755,26.3402,4.2695
