148469  , -79089.4    , array([ 0.321576   ,  20.6594    ,  3.26721e-44,  6.37857e-41,  5.546e-72  ])
148531  , -67797.2    , array([ 2.9095     ,  23.2474    ,  2.58793    ,  2.58793    ,  0.109253   ])
148532  , -67797.2    , array([ 2.9095     ,  23.2474    ,  2.58793    ,  2.58793    ,  0.110346   ])
148533  , -67798      , array([ 2.9095     ,  23.2474    ,  2.58793    ,  2.58793    ,  0.111449   ])
148534  , -85167      , array([ 5.49743    ,  25.8353    ,  5.17586    ,  5.17586    ,  0.220691   ])
148535  , -67797.2    , array([ 2.9095     ,  23.2474    ,  2.58793    ,  2.58793    ,  0.110346   ])
148536  , -71177.3    , array([ 3.9095     ,  23.2474    ,  2.58793    ,  2.58793    ,  0.110346   ])
148537  , -57424.8    , array([ 1.29147    ,  23.2474    ,  2.58793    ,  2.58793    ,  0.110346   ])
148539  , -57424.8    , array([ 1.29147    ,  23.2474    ,  2.58793    ,  2.58793    ,  0.110346   ])
148540  , -56778      , array([ 0.291471   ,  23.2474    ,  2.58793    ,  2.58793    ,  0.110346   ])
148542  , -52601.6    , array([ 0.791467   ,  23.2474    ,  2.58793    ,  2.58793    ,  0.110346   ])
148543  , -52423.2    , array([ 0.770287   ,  23.2474    ,  2.58793    ,  2.58793    ,  0.110346   ])
148544  , -51654.1    , array([ 0.660681   ,  23.2474    ,  2.58793    ,  2.58793    ,  0.110346   ])
148545  , -51400      , array([ 0.519655   ,  23.2474    ,  2.58793    ,  2.58793    ,  0.110346   ])
148546  , -51346.8    , array([ 0.546897   ,  23.2474    ,  2.58793    ,  2.58793    ,  0.110346   ])
148547  , -51348.3    , array([ 0.570523   ,  23.2474    ,  2.58793    ,  2.58793    ,  0.110346   ])
148548  , -51346.8    , array([ 0.546897   ,  23.2474    ,  2.58793    ,  2.58793    ,  0.110346   ])
148549  , -51410      , array([ 0.546897   ,  24.2474    ,  2.58793    ,  2.58793    ,  0.110346   ])
148550  , -51232.4    , array([ 0.546897   ,  21.6293    ,  2.58793    ,  2.58793    ,  0.110346   ])
148551  , -51007.2    , array([ 0.546897   ,  19.0113    ,  2.58793    ,  2.58793    ,  0.110346   ])
148552  , -50479.8    , array([ 0.546897   ,  14.7752    ,  2.58793    ,  2.58793    ,  0.110346   ])
148553  , -48505.6    , array([ 0.546897   ,  7.92112    ,  2.58793    ,  2.58793    ,  0.110346   ])
148555  , -48505.6    , array([ 0.546897   ,  7.92112    ,  2.58793    ,  2.58793    ,  0.110346   ])
148556  , -44055.2    , array([ 0.546897   ,  3.68505    ,  2.58793    ,  2.58793    ,  0.110346   ])
148557  , -29227.4    , array([ 0.546897   ,  1.06702    ,  2.58793    ,  2.58793    ,  0.110346   ])
148559  , -38464.8    , array([ 0.546897   ,  2.06702    ,  2.58793    ,  2.58793    ,  0.110346   ])
148560  , -14412.8    , array([ 0.546897   ,  0.448986   ,  2.58793    ,  2.58793    ,  0.110346   ])
148561  , -14447.8    , array([ 0.546897   ,  0.06702    ,  2.58793    ,  2.58793    ,  0.110346   ])
148562  , -21490.4    , array([ 0.546897   ,  0.67697    ,  2.58793    ,  2.58793    ,  0.110346   ])
148563  , -14412.8    , array([ 0.546897   ,  0.448986   ,  2.58793    ,  2.58793    ,  0.110346   ])
148564  , -14287.1    , array([ 0.546897   ,  0.448986   ,  3.58793    ,  2.58793    ,  0.110346   ])
148565  , -14593.6    , array([ 0.546897   ,  0.448986   ,  5.20596    ,  2.58793    ,  0.110346   ])
148566  , -14287.1    , array([ 0.546897   ,  0.448986   ,  3.58793    ,  2.58793    ,  0.110346   ])
148567  , -14340.2    , array([ 0.546897   ,  0.448986   ,  4.20596    ,  2.58793    ,  0.110346   ])
148568  , -14301.3    , array([ 0.546897   ,  0.448986   ,  3.20596    ,  2.58793    ,  0.110346   ])
148569  , -14286.8    , array([ 0.546897   ,  0.448986   ,  3.54789    ,  2.58793    ,  0.110346   ])
148570  , -14286.8    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  2.58793    ,  0.110346   ])
148571  , -14286.8    , array([ 0.546897   ,  0.448986   ,  3.52879    ,  2.58793    ,  0.110346   ])
148572  , -14286.8    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  2.58793    ,  0.110346   ])
148573  , -16247.4    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  3.58793    ,  0.110346   ])
148574  , -11241.5    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.969895   ,  0.110346   ])
148576  , -11241.5    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.969895   ,  0.110346   ])
148580  , -10160.2    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.319114   ,  0.110346   ])
148581  , -10683.1    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.64449    ,  0.110346   ])
148583  , -9929.32    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.165486   ,  0.110346   ])
148584  , -9792.85    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0705384  ,  0.110346   ])
148585  , -9711.17    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.110346   ])
148587  , -9746.77    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0376183  ,  0.110346   ])
148588  , -9711.17    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.110346   ])
148589  , -13565.4    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  1.11035    ])
148591  , -9711.17    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.110346   ])
148593  , -10227.3    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.492312   ])
148594  , -8679.57    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.301324   ])
148595  , -8549.74    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.28222    ])
148596  , -8336.3     , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.243892   ])
148597  , -8241.67    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.192882   ])
148598  , -8237.13    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.196074   ])
148599  , -8233.72    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.204848   ])
148600  , -8253.53    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.219762   ])
148601  , -8233.41    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148602  , -8233.46    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.203637   ])
148603  , -8233.49    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.201789   ])
148605  , -8233.41    , array([ 0.546897   ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148606  , -4605.75    , array([ 1.5469     ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148607  , -6657.22    , array([ 3.16493    ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148608  , -4605.75    , array([ 1.5469     ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148609  , -5394.54    , array([ 2.16493    ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148610  , -4434.17    , array([ 1.16493    ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148611  , -4493.55    , array([ 1.08437    ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148612  , -4422.54    , array([ 1.26834    ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148613  , -4419.72    , array([ 1.23319    ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148614  , -4419.77    , array([ 1.24006    ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148615  , -4419.93    , array([ 1.22633    ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148616  , -4419.72    , array([ 1.23319    ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148617  , -22181.2    , array([ 1.23319    ,  1.44899    ,  3.53829    ,  0.0118576  ,  0.202713   ])
148619  , -4419.72    , array([ 1.23319    ,  0.448986   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148621  , -12052.6    , array([ 1.23319    ,  0.830952   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148622  , -8058.54    , array([ 1.23319    ,  0.639907   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148623  , -7839.41    , array([ 1.23319    ,  0.212918   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148624  , -4078.3     , array([ 1.23319    ,  0.423147   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148625  , -3727.71    , array([ 1.23319    ,  0.385924   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148626  , -3757.65    , array([ 1.23319    ,  0.319842   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148627  , -3612.09    , array([ 1.23319    ,  0.355253   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148628  , -3611.66    , array([ 1.23319    ,  0.354316   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148629  , -3611.41    , array([ 1.23319    ,  0.352608   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148630  , -3631.66    , array([ 1.23319    ,  0.340093   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148631  , -3611.57    , array([ 1.23319    ,  0.351645   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148632  , -3611.41    , array([ 1.23319    ,  0.352608   ,  3.53829    ,  0.0118576  ,  0.202713   ])
148633  , -3397.38    , array([ 1.23319    ,  0.352608   ,  4.53829    ,  0.0118576  ,  0.202713   ])
148634  , -4079.59    , array([ 1.23319    ,  0.352608   ,  6.15633    ,  0.0118576  ,  0.202713   ])
148635  , -3397.38    , array([ 1.23319    ,  0.352608   ,  4.53829    ,  0.0118576  ,  0.202713   ])
148636  , -3535.41    , array([ 1.23319    ,  0.352608   ,  5.15633    ,  0.0118576  ,  0.202713   ])
148637  , -3407.53    , array([ 1.23319    ,  0.352608   ,  4.15633    ,  0.0118576  ,  0.202713   ])
148638  , -3391.86    , array([ 1.23319    ,  0.352608   ,  4.40047    ,  0.0118576  ,  0.202713   ])
148639  , -3391.85    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.0118576  ,  0.202713   ])
148640  , -3391.88    , array([ 1.23319    ,  0.352608   ,  4.38331    ,  0.0118576  ,  0.202713   ])
148641  , -3391.85    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.0118576  ,  0.202713   ])
148642  , -3897.27    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  1.01186    ,  0.202713   ])
148644  , -3391.85    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.0118576  ,  0.202713   ])
148646  , -3369.29    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.393824   ,  0.202713   ])
148647  , -3334.96    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.202841   ,  0.202713   ])
148648  , -3334.75    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.226463   ,  0.202713   ])
148649  , -3334.67    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.202713   ])
148650  , -3334.67    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.216515   ,  0.202713   ])
148651  , -3334.68    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.220649   ,  0.202713   ])
148652  , -3334.67    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.202713   ])
148653  , -12074.8    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  1.20271    ])
148655  , -3334.67    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.202713   ])
148657  , -8171.53    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.584679   ])
148658  , -5682.14    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.393657   ])
148660  , -4955.59    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.112543   ])
148661  , -3604.19    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.241099   ])
148662  , -3338.72    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.203852   ])
148663  , -3316.84    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.184136   ])
148664  , -3518.48    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.15679    ])
148665  , -3311.74    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.189784   ])
148666  , -3311.75    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.190093   ])
148667  , -3311.74    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.189654   ])
148668  , -3311.74    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.189913   ])
148669  , -3972.2     , array([ 1.91949    ,  0.256231   ,  5.24541    ,  0.425307   ,  0.177113   ])
148670  , -3311.74    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.189913   ])
148671  , -3972.2     , array([ 1.91949    ,  0.256231   ,  5.24541    ,  0.425307   ,  0.177113   ])
148673  , -3311.74    , array([ 1.23319    ,  0.352608   ,  4.39185    ,  0.218582   ,  0.189913   ])
148674  , -4577.21    , array([ 0.809039   ,  0.412173   ,  3.86432    ,  0.0908193  ,  0.197824   ])
148675  , -3362.43    , array([ 1.49534    ,  0.315795   ,  4.71788    ,  0.297544   ,  0.185024   ])
148676  , -3294.24    , array([ 1.34338    ,  0.337135   ,  4.52889    ,  0.251771   ,  0.187858   ])
148677  , -3292.55    , array([ 1.32254    ,  0.340061   ,  4.50297    ,  0.245495   ,  0.188247   ])
148678  , -3292.47    , array([ 1.31785    ,  0.340719   ,  4.49714    ,  0.244083   ,  0.188334   ])
148679  , -3292.46    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.188359   ])
148680  , -3292.47    , array([ 1.31566    ,  0.341027   ,  4.49442    ,  0.243423   ,  0.188375   ])
148681  , -3292.46    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.188359   ])
148682  , -12637.1    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  1.18836    ])
148684  , -3292.46    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.188359   ])
148686  , -8476.52    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.570325   ])
148687  , -5779.81    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.3793     ])
148689  , -5709.15    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.0981894  ])
148690  , -3661.39    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.237858   ])
148691  , -3323.8     , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.197914   ])
148692  , -3290.73    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.177437   ])
148693  , -3557.25    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.147167   ])
148694  , -3286.53    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.182377   ])
148695  , -3286.53    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.182437   ])
148696  , -3286.53    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.182317   ])
148697  , -3287.14    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.180453   ])
148698  , -3286.53    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.182257   ])
148699  , -3286.53    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.182317   ])
148700  , -24614.7    , array([ 1.31649    ,  1.34091    ,  4.49545    ,  0.243674   ,  0.182317   ])
148702  , -3286.53    , array([ 1.31649    ,  0.34091    ,  4.49545    ,  0.243674   ,  0.182317   ])
148704  , -12525.2    , array([ 1.31649    ,  0.722876   ,  4.49545    ,  0.243674   ,  0.182317   ])
148705  , -7528.43    , array([ 1.31649    ,  0.531819   ,  4.49545    ,  0.243674   ,  0.182317   ])
148706  , -22247      , array([ 1.31649    ,  0.104842   ,  4.49545    ,  0.243674   ,  0.182317   ])
148707  , -3373.11    , array([ 1.31649    ,  0.25074    ,  4.49545    ,  0.243674   ,  0.182317   ])
148708  , -2980.15    , array([ 1.31649    ,  0.301647   ,  4.49545    ,  0.243674   ,  0.182317   ])
148709  , -2974.26    , array([ 1.31649    ,  0.298614   ,  4.49545    ,  0.243674   ,  0.182317   ])
148710  , -2971.42    , array([ 1.31649    ,  0.293118   ,  4.49545    ,  0.243674   ,  0.182317   ])
148711  , -2971.15    , array([ 1.31649    ,  0.294322   ,  4.49545    ,  0.243674   ,  0.182317   ])
148712  , -2971.18    , array([ 1.31649    ,  0.294788   ,  4.49545    ,  0.243674   ,  0.182317   ])
148713  , -2971.19    , array([ 1.31649    ,  0.293856   ,  4.49545    ,  0.243674   ,  0.182317   ])
148714  , -2971.15    , array([ 1.31649    ,  0.294322   ,  4.49545    ,  0.243674   ,  0.182317   ])
148715  , -3189.36    , array([ 1.31649    ,  0.294322   ,  5.49545    ,  0.243674   ,  0.182317   ])
148716  , -3617.88    , array([ 1.31649    ,  0.294322   ,  2.87742    ,  0.243674   ,  0.182317   ])
148717  , -2971.15    , array([ 1.31649    ,  0.294322   ,  4.49545    ,  0.243674   ,  0.182317   ])
148718  , -3044.45    , array([ 1.31649    ,  0.294322   ,  3.87742    ,  0.243674   ,  0.182317   ])
148719  , -3010.72    , array([ 1.31649    ,  0.294322   ,  4.87742    ,  0.243674   ,  0.182317   ])
148720  , -2970.5     , array([ 1.31649    ,  0.294322   ,  4.45333    ,  0.243674   ,  0.182317   ])
148721  , -2970.45    , array([ 1.31649    ,  0.294322   ,  4.43724    ,  0.243674   ,  0.182317   ])
148722  , -2970.45    , array([ 1.31649    ,  0.294322   ,  4.43901    ,  0.243674   ,  0.182317   ])
148723  , -2970.45    , array([ 1.31649    ,  0.294322   ,  4.43957    ,  0.243674   ,  0.182317   ])
148724  , -2970.45    , array([ 1.31649    ,  0.294322   ,  4.43844    ,  0.243674   ,  0.182317   ])
148725  , -2970.45    , array([ 1.31649    ,  0.294322   ,  4.43901    ,  0.243674   ,  0.182317   ])
148726  , -3156.73    , array([ 1.31649    ,  0.294322   ,  4.43901    ,  1.24367    ,  0.182317   ])
148728  , -2970.45    , array([ 1.31649    ,  0.294322   ,  4.43901    ,  0.243674   ,  0.182317   ])
148730  , -2867.75    , array([ 1.31649    ,  0.294322   ,  4.43901    ,  0.62564    ,  0.182317   ])
148731  , -2884.24    , array([ 1.31649    ,  0.294322   ,  4.43901    ,  0.434657   ,  0.182317   ])
148732  , -2866.13    , array([ 1.31649    ,  0.294322   ,  4.43901    ,  0.575312   ,  0.182317   ])
148733  , -2866.11    , array([ 1.31649    ,  0.294322   ,  4.43901    ,  0.581343   ,  0.182317   ])
148734  , -2866.13    , array([ 1.31649    ,  0.294322   ,  4.43901    ,  0.584719   ,  0.182317   ])
148735  , -2866.11    , array([ 1.31649    ,  0.294322   ,  4.43901    ,  0.581343   ,  0.182317   ])
148736  , -2913.23    , array([ 1.39979    ,  0.282624   ,  4.54261    ,  0.606434   ,  0.180764   ])
148737  , -2882.68    , array([ 1.18171    ,  0.313249   ,  4.27138    ,  0.540744   ,  0.184831   ])
148738  , -2866.11    , array([ 1.31649    ,  0.294322   ,  4.43901    ,  0.581343   ,  0.182317   ])
148739  , -2857.7     , array([ 1.26501    ,  0.301551   ,  4.37498    ,  0.565835   ,  0.183277   ])
148740  , -2861.25    , array([ 1.23319    ,  0.30602    ,  4.33541    ,  0.556251   ,  0.183871   ])
148741  , -2857.71    , array([ 1.26601    ,  0.301412   ,  4.37622    ,  0.566135   ,  0.183259   ])
148742  , -2857.71    , array([ 1.2645     ,  0.301624   ,  4.37434    ,  0.56568    ,  0.183287   ])
148743  , -2583.99    , array([ 1.29683    ,  0.250495   ,  4.3581     ,  0.913088   ,  0.176642   ])
148744  , -2857.7     , array([ 1.26501    ,  0.301551   ,  4.37498    ,  0.565835   ,  0.183277   ])
148745  , -2583.99    , array([ 1.29683    ,  0.250495   ,  4.3581     ,  0.913088   ,  0.176642   ])
148746  , -3557.65    , array([ 1.34831    ,  0.167883   ,  4.3308     ,  1.47496    ,  0.165906   ])
148747  , -2583.99    , array([ 1.29683    ,  0.250495   ,  4.3581     ,  0.913088   ,  0.176642   ])
148748  , -2633.99    , array([ 1.31649    ,  0.21894    ,  4.34768    ,  1.1277     ,  0.172541   ])
