29271   , -1871.93    , array([ 0.0428756  ,  0.102382   ,  1.25247e-13,  0.00455556 ])
29272   , -1871.93    , array([ 0.0429185  ,  0.102382   ,  1.25247e-13,  0.00455556 ])
29273   , -1872.21    , array([ 0.0428756  ,  0.102485   ,  1.25247e-13,  0.00455556 ])
29274   , -1871.93    , array([ 0.0428756  ,  0.102382   ,  1.25372e-13,  0.00455556 ])
29275   , -1871.66    , array([ 0.0428756  ,  0.102382   ,  1.25247e-13,  0.00456012 ])
29276   , -1871.93    , array([ 0.0428756  ,  0.102382   ,  1.25247e-13,  0.00455556 ])
29277   , -1887.74    , array([ 0.0428756  ,  0.0495252  ,  1.25247e-13,  0.00919136 ])
29278   , -1887.74    , array([ 0.0428756  ,  0.0495252  ,  1.25247e-13,  0.00919136 ])
29279   , -1887.74    , array([ 0.0429185  ,  0.0495252  ,  1.25247e-13,  0.00919136 ])
29280   , -1886.97    , array([ 0.0428756  ,  0.0495748  ,  1.25247e-13,  0.00919136 ])
29281   , -1887.74    , array([ 0.0428756  ,  0.0495252  ,  1.25372e-13,  0.00919136 ])
29282   , -1888.27    , array([ 0.0428756  ,  0.0495252  ,  1.25247e-13,  0.00920055 ])
29283   , -1722.15    , array([ 0.0428756  ,  0.0697288  ,  1.25247e-13,  0.00660343 ])
29284   , -1722.15    , array([ 0.0428756  ,  0.0697288  ,  1.25247e-13,  0.00660343 ])
29285   , -1722.15    , array([ 0.0429185  ,  0.0697288  ,  1.25247e-13,  0.00660343 ])
29286   , -1722.16    , array([ 0.0428756  ,  0.0697985  ,  1.25247e-13,  0.00660343 ])
29287   , -1722.15    , array([ 0.0428756  ,  0.0697288  ,  1.25372e-13,  0.00660343 ])
29288   , -1722.06    , array([ 0.0428756  ,  0.0697288  ,  1.25247e-13,  0.00661004 ])
29289   , -2339.68    , array([ 0.0428756  ,  1.00085    ,  1.25247e-13,  0.325774   ])
29290   , -2339.68    , array([ 0.0428756  ,  1.00085    ,  1.25247e-13,  0.325774   ])
29291   , -2339.68    , array([ 0.0429185  ,  1.00085    ,  1.25247e-13,  0.325774   ])
29292   , -2343.08    , array([ 0.0428756  ,  1.00185    ,  1.25247e-13,  0.325774   ])
29293   , -2339.68    , array([ 0.0428756  ,  1.00085    ,  1.25372e-13,  0.325774   ])
29294   , -2339.68    , array([ 0.0428756  ,  1.00085    ,  1.25247e-13,  0.3261     ])
29295   , -1475.09    , array([ 0.0428756  ,  0.194901   ,  1.25247e-13,  0.0297205  ])
29296   , -1475.09    , array([ 0.0428756  ,  0.194901   ,  1.25247e-13,  0.0297205  ])
29297   , -1475.09    , array([ 0.0429185  ,  0.194901   ,  1.25247e-13,  0.0297205  ])
29298   , -1475.16    , array([ 0.0428756  ,  0.195096   ,  1.25247e-13,  0.0297205  ])
29299   , -1475.09    , array([ 0.0428756  ,  0.194901   ,  1.25372e-13,  0.0297205  ])
29300   , -1474.76    , array([ 0.0428756  ,  0.194901   ,  1.25247e-13,  0.0297502  ])
29301   , -1175.25    , array([ 0.0428756  ,  0.433164   ,  1.25247e-13,  0.0956395  ])
29302   , -1175.25    , array([ 0.0428756  ,  0.433164   ,  1.25247e-13,  0.0956395  ])
29303   , -1175.25    , array([ 0.0429185  ,  0.433164   ,  1.25247e-13,  0.0956395  ])
29304   , -1176.17    , array([ 0.0428756  ,  0.433597   ,  1.25247e-13,  0.0956395  ])
29305   , -1175.25    , array([ 0.0428756  ,  0.433164   ,  1.25372e-13,  0.0956395  ])
29306   , -1174.59    , array([ 0.0428756  ,  0.433164   ,  1.25247e-13,  0.0957352  ])
29313   , -1175.25    , array([ 0.0428756  ,  0.433171   ,  1.25247e-13,  0.095642   ])
29314   , -1175.25    , array([ 0.0428756  ,  0.433171   ,  1.25247e-13,  0.095642   ])
29315   , -1175.25    , array([ 0.0429185  ,  0.433171   ,  1.25247e-13,  0.095642   ])
29316   , -1176.16    , array([ 0.0428756  ,  0.433604   ,  1.25247e-13,  0.095642   ])
29317   , -1175.25    , array([ 0.0428756  ,  0.433171   ,  1.25372e-13,  0.095642   ])
29318   , -1174.59    , array([ 0.0428756  ,  0.433171   ,  1.25247e-13,  0.0957377  ])
29319   , -1175.24    , array([ 0.0428756  ,  0.433204   ,  1.25247e-13,  0.0956534  ])
