40867   , -132200     , array([ 0.143231   ,  0.0176093  ,  2.4672e-14 ,  1.45919e-96,  0.0654739  ])
40868   , -132178     , array([ 0.143375   ,  0.0176093  ,  2.4672e-14 ,  1.45919e-96,  0.0654739  ])
40869   , -132067     , array([ 0.143231   ,  0.0176269  ,  2.4672e-14 ,  1.45919e-96,  0.0654739  ])
40870   , -132200     , array([ 0.143231   ,  0.0176093  ,  2.46967e-14,  1.45919e-96,  0.0654739  ])
40871   , -132200     , array([ 0.143231   ,  0.0176093  ,  2.4672e-14 ,  1.46065e-96,  0.0654739  ])
40872   , -132349     , array([ 0.143231   ,  0.0176093  ,  2.4672e-14 ,  1.45919e-96,  0.0655394  ])
40873   , -132200     , array([ 0.143231   ,  0.0176093  ,  2.4672e-14 ,  1.45919e-96,  0.0654739  ])
40874   , -23859.9    , array([ 0.160074   ,  0.0343582  ,  2.4672e-14 ,  1.45919e-96,  0.0309594  ])
40875   , -23859.9    , array([ 0.160074   ,  0.0343582  ,  2.4672e-14 ,  1.45919e-96,  0.0309594  ])
40876   , -23846.8    , array([ 0.160234   ,  0.0343582  ,  2.4672e-14 ,  1.45919e-96,  0.0309594  ])
40877   , -23832.5    , array([ 0.160074   ,  0.0343926  ,  2.4672e-14 ,  1.45919e-96,  0.0309594  ])
40878   , -23859.9    , array([ 0.160074   ,  0.0343582  ,  2.46967e-14,  1.45919e-96,  0.0309594  ])
40879   , -23859.9    , array([ 0.160074   ,  0.0343582  ,  2.4672e-14 ,  1.46065e-96,  0.0309594  ])
40880   , -23897.9    , array([ 0.160074   ,  0.0343582  ,  2.4672e-14 ,  1.45919e-96,  0.0309904  ])
40888   , -23780.7    , array([ 0.160973   ,  0.0342651  ,  2.4672e-14 ,  1.45919e-96,  0.0308936  ])
40889   , -23780.7    , array([ 0.160973   ,  0.0342651  ,  2.4672e-14 ,  1.45919e-96,  0.0308936  ])
40890   , -23767.7    , array([ 0.161135   ,  0.0342651  ,  2.4672e-14 ,  1.45919e-96,  0.0308936  ])
40891   , -23753.3    , array([ 0.160973   ,  0.0342993  ,  2.4672e-14 ,  1.45919e-96,  0.0308936  ])
40892   , -23780.7    , array([ 0.160973   ,  0.0342651  ,  2.46967e-14,  1.45919e-96,  0.0308936  ])
40893   , -23780.7    , array([ 0.160973   ,  0.0342651  ,  2.4672e-14 ,  1.46065e-96,  0.0308936  ])
40894   , -23818.6    , array([ 0.160973   ,  0.0342651  ,  2.4672e-14 ,  1.45919e-96,  0.0309245  ])
40895   , -20100.3    , array([ 0.251857   ,  0.0275803  ,  2.4672e-14 ,  1.45919e-96,  0.0260611  ])
40896   , -20100.3    , array([ 0.251857   ,  0.0275803  ,  2.4672e-14 ,  1.45919e-96,  0.0260611  ])
40897   , -20094.8    , array([ 0.252109   ,  0.0275803  ,  2.4672e-14 ,  1.45919e-96,  0.0260611  ])
40898   , -20068.3    , array([ 0.251857   ,  0.0276079  ,  2.4672e-14 ,  1.45919e-96,  0.0260611  ])
