Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1437.27	2884.54	250.76	19417.23	1.3079,0.0989,4.1632,4.6288,0.0581
our_model	Round_1_Replicate_2	-1370.61	2751.22	120.25	19798.75	1.0076,0.1284,5.2529,0.9985,0.0594
our_model	Round_1_Replicate_3	-1335.04	2680.08	48.73	20109.33	1.0096,0.081,4.7587,3.7127,0.041
our_model	Round_1_Replicate_4	-2031.15	4072.3	1384.64	7352.36	2.6352,0.249,1.1049,3.3785,30.0
our_model	Round_1_Replicate_5	-2002.88	4015.76	1326.5	10476.42	1.8736,0.1596,1.5893,5.3191,30.0
our_model	Round_1_Replicate_6	-3140.95	6291.9	3353.19	4294.52	3.8513,0.9391,0.6629,0.7971,30.0
our_model	Round_1_Replicate_7	-1984.98	3979.96	1286.82	13479.7	1.4764,0.1118,2.0722,7.6646,30.0
our_model	Round_1_Replicate_8	-1983.78	3977.56	1283.91	12832.32	1.5534,0.1161,1.9764,7.3919,30.0
our_model	Round_1_Replicate_9	-1995.25	4000.5	1310.1	8596.56	2.2943,0.1878,1.3096,4.5355,30.0
our_model	Round_1_Replicate_10	-3044.11	6098.22	3191.6	3425.05	4.8865,1.1354,0.5245,0.6641,30.0
our_model	Round_2_Replicate_1	-1320.59	2651.18	19.52	20121.85	0.9768,0.0882,4.9767,2.8742,0.0432
our_model	Round_2_Replicate_2	-1344.21	2698.42	66.12	19565.79	1.2208,0.1066,4.4169,2.5076,0.0535
our_model	Round_2_Replicate_3	-1492.12	2994.24	368.23	20069.7	1.1857,0.0519,3.3046,8.0619,0.0266
our_model	Round_2_Replicate_4	-1329.29	2668.58	36.83	19979.83	0.9739,0.1166,5.4445,1.9176,0.0593
our_model	Round_2_Replicate_5	-1643.19	3296.38	702.94	20235.52	1.0992,0.0368,1.0215,7.3958,0.0156
our_model	Round_2_Replicate_6	-1487.68	2985.36	360.06	19818.69	1.4924,0.056,2.8882,6.6739,0.0279
our_model	Round_2_Replicate_7	-1494.98	2999.96	373.28	20021.94	1.2419,0.0527,3.4441,8.2985,0.0278
our_model	Round_2_Replicate_8	-1447.62	2905.24	281.49	20108.48	1.1124,0.057,3.5289,5.6537,0.0268
our_model	Round_2_Replicate_9	-1315.76	2641.52	9.7	20060.63	0.9979,0.0912,4.9111,2.9329,0.0455
our_model	Round_2_Replicate_10	-1455.53	2921.06	301.98	19934.26	1.3636,0.0602,3.9,4.8036,0.0278
our_model	Round_3_Replicate_1	-1315.39	2640.78	8.97	20028.6	1.0052,0.0942,4.92,2.3961,0.0452
our_model	Round_3_Replicate_2	-1353.64	2717.28	87.5	20000.91	1.109,0.0776,4.52,3.1942,0.0362
our_model	Round_3_Replicate_3	-1376.07	2762.14	130.86	19940.52	0.9449,0.1294,5.5561,1.0496,0.0607
our_model	Round_3_Replicate_4	-1321.89	2653.78	22.18	20070.1	1.0055,0.0888,4.917,2.5824,0.0423
our_model	Round_3_Replicate_5	-1313.52	2637.04	5.17	20109.19	0.9557,0.098,5.1767,2.7644,0.0503
our_model	Round_3_Replicate_6	-1315.35	2640.7	8.84	20006.12	1.0109,0.0945,4.8128,2.3969,0.0453
our_model	Round_3_Replicate_7	-1324.56	2659.12	27.21	20113.95	0.958,0.0898,4.7637,2.4912,0.0426
our_model	Round_3_Replicate_8	-1366.54	2743.08	113.61	20126.91	1.0173,0.0731,4.3638,3.347,0.0337
our_model	Round_3_Replicate_9	-1327.23	2664.46	32.77	20094.51	0.9997,0.0844,4.7586,3.4791,0.0426
our_model	Round_3_Replicate_10	-1311.08	2632.16	0.3	20013.34	0.9958,0.0989,4.984,2.5934,0.0497
our_model	Round_3_Replicate_11	-1377.13	2764.26	136.84	20043.9	1.1044,0.0751,4.5085,2.4108,0.0332
our_model	Round_3_Replicate_12	-1331.21	2672.42	41.11	20092.42	1.0056,0.0832,4.7253,3.0146,0.0398
our_model	Round_3_Replicate_13	-1379.16	2768.32	140.25	19947.99	1.2011,0.073,4.4765,3.8021,0.0345
our_model	Round_3_Replicate_14	-1314.08	2638.16	6.33	20018.2	1.0131,0.093,4.8544,2.836,0.0463
our_model	Round_3_Replicate_15	-1318.4	2646.8	15.08	20093.12	0.9882,0.0895,4.9504,2.8242,0.0439
our_model	Round_3_Replicate_16	-1317.6	2645.2	13.45	20137.04	0.9691,0.0907,5.1704,2.9084,0.0452
our_model	Round_3_Replicate_17	-1315.27	2640.54	8.71	19989.81	0.9895,0.1078,5.2426,2.2014,0.0545
our_model	Round_3_Replicate_18	-1313.12	2636.24	4.39	20067.27	0.9854,0.0943,5.0107,2.7529,0.0471
our_model	Round_3_Replicate_19	-1311.01	2632.02	0.16	19999.1	1.0018,0.1005,5.0435,2.4753,0.0504
our_model	Round_3_Replicate_20	-1312.59	2635.18	3.32	20022.89	1.0049,0.0948,4.9162,2.734,0.0473
