291875  , -532211     , array([ 0.00720841 ,  4.75348    ,  3.0474e-53 ,  2.0123e-73 ,  0.0719046  ])
291876  , -531793     , array([ 0.00721562 ,  4.75348    ,  3.0474e-53 ,  2.0123e-73 ,  0.0719046  ])
291877  , -532214     , array([ 0.00720841 ,  4.75824    ,  3.0474e-53 ,  2.0123e-73 ,  0.0719046  ])
291878  , -532211     , array([ 0.00720841 ,  4.75348    ,  3.05045e-53,  2.0123e-73 ,  0.0719046  ])
291879  , -532211     , array([ 0.00720841 ,  4.75348    ,  3.0474e-53 ,  2.01431e-73,  0.0719046  ])
291880  , -532604     , array([ 0.00720841 ,  4.75348    ,  3.0474e-53 ,  2.0123e-73 ,  0.0719766  ])
291881  , -532211     , array([ 0.00720841 ,  4.75348    ,  3.0474e-53 ,  2.0123e-73 ,  0.0719046  ])
291882  , -208296     , array([ 0.0150344  ,  4.72402    ,  3.0474e-53 ,  2.0123e-73 ,  0.0359717  ])
291883  , -208296     , array([ 0.0150344  ,  4.72402    ,  3.0474e-53 ,  2.0123e-73 ,  0.0359717  ])
291884  , -208166     , array([ 0.0150494  ,  4.72402    ,  3.0474e-53 ,  2.0123e-73 ,  0.0359717  ])
291885  , -208298     , array([ 0.0150344  ,  4.72875    ,  3.0474e-53 ,  2.0123e-73 ,  0.0359717  ])
291886  , -208296     , array([ 0.0150344  ,  4.72402    ,  3.05045e-53,  2.0123e-73 ,  0.0359717  ])
291887  , -208296     , array([ 0.0150344  ,  4.72402    ,  3.0474e-53 ,  2.01431e-73,  0.0359717  ])
291888  , -208403     , array([ 0.0150344  ,  4.72402    ,  3.0474e-53 ,  2.0123e-73 ,  0.0360077  ])
291896  , -207581     , array([ 0.0155166  ,  4.70368    ,  3.0474e-53 ,  2.0123e-73 ,  0.0371315  ])
291897  , -207581     , array([ 0.0155166  ,  4.70368    ,  3.0474e-53 ,  2.0123e-73 ,  0.0371315  ])
291898  , -207451     , array([ 0.0155321  ,  4.70368    ,  3.0474e-53 ,  2.0123e-73 ,  0.0371315  ])
291899  , -207583     , array([ 0.0155166  ,  4.70839    ,  3.0474e-53 ,  2.0123e-73 ,  0.0371315  ])
291900  , -207581     , array([ 0.0155166  ,  4.70368    ,  3.05045e-53,  2.0123e-73 ,  0.0371315  ])
291901  , -207581     , array([ 0.0155166  ,  4.70368    ,  3.0474e-53 ,  2.01431e-73,  0.0371315  ])
291902  , -207688     , array([ 0.0155166  ,  4.70368    ,  3.0474e-53 ,  2.0123e-73 ,  0.0371686  ])
291903  , -203245     , array([ 0.0188034  ,  4.58178    ,  3.0474e-53 ,  2.0123e-73 ,  0.0450409  ])
291904  , -203245     , array([ 0.0188034  ,  4.58178    ,  3.0474e-53 ,  2.0123e-73 ,  0.0450409  ])
291905  , -203116     , array([ 0.0188222  ,  4.58178    ,  3.0474e-53 ,  2.0123e-73 ,  0.0450409  ])
291906  , -203248     , array([ 0.0188034  ,  4.58636    ,  3.0474e-53 ,  2.0123e-73 ,  0.0450409  ])
291907  , -203245     , array([ 0.0188034  ,  4.58178    ,  3.05045e-53,  2.0123e-73 ,  0.0450409  ])
291908  , -203245     , array([ 0.0188034  ,  4.58178    ,  3.0474e-53 ,  2.01431e-73,  0.0450409  ])
291909  , -203351     , array([ 0.0188034  ,  4.58178    ,  3.0474e-53 ,  2.0123e-73 ,  0.045086   ])
291917  , -203072     , array([ 0.018949   ,  4.57695    ,  3.0474e-53 ,  2.0123e-73 ,  0.0453915  ])
291918  , -203072     , array([ 0.018949   ,  4.57695    ,  3.0474e-53 ,  2.0123e-73 ,  0.0453915  ])
291919  , -202943     , array([ 0.018968   ,  4.57695    ,  3.0474e-53 ,  2.0123e-73 ,  0.0453915  ])
291920  , -203074     , array([ 0.018949   ,  4.58153    ,  3.0474e-53 ,  2.0123e-73 ,  0.0453915  ])
291921  , -203072     , array([ 0.018949   ,  4.57695    ,  3.05045e-53,  2.0123e-73 ,  0.0453915  ])
291922  , -203072     , array([ 0.018949   ,  4.57695    ,  3.0474e-53 ,  2.01431e-73,  0.0453915  ])
291923  , -203178     , array([ 0.018949   ,  4.57695    ,  3.0474e-53 ,  2.0123e-73 ,  0.0454369  ])
291924  , -202030     , array([ 0.0198503  ,  4.54797    ,  3.0474e-53 ,  2.0123e-73 ,  0.0475617  ])
291925  , -202030     , array([ 0.0198503  ,  4.54797    ,  3.0474e-53 ,  2.0123e-73 ,  0.0475617  ])
291926  , -201902     , array([ 0.0198701  ,  4.54797    ,  3.0474e-53 ,  2.0123e-73 ,  0.0475617  ])
291927  , -202033     , array([ 0.0198503  ,  4.55252    ,  3.0474e-53 ,  2.0123e-73 ,  0.0475617  ])
291928  , -202030     , array([ 0.0198503  ,  4.54797    ,  3.05045e-53,  2.0123e-73 ,  0.0475617  ])
291929  , -202030     , array([ 0.0198503  ,  4.54797    ,  3.0474e-53 ,  2.01431e-73,  0.0475617  ])
291930  , -202136     , array([ 0.0198503  ,  4.54797    ,  3.0474e-53 ,  2.0123e-73 ,  0.0476093  ])
291938  , -201988     , array([ 0.0198882  ,  4.54679    ,  3.0474e-53 ,  2.0123e-73 ,  0.047653   ])
291939  , -201988     , array([ 0.0198882  ,  4.54679    ,  3.0474e-53 ,  2.0123e-73 ,  0.047653   ])
291940  , -201859     , array([ 0.0199081  ,  4.54679    ,  3.0474e-53 ,  2.0123e-73 ,  0.047653   ])
291941  , -201990     , array([ 0.0198882  ,  4.55134    ,  3.0474e-53 ,  2.0123e-73 ,  0.047653   ])
291942  , -201988     , array([ 0.0198882  ,  4.54679    ,  3.05045e-53,  2.0123e-73 ,  0.047653   ])
291943  , -201988     , array([ 0.0198882  ,  4.54679    ,  3.0474e-53 ,  2.01431e-73,  0.047653   ])
291944  , -202094     , array([ 0.0198882  ,  4.54679    ,  3.0474e-53 ,  2.0123e-73 ,  0.0477007  ])
291945  , -201731     , array([ 0.0201175  ,  4.53967    ,  3.0474e-53 ,  2.0123e-73 ,  0.0482052  ])
