34062   , -42445.4    , array([ 1.19338    ,  0.101562   ,  1.45188e-85,  3.11132e-47,  0.160593   ])
34063   , -42442.3    , array([ 1.19457    ,  0.101562   ,  1.45188e-85,  3.11132e-47,  0.160593   ])
34064   , -42391.9    , array([ 1.19338    ,  0.101663   ,  1.45188e-85,  3.11132e-47,  0.160593   ])
34065   , -42445.4    , array([ 1.19338    ,  0.101562   ,  1.45333e-85,  3.11132e-47,  0.160593   ])
34066   , -42445.4    , array([ 1.19338    ,  0.101562   ,  1.45188e-85,  3.11443e-47,  0.160593   ])
34067   , -42506.3    , array([ 1.19338    ,  0.101562   ,  1.45188e-85,  3.11132e-47,  0.160753   ])
34068   , -42445.4    , array([ 1.19338    ,  0.101562   ,  1.45188e-85,  3.11132e-47,  0.160593   ])
34069   , -3476.28    , array([ 1.24054    ,  0.19777    ,  1.45188e-85,  3.11132e-47,  0.0752595  ])
34070   , -3476.28    , array([ 1.24054    ,  0.19777    ,  1.45188e-85,  3.11132e-47,  0.0752595  ])
34071   , -3474.51    , array([ 1.24179    ,  0.19777    ,  1.45188e-85,  3.11132e-47,  0.0752595  ])
34072   , -3475.27    , array([ 1.24054    ,  0.197968   ,  1.45188e-85,  3.11132e-47,  0.0752595  ])
34073   , -3476.28    , array([ 1.24054    ,  0.19777    ,  1.45333e-85,  3.11132e-47,  0.0752595  ])
34074   , -3476.28    , array([ 1.24054    ,  0.19777    ,  1.45188e-85,  3.11443e-47,  0.0752595  ])
34075   , -3481.54    , array([ 1.24054    ,  0.19777    ,  1.45188e-85,  3.11132e-47,  0.0753348  ])
34083   , -3466.03    , array([ 1.24249    ,  0.197383   ,  1.45188e-85,  3.11132e-47,  0.0751234  ])
34084   , -3466.03    , array([ 1.24249    ,  0.197383   ,  1.45188e-85,  3.11132e-47,  0.0751234  ])
34085   , -3464.28    , array([ 1.24373    ,  0.197383   ,  1.45188e-85,  3.11132e-47,  0.0751234  ])
34086   , -3465.02    , array([ 1.24249    ,  0.197581   ,  1.45188e-85,  3.11132e-47,  0.0751234  ])
34087   , -3466.03    , array([ 1.24249    ,  0.197383   ,  1.45333e-85,  3.11132e-47,  0.0751234  ])
34088   , -3466.03    , array([ 1.24249    ,  0.197383   ,  1.45188e-85,  3.11443e-47,  0.0751234  ])
34089   , -3471.28    , array([ 1.24249    ,  0.197383   ,  1.45188e-85,  3.11132e-47,  0.0751986  ])
34090   , -2286.26    , array([ 1.66506    ,  0.136865   ,  1.45188e-85,  3.11132e-47,  0.0535367  ])
34091   , -2286.26    , array([ 1.66506    ,  0.136865   ,  1.45188e-85,  3.11132e-47,  0.0535367  ])
34092   , -2286.04    , array([ 1.66673    ,  0.136865   ,  1.45188e-85,  3.11132e-47,  0.0535367  ])
34093   , -2284.26    , array([ 1.66506    ,  0.137001   ,  1.45188e-85,  3.11132e-47,  0.0535367  ])
34094   , -2286.26    , array([ 1.66506    ,  0.136865   ,  1.45333e-85,  3.11132e-47,  0.0535367  ])
34095   , -2286.26    , array([ 1.66506    ,  0.136865   ,  1.45188e-85,  3.11443e-47,  0.0535367  ])
34096   , -2290.12    , array([ 1.66506    ,  0.136865   ,  1.45188e-85,  3.11132e-47,  0.0535902  ])
34097   , -5205.89    , array([ 0.133623   ,  0.0262073  ,  1.45188e-85,  3.11132e-47,  0.0105703  ])
