5187    , -114665     , array([ 0.0360703  ,  0.0315109  ,  7.42161e-08,  4.77405e-36,  0.0511672  ])
5188    , -114588     , array([ 0.0361064  ,  0.0315109  ,  7.42161e-08,  4.77405e-36,  0.0511672  ])
5189    , -114625     , array([ 0.0360703  ,  0.0315424  ,  7.42161e-08,  4.77405e-36,  0.0511672  ])
5190    , -114665     , array([ 0.0360703  ,  0.0315109  ,  7.42904e-08,  4.77405e-36,  0.0511672  ])
5191    , -114665     , array([ 0.0360703  ,  0.0315109  ,  7.42161e-08,  4.77883e-36,  0.0511672  ])
5192    , -114774     , array([ 0.0360703  ,  0.0315109  ,  7.42161e-08,  4.77405e-36,  0.0512184  ])
5193    , -114665     , array([ 0.0360703  ,  0.0315109  ,  7.42161e-08,  4.77405e-36,  0.0511672  ])
5194    , -30799.6    , array([ 0.0631636  ,  0.0422366  ,  7.42161e-08,  4.77405e-36,  0.0232766  ])
5195    , -30799.6    , array([ 0.0631636  ,  0.0422366  ,  7.42161e-08,  4.77405e-36,  0.0232766  ])
5196    , -30767.5    , array([ 0.0632268  ,  0.0422366  ,  7.42161e-08,  4.77405e-36,  0.0232766  ])
5197    , -30794.7    , array([ 0.0631636  ,  0.0422789  ,  7.42161e-08,  4.77405e-36,  0.0232766  ])
5198    , -30799.6    , array([ 0.0631636  ,  0.0422366  ,  7.42904e-08,  4.77405e-36,  0.0232766  ])
5199    , -30799.6    , array([ 0.0631636  ,  0.0422366  ,  7.42161e-08,  4.77883e-36,  0.0232766  ])
5200    , -30833.4    , array([ 0.0631636  ,  0.0422366  ,  7.42161e-08,  4.77405e-36,  0.0232999  ])
5208    , -30752      , array([ 0.063293   ,  0.0421464  ,  7.42161e-08,  4.77405e-36,  0.0232818  ])
5209    , -30752      , array([ 0.063293   ,  0.0421464  ,  7.42161e-08,  4.77405e-36,  0.0232818  ])
5210    , -30719.9    , array([ 0.0633563  ,  0.0421464  ,  7.42161e-08,  4.77405e-36,  0.0232818  ])
5211    , -30746.9    , array([ 0.063293   ,  0.0421886  ,  7.42161e-08,  4.77405e-36,  0.0232818  ])
5212    , -30752      , array([ 0.063293   ,  0.0421464  ,  7.42904e-08,  4.77405e-36,  0.0232818  ])
5213    , -30752      , array([ 0.063293   ,  0.0421464  ,  7.42161e-08,  4.77883e-36,  0.0232818  ])
5214    , -30785.7    , array([ 0.063293   ,  0.0421464  ,  7.42161e-08,  4.77405e-36,  0.023305   ])
5215    , -28976.4    , array([ 0.0693897  ,  0.0382862  ,  7.42161e-08,  4.77405e-36,  0.0235123  ])
5216    , -28976.4    , array([ 0.0693897  ,  0.0382862  ,  7.42161e-08,  4.77405e-36,  0.0235123  ])
5217    , -28947.7    , array([ 0.0694592  ,  0.0382862  ,  7.42161e-08,  4.77405e-36,  0.0235123  ])
5218    , -28967.3    , array([ 0.0693897  ,  0.0383245  ,  7.42161e-08,  4.77405e-36,  0.0235123  ])
5219    , -28976.4    , array([ 0.0693897  ,  0.0382862  ,  7.42904e-08,  4.77405e-36,  0.0235123  ])
5220    , -28976.4    , array([ 0.0693897  ,  0.0382862  ,  7.42161e-08,  4.77883e-36,  0.0235123  ])
5221    , -29011.1    , array([ 0.0693897  ,  0.0382862  ,  7.42161e-08,  4.77405e-36,  0.0235358  ])
5222    , -20610.4    , array([ 0.00403064 ,  0.00165515 ,  7.42128e-08,  4.77405e-36,  0.000878843])
5223    , -20610.4    , array([ 0.00403064 ,  0.00165515 ,  7.42128e-08,  4.77405e-36,  0.000878843])
5224    , -20589.6    , array([ 0.00403468 ,  0.00165515 ,  7.42128e-08,  4.77405e-36,  0.000878843])
5225    , -20602.3    , array([ 0.00403064 ,  0.00165681 ,  7.42128e-08,  4.77405e-36,  0.000878843])
5226    , -20610.4    , array([ 0.00403064 ,  0.00165515 ,  7.42871e-08,  4.77405e-36,  0.000878843])
5227    , -20610.4    , array([ 0.00403064 ,  0.00165515 ,  7.42128e-08,  4.77883e-36,  0.000878843])
5228    , -20639      , array([ 0.00403064 ,  0.00165515 ,  7.42128e-08,  4.77405e-36,  0.000879722])
5236    , -20607.8    , array([ 0.00402762 ,  0.00165378 ,  7.42128e-08,  4.77405e-36,  0.000878082])
5237    , -20607.8    , array([ 0.00402762 ,  0.00165378 ,  7.42128e-08,  4.77405e-36,  0.000878082])
5238    , -20587.1    , array([ 0.00403165 ,  0.00165378 ,  7.42128e-08,  4.77405e-36,  0.000878082])
5239    , -20599.8    , array([ 0.00402762 ,  0.00165544 ,  7.42128e-08,  4.77405e-36,  0.000878082])
5240    , -20607.8    , array([ 0.00402762 ,  0.00165378 ,  7.42871e-08,  4.77405e-36,  0.000878082])
5241    , -20607.8    , array([ 0.00402762 ,  0.00165378 ,  7.42128e-08,  4.77883e-36,  0.000878082])
5242    , -20636.4    , array([ 0.00402762 ,  0.00165378 ,  7.42128e-08,  4.77405e-36,  0.000878961])
5250    , -20606.7    , array([ 0.00402631 ,  0.00165318 ,  7.42128e-08,  4.77405e-36,  0.000877751])
5251    , -20606.7    , array([ 0.00402631 ,  0.00165318 ,  7.42128e-08,  4.77405e-36,  0.000877751])
5252    , -20586      , array([ 0.00403034 ,  0.00165318 ,  7.42128e-08,  4.77405e-36,  0.000877751])
5253    , -20598.7    , array([ 0.00402631 ,  0.00165484 ,  7.42128e-08,  4.77405e-36,  0.000877751])
5254    , -20606.7    , array([ 0.00402631 ,  0.00165318 ,  7.42871e-08,  4.77405e-36,  0.000877751])
5255    , -20606.7    , array([ 0.00402631 ,  0.00165318 ,  7.42128e-08,  4.77883e-36,  0.000877751])
5256    , -20635.3    , array([ 0.00402631 ,  0.00165318 ,  7.42128e-08,  4.77405e-36,  0.00087863 ])
5264    , -20606.2    , array([ 0.00402574 ,  0.00165293 ,  7.42128e-08,  4.77405e-36,  0.000877607])
5265    , -20606.2    , array([ 0.00402574 ,  0.00165293 ,  7.42128e-08,  4.77405e-36,  0.000877607])
5266    , -20585.5    , array([ 0.00402976 ,  0.00165293 ,  7.42128e-08,  4.77405e-36,  0.000877607])
5267    , -20598.2    , array([ 0.00402574 ,  0.00165458 ,  7.42128e-08,  4.77405e-36,  0.000877607])
5268    , -20606.2    , array([ 0.00402574 ,  0.00165293 ,  7.42871e-08,  4.77405e-36,  0.000877607])
5269    , -20606.2    , array([ 0.00402574 ,  0.00165293 ,  7.42128e-08,  4.77883e-36,  0.000877607])
5270    , -20634.8    , array([ 0.00402574 ,  0.00165293 ,  7.42128e-08,  4.77405e-36,  0.000878485])
5278    , -20606      , array([ 0.00402549 ,  0.00165281 ,  7.42128e-08,  4.77405e-36,  0.000877545])
5279    , -20606      , array([ 0.00402549 ,  0.00165281 ,  7.42128e-08,  4.77405e-36,  0.000877545])
5280    , -20585.3    , array([ 0.00402952 ,  0.00165281 ,  7.42128e-08,  4.77405e-36,  0.000877545])
5281    , -20598      , array([ 0.00402549 ,  0.00165447 ,  7.42128e-08,  4.77405e-36,  0.000877545])
5282    , -20606      , array([ 0.00402549 ,  0.00165281 ,  7.42871e-08,  4.77405e-36,  0.000877545])
5283    , -20606      , array([ 0.00402549 ,  0.00165281 ,  7.42128e-08,  4.77883e-36,  0.000877545])
5284    , -20634.6    , array([ 0.00402549 ,  0.00165281 ,  7.42128e-08,  4.77405e-36,  0.000878423])
5292    , -20605.9    , array([ 0.00402538 ,  0.00165276 ,  7.42128e-08,  4.77405e-36,  0.000877517])
5293    , -20605.9    , array([ 0.00402538 ,  0.00165276 ,  7.42128e-08,  4.77405e-36,  0.000877517])
5294    , -20585.2    , array([ 0.00402941 ,  0.00165276 ,  7.42128e-08,  4.77405e-36,  0.000877517])
5295    , -20597.9    , array([ 0.00402538 ,  0.00165442 ,  7.42128e-08,  4.77405e-36,  0.000877517])
5296    , -20605.9    , array([ 0.00402538 ,  0.00165276 ,  7.42871e-08,  4.77405e-36,  0.000877517])
5297    , -20605.9    , array([ 0.00402538 ,  0.00165276 ,  7.42128e-08,  4.77883e-36,  0.000877517])
5298    , -20634.5    , array([ 0.00402538 ,  0.00165276 ,  7.42128e-08,  4.77405e-36,  0.000878395])
5306    , -20605.9    , array([ 0.00402533 ,  0.00165274 ,  7.42128e-08,  4.77405e-36,  0.000877505])
5307    , -20605.9    , array([ 0.00402533 ,  0.00165274 ,  7.42128e-08,  4.77405e-36,  0.000877505])
5308    , -20585.1    , array([ 0.00402936 ,  0.00165274 ,  7.42128e-08,  4.77405e-36,  0.000877505])
5309    , -20597.8    , array([ 0.00402533 ,  0.0016544  ,  7.42128e-08,  4.77405e-36,  0.000877505])
5310    , -20605.9    , array([ 0.00402533 ,  0.00165274 ,  7.42871e-08,  4.77405e-36,  0.000877505])
5311    , -20605.9    , array([ 0.00402533 ,  0.00165274 ,  7.42128e-08,  4.77883e-36,  0.000877505])
5312    , -20634.5    , array([ 0.00402533 ,  0.00165274 ,  7.42128e-08,  4.77405e-36,  0.000878383])
5320    , -20605.8    , array([ 0.00402531 ,  0.00165273 ,  7.42128e-08,  4.77405e-36,  0.0008775  ])
5321    , -20605.8    , array([ 0.00402531 ,  0.00165273 ,  7.42128e-08,  4.77405e-36,  0.0008775  ])
5322    , -20585.1    , array([ 0.00402934 ,  0.00165273 ,  7.42128e-08,  4.77405e-36,  0.0008775  ])
5323    , -20597.8    , array([ 0.00402531 ,  0.00165439 ,  7.42128e-08,  4.77405e-36,  0.0008775  ])
5324    , -20605.8    , array([ 0.00402531 ,  0.00165273 ,  7.42871e-08,  4.77405e-36,  0.0008775  ])
5325    , -20605.8    , array([ 0.00402531 ,  0.00165273 ,  7.42128e-08,  4.77883e-36,  0.0008775  ])
5326    , -20634.5    , array([ 0.00402531 ,  0.00165273 ,  7.42128e-08,  4.77405e-36,  0.000878378])
5334    , -20605.8    , array([ 0.0040253  ,  0.00165273 ,  7.42128e-08,  4.77405e-36,  0.000877498])
