3152    , -7916.47    , array([ 0.147575   ,  0.0318167  ,  9.9        ,  9.9        ,  0.0265411  ])
3153    , -7908.19    , array([ 0.147723   ,  0.0318167  ,  9.9        ,  9.9        ,  0.0265411  ])
3154    , -7908.68    , array([ 0.147575   ,  0.0318485  ,  9.9        ,  9.9        ,  0.0265411  ])
3155    , -7913.83    , array([ 0.147575   ,  0.0318167  ,  9.9099     ,  9.9        ,  0.0265411  ])
3156    , -7913.91    , array([ 0.147575   ,  0.0318167  ,  9.9        ,  9.9099     ,  0.0265411  ])
3157    , -7924.59    , array([ 0.147575   ,  0.0318167  ,  9.9        ,  9.9        ,  0.0265676  ])
3158    , -7916.47    , array([ 0.147575   ,  0.0318167  ,  9.9        ,  9.9        ,  0.0265411  ])
3166    , -7916.11    , array([ 0.147577   ,  0.0318171  ,  9.90004    ,  9.90004    ,  0.0265407  ])
3167    , -7916.11    , array([ 0.147577   ,  0.0318171  ,  9.90004    ,  9.90004    ,  0.0265407  ])
3168    , -7907.83    , array([ 0.147725   ,  0.0318171  ,  9.90004    ,  9.90004    ,  0.0265407  ])
3169    , -7908.33    , array([ 0.147577   ,  0.0318489  ,  9.90004    ,  9.90004    ,  0.0265407  ])
3170    , -7913.47    , array([ 0.147577   ,  0.0318171  ,  9.90995    ,  9.90004    ,  0.0265407  ])
3171    , -7913.55    , array([ 0.147577   ,  0.0318171  ,  9.90004    ,  9.90995    ,  0.0265407  ])
3172    , -7924.23    , array([ 0.147577   ,  0.0318171  ,  9.90004    ,  9.90004    ,  0.0265673  ])
3173    , -7910.81    , array([ 0.147609   ,  0.0318234  ,  9.90071    ,  9.90069    ,  0.0265352  ])
3174    , -7910.81    , array([ 0.147609   ,  0.0318234  ,  9.90071    ,  9.90069    ,  0.0265352  ])
3175    , -7902.54    , array([ 0.147756   ,  0.0318234  ,  9.90071    ,  9.90069    ,  0.0265352  ])
3176    , -7903.04    , array([ 0.147609   ,  0.0318552  ,  9.90071    ,  9.90069    ,  0.0265352  ])
3177    , -7908.18    , array([ 0.147609   ,  0.0318234  ,  9.91061    ,  9.90069    ,  0.0265352  ])
3178    , -7908.26    , array([ 0.147609   ,  0.0318234  ,  9.90071    ,  9.91059    ,  0.0265352  ])
3179    , -7918.93    , array([ 0.147609   ,  0.0318234  ,  9.90071    ,  9.90069    ,  0.0265618  ])
3187    , -7910.73    , array([ 0.147609   ,  0.0318235  ,  9.90072    ,  9.9007     ,  0.0265351  ])
3188    , -7910.73    , array([ 0.147609   ,  0.0318235  ,  9.90072    ,  9.9007     ,  0.0265351  ])
3189    , -7902.45    , array([ 0.147757   ,  0.0318235  ,  9.90072    ,  9.9007     ,  0.0265351  ])
3190    , -7902.95    , array([ 0.147609   ,  0.0318553  ,  9.90072    ,  9.9007     ,  0.0265351  ])
3191    , -7908.09    , array([ 0.147609   ,  0.0318235  ,  9.91062    ,  9.9007     ,  0.0265351  ])
3192    , -7908.17    , array([ 0.147609   ,  0.0318235  ,  9.90072    ,  9.9106     ,  0.0265351  ])
3193    , -7918.84    , array([ 0.147609   ,  0.0318235  ,  9.90072    ,  9.9007     ,  0.0265617  ])
3194    , -7909.4     , array([ 0.147617   ,  0.031825   ,  9.90088    ,  9.90086    ,  0.0265338  ])
3195    , -7909.4     , array([ 0.147617   ,  0.031825   ,  9.90088    ,  9.90086    ,  0.0265338  ])
3196    , -7901.13    , array([ 0.147764   ,  0.031825   ,  9.90088    ,  9.90086    ,  0.0265338  ])
3197    , -7901.63    , array([ 0.147617   ,  0.0318569  ,  9.90088    ,  9.90086    ,  0.0265338  ])
3198    , -7906.77    , array([ 0.147617   ,  0.031825   ,  9.91079    ,  9.90086    ,  0.0265338  ])
3199    , -7906.85    , array([ 0.147617   ,  0.031825   ,  9.90088    ,  9.91076    ,  0.0265338  ])
3200    , -7917.52    , array([ 0.147617   ,  0.031825   ,  9.90088    ,  9.90086    ,  0.0265603  ])
3208    , -7909.38    , array([ 0.147617   ,  0.0318251  ,  9.90089    ,  9.90086    ,  0.0265337  ])
3209    , -7909.38    , array([ 0.147617   ,  0.0318251  ,  9.90089    ,  9.90086    ,  0.0265337  ])
3210    , -7901.11    , array([ 0.147765   ,  0.0318251  ,  9.90089    ,  9.90086    ,  0.0265337  ])
3211    , -7901.61    , array([ 0.147617   ,  0.0318569  ,  9.90089    ,  9.90086    ,  0.0265337  ])
3212    , -7906.74    , array([ 0.147617   ,  0.0318251  ,  9.91079    ,  9.90086    ,  0.0265337  ])
3213    , -7906.83    , array([ 0.147617   ,  0.0318251  ,  9.90089    ,  9.91077    ,  0.0265337  ])
3214    , -7917.5     , array([ 0.147617   ,  0.0318251  ,  9.90089    ,  9.90086    ,  0.0265603  ])
3215    , -7909.05    , array([ 0.147619   ,  0.0318255  ,  9.90093    ,  9.9009     ,  0.0265334  ])
3216    , -7909.05    , array([ 0.147619   ,  0.0318255  ,  9.90093    ,  9.9009     ,  0.0265334  ])
3217    , -7900.78    , array([ 0.147767   ,  0.0318255  ,  9.90093    ,  9.9009     ,  0.0265334  ])
3218    , -7901.28    , array([ 0.147619   ,  0.0318573  ,  9.90093    ,  9.9009     ,  0.0265334  ])
3219    , -7906.41    , array([ 0.147619   ,  0.0318255  ,  9.91083    ,  9.9009     ,  0.0265334  ])
3220    , -7906.5     , array([ 0.147619   ,  0.0318255  ,  9.90093    ,  9.91081    ,  0.0265334  ])
3221    , -7917.17    , array([ 0.147619   ,  0.0318255  ,  9.90093    ,  9.9009     ,  0.02656    ])
3229    , -7909.05    , array([ 0.147619   ,  0.0318255  ,  9.90093    ,  9.9009     ,  0.0265334  ])
3230    , -7909.05    , array([ 0.147619   ,  0.0318255  ,  9.90093    ,  9.9009     ,  0.0265334  ])
3231    , -7900.77    , array([ 0.147767   ,  0.0318255  ,  9.90093    ,  9.9009     ,  0.0265334  ])
3232    , -7901.28    , array([ 0.147619   ,  0.0318573  ,  9.90093    ,  9.9009     ,  0.0265334  ])
3233    , -7906.41    , array([ 0.147619   ,  0.0318255  ,  9.91084    ,  9.9009     ,  0.0265334  ])
3234    , -7906.49    , array([ 0.147619   ,  0.0318255  ,  9.90093    ,  9.91081    ,  0.0265334  ])
3235    , -7917.16    , array([ 0.147619   ,  0.0318255  ,  9.90093    ,  9.9009     ,  0.0265599  ])
3236    , -7908.96    , array([ 0.147619   ,  0.0318256  ,  9.90094    ,  9.90091    ,  0.0265333  ])
3237    , -7908.96    , array([ 0.147619   ,  0.0318256  ,  9.90094    ,  9.90091    ,  0.0265333  ])
3238    , -7900.69    , array([ 0.147767   ,  0.0318256  ,  9.90094    ,  9.90091    ,  0.0265333  ])
3239    , -7901.19    , array([ 0.147619   ,  0.0318574  ,  9.90094    ,  9.90091    ,  0.0265333  ])
3240    , -7906.33    , array([ 0.147619   ,  0.0318256  ,  9.91085    ,  9.90091    ,  0.0265333  ])
3241    , -7906.41    , array([ 0.147619   ,  0.0318256  ,  9.90094    ,  9.91082    ,  0.0265333  ])
3242    , -7917.08    , array([ 0.147619   ,  0.0318256  ,  9.90094    ,  9.90091    ,  0.0265599  ])
3250    , -7908.96    , array([ 0.147619   ,  0.0318256  ,  9.90094    ,  9.90091    ,  0.0265333  ])
3251    , -7908.96    , array([ 0.147619   ,  0.0318256  ,  9.90094    ,  9.90091    ,  0.0265333  ])
3252    , -7900.69    , array([ 0.147767   ,  0.0318256  ,  9.90094    ,  9.90091    ,  0.0265333  ])
3253    , -7901.19    , array([ 0.147619   ,  0.0318574  ,  9.90094    ,  9.90091    ,  0.0265333  ])
3254    , -7906.32    , array([ 0.147619   ,  0.0318256  ,  9.91085    ,  9.90091    ,  0.0265333  ])
3255    , -7906.41    , array([ 0.147619   ,  0.0318256  ,  9.90094    ,  9.91082    ,  0.0265333  ])
3256    , -7917.08    , array([ 0.147619   ,  0.0318256  ,  9.90094    ,  9.90091    ,  0.0265599  ])
3257    , -7908.94    , array([ 0.147619   ,  0.0318256  ,  9.90094    ,  9.90091    ,  0.0265333  ])
3258    , -7908.94    , array([ 0.147619   ,  0.0318256  ,  9.90094    ,  9.90091    ,  0.0265333  ])
3259    , -7900.67    , array([ 0.147767   ,  0.0318256  ,  9.90094    ,  9.90091    ,  0.0265333  ])
3260    , -7901.17    , array([ 0.147619   ,  0.0318574  ,  9.90094    ,  9.90091    ,  0.0265333  ])
3261    , -7906.3     , array([ 0.147619   ,  0.0318256  ,  9.91085    ,  9.90091    ,  0.0265333  ])
3262    , -7906.39    , array([ 0.147619   ,  0.0318256  ,  9.90094    ,  9.91082    ,  0.0265333  ])
3263    , -7917.06    , array([ 0.147619   ,  0.0318256  ,  9.90094    ,  9.90091    ,  0.0265598  ])
3264    , -7466.56    , array([ 0.150312   ,  0.032371   ,  9.9582     ,  9.95639    ,  0.0260668  ])
3265    , -7466.56    , array([ 0.150312   ,  0.032371   ,  9.9582     ,  9.95639    ,  0.0260668  ])
3266    , -7458.52    , array([ 0.150463   ,  0.032371   ,  9.9582     ,  9.95639    ,  0.0260668  ])
3267    , -7459.49    , array([ 0.150312   ,  0.0324034  ,  9.9582     ,  9.95639    ,  0.0260668  ])
3268    , -7464.07    , array([ 0.150312   ,  0.032371   ,  9.96816    ,  9.95639    ,  0.0260668  ])
3269    , -7464.29    , array([ 0.150312   ,  0.032371   ,  9.9582     ,  9.96635    ,  0.0260668  ])
3270    , -7474.26    , array([ 0.150312   ,  0.032371   ,  9.9582     ,  9.95639    ,  0.0260928  ])
3271    , -7188.84    , array([ 0.152116   ,  0.0327361  ,  9.99617    ,  9.99317    ,  0.0257633  ])
3272    , -7188.84    , array([ 0.152116   ,  0.0327361  ,  9.99617    ,  9.99317    ,  0.0257633  ])
3273    , -7180.95    , array([ 0.152268   ,  0.0327361  ,  9.99617    ,  9.99317    ,  0.0257633  ])
3274    , -7182.22    , array([ 0.152116   ,  0.0327689  ,  9.99617    ,  9.99317    ,  0.0257633  ])
3277    , -7196.24    , array([ 0.152116   ,  0.0327361  ,  9.99617    ,  9.99317    ,  0.0257891  ])
3278    , -7466.56    , array([ 0.150312   ,  0.032371   ,  9.9582     ,  9.95639    ,  0.0260668  ])
3279    , -7466.56    , array([ 0.150312   ,  0.032371   ,  9.9582     ,  9.95639    ,  0.0260668  ])
3280    , -7458.52    , array([ 0.150463   ,  0.032371   ,  9.9582     ,  9.95639    ,  0.0260668  ])
3281    , -7459.49    , array([ 0.150312   ,  0.0324034  ,  9.9582     ,  9.95639    ,  0.0260668  ])
3282    , -7464.07    , array([ 0.150312   ,  0.032371   ,  9.96816    ,  9.95639    ,  0.0260668  ])
3283    , -7464.29    , array([ 0.150312   ,  0.032371   ,  9.9582     ,  9.96635    ,  0.0260668  ])
3284    , -7474.26    , array([ 0.150312   ,  0.032371   ,  9.9582     ,  9.95639    ,  0.0260928  ])
3285    , -7280.15    , array([ 0.151513   ,  0.032614   ,  9.9835     ,  9.98089    ,  0.0258641  ])
3286    , -7280.15    , array([ 0.151513   ,  0.032614   ,  9.9835     ,  9.98089    ,  0.0258641  ])
3287    , -7272.21    , array([ 0.151664   ,  0.032614   ,  9.9835     ,  9.98089    ,  0.0258641  ])
3288    , -7273.38    , array([ 0.151513   ,  0.0326466  ,  9.9835     ,  9.98089    ,  0.0258641  ])
3289    , -7277.72    , array([ 0.151513   ,  0.032614   ,  9.99348    ,  9.98089    ,  0.0258641  ])
3290    , -7277.99    , array([ 0.151513   ,  0.032614   ,  9.9835     ,  9.99088    ,  0.0258641  ])
3291    , -7287.65    , array([ 0.151513   ,  0.032614   ,  9.9835     ,  9.98089    ,  0.02589    ])
3292    , -7219.13    , array([ 0.151915   ,  0.0326954  ,  9.99194    ,  9.98907    ,  0.0257969  ])
3293    , -7219.13    , array([ 0.151915   ,  0.0326954  ,  9.99194    ,  9.98907    ,  0.0257969  ])
3294    , -7211.23    , array([ 0.152067   ,  0.0326954  ,  9.99194    ,  9.98907    ,  0.0257969  ])
3295    , -7212.47    , array([ 0.151915   ,  0.0327281  ,  9.99194    ,  9.98907    ,  0.0257969  ])
3297    , -7217.02    , array([ 0.151915   ,  0.0326954  ,  9.99194    ,  9.99907    ,  0.0257969  ])
3298    , -7226.57    , array([ 0.151915   ,  0.0326954  ,  9.99194    ,  9.98907    ,  0.0258227  ])
3299    , -7196.72    , array([ 0.152064   ,  0.0327255  ,  9.99507    ,  9.9921     ,  0.0257721  ])
3300    , -7196.72    , array([ 0.152064   ,  0.0327255  ,  9.99507    ,  9.9921     ,  0.0257721  ])
3301    , -7188.83    , array([ 0.152216   ,  0.0327255  ,  9.99507    ,  9.9921     ,  0.0257721  ])
3302    , -7190.09    , array([ 0.152064   ,  0.0327582  ,  9.99507    ,  9.9921     ,  0.0257721  ])
3305    , -7204.13    , array([ 0.152064   ,  0.0327255  ,  9.99507    ,  9.9921     ,  0.0257979  ])
3306    , -7190.5     , array([ 0.152105   ,  0.0327339  ,  9.99594    ,  9.99294    ,  0.0257652  ])
3307    , -7190.5     , array([ 0.152105   ,  0.0327339  ,  9.99594    ,  9.99294    ,  0.0257652  ])
3308    , -7182.62    , array([ 0.152257   ,  0.0327339  ,  9.99594    ,  9.99294    ,  0.0257652  ])
3309    , -7183.88    , array([ 0.152105   ,  0.0327666  ,  9.99594    ,  9.99294    ,  0.0257652  ])
3312    , -7197.91    , array([ 0.152105   ,  0.0327339  ,  9.99594    ,  9.99294    ,  0.025791   ])
3313    , -7189.19    , array([ 0.152114   ,  0.0327357  ,  9.99612    ,  9.99312    ,  0.0257637  ])
3314    , -7189.19    , array([ 0.152114   ,  0.0327357  ,  9.99612    ,  9.99312    ,  0.0257637  ])
