38274   , -79089.3    , array([ 1.60677    ,  0.334945   ,  0.0914679  ,  3.99587e-17,  4.49624e-08])
38275   , -79089.3    , array([ 1.60838    ,  0.334945   ,  0.0914679  ,  3.99587e-17,  4.49624e-08])
38276   , -79089.3    , array([ 1.60677    ,  0.33528    ,  0.0914679  ,  3.99587e-17,  4.49624e-08])
38277   , -79089.3    , array([ 1.60677    ,  0.334945   ,  0.0915595  ,  3.99587e-17,  4.49624e-08])
38278   , -79089.3    , array([ 1.60677    ,  0.334945   ,  0.0914679  ,  3.99987e-17,  4.49624e-08])
38279   , -79089.3    , array([ 1.60677    ,  0.334945   ,  0.0914679  ,  3.99587e-17,  4.50074e-08])
38280   , -79089.3    , array([ 1.60677    ,  0.334945   ,  0.0914679  ,  3.99587e-17,  4.49624e-08])
38281   , -79089.2    , array([ 1.57128    ,  0.286094   ,  0.0914691  ,  3.99587e-17,  5.38794e-08])
38282   , -79089.2    , array([ 1.57128    ,  0.286094   ,  0.0914691  ,  3.99587e-17,  5.38794e-08])
38283   , -79089.2    , array([ 1.57285    ,  0.286094   ,  0.0914691  ,  3.99587e-17,  5.38794e-08])
38284   , -79089.2    , array([ 1.57128    ,  0.28638    ,  0.0914691  ,  3.99587e-17,  5.38794e-08])
38285   , -79089.2    , array([ 1.57128    ,  0.286094   ,  0.0915606  ,  3.99587e-17,  5.38794e-08])
38286   , -79089.2    , array([ 1.57128    ,  0.286094   ,  0.0914691  ,  3.99987e-17,  5.38794e-08])
38287   , -79089.2    , array([ 1.57128    ,  0.286094   ,  0.0914691  ,  3.99587e-17,  5.39333e-08])
38288   , -79088.5    , array([ 1.43698    ,  0.152282   ,  0.0914737  ,  3.99587e-17,  1.11101e-07])
38289   , -79088.5    , array([ 1.43698    ,  0.152282   ,  0.0914737  ,  3.99587e-17,  1.11101e-07])
38290   , -79088.5    , array([ 1.43841    ,  0.152282   ,  0.0914737  ,  3.99587e-17,  1.11101e-07])
38291   , -79088.5    , array([ 1.43698    ,  0.152435   ,  0.0914737  ,  3.99587e-17,  1.11101e-07])
38292   , -79088.5    , array([ 1.43698    ,  0.152282   ,  0.0915652  ,  3.99587e-17,  1.11101e-07])
38293   , -79088.5    , array([ 1.43698    ,  0.152282   ,  0.0914737  ,  3.99987e-17,  1.11101e-07])
38294   , -79088.5    , array([ 1.43698    ,  0.152282   ,  0.0914737  ,  3.99587e-17,  1.11212e-07])
38295   , -78895.1    , array([ 1.00517    ,  0.012224   ,  0.091492   ,  3.99587e-17,  2.00858e-06])
38296   , -78895.1    , array([ 1.00517    ,  0.012224   ,  0.091492   ,  3.99587e-17,  2.00858e-06])
38297   , -78895.1    , array([ 1.00617    ,  0.012224   ,  0.091492   ,  3.99587e-17,  2.00858e-06])
38298   , -78895.3    , array([ 1.00517    ,  0.0122362  ,  0.091492   ,  3.99587e-17,  2.00858e-06])
38299   , -78895.1    , array([ 1.00517    ,  0.012224   ,  0.0915835  ,  3.99587e-17,  2.00858e-06])
38300   , -78895.1    , array([ 1.00517    ,  0.012224   ,  0.091492   ,  3.99987e-17,  2.00858e-06])
38301   , -78894.9    , array([ 1.00517    ,  0.012224   ,  0.091492   ,  3.99587e-17,  2.01059e-06])
38309   , -78895      , array([ 1.00516    ,  0.0122231  ,  0.091492   ,  3.99587e-17,  2.00874e-06])
38310   , -78895      , array([ 1.00516    ,  0.0122231  ,  0.091492   ,  3.99587e-17,  2.00874e-06])
38311   , -78895      , array([ 1.00616    ,  0.0122231  ,  0.091492   ,  3.99587e-17,  2.00874e-06])
38312   , -78895.2    , array([ 1.00516    ,  0.0122354  ,  0.091492   ,  3.99587e-17,  2.00874e-06])
38313   , -78895      , array([ 1.00516    ,  0.0122231  ,  0.0915835  ,  3.99587e-17,  2.00874e-06])
38314   , -78895      , array([ 1.00516    ,  0.0122231  ,  0.091492   ,  3.99987e-17,  2.00874e-06])
38315   , -78894.9    , array([ 1.00516    ,  0.0122231  ,  0.091492   ,  3.99587e-17,  2.01075e-06])
38316   , -78895      , array([ 1.00515    ,  0.0122223  ,  0.091492   ,  3.99587e-17,  2.0089e-06 ])
38317   , -78895      , array([ 1.00515    ,  0.0122223  ,  0.091492   ,  3.99587e-17,  2.0089e-06 ])
38318   , -78895      , array([ 1.00615    ,  0.0122223  ,  0.091492   ,  3.99587e-17,  2.0089e-06 ])
38319   , -78895.2    , array([ 1.00515    ,  0.0122345  ,  0.091492   ,  3.99587e-17,  2.0089e-06 ])
38320   , -78895      , array([ 1.00515    ,  0.0122223  ,  0.0915835  ,  3.99587e-17,  2.0089e-06 ])
38321   , -78895      , array([ 1.00515    ,  0.0122223  ,  0.091492   ,  3.99987e-17,  2.0089e-06 ])
38322   , -78894.8    , array([ 1.00515    ,  0.0122223  ,  0.091492   ,  3.99587e-17,  2.01091e-06])
38330   , -78895      , array([ 1.00515    ,  0.0122221  ,  0.091492   ,  3.99587e-17,  2.00894e-06])
38331   , -78895      , array([ 1.00515    ,  0.0122221  ,  0.091492   ,  3.99587e-17,  2.00894e-06])
38332   , -78895      , array([ 1.00615    ,  0.0122221  ,  0.091492   ,  3.99587e-17,  2.00894e-06])
38333   , -78895.2    , array([ 1.00515    ,  0.0122343  ,  0.091492   ,  3.99587e-17,  2.00894e-06])
38334   , -78895      , array([ 1.00515    ,  0.0122221  ,  0.0915835  ,  3.99587e-17,  2.00894e-06])
38335   , -78895      , array([ 1.00515    ,  0.0122221  ,  0.091492   ,  3.99987e-17,  2.00894e-06])
38336   , -78894.8    , array([ 1.00515    ,  0.0122221  ,  0.091492   ,  3.99587e-17,  2.01095e-06])
38337   , -78895      , array([ 1.00514    ,  0.0122218  ,  0.091492   ,  3.99587e-17,  2.00899e-06])
38338   , -78895      , array([ 1.00514    ,  0.0122218  ,  0.091492   ,  3.99587e-17,  2.00899e-06])
38339   , -78895      , array([ 1.00615    ,  0.0122218  ,  0.091492   ,  3.99587e-17,  2.00899e-06])
38340   , -78895.2    , array([ 1.00514    ,  0.0122341  ,  0.091492   ,  3.99587e-17,  2.00899e-06])
38341   , -78895      , array([ 1.00514    ,  0.0122218  ,  0.0915835  ,  3.99587e-17,  2.00899e-06])
38342   , -78895      , array([ 1.00514    ,  0.0122218  ,  0.091492   ,  3.99987e-17,  2.00899e-06])
38343   , -78894.8    , array([ 1.00514    ,  0.0122218  ,  0.091492   ,  3.99587e-17,  2.011e-06  ])
38351   , -78895      , array([ 1.00514    ,  0.0122218  ,  0.091492   ,  3.99587e-17,  2.009e-06  ])
38352   , -78895      , array([ 1.00514    ,  0.0122218  ,  0.091492   ,  3.99587e-17,  2.009e-06  ])
38353   , -78895      , array([ 1.00615    ,  0.0122218  ,  0.091492   ,  3.99587e-17,  2.009e-06  ])
38354   , -78895.2    , array([ 1.00514    ,  0.012234   ,  0.091492   ,  3.99587e-17,  2.009e-06  ])
38355   , -78895      , array([ 1.00514    ,  0.0122218  ,  0.0915835  ,  3.99587e-17,  2.009e-06  ])
38356   , -78895      , array([ 1.00514    ,  0.0122218  ,  0.091492   ,  3.99987e-17,  2.009e-06  ])
38357   , -78894.8    , array([ 1.00514    ,  0.0122218  ,  0.091492   ,  3.99587e-17,  2.01101e-06])
38358   , -78895      , array([ 1.00514    ,  0.0122217  ,  0.091492   ,  3.99587e-17,  2.00901e-06])
38359   , -78895      , array([ 1.00514    ,  0.0122217  ,  0.091492   ,  3.99587e-17,  2.00901e-06])
