186167  , -79089.4    , array([ 8.3004     ,  0.0568683  ,  4.71484e-38,  3.42247e-06,  8.0668e-10 ])
186168  , -79089.4    , array([ 8.3087     ,  0.0568683  ,  4.71484e-38,  3.42247e-06,  8.0668e-10 ])
186169  , -79089.4    , array([ 8.3004     ,  0.0569252  ,  4.71484e-38,  3.42247e-06,  8.0668e-10 ])
186170  , -79089.4    , array([ 8.3004     ,  0.0568683  ,  4.71956e-38,  3.42247e-06,  8.0668e-10 ])
186171  , -79089.4    , array([ 8.3004     ,  0.0568683  ,  4.71484e-38,  3.42589e-06,  8.0668e-10 ])
186172  , -79089.4    , array([ 8.3004     ,  0.0568683  ,  4.71484e-38,  3.42247e-06,  8.07487e-10])
186173  , -79089.4    , array([ 8.3004     ,  0.0568683  ,  4.71484e-38,  3.42247e-06,  8.0668e-10 ])
186174  , -79089.4    , array([ 8.29975    ,  0.0559288  ,  4.71484e-38,  3.42247e-06,  8.20319e-10])
186175  , -79089.4    , array([ 8.29975    ,  0.0559288  ,  4.71484e-38,  3.42247e-06,  8.20319e-10])
186176  , -79089.4    , array([ 8.30806    ,  0.0559288  ,  4.71484e-38,  3.42247e-06,  8.20319e-10])
186177  , -79089.4    , array([ 8.29975    ,  0.0559847  ,  4.71484e-38,  3.42247e-06,  8.20319e-10])
186178  , -79089.4    , array([ 8.29975    ,  0.0559288  ,  4.71956e-38,  3.42247e-06,  8.20319e-10])
186179  , -79089.4    , array([ 8.29975    ,  0.0559288  ,  4.71484e-38,  3.42589e-06,  8.20319e-10])
186180  , -79089.4    , array([ 8.29975    ,  0.0559288  ,  4.71484e-38,  3.42247e-06,  8.2114e-10 ])
186181  , -79089.4    , array([ 8.29718    ,  0.0523234  ,  4.71484e-38,  3.42247e-06,  8.77221e-10])
186182  , -79089.4    , array([ 8.29718    ,  0.0523234  ,  4.71484e-38,  3.42247e-06,  8.77221e-10])
186183  , -79089.4    , array([ 8.30548    ,  0.0523234  ,  4.71484e-38,  3.42247e-06,  8.77221e-10])
186184  , -79089.4    , array([ 8.29718    ,  0.0523758  ,  4.71484e-38,  3.42247e-06,  8.77221e-10])
186185  , -79089.4    , array([ 8.29718    ,  0.0523234  ,  4.71956e-38,  3.42247e-06,  8.77221e-10])
186186  , -79089.4    , array([ 8.29718    ,  0.0523234  ,  4.71484e-38,  3.42589e-06,  8.77221e-10])
186187  , -79089.4    , array([ 8.29718    ,  0.0523234  ,  4.71484e-38,  3.42247e-06,  8.78099e-10])
186188  , -79089.4    , array([ 8.28691    ,  0.0400811  ,  4.71484e-38,  3.42247e-06,  1.14713e-09])
186189  , -79089.4    , array([ 8.28691    ,  0.0400811  ,  4.71484e-38,  3.42247e-06,  1.14713e-09])
186190  , -79089.4    , array([ 8.2952     ,  0.0400811  ,  4.71484e-38,  3.42247e-06,  1.14713e-09])
186191  , -79089.4    , array([ 8.28691    ,  0.0401212  ,  4.71484e-38,  3.42247e-06,  1.14713e-09])
186192  , -79089.4    , array([ 8.28691    ,  0.0400811  ,  4.71956e-38,  3.42247e-06,  1.14713e-09])
186193  , -79089.4    , array([ 8.28691    ,  0.0400811  ,  4.71484e-38,  3.42589e-06,  1.14713e-09])
186194  , -79089.4    , array([ 8.28691    ,  0.0400811  ,  4.71484e-38,  3.42247e-06,  1.14828e-09])
186195  , -79089.2    , array([ 8.24593    ,  0.0138012  ,  4.71484e-38,  3.42247e-06,  3.35454e-09])
186196  , -79089.2    , array([ 8.24593    ,  0.0138012  ,  4.71484e-38,  3.42247e-06,  3.35454e-09])
186197  , -79089.2    , array([ 8.25418    ,  0.0138012  ,  4.71484e-38,  3.42247e-06,  3.35454e-09])
186198  , -79089.2    , array([ 8.24593    ,  0.013815   ,  4.71484e-38,  3.42247e-06,  3.35454e-09])
186199  , -79089.2    , array([ 8.24593    ,  0.0138012  ,  4.71956e-38,  3.42247e-06,  3.35454e-09])
186200  , -79089.2    , array([ 8.24593    ,  0.0138012  ,  4.71484e-38,  3.42589e-06,  3.35454e-09])
186201  , -79089.2    , array([ 8.24593    ,  0.0138012  ,  4.71484e-38,  3.42247e-06,  3.3579e-09 ])
186209  , -79089.2    , array([ 8.24593    ,  0.0138012  ,  4.71484e-38,  3.42247e-06,  3.35454e-09])
186210  , -79089.2    , array([ 8.24593    ,  0.0138012  ,  4.71484e-38,  3.42247e-06,  3.35454e-09])
186211  , -79089.2    , array([ 8.25418    ,  0.0138012  ,  4.71484e-38,  3.42247e-06,  3.35454e-09])
186212  , -79089.2    , array([ 8.24593    ,  0.013815   ,  4.71484e-38,  3.42247e-06,  3.35454e-09])
186213  , -79089.2    , array([ 8.24593    ,  0.0138012  ,  4.71956e-38,  3.42247e-06,  3.35454e-09])
186214  , -79089.2    , array([ 8.24593    ,  0.0138012  ,  4.71484e-38,  3.42589e-06,  3.35454e-09])
186215  , -79089.2    , array([ 8.24593    ,  0.0138012  ,  4.71484e-38,  3.42247e-06,  3.3579e-09 ])
186216  , -79089.2    , array([ 8.24593    ,  0.0138012  ,  4.71484e-38,  3.42247e-06,  3.35454e-09])
186217  , -79089.2    , array([ 8.24593    ,  0.0138012  ,  4.71484e-38,  3.42247e-06,  3.35454e-09])
186218  , -79089.2    , array([ 8.25418    ,  0.0138012  ,  4.71484e-38,  3.42247e-06,  3.35454e-09])
186219  , -79089.2    , array([ 8.24593    ,  0.013815   ,  4.71484e-38,  3.42247e-06,  3.35454e-09])
186220  , -79089.2    , array([ 8.24593    ,  0.0138012  ,  4.71956e-38,  3.42247e-06,  3.35454e-09])
186221  , -79089.2    , array([ 8.24593    ,  0.0138012  ,  4.71484e-38,  3.42589e-06,  3.35454e-09])
186222  , -79089.2    , array([ 8.24593    ,  0.0138012  ,  4.71484e-38,  3.42247e-06,  3.3579e-09 ])
186223  , -79068.8    , array([ 8.16457    ,  0.00163632 ,  4.71484e-38,  3.42247e-06,  2.86861e-08])
186224  , -79068.8    , array([ 8.16457    ,  0.00163632 ,  4.71484e-38,  3.42247e-06,  2.86861e-08])
186225  , -79068.8    , array([ 8.17274    ,  0.00163632 ,  4.71484e-38,  3.42247e-06,  2.86861e-08])
186226  , -79068.9    , array([ 8.16457    ,  0.00163795 ,  4.71484e-38,  3.42247e-06,  2.86861e-08])
186227  , -79068.8    , array([ 8.16457    ,  0.00163632 ,  4.71956e-38,  3.42247e-06,  2.86861e-08])
186228  , -79068.8    , array([ 8.16457    ,  0.00163632 ,  4.71484e-38,  3.42589e-06,  2.86861e-08])
186229  , -79068.8    , array([ 8.16457    ,  0.00163632 ,  4.71484e-38,  3.42247e-06,  2.87148e-08])
186230  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186231  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186232  , -79068.8    , array([ 8.17274    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186233  , -79068.9    , array([ 8.16457    ,  0.00163795 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186234  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71956e-38,  3.42247e-06,  2.86862e-08])
186235  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42589e-06,  2.86862e-08])
186236  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.87149e-08])
186237  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186238  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186239  , -79068.8    , array([ 8.17274    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186240  , -79068.9    , array([ 8.16457    ,  0.00163795 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186241  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71956e-38,  3.42247e-06,  2.86862e-08])
186242  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42589e-06,  2.86862e-08])
186243  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.87149e-08])
186251  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186252  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186253  , -79068.8    , array([ 8.17274    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186254  , -79068.9    , array([ 8.16457    ,  0.00163795 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186255  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71956e-38,  3.42247e-06,  2.86862e-08])
186256  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42589e-06,  2.86862e-08])
186257  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.87149e-08])
186258  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186259  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186260  , -79068.8    , array([ 8.17274    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186261  , -79068.9    , array([ 8.16457    ,  0.00163795 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186262  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71956e-38,  3.42247e-06,  2.86862e-08])
186263  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42589e-06,  2.86862e-08])
186264  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.87149e-08])
186272  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186273  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186274  , -79068.8    , array([ 8.17274    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186275  , -79068.9    , array([ 8.16457    ,  0.00163795 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186276  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71956e-38,  3.42247e-06,  2.86862e-08])
186277  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42589e-06,  2.86862e-08])
186278  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.87149e-08])
186279  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186280  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186281  , -79068.8    , array([ 8.17274    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186282  , -79068.9    , array([ 8.16457    ,  0.00163795 ,  4.71484e-38,  3.42247e-06,  2.86862e-08])
186283  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71956e-38,  3.42247e-06,  2.86862e-08])
186284  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42589e-06,  2.86862e-08])
186285  , -79068.8    , array([ 8.16457    ,  0.00163631 ,  4.71484e-38,  3.42247e-06,  2.87149e-08])
186286  , -79054.3    , array([ 8.15446    ,  0.00125346 ,  4.71484e-38,  3.42247e-06,  3.75126e-08])
186287  , -79054.3    , array([ 8.15446    ,  0.00125346 ,  4.71484e-38,  3.42247e-06,  3.75126e-08])
186288  , -79054.3    , array([ 8.16262    ,  0.00125346 ,  4.71484e-38,  3.42247e-06,  3.75126e-08])
186289  , -79054.3    , array([ 8.15446    ,  0.00125471 ,  4.71484e-38,  3.42247e-06,  3.75126e-08])
186290  , -79054.3    , array([ 8.15446    ,  0.00125346 ,  4.71956e-38,  3.42247e-06,  3.75126e-08])
186291  , -79054.3    , array([ 8.15446    ,  0.00125346 ,  4.71484e-38,  3.42589e-06,  3.75126e-08])
186292  , -79054.3    , array([ 8.15446    ,  0.00125346 ,  4.71484e-38,  3.42247e-06,  3.75501e-08])
186293  , -79054.3    , array([ 8.15446    ,  0.00125346 ,  4.71484e-38,  3.42247e-06,  3.75126e-08])
186294  , -79054.3    , array([ 8.15446    ,  0.00125346 ,  4.71484e-38,  3.42247e-06,  3.75126e-08])
186295  , -79054.3    , array([ 8.16262    ,  0.00125346 ,  4.71484e-38,  3.42247e-06,  3.75126e-08])
186296  , -79054.3    , array([ 8.15446    ,  0.00125471 ,  4.71484e-38,  3.42247e-06,  3.75126e-08])
186297  , -79054.3    , array([ 8.15446    ,  0.00125346 ,  4.71956e-38,  3.42247e-06,  3.75126e-08])
186298  , -79054.3    , array([ 8.15446    ,  0.00125346 ,  4.71484e-38,  3.42589e-06,  3.75126e-08])
186299  , -79054.3    , array([ 8.15446    ,  0.00125346 ,  4.71484e-38,  3.42247e-06,  3.75501e-08])
186300  , -79054.3    , array([ 8.15446    ,  0.00125346 ,  4.71484e-38,  3.42247e-06,  3.75126e-08])
186301  , -79054.3    , array([ 8.15446    ,  0.00125346 ,  4.71484e-38,  3.42247e-06,  3.75126e-08])
186302  , -79054.3    , array([ 8.16262    ,  0.00125346 ,  4.71484e-38,  3.42247e-06,  3.75126e-08])
186303  , -79054.3    , array([ 8.15446    ,  0.00125471 ,  4.71484e-38,  3.42247e-06,  3.75126e-08])
186304  , -79054.3    , array([ 8.15446    ,  0.00125346 ,  4.71956e-38,  3.42247e-06,  3.75126e-08])
186305  , -79054.3    , array([ 8.15446    ,  0.00125346 ,  4.71484e-38,  3.42589e-06,  3.75126e-08])
186306  , -79054.3    , array([ 8.15446    ,  0.00125346 ,  4.71484e-38,  3.42247e-06,  3.75501e-08])
186307  , -79043.5    , array([ 8.14941    ,  0.00109707 ,  4.71484e-38,  3.42247e-06,  4.28973e-08])
186308  , -79043.5    , array([ 8.14941    ,  0.00109707 ,  4.71484e-38,  3.42247e-06,  4.28973e-08])
186309  , -79043.5    , array([ 8.15756    ,  0.00109707 ,  4.71484e-38,  3.42247e-06,  4.28973e-08])
186310  , -79043.6    , array([ 8.14941    ,  0.00109816 ,  4.71484e-38,  3.42247e-06,  4.28973e-08])
186311  , -79043.5    , array([ 8.14941    ,  0.00109707 ,  4.71956e-38,  3.42247e-06,  4.28973e-08])
186312  , -79043.5    , array([ 8.14941    ,  0.00109707 ,  4.71484e-38,  3.42589e-06,  4.28973e-08])
186313  , -79043.5    , array([ 8.14941    ,  0.00109707 ,  4.71484e-38,  3.42247e-06,  4.29402e-08])
186314  , -79043.5    , array([ 8.14941    ,  0.00109707 ,  4.71484e-38,  3.42247e-06,  4.28973e-08])
186315  , -79043.5    , array([ 8.14941    ,  0.00109707 ,  4.71484e-38,  3.42247e-06,  4.28973e-08])
186316  , -79043.5    , array([ 8.15756    ,  0.00109707 ,  4.71484e-38,  3.42247e-06,  4.28973e-08])
186317  , -79043.6    , array([ 8.14941    ,  0.00109816 ,  4.71484e-38,  3.42247e-06,  4.28973e-08])
186318  , -79043.5    , array([ 8.14941    ,  0.00109707 ,  4.71956e-38,  3.42247e-06,  4.28973e-08])
186319  , -79043.5    , array([ 8.14941    ,  0.00109707 ,  4.71484e-38,  3.42589e-06,  4.28973e-08])
186320  , -79043.5    , array([ 8.14941    ,  0.00109707 ,  4.71484e-38,  3.42247e-06,  4.29402e-08])
186321  , -79043.5    , array([ 8.14941    ,  0.00109707 ,  4.71484e-38,  3.42247e-06,  4.28973e-08])
186322  , -79043.5    , array([ 8.14941    ,  0.00109707 ,  4.71484e-38,  3.42247e-06,  4.28973e-08])
186323  , -79043.5    , array([ 8.15756    ,  0.00109707 ,  4.71484e-38,  3.42247e-06,  4.28973e-08])
186324  , -79043.6    , array([ 8.14941    ,  0.00109816 ,  4.71484e-38,  3.42247e-06,  4.28973e-08])
186325  , -79043.5    , array([ 8.14941    ,  0.00109707 ,  4.71956e-38,  3.42247e-06,  4.28973e-08])
186326  , -79043.5    , array([ 8.14941    ,  0.00109707 ,  4.71484e-38,  3.42589e-06,  4.28973e-08])
186327  , -79043.5    , array([ 8.14941    ,  0.00109707 ,  4.71484e-38,  3.42247e-06,  4.29402e-08])
186328  , -79036.9    , array([ 8.14688    ,  0.00102635 ,  4.71484e-38,  3.42247e-06,  4.58729e-08])
186329  , -79036.9    , array([ 8.14688    ,  0.00102635 ,  4.71484e-38,  3.42247e-06,  4.58729e-08])
186330  , -79036.9    , array([ 8.15503    ,  0.00102635 ,  4.71484e-38,  3.42247e-06,  4.58729e-08])
186331  , -79037      , array([ 8.14688    ,  0.00102737 ,  4.71484e-38,  3.42247e-06,  4.58729e-08])
186332  , -79036.9    , array([ 8.14688    ,  0.00102635 ,  4.71956e-38,  3.42247e-06,  4.58729e-08])
186333  , -79036.9    , array([ 8.14688    ,  0.00102635 ,  4.71484e-38,  3.42589e-06,  4.58729e-08])
186334  , -79036.9    , array([ 8.14688    ,  0.00102635 ,  4.71484e-38,  3.42247e-06,  4.59188e-08])
186335  , -79036.9    , array([ 8.14688    ,  0.00102635 ,  4.71484e-38,  3.42247e-06,  4.58729e-08])
186336  , -79036.9    , array([ 8.14688    ,  0.00102635 ,  4.71484e-38,  3.42247e-06,  4.58729e-08])
186337  , -79036.9    , array([ 8.15503    ,  0.00102635 ,  4.71484e-38,  3.42247e-06,  4.58729e-08])
186338  , -79037      , array([ 8.14688    ,  0.00102737 ,  4.71484e-38,  3.42247e-06,  4.58729e-08])
186339  , -79036.9    , array([ 8.14688    ,  0.00102635 ,  4.71956e-38,  3.42247e-06,  4.58729e-08])
186340  , -79036.9    , array([ 8.14688    ,  0.00102635 ,  4.71484e-38,  3.42589e-06,  4.58729e-08])
186341  , -79036.9    , array([ 8.14688    ,  0.00102635 ,  4.71484e-38,  3.42247e-06,  4.59188e-08])
186342  , -79036.9    , array([ 8.14688    ,  0.00102635 ,  4.71484e-38,  3.42247e-06,  4.58729e-08])
