115496  , -263321     , array([ 0.83025    ,  0.131971   ,  5.1407e-80 ,  1.62494e-29,  0.877487   ])
115497  , -263282     , array([ 0.831081   ,  0.131971   ,  5.1407e-80 ,  1.62494e-29,  0.877487   ])
115498  , -263091     , array([ 0.83025    ,  0.132103   ,  5.1407e-80 ,  1.62494e-29,  0.877487   ])
115499  , -263321     , array([ 0.83025    ,  0.131971   ,  5.14584e-80,  1.62494e-29,  0.877487   ])
115500  , -263321     , array([ 0.83025    ,  0.131971   ,  5.1407e-80 ,  1.62657e-29,  0.877487   ])
115501  , -263607     , array([ 0.83025    ,  0.131971   ,  5.1407e-80 ,  1.62494e-29,  0.878365   ])
115502  , -263321     , array([ 0.83025    ,  0.131971   ,  5.1407e-80 ,  1.62494e-29,  0.877487   ])
115503  , -60895.3    , array([ 0.924188   ,  0.247883   ,  5.1407e-80 ,  1.62494e-29,  0.401515   ])
115504  , -60895.3    , array([ 0.924188   ,  0.247883   ,  5.1407e-80 ,  1.62494e-29,  0.401515   ])
115505  , -60877.3    , array([ 0.925113   ,  0.247883   ,  5.1407e-80 ,  1.62494e-29,  0.401515   ])
115506  , -60846.7    , array([ 0.924188   ,  0.248131   ,  5.1407e-80 ,  1.62494e-29,  0.401515   ])
115507  , -60895.3    , array([ 0.924188   ,  0.247883   ,  5.14584e-80,  1.62494e-29,  0.401515   ])
115508  , -60895.3    , array([ 0.924188   ,  0.247883   ,  5.1407e-80 ,  1.62657e-29,  0.401515   ])
115509  , -60972.6    , array([ 0.924188   ,  0.247883   ,  5.1407e-80 ,  1.62494e-29,  0.401916   ])
115517  , -60621.3    , array([ 0.932958   ,  0.245498   ,  5.1407e-80 ,  1.62494e-29,  0.398524   ])
115518  , -60621.3    , array([ 0.932958   ,  0.245498   ,  5.1407e-80 ,  1.62494e-29,  0.398524   ])
115519  , -60603.7    , array([ 0.933892   ,  0.245498   ,  5.1407e-80 ,  1.62494e-29,  0.398524   ])
115520  , -60572.5    , array([ 0.932958   ,  0.245744   ,  5.1407e-80 ,  1.62494e-29,  0.398524   ])
115521  , -60621.3    , array([ 0.932958   ,  0.245498   ,  5.14584e-80,  1.62494e-29,  0.398524   ])
115522  , -60621.3    , array([ 0.932958   ,  0.245498   ,  5.1407e-80 ,  1.62657e-29,  0.398524   ])
115523  , -60698.4    , array([ 0.932958   ,  0.245498   ,  5.1407e-80 ,  1.62494e-29,  0.398923   ])
115524  , -55074.6    , array([ 1.30761    ,  0.173754   ,  5.1407e-80 ,  1.62494e-29,  0.305066   ])
115525  , -55074.6    , array([ 1.30761    ,  0.173754   ,  5.1407e-80 ,  1.62494e-29,  0.305066   ])
115526  , -55067.8    , array([ 1.30892    ,  0.173754   ,  5.1407e-80 ,  1.62494e-29,  0.305066   ])
115527  , -55017.3    , array([ 1.30761    ,  0.173928   ,  5.1407e-80 ,  1.62494e-29,  0.305066   ])
115528  , -55074.6    , array([ 1.30761    ,  0.173754   ,  5.14584e-80,  1.62494e-29,  0.305066   ])
115529  , -55074.6    , array([ 1.30761    ,  0.173754   ,  5.1407e-80 ,  1.62657e-29,  0.305066   ])
115530  , -55148      , array([ 1.30761    ,  0.173754   ,  5.1407e-80 ,  1.62494e-29,  0.305371   ])
115531  , -56255.5    , array([ 0.22869    ,  0.0366328  ,  5.1407e-80 ,  1.62494e-29,  0.0656897  ])
115532  , -56255.5    , array([ 0.22869    ,  0.0366328  ,  5.1407e-80 ,  1.62494e-29,  0.0656897  ])
115533  , -56240.7    , array([ 0.228918   ,  0.0366328  ,  5.1407e-80 ,  1.62494e-29,  0.0656897  ])
115534  , -56194.8    , array([ 0.22869    ,  0.0366695  ,  5.1407e-80 ,  1.62494e-29,  0.0656897  ])
115535  , -56255.5    , array([ 0.22869    ,  0.0366328  ,  5.14584e-80,  1.62494e-29,  0.0656897  ])
115536  , -56255.5    , array([ 0.22869    ,  0.0366328  ,  5.1407e-80 ,  1.62657e-29,  0.0656897  ])
115537  , -56327.7    , array([ 0.22869    ,  0.0366328  ,  5.1407e-80 ,  1.62494e-29,  0.0657555  ])
115538  , -52870.6    , array([ 0.655428   ,  0.093785   ,  5.1407e-80 ,  1.62494e-29,  0.166045   ])
115539  , -52870.6    , array([ 0.655428   ,  0.093785   ,  5.1407e-80 ,  1.62494e-29,  0.166045   ])
115540  , -52860.5    , array([ 0.656084   ,  0.093785   ,  5.1407e-80 ,  1.62494e-29,  0.166045   ])
115541  , -52812      , array([ 0.655428   ,  0.0938788  ,  5.1407e-80 ,  1.62494e-29,  0.166045   ])
115542  , -52870.6    , array([ 0.655428   ,  0.093785   ,  5.14584e-80,  1.62494e-29,  0.166045   ])
115543  , -52870.6    , array([ 0.655428   ,  0.093785   ,  5.1407e-80 ,  1.62657e-29,  0.166045   ])
115544  , -52941.8    , array([ 0.655428   ,  0.093785   ,  5.1407e-80 ,  1.62494e-29,  0.166211   ])
115545  , -48560.9    , array([ 0.670031   ,  0.0951887  ,  5.1407e-80 ,  1.62494e-29,  0.158389   ])
115546  , -48560.9    , array([ 0.670031   ,  0.0951887  ,  5.1407e-80 ,  1.62494e-29,  0.158389   ])
115547  , -48551.4    , array([ 0.670701   ,  0.0951887  ,  5.1407e-80 ,  1.62494e-29,  0.158389   ])
115548  , -48505.9    , array([ 0.670031   ,  0.095284   ,  5.1407e-80 ,  1.62494e-29,  0.158389   ])
115549  , -48560.9    , array([ 0.670031   ,  0.0951887  ,  5.14584e-80,  1.62494e-29,  0.158389   ])
115550  , -48560.9    , array([ 0.670031   ,  0.0951887  ,  5.1407e-80 ,  1.62657e-29,  0.158389   ])
115551  , -48627.6    , array([ 0.670031   ,  0.0951887  ,  5.1407e-80 ,  1.62494e-29,  0.158548   ])
115552  , -33858.3    , array([ 0.731769   ,  0.101017   ,  5.1407e-80 ,  1.62494e-29,  0.131139   ])
115553  , -33858.3    , array([ 0.731769   ,  0.101017   ,  5.1407e-80 ,  1.62494e-29,  0.131139   ])
115554  , -33851      , array([ 0.732501   ,  0.101017   ,  5.1407e-80 ,  1.62494e-29,  0.131139   ])
115555  , -33815.9    , array([ 0.731769   ,  0.101118   ,  5.1407e-80 ,  1.62494e-29,  0.131139   ])
115556  , -33858.3    , array([ 0.731769   ,  0.101017   ,  5.14584e-80,  1.62494e-29,  0.131139   ])
115557  , -33858.3    , array([ 0.731769   ,  0.101017   ,  5.1407e-80 ,  1.62657e-29,  0.131139   ])
115558  , -33909.8    , array([ 0.731769   ,  0.101017   ,  5.1407e-80 ,  1.62494e-29,  0.13127    ])
115559  , -8019.51    , array([ 0.879642   ,  0.111423   ,  5.1407e-80 ,  1.62494e-29,  0.0692134  ])
115560  , -8019.51    , array([ 0.879642   ,  0.111423   ,  5.1407e-80 ,  1.62494e-29,  0.0692134  ])
115561  , -8016.39    , array([ 0.880522   ,  0.111423   ,  5.1407e-80 ,  1.62494e-29,  0.0692134  ])
115562  , -8003.61    , array([ 0.879642   ,  0.111534   ,  5.1407e-80 ,  1.62494e-29,  0.0692134  ])
115563  , -8019.51    , array([ 0.879642   ,  0.111423   ,  5.14584e-80,  1.62494e-29,  0.0692134  ])
115564  , -8019.51    , array([ 0.879642   ,  0.111423   ,  5.1407e-80 ,  1.62657e-29,  0.0692134  ])
115565  , -8039.49    , array([ 0.879642   ,  0.111423   ,  5.1407e-80 ,  1.62494e-29,  0.0692826  ])
115566  , -2335.45    , array([ 0.980122   ,  0.113043   ,  5.1407e-80 ,  1.62494e-29,  0.0442971  ])
115567  , -2335.45    , array([ 0.980122   ,  0.113043   ,  5.1407e-80 ,  1.62494e-29,  0.0442971  ])
115568  , -2334.14    , array([ 0.981103   ,  0.113043   ,  5.1407e-80 ,  1.62494e-29,  0.0442971  ])
115569  , -2333.11    , array([ 0.980122   ,  0.113156   ,  5.1407e-80 ,  1.62494e-29,  0.0442971  ])
115570  , -2335.45    , array([ 0.980122   ,  0.113043   ,  5.14584e-80,  1.62494e-29,  0.0442971  ])
115571  , -2335.45    , array([ 0.980122   ,  0.113043   ,  5.1407e-80 ,  1.62657e-29,  0.0442971  ])
115572  , -2339.67    , array([ 0.980122   ,  0.113043   ,  5.1407e-80 ,  1.62494e-29,  0.0443414  ])
115573  , -1949.33    , array([ 1.00816    ,  0.106347   ,  5.1407e-80 ,  1.62494e-29,  0.0369975  ])
115574  , -1949.33    , array([ 1.00816    ,  0.106347   ,  5.1407e-80 ,  1.62494e-29,  0.0369975  ])
115575  , -1948.5     , array([ 1.00917    ,  0.106347   ,  5.1407e-80 ,  1.62494e-29,  0.0369975  ])
115576  , -1950.26    , array([ 1.00816    ,  0.106453   ,  5.1407e-80 ,  1.62494e-29,  0.0369975  ])
115577  , -1949.33    , array([ 1.00816    ,  0.106347   ,  5.14584e-80,  1.62494e-29,  0.0369975  ])
115578  , -1949.33    , array([ 1.00816    ,  0.106347   ,  5.1407e-80 ,  1.62657e-29,  0.0369975  ])
115579  , -1949.61    , array([ 1.00816    ,  0.106347   ,  5.1407e-80 ,  1.62494e-29,  0.0370345  ])
115580  , -1865.13    , array([ 1.01817    ,  0.0984402  ,  5.1407e-80 ,  1.62494e-29,  0.0336032  ])
115581  , -1865.13    , array([ 1.01817    ,  0.0984402  ,  5.1407e-80 ,  1.62494e-29,  0.0336032  ])
115582  , -1864.49    , array([ 1.01919    ,  0.0984402  ,  5.1407e-80 ,  1.62494e-29,  0.0336032  ])
115583  , -1866.55    , array([ 1.01817    ,  0.0985387  ,  5.1407e-80 ,  1.62494e-29,  0.0336032  ])
115584  , -1865.13    , array([ 1.01817    ,  0.0984402  ,  5.14584e-80,  1.62494e-29,  0.0336032  ])
115585  , -1865.13    , array([ 1.01817    ,  0.0984402  ,  5.1407e-80 ,  1.62657e-29,  0.0336032  ])
