86573   , -17240.3    , array([ 0.176294   ,  0.127632   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86574   , -17240.3    , array([ 0.176294   ,  0.127632   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86575   , -17326.6    , array([ 1.17629    ,  0.127632   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86577   , -17240.3    , array([ 0.176294   ,  0.127632   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86579   , -16374.3    , array([ 0.55826    ,  0.127632   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86580   , -16006.6    , array([ 0.367284   ,  0.127632   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86581   , -16083.3    , array([ 0.418913   ,  0.127632   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86582   , -16014.7    , array([ 0.294332   ,  0.127632   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86583   , -15985.4    , array([ 0.335136   ,  0.127632   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86584   , -15985.2    , array([ 0.333547   ,  0.127632   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86585   , -15985      , array([ 0.329367   ,  0.127632   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86586   , -15989.1    , array([ 0.315985   ,  0.127632   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86587   , -15985      , array([ 0.330898   ,  0.127632   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86588   , -15985      , array([ 0.330898   ,  0.127632   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86589   , -49293.9    , array([ 0.330898   ,  1.12763    ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86591   , -15985      , array([ 0.330898   ,  0.127632   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86593   , -40983.9    , array([ 0.330898   ,  0.509598   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86594   , -33689.4    , array([ 0.330898   ,  0.318413   ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86596   , -2682.58    , array([ 0.330898   ,  0.0374625  ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86598   , -6348.48    , array([ 0.330898   ,  0.0719043  ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86599   , -16866.5    , array([ 0.330898   ,  0.0161762  ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86600   , -3078.01    , array([ 0.330898   ,  0.0506181  ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
86601   , -2557.01    , array([ 0.330898   ,  0.0398518  ,  3.3438e-44 ,  7.84238e-11,  0.0145216  ])
