76479   , -78691      , array([ 0.0683406  ,  0.00435976 ,  2.78952e-11,  1.64303e-27,  1.42167e-06])
76480   , -78691.1    , array([ 0.0684089  ,  0.00435976 ,  2.78952e-11,  1.64303e-27,  1.42167e-06])
76481   , -78691.4    , array([ 0.0683406  ,  0.00436412 ,  2.78952e-11,  1.64303e-27,  1.42167e-06])
76482   , -78691      , array([ 0.0683406  ,  0.00435976 ,  2.79231e-11,  1.64303e-27,  1.42167e-06])
76483   , -78691      , array([ 0.0683406  ,  0.00435976 ,  2.78952e-11,  1.64468e-27,  1.42167e-06])
76484   , -78690.6    , array([ 0.0683406  ,  0.00435976 ,  2.78952e-11,  1.64303e-27,  1.42309e-06])
76485   , -78691      , array([ 0.0683406  ,  0.00435976 ,  2.78952e-11,  1.64303e-27,  1.42167e-06])
76486   , -77479.7    , array([ 0.0663046  ,  0.00216893 ,  2.78952e-11,  1.64303e-27,  2.9477e-06 ])
76487   , -77479.7    , array([ 0.0663046  ,  0.00216893 ,  2.78952e-11,  1.64303e-27,  2.9477e-06 ])
76488   , -77479.8    , array([ 0.0663709  ,  0.00216893 ,  2.78952e-11,  1.64303e-27,  2.9477e-06 ])
76489   , -77481.3    , array([ 0.0663046  ,  0.0021711  ,  2.78952e-11,  1.64303e-27,  2.9477e-06 ])
76490   , -77479.7    , array([ 0.0663046  ,  0.00216893 ,  2.79231e-11,  1.64303e-27,  2.9477e-06 ])
76491   , -77479.7    , array([ 0.0663046  ,  0.00216893 ,  2.78952e-11,  1.64468e-27,  2.9477e-06 ])
76492   , -77478.1    , array([ 0.0663046  ,  0.00216893 ,  2.78952e-11,  1.64303e-27,  2.95065e-06])
76500   , -77479.6    , array([ 0.0663044  ,  0.00216884 ,  2.78952e-11,  1.64303e-27,  2.94783e-06])
76501   , -77479.6    , array([ 0.0663044  ,  0.00216884 ,  2.78952e-11,  1.64303e-27,  2.94783e-06])
76502   , -77479.6    , array([ 0.0663708  ,  0.00216884 ,  2.78952e-11,  1.64303e-27,  2.94783e-06])
76503   , -77481.2    , array([ 0.0663044  ,  0.00217101 ,  2.78952e-11,  1.64303e-27,  2.94783e-06])
76504   , -77479.6    , array([ 0.0663044  ,  0.00216884 ,  2.79231e-11,  1.64303e-27,  2.94783e-06])
76505   , -77479.6    , array([ 0.0663044  ,  0.00216884 ,  2.78952e-11,  1.64468e-27,  2.94783e-06])
76506   , -77478      , array([ 0.0663044  ,  0.00216884 ,  2.78952e-11,  1.64303e-27,  2.95078e-06])
76507   , -77479.5    , array([ 0.0663043  ,  0.00216875 ,  2.78952e-11,  1.64303e-27,  2.94796e-06])
76508   , -77479.5    , array([ 0.0663043  ,  0.00216875 ,  2.78952e-11,  1.64303e-27,  2.94796e-06])
76509   , -77479.5    , array([ 0.0663707  ,  0.00216875 ,  2.78952e-11,  1.64303e-27,  2.94796e-06])
76510   , -77481      , array([ 0.0663043  ,  0.00217092 ,  2.78952e-11,  1.64303e-27,  2.94796e-06])
76511   , -77479.5    , array([ 0.0663043  ,  0.00216875 ,  2.79231e-11,  1.64303e-27,  2.94796e-06])
76512   , -77479.5    , array([ 0.0663043  ,  0.00216875 ,  2.78952e-11,  1.64468e-27,  2.94796e-06])
76513   , -77477.9    , array([ 0.0663043  ,  0.00216875 ,  2.78952e-11,  1.64303e-27,  2.95091e-06])
76521   , -77479.4    , array([ 0.0663043  ,  0.00216872 ,  2.78952e-11,  1.64303e-27,  2.94799e-06])
76522   , -77479.4    , array([ 0.0663043  ,  0.00216872 ,  2.78952e-11,  1.64303e-27,  2.94799e-06])
76523   , -77479.5    , array([ 0.0663706  ,  0.00216872 ,  2.78952e-11,  1.64303e-27,  2.94799e-06])
76524   , -77481      , array([ 0.0663043  ,  0.00217089 ,  2.78952e-11,  1.64303e-27,  2.94799e-06])
76525   , -77479.4    , array([ 0.0663043  ,  0.00216872 ,  2.79231e-11,  1.64303e-27,  2.94799e-06])
76526   , -77479.4    , array([ 0.0663043  ,  0.00216872 ,  2.78952e-11,  1.64468e-27,  2.94799e-06])
76527   , -77477.8    , array([ 0.0663043  ,  0.00216872 ,  2.78952e-11,  1.64303e-27,  2.95094e-06])
76528   , -77479.4    , array([ 0.0663043  ,  0.0021687  ,  2.78952e-11,  1.64303e-27,  2.94802e-06])
76529   , -77479.4    , array([ 0.0663043  ,  0.0021687  ,  2.78952e-11,  1.64303e-27,  2.94802e-06])
76530   , -77479.4    , array([ 0.0663706  ,  0.0021687  ,  2.78952e-11,  1.64303e-27,  2.94802e-06])
76531   , -77481      , array([ 0.0663043  ,  0.00217087 ,  2.78952e-11,  1.64303e-27,  2.94802e-06])
76532   , -77479.4    , array([ 0.0663043  ,  0.0021687  ,  2.79231e-11,  1.64303e-27,  2.94802e-06])
76533   , -77479.4    , array([ 0.0663043  ,  0.0021687  ,  2.78952e-11,  1.64468e-27,  2.94802e-06])
76534   , -77477.8    , array([ 0.0663043  ,  0.0021687  ,  2.78952e-11,  1.64303e-27,  2.95097e-06])
76535   , -72726.3    , array([ 0.064329   ,  0.00107894 ,  2.78952e-11,  1.64303e-27,  6.11226e-06])
76536   , -72726.3    , array([ 0.064329   ,  0.00107894 ,  2.78952e-11,  1.64303e-27,  6.11226e-06])
76537   , -72726.4    , array([ 0.0643934  ,  0.00107894 ,  2.78952e-11,  1.64303e-27,  6.11226e-06])
76538   , -72732.3    , array([ 0.064329   ,  0.00108002 ,  2.78952e-11,  1.64303e-27,  6.11226e-06])
76539   , -72726.3    , array([ 0.064329   ,  0.00107894 ,  2.79231e-11,  1.64303e-27,  6.11226e-06])
76540   , -72726.3    , array([ 0.064329   ,  0.00107894 ,  2.78952e-11,  1.64468e-27,  6.11226e-06])
76541   , -72720.3    , array([ 0.064329   ,  0.00107894 ,  2.78952e-11,  1.64303e-27,  6.11838e-06])
76542   , -72726.2    , array([ 0.064329   ,  0.00107893 ,  2.78952e-11,  1.64303e-27,  6.11232e-06])
76543   , -72726.2    , array([ 0.064329   ,  0.00107893 ,  2.78952e-11,  1.64303e-27,  6.11232e-06])
76544   , -72726.3    , array([ 0.0643933  ,  0.00107893 ,  2.78952e-11,  1.64303e-27,  6.11232e-06])
76545   , -72732.2    , array([ 0.064329   ,  0.00108001 ,  2.78952e-11,  1.64303e-27,  6.11232e-06])
76546   , -72726.2    , array([ 0.064329   ,  0.00107893 ,  2.79231e-11,  1.64303e-27,  6.11232e-06])
76547   , -72726.2    , array([ 0.064329   ,  0.00107893 ,  2.78952e-11,  1.64468e-27,  6.11232e-06])
76548   , -72720.2    , array([ 0.064329   ,  0.00107893 ,  2.78952e-11,  1.64303e-27,  6.11844e-06])
76549   , -72726.1    , array([ 0.064329   ,  0.00107892 ,  2.78952e-11,  1.64303e-27,  6.11239e-06])
76550   , -72726.1    , array([ 0.064329   ,  0.00107892 ,  2.78952e-11,  1.64303e-27,  6.11239e-06])
76551   , -72726.2    , array([ 0.0643933  ,  0.00107892 ,  2.78952e-11,  1.64303e-27,  6.11239e-06])
76552   , -72732      , array([ 0.064329   ,  0.00108    ,  2.78952e-11,  1.64303e-27,  6.11239e-06])
76553   , -72726.1    , array([ 0.064329   ,  0.00107892 ,  2.79231e-11,  1.64303e-27,  6.11239e-06])
