22874   , -79089.4    , array([ 0.415114   ,  0.384419   ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22875   , -79089.4    , array([ 0.415114   ,  0.384419   ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22876   , -79089.4    , array([ 1.41511    ,  0.384419   ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22877   , -79089.4    , array([ 3.03315    ,  0.384419   ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22878   , -79089.4    , array([ 1.41511    ,  0.384419   ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22879   , -79089.4    , array([ 2.03315    ,  0.384419   ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22880   , -79089.4    , array([ 2.41511    ,  0.384419   ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22881   , -79089.4    , array([ 2.65118    ,  0.384419   ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22882   , -79089.4    , array([ 2.79708    ,  0.384419   ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22883   , -79089.4    , array([ 2.88725    ,  0.384419   ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22884   , -79089.4    , array([ 2.94298    ,  0.384419   ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22885   , -79089.4    , array([ 2.97742    ,  0.384419   ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22886   , -79089.4    , array([ 3.00304    ,  0.384419   ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22887   , -79089.4    , array([ 3.00304    ,  0.384419   ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22888   , -79089.4    , array([ 3.00304    ,  1.38442    ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22889   , -79089.4    , array([ 3.00304    ,  3.00245    ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22890   , -79089.4    , array([ 3.00304    ,  1.38442    ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22891   , -79089.4    , array([ 3.00304    ,  2.00245    ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22892   , -79089.4    , array([ 3.00304    ,  2.38442    ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22893   , -79089.4    , array([ 3.00304    ,  2.62049    ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22894   , -79089.4    , array([ 3.00304    ,  2.76638    ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22895   , -79089.4    , array([ 3.00304    ,  2.85655    ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22896   , -79089.4    , array([ 3.00304    ,  2.91228    ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22897   , -79089.4    , array([ 3.00304    ,  2.94672    ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22898   , -79089.4    , array([ 3.00304    ,  2.97235    ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22899   , -79089.4    , array([ 3.00304    ,  2.97235    ,  9.76937e-31,  8.1217e-06 ,  2.21914e-59])
22900   , -79089.4    , array([ 3.00304    ,  2.97235    ,  1          ,  8.1217e-06 ,  2.21914e-59])
22901   , -79089.4    , array([ 3.00304    ,  2.97235    ,  2.61803    ,  8.1217e-06 ,  2.21914e-59])
22902   , -79089.4    , array([ 3.00304    ,  2.97235    ,  1          ,  8.1217e-06 ,  2.21914e-59])
22903   , -79089.4    , array([ 3.00304    ,  2.97235    ,  1.61803    ,  8.1217e-06 ,  2.21914e-59])
22904   , -79089.4    , array([ 3.00304    ,  2.97235    ,  2          ,  8.1217e-06 ,  2.21914e-59])
22905   , -79089.4    , array([ 3.00304    ,  2.97235    ,  2.23607    ,  8.1217e-06 ,  2.21914e-59])
22906   , -79089.4    , array([ 3.00304    ,  2.97235    ,  2.38197    ,  8.1217e-06 ,  2.21914e-59])
22907   , -79089.4    , array([ 3.00304    ,  2.97235    ,  2.47214    ,  8.1217e-06 ,  2.21914e-59])
22908   , -79089.4    , array([ 3.00304    ,  2.97235    ,  2.52786    ,  8.1217e-06 ,  2.21914e-59])
