153792  , -79089.4    , array([ 4.03791    ,  19.2186    ,  1.31496    ,  1.86938e-18,  6.3778e-10 ])
153832  , -79089.4    , array([ 3.86829    ,  18.966     ,  1.31617    ,  1.87125e-18,  6.77768e-10])
153833  , -79089.4    , array([ 3.86829    ,  18.966     ,  1.31617    ,  1.86938e-18,  6.78446e-10])
153834  , -79089.4    , array([ 3.40059    ,  18.2273    ,  1.3198     ,  1.86938e-18,  8.13559e-10])
153835  , -79089.4    , array([ 3.40059    ,  18.2273    ,  1.3198     ,  1.86938e-18,  8.13559e-10])
153836  , -79089.4    , array([ 3.40399    ,  18.2273    ,  1.3198     ,  1.86938e-18,  8.13559e-10])
153837  , -79089.4    , array([ 3.40059    ,  18.2455    ,  1.3198     ,  1.86938e-18,  8.13559e-10])
153838  , -79089.4    , array([ 3.40059    ,  18.2273    ,  1.32112    ,  1.86938e-18,  8.13559e-10])
153839  , -79089.4    , array([ 3.40059    ,  18.2273    ,  1.3198     ,  1.87125e-18,  8.13559e-10])
153840  , -79089.4    , array([ 3.40059    ,  18.2273    ,  1.3198     ,  1.86938e-18,  8.14373e-10])
153841  , -79089.4    , array([ 2.03092    ,  15.5493    ,  1.33443    ,  1.86938e-18,  1.68897e-09])
153842  , -79089.4    , array([ 2.03092    ,  15.5493    ,  1.33443    ,  1.86938e-18,  1.68897e-09])
153843  , -79089.4    , array([ 2.03295    ,  15.5493    ,  1.33443    ,  1.86938e-18,  1.68897e-09])
153844  , -79089.4    , array([ 2.03092    ,  15.5648    ,  1.33443    ,  1.86938e-18,  1.68897e-09])
153845  , -79089.4    , array([ 2.03092    ,  15.5493    ,  1.33577    ,  1.86938e-18,  1.68897e-09])
153846  , -79089.4    , array([ 2.03092    ,  15.5493    ,  1.33443    ,  1.87125e-18,  1.68897e-09])
153847  , -79089.4    , array([ 2.03092    ,  15.5493    ,  1.33443    ,  1.86938e-18,  1.69066e-09])
153848  , -79089.3    , array([ 0.258371   ,  8.23498    ,  1.39461    ,  1.86938e-18,  3.13727e-08])
153849  , -79089.3    , array([ 0.258371   ,  8.23498    ,  1.39461    ,  1.86938e-18,  3.13727e-08])
153850  , -79089.3    , array([ 0.25863    ,  8.23498    ,  1.39461    ,  1.86938e-18,  3.13727e-08])
153851  , -79089.3    , array([ 0.258371   ,  8.24322    ,  1.39461    ,  1.86938e-18,  3.13727e-08])
153852  , -79089.3    , array([ 0.258371   ,  8.23498    ,  1.396      ,  1.86938e-18,  3.13727e-08])
153853  , -79089.3    , array([ 0.258371   ,  8.23498    ,  1.39461    ,  1.87125e-18,  3.13727e-08])
153854  , -79089.3    , array([ 0.258371   ,  8.23498    ,  1.39461    ,  1.86938e-18,  3.14041e-08])
153862  , -79089.3    , array([ 0.258371   ,  8.23498    ,  1.39461    ,  1.86938e-18,  3.13727e-08])
153863  , -79089.3    , array([ 0.258371   ,  8.23498    ,  1.39461    ,  1.86938e-18,  3.13727e-08])
153864  , -79089.3    , array([ 0.25863    ,  8.23498    ,  1.39461    ,  1.86938e-18,  3.13727e-08])
153865  , -79089.3    , array([ 0.258371   ,  8.24322    ,  1.39461    ,  1.86938e-18,  3.13727e-08])
153866  , -79089.3    , array([ 0.258371   ,  8.23498    ,  1.396      ,  1.86938e-18,  3.13727e-08])
153867  , -79089.3    , array([ 0.258371   ,  8.23498    ,  1.39461    ,  1.87125e-18,  3.13727e-08])
153868  , -79089.3    , array([ 0.258371   ,  8.23498    ,  1.39461    ,  1.86938e-18,  3.14041e-08])
153869  , -79089.3    , array([ 0.258371   ,  8.23498    ,  1.39461    ,  1.86938e-18,  3.13727e-08])
153870  , -79089.3    , array([ 0.258371   ,  8.23498    ,  1.39461    ,  1.86938e-18,  3.13727e-08])
153871  , -79089.3    , array([ 0.25863    ,  8.23498    ,  1.39461    ,  1.86938e-18,  3.13727e-08])
153872  , -79089.3    , array([ 0.258371   ,  8.24322    ,  1.39461    ,  1.86938e-18,  3.13727e-08])
153873  , -79089.3    , array([ 0.258371   ,  8.23498    ,  1.396      ,  1.86938e-18,  3.13727e-08])
153874  , -79089.3    , array([ 0.258371   ,  8.23498    ,  1.39461    ,  1.87125e-18,  3.13727e-08])
153875  , -79089.3    , array([ 0.258371   ,  8.23498    ,  1.39461    ,  1.86938e-18,  3.14041e-08])
153876  , -77095.1    , array([ 0.00418167 ,  2.30976    ,  1.52322    ,  1.86938e-18,  1.08246e-05])
153877  , -77095.1    , array([ 0.00418167 ,  2.30976    ,  1.52322    ,  1.86938e-18,  1.08246e-05])
153878  , -77097      , array([ 0.00418585 ,  2.30976    ,  1.52322    ,  1.86938e-18,  1.08246e-05])
153879  , -77095.1    , array([ 0.00418167 ,  2.31207    ,  1.52322    ,  1.86938e-18,  1.08246e-05])
153880  , -77095.1    , array([ 0.00418167 ,  2.30976    ,  1.52475    ,  1.86938e-18,  1.08246e-05])
153881  , -77095.1    , array([ 0.00418167 ,  2.30976    ,  1.52322    ,  1.87125e-18,  1.08246e-05])
153882  , -77093.2    , array([ 0.00418167 ,  2.30976    ,  1.52322    ,  1.86938e-18,  1.08354e-05])
153883  , -77094.5    , array([ 0.00418112 ,  2.30966    ,  1.52323    ,  1.86938e-18,  1.08266e-05])
153884  , -77094.5    , array([ 0.00418112 ,  2.30966    ,  1.52323    ,  1.86938e-18,  1.08266e-05])
153885  , -77096.4    , array([ 0.0041853  ,  2.30966    ,  1.52323    ,  1.86938e-18,  1.08266e-05])
153886  , -77094.5    , array([ 0.00418112 ,  2.31198    ,  1.52323    ,  1.86938e-18,  1.08266e-05])
153887  , -77094.5    , array([ 0.00418112 ,  2.30966    ,  1.52475    ,  1.86938e-18,  1.08266e-05])
153888  , -77094.5    , array([ 0.00418112 ,  2.30966    ,  1.52323    ,  1.87125e-18,  1.08266e-05])
153889  , -77092.6    , array([ 0.00418112 ,  2.30966    ,  1.52323    ,  1.86938e-18,  1.08375e-05])
153890  , -77093.9    , array([ 0.00418057 ,  2.30957    ,  1.52323    ,  1.86938e-18,  1.08286e-05])
153891  , -77093.9    , array([ 0.00418057 ,  2.30957    ,  1.52323    ,  1.86938e-18,  1.08286e-05])
153892  , -77095.8    , array([ 0.00418475 ,  2.30957    ,  1.52323    ,  1.86938e-18,  1.08286e-05])
153893  , -77093.9    , array([ 0.00418057 ,  2.31188    ,  1.52323    ,  1.86938e-18,  1.08286e-05])
153894  , -77093.9    , array([ 0.00418057 ,  2.30957    ,  1.52476    ,  1.86938e-18,  1.08286e-05])
153895  , -77093.9    , array([ 0.00418057 ,  2.30957    ,  1.52323    ,  1.87125e-18,  1.08286e-05])
153896  , -77092      , array([ 0.00418057 ,  2.30957    ,  1.52323    ,  1.86938e-18,  1.08395e-05])
153904  , -77093.7    , array([ 0.00418043 ,  2.30955    ,  1.52323    ,  1.86938e-18,  1.08291e-05])
153905  , -77093.7    , array([ 0.00418043 ,  2.30955    ,  1.52323    ,  1.86938e-18,  1.08291e-05])
153906  , -77095.7    , array([ 0.00418462 ,  2.30955    ,  1.52323    ,  1.86938e-18,  1.08291e-05])
153907  , -77093.7    , array([ 0.00418043 ,  2.31186    ,  1.52323    ,  1.86938e-18,  1.08291e-05])
153908  , -77093.7    , array([ 0.00418043 ,  2.30955    ,  1.52476    ,  1.86938e-18,  1.08291e-05])
153909  , -77093.7    , array([ 0.00418043 ,  2.30955    ,  1.52323    ,  1.87125e-18,  1.08291e-05])
153910  , -77091.8    , array([ 0.00418043 ,  2.30955    ,  1.52323    ,  1.86938e-18,  1.084e-05  ])
153911  , -77093.6    , array([ 0.0041803  ,  2.30952    ,  1.52324    ,  1.86938e-18,  1.08296e-05])
153912  , -77093.6    , array([ 0.0041803  ,  2.30952    ,  1.52324    ,  1.86938e-18,  1.08296e-05])
153913  , -77095.5    , array([ 0.00418448 ,  2.30952    ,  1.52324    ,  1.86938e-18,  1.08296e-05])
153914  , -77093.6    , array([ 0.0041803  ,  2.31183    ,  1.52324    ,  1.86938e-18,  1.08296e-05])
153915  , -77093.6    , array([ 0.0041803  ,  2.30952    ,  1.52476    ,  1.86938e-18,  1.08296e-05])
153916  , -77093.6    , array([ 0.0041803  ,  2.30952    ,  1.52324    ,  1.87125e-18,  1.08296e-05])
153917  , -77091.7    , array([ 0.0041803  ,  2.30952    ,  1.52324    ,  1.86938e-18,  1.08405e-05])
153918  , -62728.6    , array([ 0.00149117 ,  1.68078    ,  1.5572     ,  1.86938e-18,  4.66679e-05])
153919  , -62728.6    , array([ 0.00149117 ,  1.68078    ,  1.5572     ,  1.86938e-18,  4.66679e-05])
153920  , -62738.6    , array([ 0.00149266 ,  1.68078    ,  1.5572     ,  1.86938e-18,  4.66679e-05])
153921  , -62728.6    , array([ 0.00149117 ,  1.68246    ,  1.5572     ,  1.86938e-18,  4.66679e-05])
153922  , -62728.6    , array([ 0.00149117 ,  1.68078    ,  1.55876    ,  1.86938e-18,  4.66679e-05])
153923  , -62728.6    , array([ 0.00149117 ,  1.68078    ,  1.5572     ,  1.87125e-18,  4.66679e-05])
153924  , -62718.6    , array([ 0.00149117 ,  1.68078    ,  1.5572     ,  1.86938e-18,  4.67146e-05])
153925  , -62727.6    , array([ 0.0014911  ,  1.68076    ,  1.5572     ,  1.86938e-18,  4.66708e-05])
153926  , -62727.6    , array([ 0.0014911  ,  1.68076    ,  1.5572     ,  1.86938e-18,  4.66708e-05])
153927  , -62737.5    , array([ 0.00149259 ,  1.68076    ,  1.5572     ,  1.86938e-18,  4.66708e-05])
153928  , -62727.6    , array([ 0.0014911  ,  1.68244    ,  1.5572     ,  1.86938e-18,  4.66708e-05])
153929  , -62727.6    , array([ 0.0014911  ,  1.68076    ,  1.55876    ,  1.86938e-18,  4.66708e-05])
153930  , -62727.6    , array([ 0.0014911  ,  1.68076    ,  1.5572     ,  1.87125e-18,  4.66708e-05])
153931  , -62717.6    , array([ 0.0014911  ,  1.68076    ,  1.5572     ,  1.86938e-18,  4.67175e-05])
153932  , -62726.6    , array([ 0.00149104 ,  1.68074    ,  1.5572     ,  1.86938e-18,  4.66736e-05])
153933  , -62726.6    , array([ 0.00149104 ,  1.68074    ,  1.5572     ,  1.86938e-18,  4.66736e-05])
153934  , -62736.5    , array([ 0.00149253 ,  1.68074    ,  1.5572     ,  1.86938e-18,  4.66736e-05])
153935  , -62726.6    , array([ 0.00149104 ,  1.68242    ,  1.5572     ,  1.86938e-18,  4.66736e-05])
153936  , -62726.6    , array([ 0.00149104 ,  1.68074    ,  1.55876    ,  1.86938e-18,  4.66736e-05])
153937  , -62726.6    , array([ 0.00149104 ,  1.68074    ,  1.5572     ,  1.87125e-18,  4.66736e-05])
153938  , -62716.6    , array([ 0.00149104 ,  1.68074    ,  1.5572     ,  1.86938e-18,  4.67203e-05])
153946  , -62726.3    , array([ 0.00149102 ,  1.68073    ,  1.5572     ,  1.86938e-18,  4.66743e-05])
153947  , -62726.3    , array([ 0.00149102 ,  1.68073    ,  1.5572     ,  1.86938e-18,  4.66743e-05])
153948  , -62736.3    , array([ 0.00149251 ,  1.68073    ,  1.5572     ,  1.86938e-18,  4.66743e-05])
153949  , -62726.3    , array([ 0.00149102 ,  1.68241    ,  1.5572     ,  1.86938e-18,  4.66743e-05])
153950  , -62726.3    , array([ 0.00149102 ,  1.68073    ,  1.55876    ,  1.86938e-18,  4.66743e-05])
153951  , -62726.3    , array([ 0.00149102 ,  1.68073    ,  1.5572     ,  1.87125e-18,  4.66743e-05])
153952  , -62716.3    , array([ 0.00149102 ,  1.68073    ,  1.5572     ,  1.86938e-18,  4.6721e-05 ])
153953  , -62726      , array([ 0.00149101 ,  1.68073    ,  1.5572     ,  1.86938e-18,  4.6675e-05 ])
153954  , -62726      , array([ 0.00149101 ,  1.68073    ,  1.5572     ,  1.86938e-18,  4.6675e-05 ])
153955  , -62736      , array([ 0.0014925  ,  1.68073    ,  1.5572     ,  1.86938e-18,  4.6675e-05 ])
153956  , -62726.1    , array([ 0.00149101 ,  1.68241    ,  1.5572     ,  1.86938e-18,  4.6675e-05 ])
153957  , -62726      , array([ 0.00149101 ,  1.68073    ,  1.55876    ,  1.86938e-18,  4.6675e-05 ])
153958  , -62726      , array([ 0.00149101 ,  1.68073    ,  1.5572     ,  1.87125e-18,  4.6675e-05 ])
153959  , -62716.1    , array([ 0.00149101 ,  1.68073    ,  1.5572     ,  1.86938e-18,  4.67217e-05])
153960  , -56956.6    , array([ 0.00115232 ,  1.55238    ,  1.56581    ,  1.86938e-18,  6.72459e-05])
153961  , -56956.6    , array([ 0.00115232 ,  1.55238    ,  1.56581    ,  1.86938e-18,  6.72459e-05])
153962  , -56964      , array([ 0.00115347 ,  1.55238    ,  1.56581    ,  1.86938e-18,  6.72459e-05])
153963  , -56956.6    , array([ 0.00115232 ,  1.55394    ,  1.56581    ,  1.86938e-18,  6.72459e-05])
153964  , -56956.6    , array([ 0.00115232 ,  1.55238    ,  1.56738    ,  1.86938e-18,  6.72459e-05])
153965  , -56956.6    , array([ 0.00115232 ,  1.55238    ,  1.56581    ,  1.87125e-18,  6.72459e-05])
153966  , -56949.1    , array([ 0.00115232 ,  1.55238    ,  1.56581    ,  1.86938e-18,  6.73132e-05])
153974  , -56956.6    , array([ 0.00115232 ,  1.55238    ,  1.56581    ,  1.86938e-18,  6.7246e-05 ])
153975  , -56956.6    , array([ 0.00115232 ,  1.55238    ,  1.56581    ,  1.86938e-18,  6.7246e-05 ])
153976  , -56964      , array([ 0.00115347 ,  1.55238    ,  1.56581    ,  1.86938e-18,  6.7246e-05 ])
153977  , -56956.6    , array([ 0.00115232 ,  1.55394    ,  1.56581    ,  1.86938e-18,  6.7246e-05 ])
153978  , -56956.6    , array([ 0.00115232 ,  1.55238    ,  1.56738    ,  1.86938e-18,  6.7246e-05 ])
153979  , -56956.6    , array([ 0.00115232 ,  1.55238    ,  1.56581    ,  1.87125e-18,  6.7246e-05 ])
153980  , -56949.1    , array([ 0.00115232 ,  1.55238    ,  1.56581    ,  1.86938e-18,  6.73133e-05])
153981  , -56956      , array([ 0.00115228 ,  1.55237    ,  1.56581    ,  1.86938e-18,  6.72491e-05])
153982  , -56956      , array([ 0.00115228 ,  1.55237    ,  1.56581    ,  1.86938e-18,  6.72491e-05])
153983  , -56963.4    , array([ 0.00115343 ,  1.55237    ,  1.56581    ,  1.86938e-18,  6.72491e-05])
153984  , -56956      , array([ 0.00115228 ,  1.55392    ,  1.56581    ,  1.86938e-18,  6.72491e-05])
153985  , -56956      , array([ 0.00115228 ,  1.55237    ,  1.56738    ,  1.86938e-18,  6.72491e-05])
153986  , -56956      , array([ 0.00115228 ,  1.55237    ,  1.56581    ,  1.87125e-18,  6.72491e-05])
153987  , -56948.5    , array([ 0.00115228 ,  1.55237    ,  1.56581    ,  1.86938e-18,  6.73164e-05])
153988  , -55667.3    , array([ 0.00105837 ,  1.51221    ,  1.56866    ,  1.86938e-18,  7.58592e-05])
153989  , -55667.3    , array([ 0.00105837 ,  1.51221    ,  1.56866    ,  1.86938e-18,  7.58592e-05])
153990  , -55672.2    , array([ 0.00105943 ,  1.51221    ,  1.56866    ,  1.86938e-18,  7.58592e-05])
153991  , -55667.4    , array([ 0.00105837 ,  1.51372    ,  1.56866    ,  1.86938e-18,  7.58592e-05])
153992  , -55667.3    , array([ 0.00105837 ,  1.51221    ,  1.57023    ,  1.86938e-18,  7.58592e-05])
153993  , -55667.3    , array([ 0.00105837 ,  1.51221    ,  1.56866    ,  1.87125e-18,  7.58592e-05])
153994  , -55662.4    , array([ 0.00105837 ,  1.51221    ,  1.56866    ,  1.86938e-18,  7.59351e-05])
153995  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
153996  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
153997  , -55151      , array([ 0.00100162 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
153998  , -55148.4    , array([ 0.00100062 ,  1.48776    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
153999  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57212    ,  1.86938e-18,  8.21373e-05])
154000  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.87125e-18,  8.21373e-05])
154001  , -55145.7    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.22194e-05])
154009  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154010  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154011  , -55151      , array([ 0.00100162 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154012  , -55148.4    , array([ 0.00100062 ,  1.48776    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154013  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57212    ,  1.86938e-18,  8.21373e-05])
154014  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.87125e-18,  8.21373e-05])
154015  , -55145.7    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.22194e-05])
154016  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154017  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154018  , -55151      , array([ 0.00100162 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154019  , -55148.4    , array([ 0.00100062 ,  1.48776    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154020  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57212    ,  1.86938e-18,  8.21373e-05])
154021  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.87125e-18,  8.21373e-05])
154022  , -55145.7    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.22194e-05])
154030  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154031  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154032  , -55151      , array([ 0.00100162 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154033  , -55148.4    , array([ 0.00100062 ,  1.48776    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154034  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57212    ,  1.86938e-18,  8.21373e-05])
154035  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.87125e-18,  8.21373e-05])
154036  , -55145.7    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.22194e-05])
154037  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154038  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154039  , -55151      , array([ 0.00100162 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154040  , -55148.4    , array([ 0.00100062 ,  1.48776    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154041  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57212    ,  1.86938e-18,  8.21373e-05])
154042  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.87125e-18,  8.21373e-05])
154043  , -55145.7    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.22194e-05])
154051  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154052  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154053  , -55151      , array([ 0.00100162 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154054  , -55148.4    , array([ 0.00100062 ,  1.48776    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154055  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57212    ,  1.86938e-18,  8.21373e-05])
154056  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.87125e-18,  8.21373e-05])
154057  , -55145.7    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.22194e-05])
154058  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154059  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154060  , -55151      , array([ 0.00100162 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154061  , -55148.4    , array([ 0.00100062 ,  1.48776    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154062  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57212    ,  1.86938e-18,  8.21373e-05])
154063  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.87125e-18,  8.21373e-05])
154064  , -55145.7    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.22194e-05])
154072  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154073  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154074  , -55151      , array([ 0.00100162 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154075  , -55148.4    , array([ 0.00100062 ,  1.48776    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154076  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57212    ,  1.86938e-18,  8.21373e-05])
154077  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.87125e-18,  8.21373e-05])
154078  , -55145.7    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.22194e-05])
154079  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154080  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154081  , -55151      , array([ 0.00100162 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154082  , -55148.4    , array([ 0.00100062 ,  1.48776    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154083  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57212    ,  1.86938e-18,  8.21373e-05])
154084  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.87125e-18,  8.21373e-05])
154085  , -55145.7    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.22194e-05])
154088  , -55143.4    , array([ 0.00100043 ,  1.48573    ,  1.57058    ,  1.86938e-18,  8.22762e-05])
154093  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154094  , -55148.4    , array([ 0.00100062 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
154095  , -55151      , array([ 0.00100162 ,  1.48628    ,  1.57054    ,  1.86938e-18,  8.21373e-05])
