198218  , -64748.9    , array([ 0.00867756 ,  6.78926    ,  1.51431e-12,  9.29116e-63,  0.00193378 ])
198219  , -64721.6    , array([ 0.00868624 ,  6.78926    ,  1.51431e-12,  9.29116e-63,  0.00193378 ])
198220  , -64749      , array([ 0.00867756 ,  6.79606    ,  1.51431e-12,  9.29116e-63,  0.00193378 ])
198221  , -64748.9    , array([ 0.00867756 ,  6.78926    ,  1.51583e-12,  9.29116e-63,  0.00193378 ])
198222  , -64748.9    , array([ 0.00867756 ,  6.78926    ,  1.51431e-12,  9.30045e-63,  0.00193378 ])
198223  , -64774.9    , array([ 0.00867756 ,  6.78926    ,  1.51431e-12,  9.29116e-63,  0.00193572 ])
198224  , -64748.9    , array([ 0.00867756 ,  6.78926    ,  1.51431e-12,  9.29116e-63,  0.00193378 ])
198225  , -57399.5    , array([ 0.0180195  ,  6.76459    ,  1.51431e-12,  9.29116e-63,  0.000962942])
198226  , -57399.5    , array([ 0.0180195  ,  6.76459    ,  1.51431e-12,  9.29116e-63,  0.000962942])
198227  , -57407.8    , array([ 0.0180375  ,  6.76459    ,  1.51431e-12,  9.29116e-63,  0.000962942])
198228  , -57399.6    , array([ 0.0180195  ,  6.77136    ,  1.51431e-12,  9.29116e-63,  0.000962942])
198229  , -57399.5    , array([ 0.0180195  ,  6.76459    ,  1.51583e-12,  9.29116e-63,  0.000962942])
198230  , -57399.5    , array([ 0.0180195  ,  6.76459    ,  1.51431e-12,  9.30045e-63,  0.000962942])
198231  , -57390.9    , array([ 0.0180195  ,  6.76459    ,  1.51431e-12,  9.29116e-63,  0.000963905])
198239  , -57399.1    , array([ 0.018031   ,  6.76275    ,  1.51431e-12,  9.29116e-63,  0.000963574])
198240  , -57399.1    , array([ 0.018031   ,  6.76275    ,  1.51431e-12,  9.29116e-63,  0.000963574])
198241  , -57407.5    , array([ 0.018049   ,  6.76275    ,  1.51431e-12,  9.29116e-63,  0.000963574])
198242  , -57399.2    , array([ 0.018031   ,  6.76952    ,  1.51431e-12,  9.29116e-63,  0.000963574])
198243  , -57399.1    , array([ 0.018031   ,  6.76275    ,  1.51583e-12,  9.29116e-63,  0.000963574])
198244  , -57399.1    , array([ 0.018031   ,  6.76275    ,  1.51431e-12,  9.30045e-63,  0.000963574])
198245  , -57390.5    , array([ 0.018031   ,  6.76275    ,  1.51431e-12,  9.29116e-63,  0.000964538])
198246  , -57398.8    , array([ 0.0180425  ,  6.76091    ,  1.51431e-12,  9.29116e-63,  0.000964206])
198247  , -57398.8    , array([ 0.0180425  ,  6.76091    ,  1.51431e-12,  9.29116e-63,  0.000964206])
198248  , -57407.1    , array([ 0.0180605  ,  6.76091    ,  1.51431e-12,  9.29116e-63,  0.000964206])
198249  , -57398.9    , array([ 0.0180425  ,  6.76768    ,  1.51431e-12,  9.29116e-63,  0.000964206])
198250  , -57398.8    , array([ 0.0180425  ,  6.76091    ,  1.51583e-12,  9.29116e-63,  0.000964206])
