1565    , -36653.6    , array([ 0.0119821  ,  0.524356   ,  0.00287388 ,  0.0288988  ])
1566    , -36653.8    , array([ 0.0119941  ,  0.524356   ,  0.00287388 ,  0.0288988  ])
1567    , -36651.6    , array([ 0.0119821  ,  0.524881   ,  0.00287388 ,  0.0288988  ])
1568    , -36653.3    , array([ 0.0119821  ,  0.524356   ,  0.00287675 ,  0.0288988  ])
1569    , -36651      , array([ 0.0119821  ,  0.524356   ,  0.00287388 ,  0.0289278  ])
1570    , -36653.6    , array([ 0.0119821  ,  0.524356   ,  0.00287388 ,  0.0288988  ])
1571    , -32955.5    , array([ 0.0113487  ,  0.960147   ,  0.0030973  ,  0.0645415  ])
1572    , -32955.5    , array([ 0.0113487  ,  0.960147   ,  0.0030973  ,  0.0645415  ])
1573    , -32957.4    , array([ 0.0113601  ,  0.960147   ,  0.0030973  ,  0.0645415  ])
1574    , -32953.1    , array([ 0.0113487  ,  0.961107   ,  0.0030973  ,  0.0645415  ])
1575    , -32953.5    , array([ 0.0113487  ,  0.960147   ,  0.0031004  ,  0.0645415  ])
1576    , -32952.8    , array([ 0.0113487  ,  0.960147   ,  0.0030973  ,  0.0646061  ])
1577    , -39412.7    , array([ 0.00913266 ,  10.794     ,  0.00417871 ,  1.60573    ])
1578    , -39412.7    , array([ 0.00913266 ,  10.794     ,  0.00417871 ,  1.60573    ])
1579    , -39411.2    , array([ 0.0091418  ,  10.794     ,  0.00417871 ,  1.60573    ])
1580    , -39415.7    , array([ 0.00913266 ,  10.8048    ,  0.00417871 ,  1.60573    ])
1581    , -39414.2    , array([ 0.00913266 ,  10.794     ,  0.00418289 ,  1.60573    ])
1582    , -39418.9    , array([ 0.00913266 ,  10.794     ,  0.00417871 ,  1.60734    ])
1583    , -29289.8    , array([ 0.0105161  ,  2.24341    ,  0.00344033 ,  0.199255   ])
1584    , -29289.8    , array([ 0.0105161  ,  2.24341    ,  0.00344033 ,  0.199255   ])
1585    , -29292.1    , array([ 0.0105266  ,  2.24341    ,  0.00344033 ,  0.199255   ])
1586    , -29287.9    , array([ 0.0105161  ,  2.24565    ,  0.00344033 ,  0.199255   ])
1587    , -29287.5    , array([ 0.0105161  ,  2.24341    ,  0.00344377 ,  0.199255   ])
1588    , -29290.7    , array([ 0.0105161  ,  2.24341    ,  0.00344033 ,  0.199454   ])
1595    , -29289.4    , array([ 0.0105156  ,  2.24362    ,  0.00344051 ,  0.199267   ])
1596    , -29289.4    , array([ 0.0105156  ,  2.24362    ,  0.00344051 ,  0.199267   ])
1597    , -29291.7    , array([ 0.0105261  ,  2.24362    ,  0.00344051 ,  0.199267   ])
1598    , -29287.6    , array([ 0.0105156  ,  2.24587    ,  0.00344051 ,  0.199267   ])
1599    , -29287.2    , array([ 0.0105156  ,  2.24362    ,  0.00344396 ,  0.199267   ])
1600    , -29290.3    , array([ 0.0105156  ,  2.24362    ,  0.00344051 ,  0.199466   ])
1601    , -29282.5    , array([ 0.0105051  ,  2.24772    ,  0.00344402 ,  0.199489   ])
1602    , -29282.5    , array([ 0.0105051  ,  2.24772    ,  0.00344402 ,  0.199489   ])
1603    , -29284.8    , array([ 0.0105156  ,  2.24772    ,  0.00344402 ,  0.199489   ])
1604    , -29280.7    , array([ 0.0105051  ,  2.24997    ,  0.00344402 ,  0.199489   ])
1605    , -29280.3    , array([ 0.0105051  ,  2.24772    ,  0.00344746 ,  0.199489   ])
1606    , -29283.4    , array([ 0.0105051  ,  2.24772    ,  0.00344402 ,  0.199688   ])
1607    , -58613.8    , array([ 0.00360631 ,  16.0441    ,  0.0103196  ,  0.662159   ])
1608    , -58613.8    , array([ 0.00360631 ,  16.0441    ,  0.0103196  ,  0.662159   ])
1609    , -58574.9    , array([ 0.00360991 ,  16.0441    ,  0.0103196  ,  0.662159   ])
1610    , -58617.1    , array([ 0.00360631 ,  16.0602    ,  0.0103196  ,  0.662159   ])
1611    , -58652.2    , array([ 0.00360631 ,  16.0441    ,  0.0103299  ,  0.662159   ])
1612    , -58624.5    , array([ 0.00360631 ,  16.0441    ,  0.0103196  ,  0.662822   ])
1613    , -28265.7    , array([ 0.00866099 ,  3.20516    ,  0.00419868 ,  0.247737   ])
