1906    , -2035.16    , array([ 6.05249    ,  0.0429344  ,  1.04239e-18,  0.000946771])
1907    , -2035.16    , array([ 6.05854    ,  0.0429344  ,  1.04239e-18,  0.000946771])
1908    , -2035.39    , array([ 6.05249    ,  0.0429774  ,  1.04239e-18,  0.000946771])
1909    , -2035.16    , array([ 6.05249    ,  0.0429344  ,  1.04343e-18,  0.000946771])
1910    , -2034.94    , array([ 6.05249    ,  0.0429344  ,  1.04239e-18,  0.000947718])
1911    , -2035.16    , array([ 6.05249    ,  0.0429344  ,  1.04239e-18,  0.000946771])
1912    , -1779.3     , array([ 6.05249    ,  0.0207585  ,  1.04239e-18,  0.00190926 ])
1913    , -1779.3     , array([ 6.05249    ,  0.0207585  ,  1.04239e-18,  0.00190926 ])
1914    , -1779.3     , array([ 6.05854    ,  0.0207585  ,  1.04239e-18,  0.00190926 ])
1915    , -1779.23    , array([ 6.05249    ,  0.0207792  ,  1.04239e-18,  0.00190926 ])
1916    , -1779.3     , array([ 6.05249    ,  0.0207585  ,  1.04343e-18,  0.00190926 ])
1917    , -1779.34    , array([ 6.05249    ,  0.0207585  ,  1.04239e-18,  0.00191117 ])
1924    , -1779.3     , array([ 6.05249    ,  0.0207585  ,  1.04239e-18,  0.00190926 ])
1925    , -1779.3     , array([ 6.05249    ,  0.0207585  ,  1.04239e-18,  0.00190926 ])
1926    , -1779.3     , array([ 6.05854    ,  0.0207585  ,  1.04239e-18,  0.00190926 ])
1927    , -1779.23    , array([ 6.05249    ,  0.0207793  ,  1.04239e-18,  0.00190926 ])
1928    , -1779.3     , array([ 6.05249    ,  0.0207585  ,  1.04343e-18,  0.00190926 ])
1929    , -1779.34    , array([ 6.05249    ,  0.0207585  ,  1.04239e-18,  0.00191118 ])
1930    , -1779.3     , array([ 6.05249    ,  0.0207586  ,  1.04239e-18,  0.00190927 ])
1931    , -1779.3     , array([ 6.05249    ,  0.0207586  ,  1.04239e-18,  0.00190927 ])
1932    , -1779.3     , array([ 6.05854    ,  0.0207586  ,  1.04239e-18,  0.00190927 ])
1933    , -1779.23    , array([ 6.05249    ,  0.0207794  ,  1.04239e-18,  0.00190927 ])
1934    , -1779.3     , array([ 6.05249    ,  0.0207586  ,  1.04343e-18,  0.00190927 ])
1935    , -1779.34    , array([ 6.05249    ,  0.0207586  ,  1.04239e-18,  0.00191118 ])
1936    , -4813.56    , array([ 6.05249    ,  1.9623     ,  1.04239e-18,  0.279973   ])
1937    , -4813.56    , array([ 6.05249    ,  1.9623     ,  1.04239e-18,  0.279973   ])
1938    , -4813.56    , array([ 6.05854    ,  1.9623     ,  1.04239e-18,  0.279973   ])
1939    , -4817.47    , array([ 6.05249    ,  1.96427    ,  1.04239e-18,  0.279973   ])
1940    , -4813.56    , array([ 6.05249    ,  1.9623     ,  1.04343e-18,  0.279973   ])
1941    , -4815       , array([ 6.05249    ,  1.9623     ,  1.04239e-18,  0.280253   ])
1942    , -1706.42    , array([ 6.05249    ,  0.0767084  ,  1.04239e-18,  0.00800388 ])
1943    , -1706.42    , array([ 6.05249    ,  0.0767084  ,  1.04239e-18,  0.00800388 ])
1944    , -1706.42    , array([ 6.05854    ,  0.0767084  ,  1.04239e-18,  0.00800388 ])
1945    , -1706.39    , array([ 6.05249    ,  0.0767851  ,  1.04239e-18,  0.00800388 ])
1946    , -1706.42    , array([ 6.05249    ,  0.0767084  ,  1.04343e-18,  0.00800388 ])
1947    , -1706.35    , array([ 6.05249    ,  0.0767084  ,  1.04239e-18,  0.00801189 ])
1948    , -1514.1     , array([ 6.05249    ,  0.367907   ,  1.04239e-18,  0.0446597  ])
1949    , -1514.1     , array([ 6.05249    ,  0.367907   ,  1.04239e-18,  0.0446597  ])
1950    , -1514.1     , array([ 6.05854    ,  0.367907   ,  1.04239e-18,  0.0446597  ])
1951    , -1514.74    , array([ 6.05249    ,  0.368275   ,  1.04239e-18,  0.0446597  ])
1952    , -1514.1     , array([ 6.05249    ,  0.367907   ,  1.04343e-18,  0.0446597  ])
1953    , -1513.56    , array([ 6.05249    ,  0.367907   ,  1.04239e-18,  0.0447043  ])
1954    , -1551.35    , array([ 6.05249    ,  0.22358    ,  1.04239e-18,  0.0258662  ])
1955    , -1551.35    , array([ 6.05249    ,  0.22358    ,  1.04239e-18,  0.0258662  ])
1956    , -1551.35    , array([ 6.05854    ,  0.22358    ,  1.04239e-18,  0.0258662  ])
1957    , -1551.63    , array([ 6.05249    ,  0.223804   ,  1.04239e-18,  0.0258662  ])
1958    , -1551.35    , array([ 6.05249    ,  0.22358    ,  1.04343e-18,  0.0258662  ])
1959    , -1550.96    , array([ 6.05249    ,  0.22358    ,  1.04239e-18,  0.0258921  ])
1960    , -1512.45    , array([ 6.05249    ,  0.341568   ,  1.04239e-18,  0.0411662  ])
1961    , -1512.45    , array([ 6.05249    ,  0.341568   ,  1.04239e-18,  0.0411662  ])
1962    , -1512.45    , array([ 6.05854    ,  0.341568   ,  1.04239e-18,  0.0411662  ])
1963    , -1513.02    , array([ 6.05249    ,  0.341909   ,  1.04239e-18,  0.0411662  ])
1964    , -1512.45    , array([ 6.05249    ,  0.341568   ,  1.04343e-18,  0.0411662  ])
1965    , -1511.93    , array([ 6.05249    ,  0.341568   ,  1.04239e-18,  0.0412073  ])
1972    , -1512.45    , array([ 6.05249    ,  0.341576   ,  1.04239e-18,  0.0411673  ])
1973    , -1512.45    , array([ 6.05249    ,  0.341576   ,  1.04239e-18,  0.0411673  ])
1974    , -1512.45    , array([ 6.05854    ,  0.341576   ,  1.04239e-18,  0.0411673  ])
1975    , -1513.02    , array([ 6.05249    ,  0.341918   ,  1.04239e-18,  0.0411673  ])
1976    , -1512.45    , array([ 6.05249    ,  0.341576   ,  1.04343e-18,  0.0411673  ])
1977    , -1511.92    , array([ 6.05249    ,  0.341576   ,  1.04239e-18,  0.0412085  ])
1978    , -1512.45    , array([ 6.05249    ,  0.3416     ,  1.04239e-18,  0.0411706  ])
1979    , -1512.45    , array([ 6.05249    ,  0.3416     ,  1.04239e-18,  0.0411706  ])
1980    , -1512.45    , array([ 6.05854    ,  0.3416     ,  1.04239e-18,  0.0411706  ])
1981    , -1513.02    , array([ 6.05249    ,  0.341942   ,  1.04239e-18,  0.0411706  ])
1982    , -1512.45    , array([ 6.05249    ,  0.3416     ,  1.04343e-18,  0.0411706  ])
1983    , -1511.92    , array([ 6.05249    ,  0.3416     ,  1.04239e-18,  0.0412117  ])
1990    , -1512.45    , array([ 6.05249    ,  0.341602   ,  1.04239e-18,  0.0411708  ])
1991    , -1512.45    , array([ 6.05249    ,  0.341602   ,  1.04239e-18,  0.0411708  ])
1992    , -1512.45    , array([ 6.05854    ,  0.341602   ,  1.04239e-18,  0.0411708  ])
1993    , -1513.02    , array([ 6.05249    ,  0.341944   ,  1.04239e-18,  0.0411708  ])
1994    , -1512.45    , array([ 6.05249    ,  0.341602   ,  1.04343e-18,  0.0411708  ])
1995    , -1511.92    , array([ 6.05249    ,  0.341602   ,  1.04239e-18,  0.041212   ])
1996    , -1512.45    , array([ 6.05249    ,  0.341608   ,  1.04239e-18,  0.0411716  ])
1997    , -1512.45    , array([ 6.05249    ,  0.341608   ,  1.04239e-18,  0.0411716  ])
1998    , -1512.45    , array([ 6.05854    ,  0.341608   ,  1.04239e-18,  0.0411716  ])
1999    , -1513.02    , array([ 6.05249    ,  0.34195    ,  1.04239e-18,  0.0411716  ])
2000    , -1512.45    , array([ 6.05249    ,  0.341608   ,  1.04343e-18,  0.0411716  ])
2001    , -1511.92    , array([ 6.05249    ,  0.341608   ,  1.04239e-18,  0.0412128  ])
2008    , -1512.45    , array([ 6.05249    ,  0.341608   ,  1.04239e-18,  0.0411717  ])
2009    , -1512.45    , array([ 6.05249    ,  0.341608   ,  1.04239e-18,  0.0411717  ])
2010    , -1512.45    , array([ 6.05854    ,  0.341608   ,  1.04239e-18,  0.0411717  ])
2011    , -1513.02    , array([ 6.05249    ,  0.34195    ,  1.04239e-18,  0.0411717  ])
2012    , -1512.45    , array([ 6.05249    ,  0.341608   ,  1.04343e-18,  0.0411717  ])
2013    , -1511.92    , array([ 6.05249    ,  0.341608   ,  1.04239e-18,  0.0412129  ])
2014    , -1512.45    , array([ 6.05249    ,  0.34161    ,  1.04239e-18,  0.0411719  ])
2015    , -1512.45    , array([ 6.05249    ,  0.34161    ,  1.04239e-18,  0.0411719  ])
2016    , -1512.45    , array([ 6.05854    ,  0.34161    ,  1.04239e-18,  0.0411719  ])
2017    , -1513.02    , array([ 6.05249    ,  0.341952   ,  1.04239e-18,  0.0411719  ])
2018    , -1512.45    , array([ 6.05249    ,  0.34161    ,  1.04343e-18,  0.0411719  ])
2019    , -1511.92    , array([ 6.05249    ,  0.34161    ,  1.04239e-18,  0.0412131  ])
2020    , -21365.9    , array([ 6.05249    ,  9.6502     ,  1.04239e-18,  1.80601    ])
2021    , -21365.9    , array([ 6.05249    ,  9.6502     ,  1.04239e-18,  1.80601    ])
2022    , -21365.9    , array([ 6.05854    ,  9.6502     ,  1.04239e-18,  1.80601    ])
2023    , -21377.8    , array([ 6.05249    ,  9.65986    ,  1.04239e-18,  1.80601    ])
2024    , -21365.9    , array([ 6.05249    ,  9.6502     ,  1.04343e-18,  1.80601    ])
2025    , -21367.4    , array([ 6.05249    ,  9.6502     ,  1.04239e-18,  1.80781    ])
2026    , -1512.32    , array([ 6.05249    ,  0.343911   ,  1.04239e-18,  0.041486   ])
2027    , -1512.32    , array([ 6.05249    ,  0.343911   ,  1.04239e-18,  0.041486   ])
2028    , -1512.32    , array([ 6.05854    ,  0.343911   ,  1.04239e-18,  0.041486   ])
2029    , -1512.9     , array([ 6.05249    ,  0.344255   ,  1.04239e-18,  0.041486   ])
2030    , -1512.32    , array([ 6.05249    ,  0.343911   ,  1.04343e-18,  0.041486   ])
2031    , -1511.8     , array([ 6.05249    ,  0.343911   ,  1.04239e-18,  0.0415275  ])
2032    , -1512.07    , array([ 6.05249    ,  0.344018   ,  1.04239e-18,  0.0415202  ])
2033    , -1512.07    , array([ 6.05249    ,  0.344018   ,  1.04239e-18,  0.0415202  ])
2034    , -1512.07    , array([ 6.05854    ,  0.344018   ,  1.04239e-18,  0.0415202  ])
2035    , -1512.65    , array([ 6.05249    ,  0.344362   ,  1.04239e-18,  0.0415202  ])
2036    , -1512.07    , array([ 6.05249    ,  0.344018   ,  1.04343e-18,  0.0415202  ])
2037    , -1511.54    , array([ 6.05249    ,  0.344018   ,  1.04239e-18,  0.0415618  ])
2038    , -1511.05    , array([ 6.05249    ,  0.344445   ,  1.04239e-18,  0.0416576  ])
2039    , -1511.05    , array([ 6.05249    ,  0.344445   ,  1.04239e-18,  0.0416576  ])
2040    , -1511.05    , array([ 6.05854    ,  0.344445   ,  1.04239e-18,  0.0416576  ])
2041    , -1511.63    , array([ 6.05249    ,  0.34479    ,  1.04239e-18,  0.0416576  ])
2042    , -1511.05    , array([ 6.05249    ,  0.344445   ,  1.04343e-18,  0.0416576  ])
2043    , -1510.52    , array([ 6.05249    ,  0.344445   ,  1.04239e-18,  0.0416992  ])
2044    , -1506.97    , array([ 6.05249    ,  0.34616    ,  1.04239e-18,  0.0422114  ])
2045    , -1506.97    , array([ 6.05249    ,  0.34616    ,  1.04239e-18,  0.0422114  ])
2046    , -1506.97    , array([ 6.05854    ,  0.34616    ,  1.04239e-18,  0.0422114  ])
2047    , -1507.56    , array([ 6.05249    ,  0.346506   ,  1.04239e-18,  0.0422114  ])
2048    , -1506.97    , array([ 6.05249    ,  0.34616    ,  1.04343e-18,  0.0422114  ])
2049    , -1506.44    , array([ 6.05249    ,  0.34616    ,  1.04239e-18,  0.0422536  ])
2050    , -1490.52    , array([ 6.05249    ,  0.353103   ,  1.04239e-18,  0.0445012  ])
2051    , -1490.52    , array([ 6.05249    ,  0.353103   ,  1.04239e-18,  0.0445012  ])
2052    , -1490.52    , array([ 6.05854    ,  0.353103   ,  1.04239e-18,  0.0445012  ])
2053    , -1491.13    , array([ 6.05249    ,  0.353456   ,  1.04239e-18,  0.0445012  ])
2054    , -1490.52    , array([ 6.05249    ,  0.353103   ,  1.04343e-18,  0.0445012  ])
2055    , -1489.98    , array([ 6.05249    ,  0.353103   ,  1.04239e-18,  0.0445458  ])
2056    , -1423.22    , array([ 6.05249    ,  0.382297   ,  1.04239e-18,  0.0549721  ])
2057    , -1423.22    , array([ 6.05249    ,  0.382297   ,  1.04239e-18,  0.0549721  ])
2058    , -1423.22    , array([ 6.05854    ,  0.382297   ,  1.04239e-18,  0.0549721  ])
2059    , -1423.91    , array([ 6.05249    ,  0.38268    ,  1.04239e-18,  0.0549721  ])
2060    , -1423.22    , array([ 6.05249    ,  0.382297   ,  1.04343e-18,  0.0549721  ])
2061    , -1422.64    , array([ 6.05249    ,  0.382297   ,  1.04239e-18,  0.0550271  ])
2062    , -1201.75    , array([ 6.05249    ,  0.525291   ,  1.04239e-18,  0.128004   ])
2063    , -1201.75    , array([ 6.05249    ,  0.525291   ,  1.04239e-18,  0.128004   ])
2064    , -1201.75    , array([ 6.05854    ,  0.525291   ,  1.04239e-18,  0.128004   ])
2065    , -1203.07    , array([ 6.05249    ,  0.525816   ,  1.04239e-18,  0.128004   ])
2066    , -1201.75    , array([ 6.05249    ,  0.525291   ,  1.04343e-18,  0.128004   ])
2067    , -1201.13    , array([ 6.05249    ,  0.525291   ,  1.04239e-18,  0.128132   ])
2068    , -1258.8     , array([ 6.05249    ,  0.675394   ,  1.04239e-18,  0.606676   ])
2069    , -1258.8     , array([ 6.05249    ,  0.675394   ,  1.04239e-18,  0.606676   ])
2070    , -1258.8     , array([ 6.05854    ,  0.675394   ,  1.04239e-18,  0.606676   ])
2071    , -1260.68    , array([ 6.05249    ,  0.67607    ,  1.04239e-18,  0.606676   ])
2072    , -1258.8     , array([ 6.05249    ,  0.675394   ,  1.04343e-18,  0.606676   ])
2073    , -1259.16    , array([ 6.05249    ,  0.675394   ,  1.04239e-18,  0.607283   ])
2074    , -1009.25    , array([ 6.05249    ,  0.593235   ,  1.04239e-18,  0.271797   ])
2075    , -1009.25    , array([ 6.05249    ,  0.593235   ,  1.04239e-18,  0.271797   ])
2076    , -1009.25    , array([ 6.05854    ,  0.593235   ,  1.04239e-18,  0.271797   ])
2077    , -1011.05    , array([ 6.05249    ,  0.593828   ,  1.04239e-18,  0.271797   ])
2078    , -1009.25    , array([ 6.05249    ,  0.593235   ,  1.04343e-18,  0.271797   ])
2079    , -1008.93    , array([ 6.05249    ,  0.593235   ,  1.04239e-18,  0.272069   ])
2080    , -710.289    , array([ 6.05249    ,  0.504954   ,  1.04239e-18,  0.367354   ])
2081    , -710.289    , array([ 6.05249    ,  0.504954   ,  1.04239e-18,  0.367354   ])
2082    , -710.289    , array([ 6.05854    ,  0.504954   ,  1.04239e-18,  0.367354   ])
2083    , -711.485    , array([ 6.05249    ,  0.50546    ,  1.04239e-18,  0.367354   ])
2084    , -710.289    , array([ 6.05249    ,  0.504954   ,  1.04343e-18,  0.367354   ])
2085    , -710.281    , array([ 6.05249    ,  0.504954   ,  1.04239e-18,  0.367722   ])
2086    , -458.996    , array([ 6.05249    ,  0.321308   ,  1.04239e-18,  0.286872   ])
2087    , -458.996    , array([ 6.05249    ,  0.321308   ,  1.04239e-18,  0.286872   ])
2088    , -458.996    , array([ 6.05854    ,  0.321308   ,  1.04239e-18,  0.286872   ])
2089    , -459.122    , array([ 6.05249    ,  0.321629   ,  1.04239e-18,  0.286872   ])
2090    , -458.996    , array([ 6.05249    ,  0.321308   ,  1.04343e-18,  0.286872   ])
2091    , -458.762    , array([ 6.05249    ,  0.321308   ,  1.04239e-18,  0.287159   ])
2092    , -424.997    , array([ 6.05249    ,  0.3046     ,  1.04239e-18,  0.371502   ])
2093    , -424.997    , array([ 6.05249    ,  0.3046     ,  1.04239e-18,  0.371502   ])
2094    , -424.997    , array([ 6.05854    ,  0.3046     ,  1.04239e-18,  0.371502   ])
2095    , -425.147    , array([ 6.05249    ,  0.304905   ,  1.04239e-18,  0.371502   ])
2096    , -424.997    , array([ 6.05249    ,  0.3046     ,  1.04343e-18,  0.371502   ])
2097    , -425.073    , array([ 6.05249    ,  0.3046     ,  1.04239e-18,  0.371874   ])
2098    , -415.9      , array([ 6.05249    ,  0.286269   ,  1.04239e-18,  0.359673   ])
2099    , -415.9      , array([ 6.05249    ,  0.286269   ,  1.04239e-18,  0.359673   ])
