Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-176.2	360.4	172.93	29298.58	0.1413,0.4461,0.1573,0.0295
our_model	Round_1_Replicate_2	-399.03	806.06	608.15	21644.11	30.0,0.3411,1.4632,0.73
our_model	Round_1_Replicate_3	-396.54	801.08	604.01	28025.79	30.0,0.2637,1.2479,0.6167
our_model	Round_1_Replicate_4	-393.29	794.58	597.5	7337.45	29.9999,1.0138,29.6871,3.3058
our_model	Round_1_Replicate_5	-394.43	796.86	599.65	3877.01	29.8639,1.9151,29.9993,4.9279
our_model	Round_1_Replicate_6	-394.2	796.4	598.45	35645.89	2.9856,0.2091,2.6961,0.5483
our_model	Round_1_Replicate_7	-395.47	798.94	601.6	10038.69	30.0,0.7385,7.2847,1.876
our_model	Round_1_Replicate_8	-395.86	799.72	602.32	17630.22	2.7038,0.4203,30.0,0.8635
our_model	Round_1_Replicate_9	-393.41	794.82	597.72	8038.95	29.9835,0.9252,22.3991,2.9416
our_model	Round_1_Replicate_10	-393.67	795.34	597.73	37717.98	2.945,0.1975,4.1346,0.5567
our_model	Round_2_Replicate_1	-108.77	225.54	40.02	21099.52	0.1404,0.8506,0.0932,0.0357
our_model	Round_2_Replicate_2	-393.67	795.34	598.12	96627.69	0.5826,0.077,0.4373,0.1989
our_model	Round_2_Replicate_3	-101.8	211.6	26.27	21967.94	0.1707,2.3621,0.1316,0.0216
our_model	Round_2_Replicate_4	-395.16	798.32	600.46	53975.04	0.7622,0.1377,0.1729,0.2959
our_model	Round_2_Replicate_5	-395.23	798.46	600.5	54515.49	0.7081,0.1364,0.2561,0.2878
our_model	Round_2_Replicate_6	-101.45	210.9	25.69	21556.75	0.0173,0.7909,0.01,0.0516
our_model	Round_2_Replicate_7	-89.29	186.58	1.45	20300.88	0.0587,1.0335,0.0323,0.0435
our_model	Round_2_Replicate_8	-132.72	273.44	87.79	29523.49	0.1706,30.0,0.2125,0.0112
our_model	Round_2_Replicate_9	-108.76	225.52	39.97	22237.98	0.0453,0.8027,0.0285,0.0436
our_model	Round_2_Replicate_10	-105.74	219.48	34.1	21896.26	0.1755,16.8284,0.1359,0.0184
our_model	Round_3_Replicate_1	-178.02	364.04	175.85	53958.11	0.0871,0.4616,0.1651,0.01
our_model	Round_3_Replicate_2	-395.47	798.94	601.6	49398.54	0.0398,0.1501,0.01,0.2714
our_model	Round_3_Replicate_3	-221.38	450.76	260.35	78681.29	0.0525,0.2147,0.1171,0.01
our_model	Round_3_Replicate_4	-107.42	222.84	37.31	22150.56	0.1864,11.7125,0.1505,0.0174
our_model	Round_3_Replicate_5	-94.16	196.32	11.17	20920.15	0.0183,0.8334,0.01,0.0514
our_model	Round_3_Replicate_6	-93.27	194.54	9.41	20938.7	0.0834,0.933,0.0501,0.0404
our_model	Round_3_Replicate_7	-129.51	267.02	81.52	27991.99	0.1799,30.0,0.2123,0.0117
our_model	Round_3_Replicate_8	-89.97	187.94	2.82	20522.24	0.0856,1.1467,0.0502,0.0388
our_model	Round_3_Replicate_9	-94.04	196.08	10.93	20902.33	0.1345,1.462,0.0888,0.0304
our_model	Round_3_Replicate_10	-89.11	186.22	1.1	20216.11	0.039,0.9944,0.0206,0.0461
our_model	Round_4_Replicate_1	-89.75	187.5	2.37	20402.66	0.0191,0.9182,0.01,0.0501
our_model	Round_4_Replicate_2	-89.35	186.7	1.59	20236.57	0.0214,0.95,0.011,0.0485
our_model	Round_4_Replicate_3	-92.37	192.74	7.6	20749.13	0.1155,1.3844,0.0725,0.0325
our_model	Round_4_Replicate_4	-88.58	185.16	0.05	20057.22	0.0212,1.0126,0.0108,0.0485
our_model	Round_4_Replicate_5	-96.3	200.6	15.39	20672.52	0.0317,0.7907,0.0171,0.0512
our_model	Round_4_Replicate_6	-92.99	193.98	8.85	20563.89	0.0712,0.9213,0.0404,0.0427
our_model	Round_4_Replicate_7	-101.41	210.82	25.71	21462.43	0.1572,3.8783,0.1138,0.0225
our_model	Round_4_Replicate_8	-88.71	185.42	0.31	20169.85	0.0194,0.9785,0.01,0.0492
our_model	Round_4_Replicate_9	-90.66	189.32	4.21	20281.16	0.0259,0.9086,0.0134,0.0485
our_model	Round_4_Replicate_10	-90.72	189.44	4.33	20336.08	0.0375,0.922,0.0198,0.0469
our_model	Round_5_Replicate_1	-89.3	186.6	1.48	20234.11	0.0194,0.9308,0.01,0.05
our_model	Round_5_Replicate_2	-88.74	185.48	0.35	20179.46	0.0194,0.9756,0.01,0.0492
our_model	Round_5_Replicate_3	-88.74	185.48	0.36	20136.59	0.0196,0.982,0.01,0.0487
our_model	Round_5_Replicate_4	-88.7	185.4	0.29	20095.0	0.0329,1.0465,0.0171,0.0464
our_model	Round_5_Replicate_5	-92.98	193.96	8.82	20734.04	0.0188,0.8419,0.01,0.0505
our_model	Round_5_Replicate_6	-88.58	185.16	0.04	20054.85	0.0202,1.0131,0.0103,0.0486
our_model	Round_5_Replicate_7	-88.58	185.16	0.05	20059.25	0.0215,1.0158,0.011,0.0484
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-393.28	794.56	597.49	118702.84	0.5112,0.0627,0.01,0.1922
our_model	Round_1_Replicate_2	-397.17	802.34	604.76	4239.24	30.0,1.745,16.1828,3.8904
our_model	Round_1_Replicate_3	-398.18	804.36	606.6	4154.21	30.0,1.7788,15.1642,3.8265
our_model	Round_1_Replicate_4	-393.28	794.56	597.48	7399.47	29.9997,1.0054,29.9499,3.2923
our_model	Round_1_Replicate_5	-395.99	799.98	602.56	3846.52	30.0,1.926,21.0642,4.4755
our_model	Round_1_Replicate_6	-395.46	798.92	600.74	41856.99	1.2229,0.1778,29.7836,0.3814
our_model	Round_1_Replicate_7	-393.26	794.52	597.45	7623.72	29.6448,0.9758,29.8394,3.2189
our_model	Round_1_Replicate_8	-393.41	794.82	597.75	36315.91	9.6917,0.2048,3.713,0.661
our_model	Round_1_Replicate_9	-393.29	794.58	597.5	8921.76	29.9023,0.8338,23.0654,2.7585
our_model	Round_1_Replicate_10	-394.22	796.44	599.25	76420.9	0.3532,0.0972,0.235,0.2109
our_model	Round_2_Replicate_1	-396.7	801.4	603.89	6822.4	6.4402,1.0849,30.0,2.1113
our_model	Round_2_Replicate_2	-392.95	793.9	596.85	40122.39	29.999,0.1855,29.7048,0.9281
our_model	Round_2_Replicate_3	-400.58	809.16	610.97	2128.45	30.0,3.4644,30.0,6.4788
our_model	Round_2_Replicate_4	-400.38	808.76	610.62	2146.01	30.0,3.4366,30.0,6.462
our_model	Round_2_Replicate_5	-396.12	800.24	602.82	14269.27	3.2334,0.5191,30.0,1.0461
our_model	Round_2_Replicate_6	-393.02	794.04	596.98	14512.5	29.8881,0.5128,29.9663,2.0378
our_model	Round_2_Replicate_7	-393.1	794.2	597.13	10760.28	30.0,0.6916,29.295,2.5267
our_model	Round_2_Replicate_8	-399.47	806.94	608.97	2236.92	30.0,3.2994,30.0,6.3738
our_model	Round_2_Replicate_9	-397.12	802.24	604.66	2718.56	30.0,2.7213,28.2867,5.791
our_model	Round_2_Replicate_10	-399.8	807.6	609.55	2202.59	30.0,3.3499,30.0,6.4073
our_model	Round_3_Replicate_1	-397.75	803.5	605.81	39177.9	30.0,0.1887,0.1143,0.3664
our_model	Round_3_Replicate_2	-393.0	794.0	596.95	16581.63	29.9526,0.4489,29.5239,1.8415
our_model	Round_3_Replicate_3	-393.03	794.06	597.0	13956.13	29.7758,0.5333,29.7301,2.0943
our_model	Round_3_Replicate_4	-396.72	801.44	603.92	4293.71	11.0804,1.7238,30.0,3.4063
our_model	Round_3_Replicate_5	-395.49	798.98	600.84	7445.16	7.026,0.9992,26.9842,2.1472
our_model	Round_3_Replicate_6	-397.08	802.16	604.59	3444.78	30.0,2.1477,20.9962,4.7082
our_model	Round_3_Replicate_7	-394.62	797.24	600.78	79885.19	0.6487,0.0926,1.0891,0.2095
our_model	Round_3_Replicate_8	-392.96	793.92	596.86	75981.97	6.8105,0.098,29.7724,0.4495
our_model	Round_3_Replicate_9	-394.99	797.98	600.03	12759.16	5.4902,0.5831,9.3643,1.354
our_model	Round_3_Replicate_10	-396.29	800.58	603.14	8852.57	5.1301,0.8365,30.0,1.6675
our_model	Round_4_Replicate_1	-395.26	798.52	600.55	37064.96	1.4636,0.2006,3.997,0.439
our_model	Round_4_Replicate_2	-393.86	795.72	598.58	12289.48	30.0,0.6047,9.469,1.8037
our_model	Round_4_Replicate_3	-394.5	797.0	599.05	28623.74	2.168,0.2602,30.0,0.6165
our_model	Round_4_Replicate_4	-399.3	806.6	608.66	6814.33	30.0,1.0832,7.7699,2.3271
our_model	Round_4_Replicate_5	-393.0	794.0	596.95	26486.71	29.8728,0.281,16.6395,1.1833
our_model	Round_4_Replicate_6	-392.94	793.88	596.84	86166.52	30.0,0.0864,26.7817,0.4933
our_model	Round_4_Replicate_7	-393.0	794.0	596.95	36108.29	21.8346,0.2061,11.9902,0.8685
our_model	Round_4_Replicate_8	-399.22	806.44	608.51	6967.56	30.0,1.0595,7.6022,2.2831
our_model	Round_4_Replicate_9	-393.0	794.0	596.93	22258.3	30.0,0.3344,21.9807,1.4124
our_model	Round_4_Replicate_10	-396.01	800.02	602.61	32984.58	1.4171,0.2246,30.0,0.4562
our_model	Round_5_Replicate_1	-392.94	793.88	596.83	88211.14	29.9828,0.0844,29.4426,0.4884
our_model	Round_5_Replicate_2	-393.73	795.46	598.34	72334.18	1.12,0.1028,28.8408,0.2737
our_model	Round_5_Replicate_3	-393.97	795.94	598.79	75615.05	0.9571,0.0983,28.5893,0.2494
our_model	Round_5_Replicate_4	-392.95	793.9	596.86	60429.59	29.9849,0.1232,15.4483,0.6153
our_model	Round_5_Replicate_5	-392.99	793.98	596.92	53209.55	5.6181,0.1399,27.2457,0.5643
our_model	Round_5_Replicate_6	-394.82	797.64	601.07	68615.35	0.7709,0.1079,1.3737,0.2406
our_model	Round_5_Replicate_7	-392.95	793.9	596.84	83012.12	29.943,0.0897,19.3566,0.4904
our_model	Round_5_Replicate_8	-393.34	794.68	597.6	82275.67	1.3312,0.0904,29.6525,0.2705
our_model	Round_5_Replicate_9	-392.95	793.9	596.85	41632.48	29.8304,0.1788,29.6425,0.9004
our_model	Round_5_Replicate_10	-399.23	806.46	608.52	8101.97	30.0,0.9111,6.3084,1.9728
our_model	Round_5_Replicate_11	-392.95	793.9	596.84	70378.49	30.0,0.1058,20.6124,0.5654
our_model	Round_5_Replicate_12	-393.21	794.42	597.35	44773.93	2.92,0.1662,30.0,0.5286
our_model	Round_5_Replicate_13	-392.94	793.88	596.83	123809.52	28.665,0.0601,29.7002,0.3675
our_model	Round_5_Replicate_14	-392.94	793.88	596.84	86449.19	30.0,0.0861,29.7247,0.4971
our_model	Round_5_Replicate_15	-393.99	795.98	598.83	43337.26	1.656,0.1714,29.9971,0.4335
our_model	Round_5_Replicate_16	-392.94	793.88	596.84	84781.29	18.126,0.0878,29.7011,0.4821
our_model	Round_5_Replicate_17	-392.96	793.92	596.87	36630.37	30.0,0.2032,21.675,0.9592
our_model	Round_5_Replicate_18	-392.94	793.88	596.84	73919.65	29.9429,0.1007,29.9956,0.566
our_model	Round_5_Replicate_19	-394.62	797.24	600.49	66471.46	0.8747,0.1115,2.0878,0.2564
our_model	Round_5_Replicate_20	-392.95	793.9	596.85	60656.2	30.0,0.1227,20.1427,0.6358
