13114   , -2336.8     , array([ 0.296806   ,  0.385418   ,  7.3446e-09 ,  3.30203e-09])
13115   , -2336.8     , array([ 0.297103   ,  0.385418   ,  7.3446e-09 ,  3.30203e-09])
13116   , -2336.8     , array([ 0.296806   ,  0.385804   ,  7.3446e-09 ,  3.30203e-09])
13117   , -2336.8     , array([ 0.296806   ,  0.385418   ,  7.35195e-09,  3.30203e-09])
13118   , -2336.8     , array([ 0.296806   ,  0.385418   ,  7.3446e-09 ,  3.30533e-09])
13119   , -2336.8     , array([ 0.296806   ,  0.385418   ,  7.3446e-09 ,  3.30203e-09])
13120   , -2336.8     , array([ 0.296665   ,  0.385355   ,  7.34705e-09,  3.30236e-09])
13121   , -2336.8     , array([ 0.296665   ,  0.385355   ,  7.34705e-09,  3.30236e-09])
13122   , -2336.8     , array([ 0.296961   ,  0.385355   ,  7.34705e-09,  3.30236e-09])
13123   , -2336.8     , array([ 0.296665   ,  0.38574    ,  7.34705e-09,  3.30236e-09])
13124   , -2336.8     , array([ 0.296665   ,  0.385355   ,  7.3544e-09 ,  3.30236e-09])
13125   , -2336.8     , array([ 0.296665   ,  0.385355   ,  7.34705e-09,  3.30567e-09])
13126   , -2336.8     , array([ 0.296101   ,  0.385101   ,  7.35689e-09,  3.3037e-09 ])
13127   , -2336.8     , array([ 0.296101   ,  0.385101   ,  7.35689e-09,  3.3037e-09 ])
13128   , -2336.8     , array([ 0.296397   ,  0.385101   ,  7.35689e-09,  3.3037e-09 ])
13129   , -2336.8     , array([ 0.296101   ,  0.385487   ,  7.35689e-09,  3.3037e-09 ])
13130   , -2336.8     , array([ 0.296101   ,  0.385101   ,  7.36425e-09,  3.3037e-09 ])
13131   , -2336.8     , array([ 0.296101   ,  0.385101   ,  7.35689e-09,  3.307e-09  ])
13132   , -2336.8     , array([ 0.293858   ,  0.384089   ,  7.39637e-09,  3.30905e-09])
13133   , -2336.8     , array([ 0.293858   ,  0.384089   ,  7.39637e-09,  3.30905e-09])
13134   , -2336.8     , array([ 0.294152   ,  0.384089   ,  7.39637e-09,  3.30905e-09])
13135   , -2336.8     , array([ 0.293858   ,  0.384473   ,  7.39637e-09,  3.30905e-09])
13136   , -2336.8     , array([ 0.293858   ,  0.384089   ,  7.40377e-09,  3.30905e-09])
13137   , -2336.8     , array([ 0.293858   ,  0.384089   ,  7.39637e-09,  3.31236e-09])
13138   , -2336.8     , array([ 0.285054   ,  0.380066   ,  7.55641e-09,  3.33055e-09])
13139   , -2336.8     , array([ 0.285054   ,  0.380066   ,  7.55641e-09,  3.33055e-09])
13140   , -2336.8     , array([ 0.28534    ,  0.380066   ,  7.55641e-09,  3.33055e-09])
13141   , -2336.8     , array([ 0.285054   ,  0.380447   ,  7.55641e-09,  3.33055e-09])
13142   , -2336.8     , array([ 0.285054   ,  0.380066   ,  7.56397e-09,  3.33055e-09])
13143   , -2336.8     , array([ 0.285054   ,  0.380066   ,  7.55641e-09,  3.33388e-09])
13144   , -2336.8     , array([ 0.252399   ,  0.364393   ,  8.23197e-09,  3.41796e-09])
13145   , -2336.8     , array([ 0.252399   ,  0.364393   ,  8.23197e-09,  3.41796e-09])
13146   , -2336.8     , array([ 0.252652   ,  0.364393   ,  8.23197e-09,  3.41796e-09])
13147   , -2336.8     , array([ 0.252399   ,  0.364757   ,  8.23197e-09,  3.41796e-09])
13148   , -2336.8     , array([ 0.252399   ,  0.364393   ,  8.24021e-09,  3.41796e-09])
13149   , -2336.8     , array([ 0.252399   ,  0.364393   ,  8.23197e-09,  3.42138e-09])
13150   , -2336.8     , array([ 0.155142   ,  0.307901   ,  1.15946e-08,  3.79116e-09])
13151   , -2336.8     , array([ 0.155142   ,  0.307901   ,  1.15946e-08,  3.79116e-09])
13152   , -2336.8     , array([ 0.155297   ,  0.307901   ,  1.15946e-08,  3.79116e-09])
13153   , -2336.8     , array([ 0.155142   ,  0.308209   ,  1.15946e-08,  3.79116e-09])
13154   , -2336.8     , array([ 0.155142   ,  0.307901   ,  1.16062e-08,  3.79116e-09])
13155   , -2336.8     , array([ 0.155142   ,  0.307901   ,  1.15946e-08,  3.79495e-09])
13156   , -2336.77    , array([ 0.0221461  ,  0.156955   ,  4.56319e-08,  5.73838e-09])
13157   , -2336.77    , array([ 0.0221461  ,  0.156955   ,  4.56319e-08,  5.73838e-09])
13158   , -2336.77    , array([ 0.0221683  ,  0.156955   ,  4.56319e-08,  5.73838e-09])
13159   , -2336.77    , array([ 0.0221461  ,  0.157112   ,  4.56319e-08,  5.73838e-09])
13160   , -2336.77    , array([ 0.0221461  ,  0.156955   ,  4.56775e-08,  5.73838e-09])
13161   , -2336.77    , array([ 0.0221461  ,  0.156955   ,  4.56319e-08,  5.74412e-09])
13168   , -2336.77    , array([ 0.0221461  ,  0.156955   ,  4.56319e-08,  5.73838e-09])
13169   , -2336.77    , array([ 0.0221461  ,  0.156955   ,  4.56319e-08,  5.73838e-09])
13170   , -2336.77    , array([ 0.0221683  ,  0.156955   ,  4.56319e-08,  5.73838e-09])
13171   , -2336.77    , array([ 0.0221461  ,  0.157112   ,  4.56319e-08,  5.73838e-09])
13172   , -2336.77    , array([ 0.0221461  ,  0.156955   ,  4.56775e-08,  5.73838e-09])
13173   , -2336.77    , array([ 0.0221461  ,  0.156955   ,  4.56319e-08,  5.74412e-09])
13174   , -2336.76    , array([ 0.0214906  ,  0.155331   ,  4.66071e-08,  5.77521e-09])
13175   , -2336.76    , array([ 0.0214906  ,  0.155331   ,  4.66071e-08,  5.77521e-09])
13176   , -2336.76    , array([ 0.0215121  ,  0.155331   ,  4.66071e-08,  5.77521e-09])
13177   , -2336.76    , array([ 0.0214906  ,  0.155486   ,  4.66071e-08,  5.77521e-09])
13178   , -2336.76    , array([ 0.0214906  ,  0.155331   ,  4.66537e-08,  5.77521e-09])
13179   , -2336.76    , array([ 0.0214906  ,  0.155331   ,  4.66071e-08,  5.78099e-09])
13186   , -2336.76    , array([ 0.0214906  ,  0.155331   ,  4.66071e-08,  5.77521e-09])
13187   , -2336.76    , array([ 0.0214906  ,  0.155331   ,  4.66071e-08,  5.77521e-09])
13188   , -2336.76    , array([ 0.0215121  ,  0.155331   ,  4.66071e-08,  5.77521e-09])
13189   , -2336.76    , array([ 0.0214906  ,  0.155486   ,  4.66071e-08,  5.77521e-09])
13190   , -2336.76    , array([ 0.0214906  ,  0.155331   ,  4.66537e-08,  5.77521e-09])
13191   , -2336.76    , array([ 0.0214906  ,  0.155331   ,  4.66071e-08,  5.78099e-09])
13192   , -2336.76    , array([ 0.0213402  ,  0.154954   ,  4.68381e-08,  5.78385e-09])
13193   , -2336.76    , array([ 0.0213402  ,  0.154954   ,  4.68381e-08,  5.78385e-09])
13194   , -2336.76    , array([ 0.0213616  ,  0.154954   ,  4.68381e-08,  5.78385e-09])
13195   , -2336.76    , array([ 0.0213402  ,  0.155109   ,  4.68381e-08,  5.78385e-09])
13196   , -2336.76    , array([ 0.0213402  ,  0.154954   ,  4.68849e-08,  5.78385e-09])
13197   , -2336.76    , array([ 0.0213402  ,  0.154954   ,  4.68381e-08,  5.78964e-09])
13198   , -2335.67    , array([ 0.00308002 ,  0.0792909  ,  1.82912e-07,  8.73404e-09])
13199   , -2335.67    , array([ 0.00308002 ,  0.0792909  ,  1.82912e-07,  8.73404e-09])
13200   , -2335.67    , array([ 0.0030831  ,  0.0792909  ,  1.82912e-07,  8.73404e-09])
13201   , -2335.67    , array([ 0.00308002 ,  0.0793702  ,  1.82912e-07,  8.73404e-09])
13202   , -2335.66    , array([ 0.00308002 ,  0.0792909  ,  1.83095e-07,  8.73404e-09])
13203   , -2335.67    , array([ 0.00308002 ,  0.0792909  ,  1.82912e-07,  8.74278e-09])
13204   , -2335.67    , array([ 0.00308002 ,  0.0792909  ,  1.82912e-07,  8.73404e-09])
13205   , -2335.67    , array([ 0.00308002 ,  0.0792909  ,  1.82912e-07,  8.73404e-09])
13206   , -2335.67    , array([ 0.0030831  ,  0.0792909  ,  1.82912e-07,  8.73404e-09])
13207   , -2335.67    , array([ 0.00308002 ,  0.0793702  ,  1.82912e-07,  8.73404e-09])
13208   , -2335.66    , array([ 0.00308002 ,  0.0792909  ,  1.83095e-07,  8.73404e-09])
13209   , -2335.67    , array([ 0.00308002 ,  0.0792909  ,  1.82912e-07,  8.74278e-09])
13210   , -2335.67    , array([ 0.00308002 ,  0.0792909  ,  1.82912e-07,  8.73404e-09])
13211   , -2335.67    , array([ 0.00308002 ,  0.0792909  ,  1.82912e-07,  8.73404e-09])
13212   , -2335.67    , array([ 0.0030831  ,  0.0792909  ,  1.82912e-07,  8.73404e-09])
13213   , -2335.67    , array([ 0.00308002 ,  0.0793702  ,  1.82912e-07,  8.73404e-09])
13214   , -2335.66    , array([ 0.00308002 ,  0.0792909  ,  1.83095e-07,  8.73404e-09])
13215   , -2335.67    , array([ 0.00308002 ,  0.0792909  ,  1.82912e-07,  8.74278e-09])
13216   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13217   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13218   , -2330.91    , array([ 0.00117129 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13219   , -2330.9     , array([ 0.00117012 ,  0.0567764  ,  3.61462e-07,  1.07328e-08])
13220   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61823e-07,  1.07328e-08])
13221   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07436e-08])
13222   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13223   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13224   , -2330.91    , array([ 0.00117129 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13225   , -2330.9     , array([ 0.00117012 ,  0.0567764  ,  3.61462e-07,  1.07328e-08])
13226   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61823e-07,  1.07328e-08])
13227   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07436e-08])
13228   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13229   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13230   , -2330.91    , array([ 0.00117129 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13231   , -2330.9     , array([ 0.00117012 ,  0.0567764  ,  3.61462e-07,  1.07328e-08])
13232   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61823e-07,  1.07328e-08])
13233   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07436e-08])
13240   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13241   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13242   , -2330.91    , array([ 0.00117129 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13243   , -2330.9     , array([ 0.00117012 ,  0.0567764  ,  3.61462e-07,  1.07328e-08])
13244   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61823e-07,  1.07328e-08])
13245   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07436e-08])
13246   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13247   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13248   , -2330.91    , array([ 0.00117129 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13249   , -2330.9     , array([ 0.00117012 ,  0.0567764  ,  3.61462e-07,  1.07328e-08])
13250   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61823e-07,  1.07328e-08])
13251   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07436e-08])
13258   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13259   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13260   , -2330.91    , array([ 0.00117129 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13261   , -2330.9     , array([ 0.00117012 ,  0.0567764  ,  3.61462e-07,  1.07328e-08])
13262   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61823e-07,  1.07328e-08])
13263   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07436e-08])
13264   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13265   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13266   , -2330.91    , array([ 0.00117129 ,  0.0567197  ,  3.61462e-07,  1.07328e-08])
13267   , -2330.9     , array([ 0.00117012 ,  0.0567764  ,  3.61462e-07,  1.07328e-08])
13268   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61823e-07,  1.07328e-08])
13269   , -2330.9     , array([ 0.00117012 ,  0.0567197  ,  3.61462e-07,  1.07436e-08])
13270   , -2329.56    , array([ 0.00103679 ,  0.0543936  ,  3.93586e-07,  1.10129e-08])
13271   , -2329.56    , array([ 0.00103679 ,  0.0543936  ,  3.93586e-07,  1.10129e-08])
13272   , -2329.56    , array([ 0.00103783 ,  0.0543936  ,  3.93586e-07,  1.10129e-08])
13273   , -2329.56    , array([ 0.00103679 ,  0.054448   ,  3.93586e-07,  1.10129e-08])
13274   , -2329.55    , array([ 0.00103679 ,  0.0543936  ,  3.9398e-07 ,  1.10129e-08])
13275   , -2329.56    , array([ 0.00103679 ,  0.0543936  ,  3.93586e-07,  1.10239e-08])
13276   , -2329.56    , array([ 0.00103679 ,  0.0543936  ,  3.93586e-07,  1.10129e-08])
13277   , -2329.56    , array([ 0.00103679 ,  0.0543936  ,  3.93586e-07,  1.10129e-08])
13278   , -2329.56    , array([ 0.00103783 ,  0.0543936  ,  3.93586e-07,  1.10129e-08])
13279   , -2329.56    , array([ 0.00103679 ,  0.054448   ,  3.93586e-07,  1.10129e-08])
13280   , -2329.55    , array([ 0.00103679 ,  0.0543936  ,  3.9398e-07 ,  1.10129e-08])
13281   , -2329.56    , array([ 0.00103679 ,  0.0543936  ,  3.93586e-07,  1.10239e-08])
13282   , -2329.56    , array([ 0.00103679 ,  0.0543936  ,  3.93586e-07,  1.10129e-08])
13283   , -2329.56    , array([ 0.00103679 ,  0.0543936  ,  3.93586e-07,  1.10129e-08])
13284   , -2329.56    , array([ 0.00103783 ,  0.0543936  ,  3.93586e-07,  1.10129e-08])
13285   , -2329.56    , array([ 0.00103679 ,  0.054448   ,  3.93586e-07,  1.10129e-08])
13286   , -2329.55    , array([ 0.00103679 ,  0.0543936  ,  3.9398e-07 ,  1.10129e-08])
13287   , -2329.56    , array([ 0.00103679 ,  0.0543936  ,  3.93586e-07,  1.10239e-08])
13294   , -2329.56    , array([ 0.00103679 ,  0.0543936  ,  3.93586e-07,  1.10129e-08])
13295   , -2329.56    , array([ 0.00103679 ,  0.0543936  ,  3.93586e-07,  1.10129e-08])
13296   , -2329.56    , array([ 0.00103783 ,  0.0543936  ,  3.93586e-07,  1.10129e-08])
13297   , -2329.56    , array([ 0.00103679 ,  0.054448   ,  3.93586e-07,  1.10129e-08])
13298   , -2329.55    , array([ 0.00103679 ,  0.0543936  ,  3.9398e-07 ,  1.10129e-08])
13299   , -2329.56    , array([ 0.00103679 ,  0.0543936  ,  3.93586e-07,  1.10239e-08])
13300   , -2329.56    , array([ 0.00103679 ,  0.0543936  ,  3.93586e-07,  1.10129e-08])
13301   , -2329.56    , array([ 0.00103679 ,  0.0543936  ,  3.93586e-07,  1.10129e-08])
13302   , -2329.56    , array([ 0.00103783 ,  0.0543936  ,  3.93586e-07,  1.10129e-08])
13303   , -2329.56    , array([ 0.00103679 ,  0.054448   ,  3.93586e-07,  1.10129e-08])
13304   , -2329.55    , array([ 0.00103679 ,  0.0543936  ,  3.9398e-07 ,  1.10129e-08])
13305   , -2329.56    , array([ 0.00103679 ,  0.0543936  ,  3.93586e-07,  1.10239e-08])
13306   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13307   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13308   , -2329.18    , array([ 0.00100691 ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13309   , -2329.18    , array([ 0.0010059  ,  0.053881   ,  4.02054e-07,  1.10841e-08])
13310   , -2329.17    , array([ 0.0010059  ,  0.0538271  ,  4.02456e-07,  1.10841e-08])
13311   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10951e-08])
13312   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13313   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13314   , -2329.18    , array([ 0.00100691 ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13315   , -2329.18    , array([ 0.0010059  ,  0.053881   ,  4.02054e-07,  1.10841e-08])
13316   , -2329.17    , array([ 0.0010059  ,  0.0538271  ,  4.02456e-07,  1.10841e-08])
13317   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10951e-08])
13324   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13325   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13326   , -2329.18    , array([ 0.00100691 ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13327   , -2329.18    , array([ 0.0010059  ,  0.053881   ,  4.02054e-07,  1.10841e-08])
13328   , -2329.17    , array([ 0.0010059  ,  0.0538271  ,  4.02456e-07,  1.10841e-08])
13329   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10951e-08])
13330   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13331   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13332   , -2329.18    , array([ 0.00100691 ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13333   , -2329.18    , array([ 0.0010059  ,  0.053881   ,  4.02054e-07,  1.10841e-08])
13334   , -2329.17    , array([ 0.0010059  ,  0.0538271  ,  4.02456e-07,  1.10841e-08])
13335   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10951e-08])
13342   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13343   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13344   , -2329.18    , array([ 0.00100691 ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13345   , -2329.18    , array([ 0.0010059  ,  0.053881   ,  4.02054e-07,  1.10841e-08])
13346   , -2329.17    , array([ 0.0010059  ,  0.0538271  ,  4.02456e-07,  1.10841e-08])
13347   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10951e-08])
13348   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13349   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13350   , -2329.18    , array([ 0.00100691 ,  0.0538271  ,  4.02054e-07,  1.10841e-08])
13351   , -2329.18    , array([ 0.0010059  ,  0.053881   ,  4.02054e-07,  1.10841e-08])
13352   , -2329.17    , array([ 0.0010059  ,  0.0538271  ,  4.02456e-07,  1.10841e-08])
13353   , -2329.18    , array([ 0.0010059  ,  0.0538271  ,  4.02054e-07,  1.10951e-08])
13354   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13355   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13356   , -2329.12    , array([ 0.0010019  ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13357   , -2329.11    , array([ 0.00100089 ,  0.053788   ,  4.03469e-07,  1.10958e-08])
13358   , -2329.1     , array([ 0.00100089 ,  0.0537342  ,  4.03872e-07,  1.10958e-08])
13359   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.11069e-08])
13360   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13361   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13362   , -2329.12    , array([ 0.0010019  ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13363   , -2329.11    , array([ 0.00100089 ,  0.053788   ,  4.03469e-07,  1.10958e-08])
13364   , -2329.1     , array([ 0.00100089 ,  0.0537342  ,  4.03872e-07,  1.10958e-08])
13365   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.11069e-08])
13366   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13367   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13368   , -2329.12    , array([ 0.0010019  ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13369   , -2329.11    , array([ 0.00100089 ,  0.053788   ,  4.03469e-07,  1.10958e-08])
13370   , -2329.1     , array([ 0.00100089 ,  0.0537342  ,  4.03872e-07,  1.10958e-08])
13371   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.11069e-08])
13378   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13379   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13380   , -2329.12    , array([ 0.0010019  ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13381   , -2329.11    , array([ 0.00100089 ,  0.053788   ,  4.03469e-07,  1.10958e-08])
13382   , -2329.1     , array([ 0.00100089 ,  0.0537342  ,  4.03872e-07,  1.10958e-08])
13383   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.11069e-08])
13384   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13385   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13386   , -2329.12    , array([ 0.0010019  ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13387   , -2329.11    , array([ 0.00100089 ,  0.053788   ,  4.03469e-07,  1.10958e-08])
13388   , -2329.1     , array([ 0.00100089 ,  0.0537342  ,  4.03872e-07,  1.10958e-08])
13389   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.11069e-08])
13390   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13391   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13392   , -2329.12    , array([ 0.0010019  ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13393   , -2329.11    , array([ 0.00100089 ,  0.053788   ,  4.03469e-07,  1.10958e-08])
13394   , -2329.1     , array([ 0.00100089 ,  0.0537342  ,  4.03872e-07,  1.10958e-08])
13395   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.11069e-08])
13396   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
13397   , -2329.11    , array([ 0.00100089 ,  0.0537342  ,  4.03469e-07,  1.10958e-08])
