226709  , -79088      , array([ 0.0208162  ,  0.169466   ,  7.07984e-15,  1.30115e-11,  3.24837e-08])
226710  , -79088      , array([ 0.0208371  ,  0.169466   ,  7.07984e-15,  1.30115e-11,  3.24837e-08])
226711  , -79088      , array([ 0.0208162  ,  0.169635   ,  7.07984e-15,  1.30115e-11,  3.24837e-08])
226712  , -79088      , array([ 0.0208162  ,  0.169466   ,  7.08692e-15,  1.30115e-11,  3.24837e-08])
226713  , -79088      , array([ 0.0208162  ,  0.169466   ,  7.07984e-15,  1.30245e-11,  3.24837e-08])
226714  , -79088      , array([ 0.0208162  ,  0.169466   ,  7.07984e-15,  1.30115e-11,  3.25162e-08])
226715  , -79088      , array([ 0.0208162  ,  0.169466   ,  7.07984e-15,  1.30115e-11,  3.24837e-08])
226716  , -79083.8    , array([ 0.0108906  ,  0.150742   ,  7.07984e-15,  1.30115e-11,  6.98745e-08])
226717  , -79083.8    , array([ 0.0108906  ,  0.150742   ,  7.07984e-15,  1.30115e-11,  6.98745e-08])
226718  , -79083.8    , array([ 0.0109015  ,  0.150742   ,  7.07984e-15,  1.30115e-11,  6.98745e-08])
226719  , -79083.8    , array([ 0.0108906  ,  0.150893   ,  7.07984e-15,  1.30115e-11,  6.98745e-08])
226720  , -79083.8    , array([ 0.0108906  ,  0.150742   ,  7.08692e-15,  1.30115e-11,  6.98745e-08])
226721  , -79083.8    , array([ 0.0108906  ,  0.150742   ,  7.07984e-15,  1.30245e-11,  6.98745e-08])
226722  , -79083.8    , array([ 0.0108906  ,  0.150742   ,  7.07984e-15,  1.30115e-11,  6.99444e-08])
226730  , -79083.8    , array([ 0.0108906  ,  0.150742   ,  7.07984e-15,  1.30115e-11,  6.98745e-08])
226731  , -79083.8    , array([ 0.0108906  ,  0.150742   ,  7.07984e-15,  1.30115e-11,  6.98745e-08])
226732  , -79083.8    , array([ 0.0109015  ,  0.150742   ,  7.07984e-15,  1.30115e-11,  6.98745e-08])
226733  , -79083.8    , array([ 0.0108906  ,  0.150893   ,  7.07984e-15,  1.30115e-11,  6.98745e-08])
226734  , -79083.8    , array([ 0.0108906  ,  0.150742   ,  7.08692e-15,  1.30115e-11,  6.98745e-08])
226735  , -79083.8    , array([ 0.0108906  ,  0.150742   ,  7.07984e-15,  1.30245e-11,  6.98745e-08])
226736  , -79083.8    , array([ 0.0108906  ,  0.150742   ,  7.07984e-15,  1.30115e-11,  6.99444e-08])
226737  , -79083.8    , array([ 0.0108906  ,  0.150742   ,  7.07984e-15,  1.30115e-11,  6.98745e-08])
226738  , -79083.8    , array([ 0.0108906  ,  0.150742   ,  7.07984e-15,  1.30115e-11,  6.98745e-08])
226739  , -79083.8    , array([ 0.0109015  ,  0.150742   ,  7.07984e-15,  1.30115e-11,  6.98745e-08])
226740  , -79083.8    , array([ 0.0108906  ,  0.150893   ,  7.07984e-15,  1.30115e-11,  6.98745e-08])
226741  , -79083.8    , array([ 0.0108906  ,  0.150742   ,  7.08692e-15,  1.30115e-11,  6.98745e-08])
226742  , -79083.8    , array([ 0.0108906  ,  0.150742   ,  7.07984e-15,  1.30245e-11,  6.98745e-08])
226743  , -79083.8    , array([ 0.0108906  ,  0.150742   ,  7.07984e-15,  1.30115e-11,  6.99444e-08])
226744  , -78999.8    , array([ 0.00298089 ,  0.119272   ,  7.07984e-15,  1.30115e-11,  3.23315e-07])
226745  , -78999.8    , array([ 0.00298089 ,  0.119272   ,  7.07984e-15,  1.30115e-11,  3.23315e-07])
226746  , -78999.9    , array([ 0.00298387 ,  0.119272   ,  7.07984e-15,  1.30115e-11,  3.23315e-07])
226747  , -78999.8    , array([ 0.00298089 ,  0.119392   ,  7.07984e-15,  1.30115e-11,  3.23315e-07])
226748  , -78999.8    , array([ 0.00298089 ,  0.119272   ,  7.08692e-15,  1.30115e-11,  3.23315e-07])
226749  , -78999.8    , array([ 0.00298089 ,  0.119272   ,  7.07984e-15,  1.30245e-11,  3.23315e-07])
226750  , -78999.7    , array([ 0.00298089 ,  0.119272   ,  7.07984e-15,  1.30115e-11,  3.23638e-07])
