1438    , -1911.08    , array([ 0.0599937  ,  1.964      ,  0.00416974 ,  0.063309   ])
1439    , -1912       , array([ 0.0600537  ,  1.964      ,  0.00416974 ,  0.063309   ])
1440    , -1911.61    , array([ 0.0599937  ,  1.96596    ,  0.00416974 ,  0.063309   ])
1441    , -1910.22    , array([ 0.0599937  ,  1.964      ,  0.00417391 ,  0.063309   ])
1442    , -1911.86    , array([ 0.0599937  ,  1.964      ,  0.00416974 ,  0.0633723  ])
1443    , -1911.08    , array([ 0.0599937  ,  1.964      ,  0.00416974 ,  0.063309   ])
1444    , -552.771    , array([ 0.0331831  ,  1.39364    ,  0.00722522 ,  0.0384176  ])
1445    , -552.771    , array([ 0.0331831  ,  1.39364    ,  0.00722522 ,  0.0384176  ])
1446    , -553.648    , array([ 0.0332163  ,  1.39364    ,  0.00722522 ,  0.0384176  ])
1447    , -552.764    , array([ 0.0331831  ,  1.39503    ,  0.00722522 ,  0.0384176  ])
1448    , -551.923    , array([ 0.0331831  ,  1.39364    ,  0.00723245 ,  0.0384176  ])
1449    , -552.634    , array([ 0.0331831  ,  1.39364    ,  0.00722522 ,  0.038456   ])
1450    , -47574.2    , array([ 0.00663663 ,  1.31264    ,  0.0341007  ,  0.0436678  ])
1451    , -47574.2    , array([ 0.00663663 ,  1.31264    ,  0.0341007  ,  0.0436678  ])
1452    , -47504.6    , array([ 0.00664327 ,  1.31264    ,  0.0341007  ,  0.0436678  ])
1453    , -47582.4    , array([ 0.00663663 ,  1.31395    ,  0.0341007  ,  0.0436678  ])
1454    , -47634      , array([ 0.00663663 ,  1.31264    ,  0.0341348  ,  0.0436678  ])
1455    , -47587.6    , array([ 0.00663663 ,  1.31264    ,  0.0341007  ,  0.0437115  ])
1456    , -136.883    , array([ 0.0238155  ,  1.37654    ,  0.0099482  ,  0.0394453  ])
1457    , -136.883    , array([ 0.0238155  ,  1.37654    ,  0.0099482  ,  0.0394453  ])
1458    , -137.171    , array([ 0.0238393  ,  1.37654    ,  0.0099482  ,  0.0394453  ])
1459    , -136.835    , array([ 0.0238155  ,  1.37792    ,  0.0099482  ,  0.0394453  ])
1460    , -136.593    , array([ 0.0238155  ,  1.37654    ,  0.00995816 ,  0.0394453  ])
