136272  , -23324.3    , array([ 1.20804    ,  0.00436124 ,  2.87383e-30,  0.0905874  ,  0.000413791])
136327  , -2946.68    , array([ 1.20575    ,  0.00213823 ,  2.87383e-30,  0.0905855  ,  0.000847195])
136335  , -2942.14    , array([ 1.20574    ,  0.00213826 ,  2.87383e-30,  0.0905856  ,  0.000846362])
136336  , -2942.14    , array([ 1.20574    ,  0.00213826 ,  2.87383e-30,  0.0905856  ,  0.000846362])
136337  , -2942.16    , array([ 1.20695    ,  0.00213826 ,  2.87383e-30,  0.0905856  ,  0.000846362])
136338  , -2937.53    , array([ 1.20574    ,  0.0021404  ,  2.87383e-30,  0.0905856  ,  0.000846362])
136339  , -2942.14    , array([ 1.20574    ,  0.00213826 ,  2.8767e-30 ,  0.0905856  ,  0.000846362])
136340  , -2942.14    , array([ 1.20574    ,  0.00213826 ,  2.87383e-30,  0.0906762  ,  0.000846362])
136341  , -2946.68    , array([ 1.20574    ,  0.00213826 ,  2.87383e-30,  0.0905856  ,  0.000847209])
136342  , -2942.14    , array([ 1.20573    ,  0.0021383  ,  2.87383e-30,  0.0905856  ,  0.000846375])
136343  , -2942.14    , array([ 1.20573    ,  0.0021383  ,  2.87383e-30,  0.0905856  ,  0.000846375])
136344  , -2942.15    , array([ 1.20694    ,  0.0021383  ,  2.87383e-30,  0.0905856  ,  0.000846375])
136345  , -2937.52    , array([ 1.20573    ,  0.00214044 ,  2.87383e-30,  0.0905856  ,  0.000846375])
136346  , -2942.14    , array([ 1.20573    ,  0.0021383  ,  2.8767e-30 ,  0.0905856  ,  0.000846375])
136347  , -2942.14    , array([ 1.20573    ,  0.0021383  ,  2.87383e-30,  0.0906762  ,  0.000846375])
136348  , -2946.68    , array([ 1.20573    ,  0.0021383  ,  2.87383e-30,  0.0905856  ,  0.000847222])
136349  , -65152      , array([ 0.0950275  ,  0.218779   ,  2.87383e-30,  0.0976384  ,  0.0842949  ])
136350  , -65152      , array([ 0.0950275  ,  0.218779   ,  2.87383e-30,  0.0976384  ,  0.0842949  ])
136351  , -65090.4    , array([ 0.0951226  ,  0.218779   ,  2.87383e-30,  0.0976384  ,  0.0842949  ])
136352  , -65161.5    , array([ 0.0950275  ,  0.218998   ,  2.87383e-30,  0.0976384  ,  0.0842949  ])
136353  , -65152      , array([ 0.0950275  ,  0.218779   ,  2.8767e-30 ,  0.0976384  ,  0.0842949  ])
136354  , -65151.7    , array([ 0.0950275  ,  0.218779   ,  2.87383e-30,  0.0977361  ,  0.0842949  ])
136355  , -65196.3    , array([ 0.0950275  ,  0.218779   ,  2.87383e-30,  0.0976384  ,  0.0843792  ])
136356  , -2648.11    , array([ 0.620948   ,  0.00716212 ,  2.87383e-30,  0.092377   ,  0.00281501 ])
136357  , -2648.11    , array([ 0.620948   ,  0.00716212 ,  2.87383e-30,  0.092377   ,  0.00281501 ])
136358  , -2648.16    , array([ 0.621569   ,  0.00716212 ,  2.87383e-30,  0.092377   ,  0.00281501 ])
136359  , -2643.97    , array([ 0.620948   ,  0.00716929 ,  2.87383e-30,  0.092377   ,  0.00281501 ])
136360  , -2648.11    , array([ 0.620948   ,  0.00716212 ,  2.8767e-30 ,  0.092377   ,  0.00281501 ])
136361  , -2648.11    , array([ 0.620948   ,  0.00716212 ,  2.87383e-30,  0.0924694  ,  0.00281501 ])
136362  , -2651.98    , array([ 0.620948   ,  0.00716212 ,  2.87383e-30,  0.092377   ,  0.00281783 ])
136363  , -2790.03    , array([ 0.279028   ,  0.0307519  ,  2.87383e-30,  0.0945836  ,  0.0119847  ])
136364  , -2790.03    , array([ 0.279028   ,  0.0307519  ,  2.87383e-30,  0.0945836  ,  0.0119847  ])
136365  , -2788.08    , array([ 0.279308   ,  0.0307519  ,  2.87383e-30,  0.0945836  ,  0.0119847  ])
136366  , -2786.88    , array([ 0.279028   ,  0.0307827  ,  2.87383e-30,  0.0945836  ,  0.0119847  ])
136367  , -2790.03    , array([ 0.279028   ,  0.0307519  ,  2.8767e-30 ,  0.0945836  ,  0.0119847  ])
136368  , -2790.02    , array([ 0.279028   ,  0.0307519  ,  2.87383e-30,  0.0946782  ,  0.0119847  ])
136369  , -2794.44    , array([ 0.279028   ,  0.0307519  ,  2.87383e-30,  0.0945836  ,  0.0119967  ])
136370  , -2373.67    , array([ 0.417185   ,  0.0147801  ,  2.87383e-30,  0.0934676  ,  0.00578473 ])
136371  , -2373.67    , array([ 0.417185   ,  0.0147801  ,  2.87383e-30,  0.0934676  ,  0.00578473 ])
136372  , -2373.55    , array([ 0.417603   ,  0.0147801  ,  2.87383e-30,  0.0934676  ,  0.00578473 ])
136373  , -2369.91    , array([ 0.417185   ,  0.0147948  ,  2.87383e-30,  0.0934676  ,  0.00578473 ])
136374  , -2373.67    , array([ 0.417185   ,  0.0147801  ,  2.8767e-30 ,  0.0934676  ,  0.00578473 ])
136375  , -2373.66    , array([ 0.417185   ,  0.0147801  ,  2.87383e-30,  0.0935611  ,  0.00578473 ])
136376  , -2377.13    , array([ 0.417185   ,  0.0147801  ,  2.87383e-30,  0.0934676  ,  0.00579052 ])
136377  , -2339.25    , array([ 0.367726   ,  0.0185997  ,  2.87383e-30,  0.0938163  ,  0.00726998 ])
136378  , -2339.25    , array([ 0.367726   ,  0.0185997  ,  2.87383e-30,  0.0938163  ,  0.00726998 ])
136379  , -2338.89    , array([ 0.368094   ,  0.0185997  ,  2.87383e-30,  0.0938163  ,  0.00726998 ])
136380  , -2335.64    , array([ 0.367726   ,  0.0186184  ,  2.87383e-30,  0.0938163  ,  0.00726998 ])
136381  , -2339.25    , array([ 0.367726   ,  0.0185997  ,  2.8767e-30 ,  0.0938163  ,  0.00726998 ])
136382  , -2339.24    , array([ 0.367726   ,  0.0185997  ,  2.87383e-30,  0.0939101  ,  0.00726998 ])
136383  , -2342.73    , array([ 0.367726   ,  0.0185997  ,  2.87383e-30,  0.0938163  ,  0.00727725 ])
136391  , -2339.24    , array([ 0.367725   ,  0.0186002  ,  2.87383e-30,  0.0938163  ,  0.00727016 ])
136392  , -2339.24    , array([ 0.367725   ,  0.0186002  ,  2.87383e-30,  0.0938163  ,  0.00727016 ])
136393  , -2338.88    , array([ 0.368093   ,  0.0186002  ,  2.87383e-30,  0.0938163  ,  0.00727016 ])
136394  , -2335.63    , array([ 0.367725   ,  0.0186188  ,  2.87383e-30,  0.0938163  ,  0.00727016 ])
136395  , -2339.24    , array([ 0.367725   ,  0.0186002  ,  2.8767e-30 ,  0.0938163  ,  0.00727016 ])
136396  , -2339.24    , array([ 0.367725   ,  0.0186002  ,  2.87383e-30,  0.0939102  ,  0.00727016 ])
136397  , -2342.73    , array([ 0.367725   ,  0.0186002  ,  2.87383e-30,  0.0938163  ,  0.00727743 ])
136398  , -2339.24    , array([ 0.367725   ,  0.0186004  ,  2.87383e-30,  0.0938163  ,  0.00727023 ])
136399  , -2339.24    , array([ 0.367725   ,  0.0186004  ,  2.87383e-30,  0.0938163  ,  0.00727023 ])
136400  , -2338.88    , array([ 0.368093   ,  0.0186004  ,  2.87383e-30,  0.0938163  ,  0.00727023 ])
136401  , -2335.63    , array([ 0.367725   ,  0.018619   ,  2.87383e-30,  0.0938163  ,  0.00727023 ])
136402  , -2339.24    , array([ 0.367725   ,  0.0186004  ,  2.8767e-30 ,  0.0938163  ,  0.00727023 ])
136403  , -2339.24    , array([ 0.367725   ,  0.0186004  ,  2.87383e-30,  0.0939102  ,  0.00727023 ])
136404  , -2342.73    , array([ 0.367725   ,  0.0186004  ,  2.87383e-30,  0.0938163  ,  0.0072775  ])
136405  , -471627     , array([ 0.195207   ,  7.5476     ,  2.87383e-30,  0.106426   ,  2.86273    ])
136406  , -471627     , array([ 0.195207   ,  7.5476     ,  2.87383e-30,  0.106426   ,  2.86273    ])
136407  , -471348     , array([ 0.195402   ,  7.5476     ,  2.87383e-30,  0.106426   ,  2.86273    ])
136408  , -471712     , array([ 0.195207   ,  7.55515    ,  2.87383e-30,  0.106426   ,  2.86273    ])
136409  , -471627     , array([ 0.195207   ,  7.5476     ,  2.8767e-30 ,  0.106426   ,  2.86273    ])
136410  , -471581     , array([ 0.195207   ,  7.5476     ,  2.87383e-30,  0.106532   ,  2.86273    ])
136411  , -471776     , array([ 0.195207   ,  7.5476     ,  2.87383e-30,  0.106426   ,  2.86559    ])
136412  , -2445       , array([ 0.34845    ,  0.0309942  ,  2.87383e-30,  0.0948277  ,  0.0120836  ])
136413  , -2445       , array([ 0.34845    ,  0.0309942  ,  2.87383e-30,  0.0948277  ,  0.0120836  ])
136414  , -2443.74    , array([ 0.348798   ,  0.0309942  ,  2.87383e-30,  0.0948277  ,  0.0120836  ])
136415  , -2441.8     , array([ 0.34845    ,  0.0310252  ,  2.87383e-30,  0.0948277  ,  0.0120836  ])
136416  , -2445       , array([ 0.34845    ,  0.0309942  ,  2.8767e-30 ,  0.0948277  ,  0.0120836  ])
136417  , -2444.99    , array([ 0.34845    ,  0.0309942  ,  2.87383e-30,  0.0949225  ,  0.0120836  ])
136418  , -2448.81    , array([ 0.34845    ,  0.0309942  ,  2.87383e-30,  0.0948277  ,  0.0120957  ])
136419  , -2330.2     , array([ 0.363379   ,  0.0208205  ,  2.87383e-30,  0.0940387  ,  0.00813341 ])
136420  , -2330.2     , array([ 0.363379   ,  0.0208205  ,  2.87383e-30,  0.0940387  ,  0.00813341 ])
136421  , -2329.71    , array([ 0.363742   ,  0.0208205  ,  2.87383e-30,  0.0940387  ,  0.00813341 ])
136422  , -2326.68    , array([ 0.363379   ,  0.0208414  ,  2.87383e-30,  0.0940387  ,  0.00813341 ])
136423  , -2330.2     , array([ 0.363379   ,  0.0208205  ,  2.8767e-30 ,  0.0940387  ,  0.00813341 ])
136424  , -2330.2     , array([ 0.363379   ,  0.0208205  ,  2.87383e-30,  0.0941328  ,  0.00813341 ])
136425  , -2333.71    , array([ 0.363379   ,  0.0208205  ,  2.87383e-30,  0.0940387  ,  0.00814155 ])
136426  , -2311.39    , array([ 0.369318   ,  0.0212905  ,  2.87383e-30,  0.0942257  ,  0.00829394 ])
136427  , -2311.39    , array([ 0.369318   ,  0.0212905  ,  2.87383e-30,  0.0942257  ,  0.00829394 ])
136428  , -2310.9     , array([ 0.369687   ,  0.0212905  ,  2.87383e-30,  0.0942257  ,  0.00829394 ])
136429  , -2307.96    , array([ 0.369318   ,  0.0213118  ,  2.87383e-30,  0.0942257  ,  0.00829394 ])
136430  , -2311.39    , array([ 0.369318   ,  0.0212905  ,  2.8767e-30 ,  0.0942257  ,  0.00829394 ])
136431  , -2311.39    , array([ 0.369318   ,  0.0212905  ,  2.87383e-30,  0.09432    ,  0.00829394 ])
136432  , -2314.8     , array([ 0.369318   ,  0.0212905  ,  2.87383e-30,  0.0942257  ,  0.00830224 ])
136433  , -2238.53    , array([ 0.394062   ,  0.0232789  ,  2.87383e-30,  0.0949772  ,  0.00896837 ])
136434  , -2238.53    , array([ 0.394062   ,  0.0232789  ,  2.87383e-30,  0.0949772  ,  0.00896837 ])
136435  , -2238.03    , array([ 0.394456   ,  0.0232789  ,  2.87383e-30,  0.0949772  ,  0.00896837 ])
136436  , -2235.5     , array([ 0.394062   ,  0.0233022  ,  2.87383e-30,  0.0949772  ,  0.00896837 ])
136437  , -2238.53    , array([ 0.394062   ,  0.0232789  ,  2.8767e-30 ,  0.0949772  ,  0.00896837 ])
136438  , -2238.52    , array([ 0.394062   ,  0.0232789  ,  2.87383e-30,  0.0950723  ,  0.00896837 ])
136439  , -2241.54    , array([ 0.394062   ,  0.0232789  ,  2.87383e-30,  0.0949772  ,  0.00897734 ])
136440  , -1989.19    , array([ 0.510762   ,  0.0332715  ,  2.87383e-30,  0.0980439  ,  0.0122609  ])
136441  , -1989.19    , array([ 0.510762   ,  0.0332715  ,  2.87383e-30,  0.0980439  ,  0.0122609  ])
136442  , -1988.66    , array([ 0.511273   ,  0.0332715  ,  2.87383e-30,  0.0980439  ,  0.0122609  ])
136443  , -1987.73    , array([ 0.510762   ,  0.0333048  ,  2.87383e-30,  0.0980439  ,  0.0122609  ])
136444  , -1989.19    , array([ 0.510762   ,  0.0332715  ,  2.8767e-30 ,  0.0980439  ,  0.0122609  ])
136445  , -1989.18    , array([ 0.510762   ,  0.0332715  ,  2.87383e-30,  0.0981419  ,  0.0122609  ])
136446  , -1990.63    , array([ 0.510762   ,  0.0332715  ,  2.87383e-30,  0.0980439  ,  0.0122732  ])
136447  , -2132.66    , array([ 1.58336    ,  0.143589   ,  2.87383e-30,  0.0200539  ,  0.0494045  ])
136448  , -2132.66    , array([ 1.58336    ,  0.143589   ,  2.87383e-30,  0.0200539  ,  0.0494045  ])
136449  , -2132.47    , array([ 1.58495    ,  0.143589   ,  2.87383e-30,  0.0200539  ,  0.0494045  ])
136450  , -2134.32    , array([ 1.58336    ,  0.143732   ,  2.87383e-30,  0.0200539  ,  0.0494045  ])
136451  , -2132.66    , array([ 1.58336    ,  0.143589   ,  2.8767e-30 ,  0.0200539  ,  0.0494045  ])
136452  , -2132.66    , array([ 1.58336    ,  0.143589   ,  2.87383e-30,  0.020074   ,  0.0494045  ])
136453  , -2132.67    , array([ 1.58336    ,  0.143589   ,  2.87383e-30,  0.0200539  ,  0.049454   ])
136454  , -1729.63    , array([ 0.883322   ,  0.0675367  ,  2.87383e-30,  0.0454699  ,  0.0240747  ])
136455  , -1729.63    , array([ 0.883322   ,  0.0675367  ,  2.87383e-30,  0.0454699  ,  0.0240747  ])
136456  , -1729.14    , array([ 0.884206   ,  0.0675367  ,  2.87383e-30,  0.0454699  ,  0.0240747  ])
136457  , -1729.65    , array([ 0.883322   ,  0.0676043  ,  2.87383e-30,  0.0454699  ,  0.0240747  ])
136458  , -1729.63    , array([ 0.883322   ,  0.0675367  ,  2.8767e-30 ,  0.0454699  ,  0.0240747  ])
136459  , -1729.63    , array([ 0.883322   ,  0.0675367  ,  2.87383e-30,  0.0455153  ,  0.0240747  ])
136460  , -1729.91    , array([ 0.883322   ,  0.0675367  ,  2.87383e-30,  0.0454699  ,  0.0240988  ])
136461  , -1648.27    , array([ 1.38464    ,  0.0736003  ,  2.87383e-30,  0.0171292  ,  0.0255494  ])
136462  , -1648.27    , array([ 1.38464    ,  0.0736003  ,  2.87383e-30,  0.0171292  ,  0.0255494  ])
136463  , -1648.25    , array([ 1.38602    ,  0.0736003  ,  2.87383e-30,  0.0171292  ,  0.0255494  ])
136464  , -1649.24    , array([ 1.38464    ,  0.0736739  ,  2.87383e-30,  0.0171292  ,  0.0255494  ])
136465  , -1648.27    , array([ 1.38464    ,  0.0736003  ,  2.8767e-30 ,  0.0171292  ,  0.0255494  ])
136466  , -1648.27    , array([ 1.38464    ,  0.0736003  ,  2.87383e-30,  0.0171463  ,  0.0255494  ])
136467  , -1647.41    , array([ 1.38464    ,  0.0736003  ,  2.87383e-30,  0.0171292  ,  0.025575   ])
136468  , -1644.83    , array([ 1.27213    ,  0.0618493  ,  2.87383e-30,  0.0404313  ,  0.0217833  ])
136469  , -1644.83    , array([ 1.27213    ,  0.0618493  ,  2.87383e-30,  0.0404313  ,  0.0217833  ])
136470  , -1644.79    , array([ 1.2734     ,  0.0618493  ,  2.87383e-30,  0.0404313  ,  0.0217833  ])
136471  , -1645.27    , array([ 1.27213    ,  0.0619112  ,  2.87383e-30,  0.0404313  ,  0.0217833  ])
136472  , -1644.83    , array([ 1.27213    ,  0.0618493  ,  2.8767e-30 ,  0.0404313  ,  0.0217833  ])
136473  , -1644.83    , array([ 1.27213    ,  0.0618493  ,  2.87383e-30,  0.0404718  ,  0.0217833  ])
136474  , -1644.31    , array([ 1.27213    ,  0.0618493  ,  2.87383e-30,  0.0404313  ,  0.0218051  ])
136475  , -1637.85    , array([ 1.30475    ,  0.0638784  ,  2.87383e-30,  0.047445   ,  0.0226368  ])
136476  , -1637.85    , array([ 1.30475    ,  0.0638784  ,  2.87383e-30,  0.047445   ,  0.0226368  ])
136477  , -1637.82    , array([ 1.30606    ,  0.0638784  ,  2.87383e-30,  0.047445   ,  0.0226368  ])
136478  , -1638.14    , array([ 1.30475    ,  0.0639423  ,  2.87383e-30,  0.047445   ,  0.0226368  ])
136479  , -1637.85    , array([ 1.30475    ,  0.0638784  ,  2.8767e-30 ,  0.047445   ,  0.0226368  ])
136480  , -1637.85    , array([ 1.30475    ,  0.0638784  ,  2.87383e-30,  0.0474925  ,  0.0226368  ])
136481  , -1637.51    , array([ 1.30475    ,  0.0638784  ,  2.87383e-30,  0.047445   ,  0.0226594  ])
136482  , -1617.47    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442311   ,  0.024542   ])
136483  , -1617.47    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442311   ,  0.024542   ])
136484  , -1617.46    , array([ 1.40067    ,  0.0681634  ,  2.87383e-30,  0.442311   ,  0.024542   ])
136485  , -1617.82    , array([ 1.39927    ,  0.0682316  ,  2.87383e-30,  0.442311   ,  0.024542   ])
136486  , -1617.47    , array([ 1.39927    ,  0.0681634  ,  2.8767e-30 ,  0.442311   ,  0.024542   ])
136487  , -1617.46    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442754   ,  0.024542   ])
136488  , -1617.13    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442311   ,  0.0245665  ])
136496  , -1617.47    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442312   ,  0.024542   ])
136497  , -1617.47    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442312   ,  0.024542   ])
136498  , -1617.46    , array([ 1.40067    ,  0.0681634  ,  2.87383e-30,  0.442312   ,  0.024542   ])
136499  , -1617.82    , array([ 1.39927    ,  0.0682316  ,  2.87383e-30,  0.442312   ,  0.024542   ])
136500  , -1617.47    , array([ 1.39927    ,  0.0681634  ,  2.8767e-30 ,  0.442312   ,  0.024542   ])
136501  , -1617.46    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442754   ,  0.024542   ])
136502  , -1617.13    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442312   ,  0.0245665  ])
136503  , -1617.47    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442313   ,  0.024542   ])
136504  , -1617.47    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442313   ,  0.024542   ])
136505  , -1617.46    , array([ 1.40067    ,  0.0681634  ,  2.87383e-30,  0.442313   ,  0.024542   ])
136506  , -1617.82    , array([ 1.39927    ,  0.0682316  ,  2.87383e-30,  0.442313   ,  0.024542   ])
136507  , -1617.47    , array([ 1.39927    ,  0.0681634  ,  2.8767e-30 ,  0.442313   ,  0.024542   ])
136508  , -1617.46    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442755   ,  0.024542   ])
136509  , -1617.13    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442313   ,  0.0245666  ])
136517  , -1617.47    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442313   ,  0.024542   ])
136518  , -1617.47    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442313   ,  0.024542   ])
136519  , -1617.46    , array([ 1.40067    ,  0.0681634  ,  2.87383e-30,  0.442313   ,  0.024542   ])
136520  , -1617.82    , array([ 1.39927    ,  0.0682316  ,  2.87383e-30,  0.442313   ,  0.024542   ])
136521  , -1617.47    , array([ 1.39927    ,  0.0681634  ,  2.8767e-30 ,  0.442313   ,  0.024542   ])
136522  , -1617.46    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442755   ,  0.024542   ])
136523  , -1617.13    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442313   ,  0.0245666  ])
136524  , -1617.47    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442313   ,  0.024542   ])
136525  , -1617.47    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442313   ,  0.024542   ])
136526  , -1617.46    , array([ 1.40067    ,  0.0681634  ,  2.87383e-30,  0.442313   ,  0.024542   ])
136527  , -1617.82    , array([ 1.39927    ,  0.0682316  ,  2.87383e-30,  0.442313   ,  0.024542   ])
136528  , -1617.47    , array([ 1.39927    ,  0.0681634  ,  2.8767e-30 ,  0.442313   ,  0.024542   ])
136529  , -1617.46    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442755   ,  0.024542   ])
136530  , -1617.13    , array([ 1.39927    ,  0.0681634  ,  2.87383e-30,  0.442313   ,  0.0245666  ])
136531  , -1844.15    , array([ 1.50064    ,  0.0727359  ,  2.87383e-30,  4.1235     ,  0.0266076  ])
136532  , -1844.15    , array([ 1.50064    ,  0.0727359  ,  2.87383e-30,  4.1235     ,  0.0266076  ])
136533  , -1844.2     , array([ 1.50214    ,  0.0727359  ,  2.87383e-30,  4.1235     ,  0.0266076  ])
136534  , -1848.09    , array([ 1.50064    ,  0.0728087  ,  2.87383e-30,  4.1235     ,  0.0266076  ])
136535  , -1844.15    , array([ 1.50064    ,  0.0727359  ,  2.8767e-30 ,  4.1235     ,  0.0266076  ])
136536  , -1844.74    , array([ 1.50064    ,  0.0727359  ,  2.87383e-30,  4.12763    ,  0.0266076  ])
136537  , -1840.93    , array([ 1.50064    ,  0.0727359  ,  2.87383e-30,  4.1235     ,  0.0266342  ])
136538  , -1610.07    , array([ 1.42604    ,  0.0693729  ,  2.87383e-30,  0.809758   ,  0.0250851  ])
136539  , -1610.07    , array([ 1.42604    ,  0.0693729  ,  2.87383e-30,  0.809758   ,  0.0250851  ])
136540  , -1610.07    , array([ 1.42746    ,  0.0693729  ,  2.87383e-30,  0.809758   ,  0.0250851  ])
136541  , -1610.76    , array([ 1.42604    ,  0.0694423  ,  2.87383e-30,  0.809758   ,  0.0250851  ])
136542  , -1610.07    , array([ 1.42604    ,  0.0693729  ,  2.8767e-30 ,  0.809758   ,  0.0250851  ])
136543  , -1610.07    , array([ 1.42604    ,  0.0693729  ,  2.87383e-30,  0.810568   ,  0.0250851  ])
136544  , -1609.43    , array([ 1.42604    ,  0.0693729  ,  2.87383e-30,  0.809758   ,  0.0251102  ])
136545  , -1609.02    , array([ 1.43493    ,  0.0697746  ,  2.87383e-30,  0.987617   ,  0.0252661  ])
136546  , -1609.02    , array([ 1.43493    ,  0.0697746  ,  2.87383e-30,  0.987617   ,  0.0252661  ])
136547  , -1609.02    , array([ 1.43637    ,  0.0697746  ,  2.87383e-30,  0.987617   ,  0.0252661  ])
136548  , -1609.88    , array([ 1.43493    ,  0.0698444  ,  2.87383e-30,  0.987617   ,  0.0252661  ])
136549  , -1609.02    , array([ 1.43493    ,  0.0697746  ,  2.8767e-30 ,  0.987617   ,  0.0252661  ])
136550  , -1609.03    , array([ 1.43493    ,  0.0697746  ,  2.87383e-30,  0.988605   ,  0.0252661  ])
136551  , -1608.23    , array([ 1.43493    ,  0.0697746  ,  2.87383e-30,  0.987617   ,  0.0252914  ])
136559  , -1609.02    , array([ 1.43493    ,  0.0697746  ,  2.87383e-30,  0.987617   ,  0.0252661  ])
