85357   , -79089.4    , array([ 4.4643     ,  0.205227   ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85358   , -79089.4    , array([ 4.4643     ,  0.205227   ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85359   , -79089.4    , array([ 5.4643     ,  0.205227   ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85360   , -79089.4    , array([ 7.08234    ,  0.205227   ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85361   , -79089.4    , array([ 5.4643     ,  0.205227   ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85362   , -79089.4    , array([ 6.08234    ,  0.205227   ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85363   , -79089.4    , array([ 6.4643     ,  0.205227   ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85364   , -79089.4    , array([ 6.70037    ,  0.205227   ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85365   , -79089.4    , array([ 6.84627    ,  0.205227   ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85366   , -79089.4    , array([ 6.93644    ,  0.205227   ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85367   , -79089.4    , array([ 6.99217    ,  0.205227   ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85368   , -79089.4    , array([ 7.02661    ,  0.205227   ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85369   , -79089.4    , array([ 7.05223    ,  0.205227   ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85370   , -79089.4    , array([ 7.05223    ,  0.205227   ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85371   , -79089.4    , array([ 7.05223    ,  1.20523    ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85372   , -79089.4    , array([ 7.05223    ,  2.82326    ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85373   , -79089.4    , array([ 7.05223    ,  1.20523    ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85374   , -79089.4    , array([ 7.05223    ,  1.82326    ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
85375   , -79089.4    , array([ 7.05223    ,  2.20523    ,  2.96814e-32,  4.121e-44  ,  7.3802e-56 ])
