138848  , -79089.2    , array([ 0.401563   ,  4.27865    ,  1.81004e-05,  0.0110514  ,  9.61524e-08])
138849  , -79089.2    , array([ 0.401965   ,  4.27865    ,  1.81004e-05,  0.0110514  ,  9.61524e-08])
138850  , -79089.2    , array([ 0.401563   ,  4.28293    ,  1.81004e-05,  0.0110514  ,  9.61524e-08])
138851  , -79089.2    , array([ 0.401563   ,  4.27865    ,  1.81185e-05,  0.0110514  ,  9.61524e-08])
138852  , -79089.2    , array([ 0.401563   ,  4.27865    ,  1.81004e-05,  0.0110625  ,  9.61524e-08])
138853  , -79089.2    , array([ 0.401563   ,  4.27865    ,  1.81004e-05,  0.0110514  ,  9.62486e-08])
138854  , -79089.2    , array([ 0.401563   ,  4.27865    ,  1.81004e-05,  0.0110514  ,  9.61524e-08])
138855  , -79089.1    , array([ 0.331702   ,  4.16721    ,  1.81004e-05,  0.0110514  ,  1.19733e-07])
138856  , -79089.1    , array([ 0.331702   ,  4.16721    ,  1.81004e-05,  0.0110514  ,  1.19733e-07])
138857  , -79089.1    , array([ 0.332033   ,  4.16721    ,  1.81004e-05,  0.0110514  ,  1.19733e-07])
138858  , -79089.1    , array([ 0.331702   ,  4.17137    ,  1.81004e-05,  0.0110514  ,  1.19733e-07])
138859  , -79089.1    , array([ 0.331702   ,  4.16721    ,  1.81185e-05,  0.0110514  ,  1.19733e-07])
138860  , -79089.1    , array([ 0.331702   ,  4.16721    ,  1.81004e-05,  0.0110625  ,  1.19733e-07])
138861  , -79089.1    , array([ 0.331702   ,  4.16721    ,  1.81004e-05,  0.0110514  ,  1.19853e-07])
138862  , -79087.9    , array([ 0.154427   ,  3.74972    ,  1.81004e-05,  0.0110513  ,  2.87896e-07])
138863  , -79087.9    , array([ 0.154427   ,  3.74972    ,  1.81004e-05,  0.0110513  ,  2.87896e-07])
138864  , -79087.9    , array([ 0.154581   ,  3.74972    ,  1.81004e-05,  0.0110513  ,  2.87896e-07])
138865  , -79087.9    , array([ 0.154427   ,  3.75347    ,  1.81004e-05,  0.0110513  ,  2.87896e-07])
138866  , -79087.9    , array([ 0.154427   ,  3.74972    ,  1.81185e-05,  0.0110513  ,  2.87896e-07])
138867  , -79087.9    , array([ 0.154427   ,  3.74972    ,  1.81004e-05,  0.0110624  ,  2.87896e-07])
138868  , -79087.9    , array([ 0.154427   ,  3.74972    ,  1.81004e-05,  0.0110513  ,  2.88184e-07])
138869  , -78046.3    , array([ 0.00725476 ,  2.45818    ,  1.81004e-05,  0.0110511  ,  9.62314e-06])
138870  , -78046.3    , array([ 0.00725476 ,  2.45818    ,  1.81004e-05,  0.0110511  ,  9.62314e-06])
138871  , -78047.3    , array([ 0.00726202 ,  2.45818    ,  1.81004e-05,  0.0110511  ,  9.62314e-06])
138872  , -78046.3    , array([ 0.00725476 ,  2.46064    ,  1.81004e-05,  0.0110511  ,  9.62314e-06])
138873  , -78046.3    , array([ 0.00725476 ,  2.45818    ,  1.81185e-05,  0.0110511  ,  9.62314e-06])
138874  , -78046.3    , array([ 0.00725476 ,  2.45818    ,  1.81004e-05,  0.0110622  ,  9.62314e-06])
138875  , -78045.3    , array([ 0.00725476 ,  2.45818    ,  1.81004e-05,  0.0110511  ,  9.63277e-06])
138883  , -78045.1    , array([ 0.0072508  ,  2.45799    ,  1.81004e-05,  0.0110511  ,  9.62918e-06])
138884  , -78045.1    , array([ 0.0072508  ,  2.45799    ,  1.81004e-05,  0.0110511  ,  9.62918e-06])
