298366  , -79089.1    , array([ 0.111433   ,  0.0272915  ,  1.41893e-06,  3.288e-15  ,  6.96613e-09])
298367  , -79089.1    , array([ 0.111544   ,  0.0272915  ,  1.41893e-06,  3.288e-15  ,  6.96613e-09])
298368  , -79089.1    , array([ 0.111433   ,  0.0273188  ,  1.41893e-06,  3.288e-15  ,  6.96613e-09])
298369  , -79089.1    , array([ 0.111433   ,  0.0272915  ,  1.42035e-06,  3.288e-15  ,  6.96613e-09])
298370  , -79089.1    , array([ 0.111433   ,  0.0272915  ,  1.41893e-06,  3.29129e-15,  6.96613e-09])
298371  , -79089.1    , array([ 0.111433   ,  0.0272915  ,  1.41893e-06,  3.288e-15  ,  6.9731e-09 ])
298372  , -79089.1    , array([ 0.111433   ,  0.0272915  ,  1.41893e-06,  3.288e-15  ,  6.96613e-09])
298373  , -79088.8    , array([ 0.106009   ,  0.020223   ,  1.41893e-06,  3.288e-15  ,  9.88663e-09])
298374  , -79088.8    , array([ 0.106009   ,  0.020223   ,  1.41893e-06,  3.288e-15  ,  9.88663e-09])
298375  , -79088.8    , array([ 0.106115   ,  0.020223   ,  1.41893e-06,  3.288e-15  ,  9.88663e-09])
298376  , -79088.8    , array([ 0.106009   ,  0.0202432  ,  1.41893e-06,  3.288e-15  ,  9.88663e-09])
298377  , -79088.8    , array([ 0.106009   ,  0.020223   ,  1.42035e-06,  3.288e-15  ,  9.88663e-09])
298378  , -79088.8    , array([ 0.106009   ,  0.020223   ,  1.41893e-06,  3.29129e-15,  9.88663e-09])
298379  , -79088.8    , array([ 0.106009   ,  0.020223   ,  1.41893e-06,  3.288e-15  ,  9.89652e-09])
298380  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.41893e-06,  3.288e-15  ,  4.0112e-08 ])
298381  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.41893e-06,  3.288e-15  ,  4.0112e-08 ])
298382  , -79081.3    , array([ 0.0869141  ,  0.00609695 ,  1.41893e-06,  3.288e-15  ,  4.0112e-08 ])
298383  , -79081.4    , array([ 0.0868272  ,  0.00610305 ,  1.41893e-06,  3.288e-15  ,  4.0112e-08 ])
298384  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.42035e-06,  3.288e-15  ,  4.0112e-08 ])
298385  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.41893e-06,  3.29129e-15,  4.0112e-08 ])
298386  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.41893e-06,  3.288e-15  ,  4.01521e-08])
298394  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.41893e-06,  3.288e-15  ,  4.0112e-08 ])
298395  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.41893e-06,  3.288e-15  ,  4.0112e-08 ])
298396  , -79081.3    , array([ 0.0869141  ,  0.00609695 ,  1.41893e-06,  3.288e-15  ,  4.0112e-08 ])
298397  , -79081.4    , array([ 0.0868272  ,  0.00610305 ,  1.41893e-06,  3.288e-15  ,  4.0112e-08 ])
298398  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.42035e-06,  3.288e-15  ,  4.0112e-08 ])
298399  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.41893e-06,  3.29129e-15,  4.0112e-08 ])
298400  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.41893e-06,  3.288e-15  ,  4.01521e-08])
298401  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.41893e-06,  3.288e-15  ,  4.0112e-08 ])
298402  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.41893e-06,  3.288e-15  ,  4.0112e-08 ])
298403  , -79081.3    , array([ 0.0869141  ,  0.00609695 ,  1.41893e-06,  3.288e-15  ,  4.0112e-08 ])
298404  , -79081.4    , array([ 0.0868272  ,  0.00610305 ,  1.41893e-06,  3.288e-15  ,  4.0112e-08 ])
298405  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.42035e-06,  3.288e-15  ,  4.0112e-08 ])
298406  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.41893e-06,  3.29129e-15,  4.0112e-08 ])
298407  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.41893e-06,  3.288e-15  ,  4.01522e-08])
298415  , -79081.3    , array([ 0.0868272  ,  0.00609695 ,  1.41893e-06,  3.288e-15  ,  4.0112e-08 ])
