256620  , -42689.7    , array([ 0.902308   ,  0.00655453 ,  6.68066e-51,  8.56295e-46,  0.0103373  ])
256621  , -42689.8    , array([ 0.903211   ,  0.00655453 ,  6.68066e-51,  8.56295e-46,  0.0103373  ])
256622  , -42629.8    , array([ 0.902308   ,  0.00656109 ,  6.68066e-51,  8.56295e-46,  0.0103373  ])
256623  , -42689.7    , array([ 0.902308   ,  0.00655453 ,  6.68734e-51,  8.56295e-46,  0.0103373  ])
256624  , -42689.7    , array([ 0.902308   ,  0.00655453 ,  6.68066e-51,  8.57152e-46,  0.0103373  ])
256625  , -42747.3    , array([ 0.902308   ,  0.00655453 ,  6.68066e-51,  8.56295e-46,  0.0103476  ])
256626  , -42689.7    , array([ 0.902308   ,  0.00655453 ,  6.68066e-51,  8.56295e-46,  0.0103373  ])
256627  , -2314.53    , array([ 0.900544   ,  0.0135672  ,  6.68066e-51,  8.56295e-46,  0.00513025 ])
256628  , -2314.53    , array([ 0.900544   ,  0.0135672  ,  6.68066e-51,  8.56295e-46,  0.00513025 ])
256629  , -2314.59    , array([ 0.901445   ,  0.0135672  ,  6.68066e-51,  8.56295e-46,  0.00513025 ])
256630  , -2311.87    , array([ 0.900544   ,  0.0135808  ,  6.68066e-51,  8.56295e-46,  0.00513025 ])
256631  , -2314.53    , array([ 0.900544   ,  0.0135672  ,  6.68734e-51,  8.56295e-46,  0.00513025 ])
256632  , -2314.53    , array([ 0.900544   ,  0.0135672  ,  6.68066e-51,  8.57152e-46,  0.00513025 ])
256633  , -2316.8     , array([ 0.900544   ,  0.0135672  ,  6.68066e-51,  8.56295e-46,  0.00513538 ])
256641  , -2309.62    , array([ 0.896889   ,  0.0137492  ,  6.68066e-51,  8.56295e-46,  0.00520137 ])
256642  , -2309.62    , array([ 0.896889   ,  0.0137492  ,  6.68066e-51,  8.56295e-46,  0.00520137 ])
256643  , -2309.67    , array([ 0.897786   ,  0.0137492  ,  6.68066e-51,  8.56295e-46,  0.00520137 ])
