15862   , -2336.75    , array([ 0.0394943  ,  0.0696204  ,  1.09291e-07,  3.79349e-65])
15863   , -2336.75    , array([ 0.0395338  ,  0.0696204  ,  1.09291e-07,  3.79349e-65])
15864   , -2336.75    , array([ 0.0394943  ,  0.06969    ,  1.09291e-07,  3.79349e-65])
15865   , -2336.75    , array([ 0.0394943  ,  0.0696204  ,  1.09401e-07,  3.79349e-65])
15866   , -2336.75    , array([ 0.0394943  ,  0.0696204  ,  1.09291e-07,  3.79728e-65])
15867   , -2336.75    , array([ 0.0394943  ,  0.0696204  ,  1.09291e-07,  3.79349e-65])
15868   , -2336.75    , array([ 0.0374504  ,  0.0696204  ,  1.1502e-07 ,  3.79349e-65])
15869   , -2336.75    , array([ 0.0374504  ,  0.0696204  ,  1.1502e-07 ,  3.79349e-65])
15870   , -2336.75    , array([ 0.0374879  ,  0.0696204  ,  1.1502e-07 ,  3.79349e-65])
15871   , -2336.75    , array([ 0.0374504  ,  0.06969    ,  1.1502e-07 ,  3.79349e-65])
15872   , -2336.75    , array([ 0.0374504  ,  0.0696204  ,  1.15135e-07,  3.79349e-65])
15873   , -2336.75    , array([ 0.0374504  ,  0.0696204  ,  1.1502e-07 ,  3.79728e-65])
15874   , -2336.72    , array([ 0.0302794  ,  0.0696204  ,  1.411e-07  ,  3.79349e-65])
15875   , -2336.72    , array([ 0.0302794  ,  0.0696204  ,  1.411e-07  ,  3.79349e-65])
15876   , -2336.72    , array([ 0.0303097  ,  0.0696204  ,  1.411e-07  ,  3.79349e-65])
15877   , -2336.72    , array([ 0.0302794  ,  0.06969    ,  1.411e-07  ,  3.79349e-65])
15878   , -2336.72    , array([ 0.0302794  ,  0.0696204  ,  1.41241e-07,  3.79349e-65])
15879   , -2336.72    , array([ 0.0302794  ,  0.0696204  ,  1.411e-07  ,  3.79728e-65])
15880   , -2336.34    , array([ 0.0129394  ,  0.0696204  ,  3.19546e-07,  3.79349e-65])
15881   , -2336.34    , array([ 0.0129394  ,  0.0696204  ,  3.19546e-07,  3.79349e-65])
15882   , -2336.34    , array([ 0.0129523  ,  0.0696204  ,  3.19546e-07,  3.79349e-65])
15883   , -2336.34    , array([ 0.0129394  ,  0.06969    ,  3.19546e-07,  3.79349e-65])
15884   , -2336.34    , array([ 0.0129394  ,  0.0696204  ,  3.19865e-07,  3.79349e-65])
15885   , -2336.34    , array([ 0.0129394  ,  0.0696204  ,  3.19546e-07,  3.79728e-65])
15892   , -2336.34    , array([ 0.0129394  ,  0.0696204  ,  3.19546e-07,  3.79349e-65])
