237499  , -79089.4    , array([ 0.465293   ,  8.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237500  , -79089.4    , array([ 0.465293   ,  8.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237501  , -79089.4    , array([ 1.46529    ,  8.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237502  , -79089.4    , array([ 3.08333    ,  8.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237503  , -79089.4    , array([ 1.46529    ,  8.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237504  , -79089.4    , array([ 2.08333    ,  8.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237505  , -79089.4    , array([ 2.46529    ,  8.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237506  , -79089.4    , array([ 2.70136    ,  8.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237507  , -79089.4    , array([ 2.84726    ,  8.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237508  , -79089.4    , array([ 2.93743    ,  8.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237509  , -79089.4    , array([ 2.99316    ,  8.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237510  , -79089.4    , array([ 3.0276     ,  8.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237511  , -79089.4    , array([ 3.05322    ,  8.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237512  , -79089.4    , array([ 3.05322    ,  8.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237513  , -79089.4    , array([ 3.05322    ,  9.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237514  , -79089.4    , array([ 3.05322    ,  11.1831    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237515  , -79089.4    , array([ 3.05322    ,  9.56504    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237516  , -79089.4    , array([ 3.05322    ,  10.1831    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237517  , -79089.4    , array([ 3.05322    ,  10.565     ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237518  , -79089.4    , array([ 3.05322    ,  10.8011    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237519  , -79089.4    , array([ 3.05322    ,  10.947     ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237520  , -79089.4    , array([ 3.05322    ,  11.0372    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237521  , -79089.4    , array([ 3.05322    ,  11.0929    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237522  , -79089.4    , array([ 3.05322    ,  11.1273    ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237523  , -79089.4    , array([ 3.05322    ,  11.153     ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237524  , -79089.4    , array([ 3.05322    ,  11.153     ,  6.579e-22  ,  0.96449    ,  2.65397e-50])
237525  , -79089.4    , array([ 3.05322    ,  11.153     ,  1          ,  0.96449    ,  2.65397e-50])
237526  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.61803    ,  0.96449    ,  2.65397e-50])
237527  , -79089.4    , array([ 3.05322    ,  11.153     ,  1          ,  0.96449    ,  2.65397e-50])
237528  , -79089.4    , array([ 3.05322    ,  11.153     ,  1.61803    ,  0.96449    ,  2.65397e-50])
237529  , -79089.4    , array([ 3.05322    ,  11.153     ,  2          ,  0.96449    ,  2.65397e-50])
237530  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.23607    ,  0.96449    ,  2.65397e-50])
237531  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.38197    ,  0.96449    ,  2.65397e-50])
237532  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.47214    ,  0.96449    ,  2.65397e-50])
237533  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.52786    ,  0.96449    ,  2.65397e-50])
237534  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.56231    ,  0.96449    ,  2.65397e-50])
237535  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  0.96449    ,  2.65397e-50])
237536  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  0.96449    ,  2.65397e-50])
237537  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  1.96449    ,  2.65397e-50])
237538  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.58252    ,  2.65397e-50])
237539  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  1.96449    ,  2.65397e-50])
237540  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  2.58252    ,  2.65397e-50])
237541  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  2.96449    ,  2.65397e-50])
237542  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.20056    ,  2.65397e-50])
237543  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.34646    ,  2.65397e-50])
237544  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.43663    ,  2.65397e-50])
237545  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.49235    ,  2.65397e-50])
237546  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.5268     ,  2.65397e-50])
237547  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  2.65397e-50])
237548  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  2.65397e-50])
237549  , -81336.1    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  1          ])
237551  , -79089.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  2.65397e-50])
237553  , -74026.8    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  0.381966   ])
237554  , -68630.5    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  0.191024   ])
237555  , -69531.4    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  0.221476   ])
237556  , -67106.9    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  0.118059   ])
237557  , -71382.8    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  0.0304903  ])
237558  , -67297.6    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  0.0846109  ])
237559  , -67076.9    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  0.112747   ])
237560  , -67066.5    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  0.108406   ])
237561  , -67066      , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  0.10699    ])
237562  , -67066.7    , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  0.10592    ])
237563  , -83502      , array([ 5.64115    ,  13.7409    ,  5.17586    ,  6.14035    ,  0.213979   ])
237564  , -67066      , array([ 3.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  0.10699    ])
237565  , -69907.7    , array([ 4.05322    ,  11.153     ,  2.58793    ,  3.55242    ,  0.10699    ])
237566  , -58383.1    , array([ 1.43519    ,  11.153     ,  2.58793    ,  3.55242    ,  0.10699    ])
237568  , -58383.1    , array([ 1.43519    ,  11.153     ,  2.58793    ,  3.55242    ,  0.10699    ])
237569  , -52362.1    , array([ 0.435188   ,  11.153     ,  2.58793    ,  3.55242    ,  0.10699    ])
237571  , -54016.9    , array([ 0.935158   ,  11.153     ,  2.58793    ,  3.55242    ,  0.10699    ])
237572  , -53401      , array([ 0.379939   ,  11.153     ,  2.58793    ,  3.55242    ,  0.10699    ])
237573  , -51840.3    , array([ 0.643622   ,  11.153     ,  2.58793    ,  3.55242    ,  0.10699    ])
237574  , -52511      , array([ 0.754979   ,  11.153     ,  2.58793    ,  3.55242    ,  0.10699    ])
237575  , -51663.8    , array([ 0.586348   ,  11.153     ,  2.58793    ,  3.55242    ,  0.10699    ])
237576  , -51641.4    , array([ 0.561679   ,  11.153     ,  2.58793    ,  3.55242    ,  0.10699    ])
237577  , -51660.4    , array([ 0.536764   ,  11.153     ,  2.58793    ,  3.55242    ,  0.10699    ])
237578  , -51641.4    , array([ 0.561679   ,  11.153     ,  2.58793    ,  3.55242    ,  0.10699    ])
237579  , -51884.4    , array([ 0.561679   ,  12.153     ,  2.58793    ,  3.55242    ,  0.10699    ])
237580  , -51145.5    , array([ 0.561679   ,  9.53493    ,  2.58793    ,  3.55242    ,  0.10699    ])
237581  , -49883.2    , array([ 0.561679   ,  6.9169     ,  2.58793    ,  3.55242    ,  0.10699    ])
237582  , -43387.9    , array([ 0.561679   ,  2.68083    ,  2.58793    ,  3.55242    ,  0.10699    ])
237584  , -43387.9    , array([ 0.561679   ,  2.68083    ,  2.58793    ,  3.55242    ,  0.10699    ])
237585  , -12231.7    , array([ 0.561679   ,  0.0627984  ,  2.58793    ,  3.55242    ,  0.10699    ])
237587  , -35290.2    , array([ 0.561679   ,  1.37141    ,  2.58793    ,  3.55242    ,  0.10699    ])
237589  , -20184.1    , array([ 0.561679   ,  0.562643   ,  2.58793    ,  3.55242    ,  0.10699    ])
237591  , -7486.83    , array([ 0.561679   ,  0.253722   ,  2.58793    ,  3.55242    ,  0.10699    ])
237592  , -12533.9    , array([ 0.561679   ,  0.362714   ,  2.58793    ,  3.55242    ,  0.10699    ])
237593  , -7486.83    , array([ 0.561679   ,  0.253722   ,  2.58793    ,  3.55242    ,  0.10699    ])
237594  , -7151.78    , array([ 0.561679   ,  0.253722   ,  3.58793    ,  3.55242    ,  0.10699    ])
237595  , -7115.59    , array([ 0.561679   ,  0.253722   ,  5.20596    ,  3.55242    ,  0.10699    ])
237596  , -7066.63    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  3.55242    ,  0.10699    ])
237597  , -7066.63    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  3.55242    ,  0.10699    ])
237598  , -7078.07    , array([ 0.561679   ,  0.253722   ,  4.14581    ,  3.55242    ,  0.10699    ])
237599  , -7074.33    , array([ 0.561679   ,  0.253722   ,  4.76384    ,  3.55242    ,  0.10699    ])
237600  , -7066.63    , array([ 0.561679   ,  0.253722   ,  4.47157    ,  3.55242    ,  0.10699    ])
237601  , -7066.7     , array([ 0.561679   ,  0.253722   ,  4.50962    ,  3.55242    ,  0.10699    ])
237602  , -7066.63    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  3.55242    ,  0.10699    ])
237603  , -8421.87    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  4.55242    ,  0.10699    ])
237604  , -5138.62    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  1.93439    ,  0.10699    ])
237606  , -5138.62    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  1.93439    ,  0.10699    ])
237608  , -4122.15    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.661894   ,  0.10699    ])
237609  , -4547.06    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  1.29811    ,  0.10699    ])
237611  , -4004.97    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.361499   ,  0.10699    ])
237612  , -3968.36    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.175845   ,  0.10699    ])
237613  , -3963.17    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.020343   ,  0.10699    ])
237614  , -3962.06    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.10699    ])
237615  , -3962.62    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0982122  ,  0.10699    ])
237616  , -3962.06    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.10699    ])
237617  , -17612.5    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  1.10699    ])
237619  , -3962.06    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.10699    ])
237621  , -12987.4    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.488956   ])
237622  , -8519.91    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.2979     ])
237624  , -29117      , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.0168197  ])
237625  , -5106.69    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.179911   ])
237626  , -16397.8    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.0302104  ])
237627  , -4868.56    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.0776626  ])
237628  , -4009.55    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.126232   ])
237629  , -3942.55    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.114815   ])
237630  , -3941.66    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113771   ])
237631  , -3941.59    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113433   ])
237632  , -3941.59    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237633  , -3941.59    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113305   ])
237635  , -3941.59    , array([ 0.561679   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237636  , -2520.07    , array([ 1.56168    ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237637  , -3849.33    , array([ 3.17971    ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237638  , -2520.07    , array([ 1.56168    ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237639  , -3087.66    , array([ 2.17971    ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237640  , -2261.22    , array([ 1.17971    ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237641  , -2311.09    , array([ 0.943645   ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237642  , -2250.42    , array([ 1.13512    ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237643  , -2247.32    , array([ 1.10629    ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237644  , -2247.07    , array([ 1.09134    ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237645  , -2247.04    , array([ 1.09663    ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237646  , -2247.04    , array([ 1.09663    ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237647  , -26656.9    , array([ 1.09663    ,  1.25372    ,  4.4906     ,  0.0633212  ,  0.113369   ])
237649  , -2247.04    , array([ 1.09663    ,  0.253722   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237651  , -13779.4    , array([ 1.09663    ,  0.635688   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237652  , -7710.88    , array([ 1.09663    ,  0.444612   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237653  , -148408     , array([ 1.09663    ,  0.017654   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237654  , -3699.4     , array([ 1.09663    ,  0.163552   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237655  , -2324.09    , array([ 1.09663    ,  0.259241   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237656  , -2072.79    , array([ 1.09663    ,  0.234267   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237657  , -2165.39    , array([ 1.09663    ,  0.207256   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237658  , -2054.01    , array([ 1.09663    ,  0.227193   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237659  , -2053.6     , array([ 1.09663    ,  0.22638    ,  4.4906     ,  0.0633212  ,  0.113369   ])
237660  , -2053.55    , array([ 1.09663    ,  0.225885   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237661  , -2053.57    , array([ 1.09663    ,  0.225606   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237662  , -2053.55    , array([ 1.09663    ,  0.225885   ,  4.4906     ,  0.0633212  ,  0.113369   ])
237663  , -2028.11    , array([ 1.09663    ,  0.225885   ,  5.4906     ,  0.0633212  ,  0.113369   ])
237664  , -2424.55    , array([ 1.09663    ,  0.225885   ,  7.10863    ,  0.0633212  ,  0.113369   ])
