106862  , -77362      , array([ 8.64876    ,  0.119425   ,  2.63537e-14,  3.35237e-08,  0.000176287])
106863  , -77362      , array([ 8.65742    ,  0.119425   ,  2.63537e-14,  3.35237e-08,  0.000176287])
106864  , -77363.7    , array([ 8.64876    ,  0.119545   ,  2.63537e-14,  3.35237e-08,  0.000176287])
106865  , -77362      , array([ 8.64876    ,  0.119425   ,  2.638e-14  ,  3.35237e-08,  0.000176287])
106866  , -77362      , array([ 8.64876    ,  0.119425   ,  2.63537e-14,  3.35572e-08,  0.000176287])
106867  , -77360.3    , array([ 8.64876    ,  0.119425   ,  2.63537e-14,  3.35237e-08,  0.000176464])
106868  , -77362      , array([ 8.64876    ,  0.119425   ,  2.63537e-14,  3.35237e-08,  0.000176287])
106869  , -72243.8    , array([ 8.59145    ,  0.0587194  ,  2.63537e-14,  3.35237e-08,  0.000361584])
106870  , -72243.8    , array([ 8.59145    ,  0.0587194  ,  2.63537e-14,  3.35237e-08,  0.000361584])
106871  , -72243.8    , array([ 8.60005    ,  0.0587194  ,  2.63537e-14,  3.35237e-08,  0.000361584])
106872  , -72250.2    , array([ 8.59145    ,  0.0587782  ,  2.63537e-14,  3.35237e-08,  0.000361584])
106873  , -72243.8    , array([ 8.59145    ,  0.0587194  ,  2.638e-14  ,  3.35237e-08,  0.000361584])
106874  , -72243.8    , array([ 8.59145    ,  0.0587194  ,  2.63537e-14,  3.35572e-08,  0.000361584])
106875  , -72237.3    , array([ 8.59145    ,  0.0587194  ,  2.63537e-14,  3.35237e-08,  0.000361946])
106876  , -54916.5    , array([ 8.36599    ,  0.00343181 ,  2.63537e-14,  3.35237e-08,  0.00639973 ])
106877  , -54916.5    , array([ 8.36599    ,  0.00343181 ,  2.63537e-14,  3.35237e-08,  0.00639973 ])
106878  , -54916.5    , array([ 8.37436    ,  0.00343181 ,  2.63537e-14,  3.35237e-08,  0.00639973 ])
106879  , -54845.3    , array([ 8.36599    ,  0.00343525 ,  2.63537e-14,  3.35237e-08,  0.00639973 ])
106880  , -54916.5    , array([ 8.36599    ,  0.00343181 ,  2.638e-14  ,  3.35237e-08,  0.00639973 ])
106881  , -54916.5    , array([ 8.36599    ,  0.00343181 ,  2.63537e-14,  3.35572e-08,  0.00639973 ])
106882  , -54985.7    , array([ 8.36599    ,  0.00343181 ,  2.63537e-14,  3.35237e-08,  0.00640613 ])
106883  , -68435.8    , array([ 8.57232    ,  0.0462805  ,  2.63537e-14,  3.35237e-08,  0.00046007 ])
106884  , -68435.8    , array([ 8.57232    ,  0.0462805  ,  2.63537e-14,  3.35237e-08,  0.00046007 ])
106885  , -68435.8    , array([ 8.5809     ,  0.0462805  ,  2.63537e-14,  3.35237e-08,  0.00046007 ])
106886  , -68445.4    , array([ 8.57232    ,  0.0463269  ,  2.63537e-14,  3.35237e-08,  0.00046007 ])
106887  , -68435.8    , array([ 8.57232    ,  0.0462805  ,  2.638e-14  ,  3.35237e-08,  0.00046007 ])
106888  , -68435.8    , array([ 8.57232    ,  0.0462805  ,  2.63537e-14,  3.35572e-08,  0.00046007 ])
106889  , -68426.1    , array([ 8.57232    ,  0.0462805  ,  2.63537e-14,  3.35237e-08,  0.000460531])
106890  , -2517.43    , array([ 8.43389    ,  0.0081358  ,  2.63537e-14,  3.35237e-08,  0.00267189 ])
106891  , -2517.43    , array([ 8.43389    ,  0.0081358  ,  2.63537e-14,  3.35237e-08,  0.00267189 ])
106892  , -2517.44    , array([ 8.44233    ,  0.0081358  ,  2.63537e-14,  3.35237e-08,  0.00267189 ])
106893  , -2519.15    , array([ 8.43389    ,  0.00814394 ,  2.63537e-14,  3.35237e-08,  0.00267189 ])
106894  , -2517.43    , array([ 8.43389    ,  0.0081358  ,  2.638e-14  ,  3.35237e-08,  0.00267189 ])
106895  , -2517.43    , array([ 8.43389    ,  0.0081358  ,  2.63537e-14,  3.35572e-08,  0.00267189 ])
106896  , -2515.53    , array([ 8.43389    ,  0.0081358  ,  2.63537e-14,  3.35237e-08,  0.00267456 ])
106897  , -2466.07    , array([ 8.43135    ,  0.00787878 ,  2.63537e-14,  3.35237e-08,  0.0027601  ])
106898  , -2466.07    , array([ 8.43135    ,  0.00787878 ,  2.63537e-14,  3.35237e-08,  0.0027601  ])
106899  , -2466.08    , array([ 8.43979    ,  0.00787878 ,  2.63537e-14,  3.35237e-08,  0.0027601  ])
106900  , -2465.74    , array([ 8.43135    ,  0.00788667 ,  2.63537e-14,  3.35237e-08,  0.0027601  ])
106901  , -2466.07    , array([ 8.43135    ,  0.00787878 ,  2.638e-14  ,  3.35237e-08,  0.0027601  ])
106902  , -2466.07    , array([ 8.43135    ,  0.00787878 ,  2.63537e-14,  3.35572e-08,  0.0027601  ])
106903  , -2466.2     , array([ 8.43135    ,  0.00787878 ,  2.63537e-14,  3.35237e-08,  0.00276287 ])
106911  , -2465.6     , array([ 8.42945    ,  0.00789593 ,  2.63537e-14,  3.35237e-08,  0.00276664 ])
106912  , -2465.6     , array([ 8.42945    ,  0.00789593 ,  2.63537e-14,  3.35237e-08,  0.00276664 ])
106913  , -2465.6     , array([ 8.43788    ,  0.00789593 ,  2.63537e-14,  3.35237e-08,  0.00276664 ])
106914  , -2465.26    , array([ 8.42945    ,  0.00790383 ,  2.63537e-14,  3.35237e-08,  0.00276664 ])
106915  , -2465.6     , array([ 8.42945    ,  0.00789593 ,  2.638e-14  ,  3.35237e-08,  0.00276664 ])
106916  , -2465.6     , array([ 8.42945    ,  0.00789593 ,  2.63537e-14,  3.35572e-08,  0.00276664 ])
106917  , -2465.73    , array([ 8.42945    ,  0.00789593 ,  2.63537e-14,  3.35237e-08,  0.0027694  ])
106918  , -2465.12    , array([ 8.42754    ,  0.00791311 ,  2.63537e-14,  3.35237e-08,  0.00277318 ])
106919  , -2465.12    , array([ 8.42754    ,  0.00791311 ,  2.63537e-14,  3.35237e-08,  0.00277318 ])
106920  , -2465.13    , array([ 8.43597    ,  0.00791311 ,  2.63537e-14,  3.35237e-08,  0.00277318 ])
106921  , -2464.78    , array([ 8.42754    ,  0.00792103 ,  2.63537e-14,  3.35237e-08,  0.00277318 ])
106922  , -2465.12    , array([ 8.42754    ,  0.00791311 ,  2.638e-14  ,  3.35237e-08,  0.00277318 ])
106923  , -2465.12    , array([ 8.42754    ,  0.00791311 ,  2.63537e-14,  3.35572e-08,  0.00277318 ])
106924  , -2465.26    , array([ 8.42754    ,  0.00791311 ,  2.63537e-14,  3.35237e-08,  0.00277596 ])
106932  , -2465       , array([ 8.42706    ,  0.00791742 ,  2.63537e-14,  3.35237e-08,  0.00277482 ])
106933  , -2465       , array([ 8.42706    ,  0.00791742 ,  2.63537e-14,  3.35237e-08,  0.00277482 ])
106934  , -2465.01    , array([ 8.43549    ,  0.00791742 ,  2.63537e-14,  3.35237e-08,  0.00277482 ])
106935  , -2464.66    , array([ 8.42706    ,  0.00792534 ,  2.63537e-14,  3.35237e-08,  0.00277482 ])
106936  , -2465       , array([ 8.42706    ,  0.00791742 ,  2.638e-14  ,  3.35237e-08,  0.00277482 ])
106937  , -2465       , array([ 8.42706    ,  0.00791742 ,  2.63537e-14,  3.35572e-08,  0.00277482 ])
106938  , -2465.15    , array([ 8.42706    ,  0.00791742 ,  2.63537e-14,  3.35237e-08,  0.0027776  ])
106939  , -2464.88    , array([ 8.42658    ,  0.00792172 ,  2.63537e-14,  3.35237e-08,  0.00277646 ])
106940  , -2464.88    , array([ 8.42658    ,  0.00792172 ,  2.63537e-14,  3.35237e-08,  0.00277646 ])
106941  , -2464.89    , array([ 8.43501    ,  0.00792172 ,  2.63537e-14,  3.35237e-08,  0.00277646 ])
106942  , -2464.54    , array([ 8.42658    ,  0.00792965 ,  2.63537e-14,  3.35237e-08,  0.00277646 ])
106943  , -2464.88    , array([ 8.42658    ,  0.00792172 ,  2.638e-14  ,  3.35237e-08,  0.00277646 ])
106944  , -2464.88    , array([ 8.42658    ,  0.00792172 ,  2.63537e-14,  3.35572e-08,  0.00277646 ])
106945  , -2465.03    , array([ 8.42658    ,  0.00792172 ,  2.63537e-14,  3.35237e-08,  0.00277924 ])
106953  , -2464.85    , array([ 8.42646    ,  0.0079228  ,  2.63537e-14,  3.35237e-08,  0.00277687 ])
106954  , -2464.85    , array([ 8.42646    ,  0.0079228  ,  2.63537e-14,  3.35237e-08,  0.00277687 ])
106955  , -2464.86    , array([ 8.43489    ,  0.0079228  ,  2.63537e-14,  3.35237e-08,  0.00277687 ])
106956  , -2464.51    , array([ 8.42646    ,  0.00793072 ,  2.63537e-14,  3.35237e-08,  0.00277687 ])
106957  , -2464.85    , array([ 8.42646    ,  0.0079228  ,  2.638e-14  ,  3.35237e-08,  0.00277687 ])
106958  , -2464.85    , array([ 8.42646    ,  0.0079228  ,  2.63537e-14,  3.35572e-08,  0.00277687 ])
106959  , -2465       , array([ 8.42646    ,  0.0079228  ,  2.63537e-14,  3.35237e-08,  0.00277965 ])
106960  , -2464.82    , array([ 8.42634    ,  0.00792387 ,  2.63537e-14,  3.35237e-08,  0.00277728 ])
106961  , -2464.82    , array([ 8.42634    ,  0.00792387 ,  2.63537e-14,  3.35237e-08,  0.00277728 ])
106962  , -2464.83    , array([ 8.43477    ,  0.00792387 ,  2.63537e-14,  3.35237e-08,  0.00277728 ])
106963  , -2464.48    , array([ 8.42634    ,  0.0079318  ,  2.63537e-14,  3.35237e-08,  0.00277728 ])
106964  , -2464.82    , array([ 8.42634    ,  0.00792387 ,  2.638e-14  ,  3.35237e-08,  0.00277728 ])
106965  , -2464.82    , array([ 8.42634    ,  0.00792387 ,  2.63537e-14,  3.35572e-08,  0.00277728 ])
106966  , -2464.97    , array([ 8.42634    ,  0.00792387 ,  2.63537e-14,  3.35237e-08,  0.00278006 ])
106974  , -2464.82    , array([ 8.42631    ,  0.00792414 ,  2.63537e-14,  3.35237e-08,  0.00277739 ])
106975  , -2464.82    , array([ 8.42631    ,  0.00792414 ,  2.63537e-14,  3.35237e-08,  0.00277739 ])
106976  , -2464.82    , array([ 8.43474    ,  0.00792414 ,  2.63537e-14,  3.35237e-08,  0.00277739 ])
106977  , -2464.47    , array([ 8.42631    ,  0.00793207 ,  2.63537e-14,  3.35237e-08,  0.00277739 ])
106978  , -2464.82    , array([ 8.42631    ,  0.00792414 ,  2.638e-14  ,  3.35237e-08,  0.00277739 ])
106979  , -2464.82    , array([ 8.42631    ,  0.00792414 ,  2.63537e-14,  3.35572e-08,  0.00277739 ])
106980  , -2464.96    , array([ 8.42631    ,  0.00792414 ,  2.63537e-14,  3.35237e-08,  0.00278017 ])
106981  , -2464.81    , array([ 8.42628    ,  0.00792441 ,  2.63537e-14,  3.35237e-08,  0.00277749 ])
106982  , -2464.81    , array([ 8.42628    ,  0.00792441 ,  2.63537e-14,  3.35237e-08,  0.00277749 ])
106983  , -2464.82    , array([ 8.43471    ,  0.00792441 ,  2.63537e-14,  3.35237e-08,  0.00277749 ])
106984  , -2464.46    , array([ 8.42628    ,  0.00793234 ,  2.63537e-14,  3.35237e-08,  0.00277749 ])
106985  , -2464.81    , array([ 8.42628    ,  0.00792441 ,  2.638e-14  ,  3.35237e-08,  0.00277749 ])
106986  , -2464.81    , array([ 8.42628    ,  0.00792441 ,  2.63537e-14,  3.35572e-08,  0.00277749 ])
106987  , -2464.95    , array([ 8.42628    ,  0.00792441 ,  2.63537e-14,  3.35237e-08,  0.00278027 ])
106988  , -37410.5    , array([ 4.88065    ,  1.499      ,  2.63537e-14,  3.35237e-08,  0.830388   ])
106989  , -37410.5    , array([ 4.88065    ,  1.499      ,  2.63537e-14,  3.35237e-08,  0.830388   ])
106990  , -37407.9    , array([ 4.88553    ,  1.499      ,  2.63537e-14,  3.35237e-08,  0.830388   ])
106991  , -37402.8    , array([ 4.88065    ,  1.5005     ,  2.63537e-14,  3.35237e-08,  0.830388   ])
106992  , -37410.5    , array([ 4.88065    ,  1.499      ,  2.638e-14  ,  3.35237e-08,  0.830388   ])
106993  , -37410.5    , array([ 4.88065    ,  1.499      ,  2.63537e-14,  3.35572e-08,  0.830388   ])
106994  , -37445.4    , array([ 4.88065    ,  1.499      ,  2.63537e-14,  3.35237e-08,  0.831219   ])
106995  , -2199.48    , array([ 7.51018    ,  0.0239251  ,  2.63537e-14,  3.35237e-08,  0.00923506 ])
106996  , -2199.48    , array([ 7.51018    ,  0.0239251  ,  2.63537e-14,  3.35237e-08,  0.00923506 ])
106997  , -2199.51    , array([ 7.51769    ,  0.0239251  ,  2.63537e-14,  3.35237e-08,  0.00923506 ])
106998  , -2196.59    , array([ 7.51018    ,  0.0239491  ,  2.63537e-14,  3.35237e-08,  0.00923506 ])
106999  , -2199.48    , array([ 7.51018    ,  0.0239251  ,  2.638e-14  ,  3.35237e-08,  0.00923506 ])
107000  , -2199.48    , array([ 7.51018    ,  0.0239251  ,  2.63537e-14,  3.35572e-08,  0.00923506 ])
107001  , -2201.95    , array([ 7.51018    ,  0.0239251  ,  2.63537e-14,  3.35237e-08,  0.0092443  ])
107002  , -2232.5     , array([ 6.73622    ,  0.0679707  ,  2.63537e-14,  3.35237e-08,  0.0287409  ])
107003  , -2232.5     , array([ 6.73622    ,  0.0679707  ,  2.63537e-14,  3.35237e-08,  0.0287409  ])
107004  , -2232.63    , array([ 6.74296    ,  0.0679707  ,  2.63537e-14,  3.35237e-08,  0.0287409  ])
107005  , -2227.71    , array([ 6.73622    ,  0.0680387  ,  2.63537e-14,  3.35237e-08,  0.0287409  ])
107006  , -2232.5     , array([ 6.73622    ,  0.0679707  ,  2.638e-14  ,  3.35237e-08,  0.0287409  ])
107007  , -2232.5     , array([ 6.73622    ,  0.0679707  ,  2.63537e-14,  3.35572e-08,  0.0287409  ])
107008  , -2237.56    , array([ 6.73622    ,  0.0679707  ,  2.63537e-14,  3.35237e-08,  0.0287697  ])
107009  , -2105.32    , array([ 7.10891    ,  0.0405321  ,  2.63537e-14,  3.35237e-08,  0.0163823  ])
107010  , -2105.32    , array([ 7.10891    ,  0.0405321  ,  2.63537e-14,  3.35237e-08,  0.0163823  ])
107011  , -2105.37    , array([ 7.11602    ,  0.0405321  ,  2.63537e-14,  3.35237e-08,  0.0163823  ])
107012  , -2101.4     , array([ 7.10891    ,  0.0405727  ,  2.63537e-14,  3.35237e-08,  0.0163823  ])
107013  , -2105.32    , array([ 7.10891    ,  0.0405321  ,  2.638e-14  ,  3.35237e-08,  0.0163823  ])
107014  , -2105.32    , array([ 7.10891    ,  0.0405321  ,  2.63537e-14,  3.35572e-08,  0.0163823  ])
107015  , -2108.9     , array([ 7.10891    ,  0.0405321  ,  2.63537e-14,  3.35237e-08,  0.0163987  ])
107016  , -52080.1    , array([ 1.66092    ,  1.75972    ,  2.63537e-14,  3.35237e-08,  0.837886   ])
107017  , -52080.1    , array([ 1.66092    ,  1.75972    ,  2.63537e-14,  3.35237e-08,  0.837886   ])
107018  , -52051.9    , array([ 1.66259    ,  1.75972    ,  2.63537e-14,  3.35237e-08,  0.837886   ])
107019  , -52081.2    , array([ 1.66092    ,  1.76148    ,  2.63537e-14,  3.35237e-08,  0.837886   ])
107020  , -52080.1    , array([ 1.66092    ,  1.75972    ,  2.638e-14  ,  3.35237e-08,  0.837886   ])
107021  , -52080.1    , array([ 1.66092    ,  1.75972    ,  2.63537e-14,  3.35572e-08,  0.837886   ])
107022  , -52128.5    , array([ 1.66092    ,  1.75972    ,  2.63537e-14,  3.35237e-08,  0.838725   ])
107023  , -2286.78    , array([ 5.21032    ,  0.0907312  ,  2.63537e-14,  3.35237e-08,  0.0379787  ])
107024  , -2286.78    , array([ 5.21032    ,  0.0907312  ,  2.63537e-14,  3.35237e-08,  0.0379787  ])
107025  , -2287.01    , array([ 5.21553    ,  0.0907312  ,  2.63537e-14,  3.35237e-08,  0.0379787  ])
107026  , -2282.63    , array([ 5.21032    ,  0.090822   ,  2.63537e-14,  3.35237e-08,  0.0379787  ])
107027  , -2286.78    , array([ 5.21032    ,  0.0907312  ,  2.638e-14  ,  3.35237e-08,  0.0379787  ])
107028  , -2286.78    , array([ 5.21032    ,  0.0907312  ,  2.63537e-14,  3.35572e-08,  0.0379787  ])
107029  , -2291.8     , array([ 5.21032    ,  0.0907312  ,  2.63537e-14,  3.35237e-08,  0.0380167  ])
107030  , -2071.03    , array([ 6.47815    ,  0.0515763  ,  2.63537e-14,  3.35237e-08,  0.0210656  ])
107031  , -2071.03    , array([ 6.47815    ,  0.0515763  ,  2.63537e-14,  3.35237e-08,  0.0210656  ])
107032  , -2071.12    , array([ 6.48463    ,  0.0515763  ,  2.63537e-14,  3.35237e-08,  0.0210656  ])
107033  , -2067.03    , array([ 6.47815    ,  0.0516279  ,  2.63537e-14,  3.35237e-08,  0.0210656  ])
107034  , -2071.03    , array([ 6.47815    ,  0.0515763  ,  2.638e-14  ,  3.35237e-08,  0.0210656  ])
107035  , -2071.03    , array([ 6.47815    ,  0.0515763  ,  2.63537e-14,  3.35572e-08,  0.0210656  ])
107036  , -2074.9     , array([ 6.47815    ,  0.0515763  ,  2.63537e-14,  3.35237e-08,  0.0210867  ])
107037  , -2035.67    , array([ 1.22111    ,  0.0640256  ,  2.63537e-14,  3.35237e-08,  0.0268761  ])
107038  , -2035.67    , array([ 1.22111    ,  0.0640256  ,  2.63537e-14,  3.35237e-08,  0.0268761  ])
107039  , -2035.46    , array([ 1.22234    ,  0.0640256  ,  2.63537e-14,  3.35237e-08,  0.0268761  ])
107040  , -2030.81    , array([ 1.22111    ,  0.0640897  ,  2.63537e-14,  3.35237e-08,  0.0268761  ])
107041  , -2035.67    , array([ 1.22111    ,  0.0640256  ,  2.638e-14  ,  3.35237e-08,  0.0268761  ])
107042  , -2035.67    , array([ 1.22111    ,  0.0640256  ,  2.63537e-14,  3.35572e-08,  0.0268761  ])
107043  , -2040.62    , array([ 1.22111    ,  0.0640256  ,  2.63537e-14,  3.35237e-08,  0.026903   ])
107044  , -2060.34    , array([ 5.28603    ,  0.0529535  ,  2.63537e-14,  3.35237e-08,  0.0217004  ])
107045  , -2060.34    , array([ 5.28603    ,  0.0529535  ,  2.63537e-14,  3.35237e-08,  0.0217004  ])
107046  , -2060.44    , array([ 5.29132    ,  0.0529535  ,  2.63537e-14,  3.35237e-08,  0.0217004  ])
107047  , -2056.24    , array([ 5.28603    ,  0.0530065  ,  2.63537e-14,  3.35237e-08,  0.0217004  ])
107048  , -2060.34    , array([ 5.28603    ,  0.0529535  ,  2.638e-14  ,  3.35237e-08,  0.0217004  ])
107049  , -2060.34    , array([ 5.28603    ,  0.0529535  ,  2.63537e-14,  3.35572e-08,  0.0217004  ])
107050  , -2064.3     , array([ 5.28603    ,  0.0529535  ,  2.63537e-14,  3.35237e-08,  0.0217221  ])
107051  , -1989.84    , array([ 1.97113    ,  0.0601738  ,  2.63537e-14,  3.35237e-08,  0.0250615  ])
107052  , -1989.84    , array([ 1.97113    ,  0.0601738  ,  2.63537e-14,  3.35237e-08,  0.0250615  ])
107053  , -1989.93    , array([ 1.97311    ,  0.0601738  ,  2.63537e-14,  3.35237e-08,  0.0250615  ])
107054  , -1985.24    , array([ 1.97113    ,  0.060234   ,  2.63537e-14,  3.35237e-08,  0.0250615  ])
107055  , -1989.84    , array([ 1.97113    ,  0.0601738  ,  2.638e-14  ,  3.35237e-08,  0.0250615  ])
107056  , -1989.84    , array([ 1.97113    ,  0.0601738  ,  2.63537e-14,  3.35572e-08,  0.0250615  ])
107057  , -1994.33    , array([ 1.97113    ,  0.0601738  ,  2.63537e-14,  3.35237e-08,  0.0250866  ])
107058  , -3523.95    , array([ 0.455156   ,  0.0734621  ,  2.63537e-14,  3.35237e-08,  0.0304843  ])
107059  , -3523.95    , array([ 0.455156   ,  0.0734621  ,  2.63537e-14,  3.35237e-08,  0.0304843  ])
107060  , -3520.3     , array([ 0.455611   ,  0.0734621  ,  2.63537e-14,  3.35237e-08,  0.0304843  ])
107061  , -3519.73    , array([ 0.455156   ,  0.0735356  ,  2.63537e-14,  3.35237e-08,  0.0304843  ])
107062  , -3523.95    , array([ 0.455156   ,  0.0734621  ,  2.638e-14  ,  3.35237e-08,  0.0304843  ])
107063  , -3523.95    , array([ 0.455156   ,  0.0734621  ,  2.63537e-14,  3.35572e-08,  0.0304843  ])
107064  , -3531.16    , array([ 0.455156   ,  0.0734621  ,  2.63537e-14,  3.35237e-08,  0.0305148  ])
107065  , -1972.77    , array([ 1.5144     ,  0.0623722  ,  2.63537e-14,  3.35237e-08,  0.0259601  ])
107066  , -1972.77    , array([ 1.5144     ,  0.0623722  ,  2.63537e-14,  3.35237e-08,  0.0259601  ])
107067  , -1972.74    , array([ 1.51591    ,  0.0623722  ,  2.63537e-14,  3.35237e-08,  0.0259601  ])
107068  , -1968.18    , array([ 1.5144     ,  0.0624346  ,  2.63537e-14,  3.35237e-08,  0.0259601  ])
107069  , -1972.77    , array([ 1.5144     ,  0.0623722  ,  2.638e-14  ,  3.35237e-08,  0.0259601  ])
107070  , -1972.77    , array([ 1.5144     ,  0.0623722  ,  2.63537e-14,  3.35572e-08,  0.0259601  ])
107071  , -1977.32    , array([ 1.5144     ,  0.0623722  ,  2.63537e-14,  3.35237e-08,  0.025986   ])
107072  , -1938.91    , array([ 1.52428    ,  0.0632729  ,  2.63537e-14,  3.35237e-08,  0.02614    ])
107073  , -1938.91    , array([ 1.52428    ,  0.0632729  ,  2.63537e-14,  3.35237e-08,  0.02614    ])
107074  , -1938.89    , array([ 1.52581    ,  0.0632729  ,  2.63537e-14,  3.35237e-08,  0.02614    ])
107075  , -1934.56    , array([ 1.52428    ,  0.0633362  ,  2.63537e-14,  3.35237e-08,  0.02614    ])
107076  , -1938.91    , array([ 1.52428    ,  0.0632729  ,  2.638e-14  ,  3.35237e-08,  0.02614    ])
107077  , -1938.91    , array([ 1.52428    ,  0.0632729  ,  2.63537e-14,  3.35572e-08,  0.02614    ])
107078  , -1943.23    , array([ 1.52428    ,  0.0632729  ,  2.63537e-14,  3.35237e-08,  0.0261662  ])
107079  , -1822.77    , array([ 1.56447    ,  0.0670074  ,  2.63537e-14,  3.35237e-08,  0.0268724  ])
107080  , -1822.77    , array([ 1.56447    ,  0.0670074  ,  2.63537e-14,  3.35237e-08,  0.0268724  ])
107081  , -1822.76    , array([ 1.56604    ,  0.0670074  ,  2.63537e-14,  3.35237e-08,  0.0268724  ])
107082  , -1819.39    , array([ 1.56447    ,  0.0670745  ,  2.63537e-14,  3.35237e-08,  0.0268724  ])
107083  , -1822.77    , array([ 1.56447    ,  0.0670074  ,  2.638e-14  ,  3.35237e-08,  0.0268724  ])
107084  , -1822.77    , array([ 1.56447    ,  0.0670074  ,  2.63537e-14,  3.35572e-08,  0.0268724  ])
107085  , -1826.18    , array([ 1.56447    ,  0.0670074  ,  2.63537e-14,  3.35237e-08,  0.0268993  ])
107086  , -1643.12    , array([ 1.44516    ,  0.0649096  ,  2.63537e-14,  3.35237e-08,  0.0238284  ])
107087  , -1643.12    , array([ 1.44516    ,  0.0649096  ,  2.63537e-14,  3.35237e-08,  0.0238284  ])
107088  , -1643.12    , array([ 1.4466     ,  0.0649096  ,  2.63537e-14,  3.35237e-08,  0.0238284  ])
107089  , -1642.36    , array([ 1.44516    ,  0.0649745  ,  2.63537e-14,  3.35237e-08,  0.0238284  ])
107090  , -1643.12    , array([ 1.44516    ,  0.0649096  ,  2.638e-14  ,  3.35237e-08,  0.0238284  ])
107091  , -1643.12    , array([ 1.44516    ,  0.0649096  ,  2.63537e-14,  3.35572e-08,  0.0238284  ])
107092  , -1643.84    , array([ 1.44516    ,  0.0649096  ,  2.63537e-14,  3.35237e-08,  0.0238522  ])
107093  , -1632.45    , array([ 1.43504    ,  0.0678472  ,  2.63537e-14,  3.35237e-08,  0.0243049  ])
107094  , -1632.45    , array([ 1.43504    ,  0.0678472  ,  2.63537e-14,  3.35237e-08,  0.0243049  ])
107095  , -1632.45    , array([ 1.43647    ,  0.0678472  ,  2.63537e-14,  3.35237e-08,  0.0243049  ])
107096  , -1632.44    , array([ 1.43504    ,  0.067915   ,  2.63537e-14,  3.35237e-08,  0.0243049  ])
107097  , -1632.45    , array([ 1.43504    ,  0.0678472  ,  2.638e-14  ,  3.35237e-08,  0.0243049  ])
107098  , -1632.45    , array([ 1.43504    ,  0.0678472  ,  2.63537e-14,  3.35573e-08,  0.0243049  ])
107099  , -1632.47    , array([ 1.43504    ,  0.0678472  ,  2.63537e-14,  3.35237e-08,  0.0243292  ])
107100  , -1632.54    , array([ 1.43844    ,  0.0676339  ,  2.63537e-14,  3.35238e-08,  0.02422    ])
107101  , -1632.54    , array([ 1.43844    ,  0.0676339  ,  2.63537e-14,  3.35238e-08,  0.02422    ])
107102  , -1632.54    , array([ 1.43988    ,  0.0676339  ,  2.63537e-14,  3.35238e-08,  0.02422    ])
107103  , -1632.54    , array([ 1.43844    ,  0.0677016  ,  2.63537e-14,  3.35238e-08,  0.02422    ])
107104  , -1632.54    , array([ 1.43844    ,  0.0676339  ,  2.638e-14  ,  3.35238e-08,  0.02422    ])
107105  , -1632.54    , array([ 1.43844    ,  0.0676339  ,  2.63537e-14,  3.35573e-08,  0.02422    ])
107106  , -1632.54    , array([ 1.43844    ,  0.0676339  ,  2.63537e-14,  3.35238e-08,  0.0242442  ])
107107  , -1632.46    , array([ 1.43516    ,  0.0678396  ,  2.63537e-14,  3.35237e-08,  0.0243019  ])
107108  , -1632.46    , array([ 1.43516    ,  0.0678396  ,  2.63537e-14,  3.35237e-08,  0.0243019  ])
107109  , -1632.45    , array([ 1.43659    ,  0.0678396  ,  2.63537e-14,  3.35237e-08,  0.0243019  ])
107110  , -1632.45    , array([ 1.43516    ,  0.0679075  ,  2.63537e-14,  3.35237e-08,  0.0243019  ])
107111  , -1632.46    , array([ 1.43516    ,  0.0678396  ,  2.638e-14  ,  3.35237e-08,  0.0243019  ])
107112  , -1632.46    , array([ 1.43516    ,  0.0678396  ,  2.63537e-14,  3.35573e-08,  0.0243019  ])
107113  , -1632.47    , array([ 1.43516    ,  0.0678396  ,  2.63537e-14,  3.35237e-08,  0.0243262  ])
107114  , -1632.45    , array([ 1.43504    ,  0.0678469  ,  2.63537e-14,  3.35237e-08,  0.0243048  ])
107115  , -1632.45    , array([ 1.43504    ,  0.0678469  ,  2.63537e-14,  3.35237e-08,  0.0243048  ])
107116  , -1632.45    , array([ 1.43648    ,  0.0678469  ,  2.63537e-14,  3.35237e-08,  0.0243048  ])
