10133   , -1378.21    , array([ 0.158162   ,  3.74389    ,  0.579131   ,  1.83734e-35])
10134   , -1376.47    , array([ 0.158321   ,  3.74389    ,  0.579131   ,  1.83734e-35])
10135   , -1378.21    , array([ 0.158162   ,  3.74764    ,  0.579131   ,  1.83734e-35])
10136   , -1380.78    , array([ 0.158162   ,  3.74389    ,  0.579711   ,  1.83734e-35])
10137   , -1378.21    , array([ 0.158162   ,  3.74389    ,  0.579131   ,  1.83917e-35])
10138   , -1378.21    , array([ 0.158162   ,  3.74389    ,  0.579131   ,  1.83734e-35])
10139   , -501.997    , array([ 0.278388   ,  3.74389    ,  0.250789   ,  1.83734e-35])
10140   , -501.997    , array([ 0.278388   ,  3.74389    ,  0.250789   ,  1.83734e-35])
10141   , -501.873    , array([ 0.278666   ,  3.74389    ,  0.250789   ,  1.83734e-35])
10142   , -501.997    , array([ 0.278388   ,  3.74764    ,  0.250789   ,  1.83734e-35])
10143   , -501.598    , array([ 0.278388   ,  3.74389    ,  0.25104    ,  1.83734e-35])
10144   , -501.997    , array([ 0.278388   ,  3.74389    ,  0.250789   ,  1.83917e-35])
10145   , -45296.4    , array([ 49.759     ,  3.74389    ,  4.19399    ,  1.83734e-35])
10146   , -45296.4    , array([ 49.759     ,  3.74389    ,  4.19399    ,  1.83734e-35])
10147   , -45309.6    , array([ 49.8087    ,  3.74389    ,  4.19399    ,  1.83734e-35])
10148   , -45296.4    , array([ 49.759     ,  3.74764    ,  4.19399    ,  1.83734e-35])
10149   , -45301.8    , array([ 49.759     ,  3.74389    ,  4.19819    ,  1.83734e-35])
10150   , -45296.4    , array([ 49.759     ,  3.74389    ,  4.19399    ,  1.83917e-35])
10151   , -479.968    , array([ 0.303141   ,  3.74389    ,  0.262665   ,  1.83734e-35])
10152   , -479.968    , array([ 0.303141   ,  3.74389    ,  0.262665   ,  1.83734e-35])
10153   , -479.972    , array([ 0.303444   ,  3.74389    ,  0.262665   ,  1.83734e-35])
10154   , -479.968    , array([ 0.303141   ,  3.74764    ,  0.262665   ,  1.83734e-35])
10155   , -479.645    , array([ 0.303141   ,  3.74389    ,  0.262928   ,  1.83734e-35])
10156   , -479.968    , array([ 0.303141   ,  3.74389    ,  0.262665   ,  1.83917e-35])
10157   , -450.365    , array([ 0.316667   ,  3.74389    ,  0.295818   ,  1.83734e-35])
10158   , -450.365    , array([ 0.316667   ,  3.74389    ,  0.295818   ,  1.83734e-35])
10159   , -450.482    , array([ 0.316984   ,  3.74389    ,  0.295818   ,  1.83734e-35])
10160   , -450.365    , array([ 0.316667   ,  3.74764    ,  0.295818   ,  1.83734e-35])
10161   , -450.152    , array([ 0.316667   ,  3.74389    ,  0.296114   ,  1.83734e-35])
10162   , -450.365    , array([ 0.316667   ,  3.74389    ,  0.295818   ,  1.83917e-35])
10163   , -424.26     , array([ 0.303097   ,  3.74389    ,  0.371467   ,  1.83734e-35])
10164   , -424.26     , array([ 0.303097   ,  3.74389    ,  0.371467   ,  1.83734e-35])
10165   , -424.406    , array([ 0.303401   ,  3.74389    ,  0.371467   ,  1.83734e-35])
10166   , -424.26     , array([ 0.303097   ,  3.74764    ,  0.371467   ,  1.83734e-35])
10167   , -424.335    , array([ 0.303097   ,  3.74389    ,  0.371839   ,  1.83734e-35])
10168   , -424.26     , array([ 0.303097   ,  3.74389    ,  0.371467   ,  1.83917e-35])
10169   , -416.243    , array([ 0.287209   ,  3.74389    ,  0.359856   ,  1.83734e-35])
10170   , -416.243    , array([ 0.287209   ,  3.74389    ,  0.359856   ,  1.83734e-35])
10171   , -416.347    , array([ 0.287496   ,  3.74389    ,  0.359856   ,  1.83734e-35])
10172   , -416.243    , array([ 0.287209   ,  3.74764    ,  0.359856   ,  1.83734e-35])
10173   , -416.252    , array([ 0.287209   ,  3.74389    ,  0.360216   ,  1.83734e-35])
10174   , -416.243    , array([ 0.287209   ,  3.74389    ,  0.359856   ,  1.83917e-35])
