203738  , -79050.6    , array([ 19.2488    ,  0.278628   ,  1.96876e-35,  0.0172384  ,  9.0977e-06 ])
203739  , -79050.6    , array([ 19.2681    ,  0.278628   ,  1.96876e-35,  0.0172384  ,  9.0977e-06 ])
203740  , -79050.6    , array([ 19.2488    ,  0.278907   ,  1.96876e-35,  0.0172384  ,  9.0977e-06 ])
203741  , -79050.6    , array([ 19.2488    ,  0.278628   ,  1.97073e-35,  0.0172384  ,  9.0977e-06 ])
203742  , -79050.6    , array([ 19.2488    ,  0.278628   ,  1.96876e-35,  0.0172557  ,  9.0977e-06 ])
203743  , -79050.5    , array([ 19.2488    ,  0.278628   ,  1.96876e-35,  0.0172384  ,  9.1068e-06 ])
203744  , -79050.6    , array([ 19.2488    ,  0.278628   ,  1.96876e-35,  0.0172384  ,  9.0977e-06 ])
203745  , -78928.5    , array([ 19.115     ,  0.137136   ,  1.96876e-35,  0.0172383  ,  1.8679e-05 ])
203746  , -78928.5    , array([ 19.115     ,  0.137136   ,  1.96876e-35,  0.0172383  ,  1.8679e-05 ])
203747  , -78928.5    , array([ 19.1341    ,  0.137136   ,  1.96876e-35,  0.0172383  ,  1.8679e-05 ])
203748  , -78928.7    , array([ 19.115     ,  0.137273   ,  1.96876e-35,  0.0172383  ,  1.8679e-05 ])
203749  , -78928.5    , array([ 19.115     ,  0.137136   ,  1.97073e-35,  0.0172383  ,  1.8679e-05 ])
203750  , -78928.5    , array([ 19.115     ,  0.137136   ,  1.96876e-35,  0.0172556  ,  1.8679e-05 ])
203751  , -78928.4    , array([ 19.115     ,  0.137136   ,  1.96876e-35,  0.0172383  ,  1.86976e-05])
203752  , -44998.6    , array([ 18.5891    ,  0.00804734 ,  1.96876e-35,  0.017238   ,  0.000331922])
203753  , -44998.6    , array([ 18.5891    ,  0.00804734 ,  1.96876e-35,  0.017238   ,  0.000331922])
203754  , -44998.6    , array([ 18.6077    ,  0.00804734 ,  1.96876e-35,  0.017238   ,  0.000331922])
203755  , -45022.3    , array([ 18.5891    ,  0.00805539 ,  1.96876e-35,  0.017238   ,  0.000331922])
203756  , -44998.6    , array([ 18.5891    ,  0.00804734 ,  1.97073e-35,  0.017238   ,  0.000331922])
203757  , -44998.6    , array([ 18.5891    ,  0.00804734 ,  1.96876e-35,  0.0172553  ,  0.000331922])
203758  , -44974.8    , array([ 18.5891    ,  0.00804734 ,  1.96876e-35,  0.017238   ,  0.000332255])
203766  , -44506.4    , array([ 18.5872    ,  0.00796534 ,  1.96876e-35,  0.017238   ,  0.00033539 ])
203767  , -44506.4    , array([ 18.5872    ,  0.00796534 ,  1.96876e-35,  0.017238   ,  0.00033539 ])
203768  , -44506.4    , array([ 18.6058    ,  0.00796534 ,  1.96876e-35,  0.017238   ,  0.00033539 ])
203769  , -44530.3    , array([ 18.5872    ,  0.00797331 ,  1.96876e-35,  0.017238   ,  0.00033539 ])
