260427  , -13480.3    , array([ 0.168792   ,  0.0735533  ,  4.29663e-22,  8.0362e-35 ,  0.00987032 ])
260428  , -13477.9    , array([ 0.16896    ,  0.0735533  ,  4.29663e-22,  8.0362e-35 ,  0.00987032 ])
260429  , -13497.8    , array([ 0.168792   ,  0.0736269  ,  4.29663e-22,  8.0362e-35 ,  0.00987032 ])
260430  , -13480.3    , array([ 0.168792   ,  0.0735533  ,  4.30092e-22,  8.0362e-35 ,  0.00987032 ])
260431  , -13480.3    , array([ 0.168792   ,  0.0735533  ,  4.29663e-22,  8.04424e-35,  0.00987032 ])
260432  , -13464.7    , array([ 0.168792   ,  0.0735533  ,  4.29663e-22,  8.0362e-35 ,  0.00988019 ])
260433  , -13480.3    , array([ 0.168792   ,  0.0735533  ,  4.29663e-22,  8.0362e-35 ,  0.00987032 ])
260434  , -8815.98    , array([ 0.187361   ,  0.0347984  ,  4.29663e-22,  8.0362e-35 ,  0.019291   ])
260435  , -8815.98    , array([ 0.187361   ,  0.0347984  ,  4.29663e-22,  8.0362e-35 ,  0.019291   ])
260436  , -8808.76    , array([ 0.187549   ,  0.0347984  ,  4.29663e-22,  8.0362e-35 ,  0.019291   ])
260437  , -8803.22    , array([ 0.187361   ,  0.0348332  ,  4.29663e-22,  8.0362e-35 ,  0.019291   ])
260438  , -8815.98    , array([ 0.187361   ,  0.0347984  ,  4.30092e-22,  8.0362e-35 ,  0.019291   ])
260439  , -8815.98    , array([ 0.187361   ,  0.0347984  ,  4.29663e-22,  8.04424e-35,  0.019291   ])
260440  , -8834.53    , array([ 0.187361   ,  0.0347984  ,  4.29663e-22,  8.0362e-35 ,  0.0193103  ])
260441  , -10979.8    , array([ 0.812089   ,  0.0168778  ,  4.29663e-22,  8.0362e-35 ,  0.0124886  ])
260442  , -10979.8    , array([ 0.812089   ,  0.0168778  ,  4.29663e-22,  8.0362e-35 ,  0.0124886  ])
260443  , -10979.7    , array([ 0.812901   ,  0.0168778  ,  4.29663e-22,  8.0362e-35 ,  0.0124886  ])
260444  , -10954.3    , array([ 0.812089   ,  0.0168947  ,  4.29663e-22,  8.0362e-35 ,  0.0124886  ])
260445  , -10979.8    , array([ 0.812089   ,  0.0168778  ,  4.30092e-22,  8.0362e-35 ,  0.0124886  ])
260446  , -10979.8    , array([ 0.812089   ,  0.0168778  ,  4.29663e-22,  8.04424e-35,  0.0124886  ])
260447  , -11004.2    , array([ 0.812089   ,  0.0168778  ,  4.29663e-22,  8.0362e-35 ,  0.0125011  ])
260448  , -7576.05    , array([ 0.299769   ,  0.0275967  ,  4.29663e-22,  8.0362e-35 ,  0.0167818  ])
260449  , -7576.05    , array([ 0.299769   ,  0.0275967  ,  4.29663e-22,  8.0362e-35 ,  0.0167818  ])
260450  , -7573.43    , array([ 0.300069   ,  0.0275967  ,  4.29663e-22,  8.0362e-35 ,  0.0167818  ])
260451  , -7558.85    , array([ 0.299769   ,  0.0276243  ,  4.29663e-22,  8.0362e-35 ,  0.0167818  ])
260452  , -7576.05    , array([ 0.299769   ,  0.0275967  ,  4.30092e-22,  8.0362e-35 ,  0.0167818  ])
260453  , -7576.05    , array([ 0.299769   ,  0.0275967  ,  4.29663e-22,  8.04424e-35,  0.0167818  ])
260454  , -7594.72    , array([ 0.299769   ,  0.0275967  ,  4.29663e-22,  8.0362e-35 ,  0.0167986  ])
260455  , -26464.5    , array([ 6.58458    ,  0.735961   ,  4.29663e-22,  8.0362e-35 ,  0.46628    ])
260456  , -26464.5    , array([ 6.58458    ,  0.735961   ,  4.29663e-22,  8.0362e-35 ,  0.46628    ])
260457  , -26467.5    , array([ 6.59117    ,  0.735961   ,  4.29663e-22,  8.0362e-35 ,  0.46628    ])
260458  , -26450.9    , array([ 6.58458    ,  0.736697   ,  4.29663e-22,  8.0362e-35 ,  0.46628    ])
260459  , -26464.5    , array([ 6.58458    ,  0.735961   ,  4.30092e-22,  8.0362e-35 ,  0.46628    ])
