Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-394.16	796.32	598.46	24388.09	4.7117,0.3055,4.5166,0.8115
our_model	Round_1_Replicate_2	-394.83	797.66	600.4	7383.27	29.8965,1.005,12.0968,2.637
our_model	Round_1_Replicate_3	-398.61	805.22	607.39	11544.89	30.0,0.6398,4.1723,1.4183
our_model	Round_1_Replicate_4	-394.51	797.02	598.93	42104.02	1.4994,0.177,5.5554,0.4213
our_model	Round_1_Replicate_5	-398.95	805.9	608.0	9321.07	30.0,0.7922,5.3879,1.7345
our_model	Round_1_Replicate_6	-395.52	799.04	601.7	11309.39	4.417,0.6555,30.0,1.3828
our_model	Round_1_Replicate_7	-395.42	798.84	600.67	23322.72	3.2526,0.319,3.486,0.7299
our_model	Round_1_Replicate_8	-394.9	797.8	599.83	46751.73	1.2047,0.1592,29.6885,0.3593
our_model	Round_1_Replicate_9	-398.9	805.8	607.91	24531.61	30.0,0.301,1.1274,0.6391
our_model	Round_1_Replicate_10	-395.38	798.76	600.44	36700.08	1.42,0.2029,29.9994,0.4399
our_model	Round_2_Replicate_1	-396.31	800.62	603.16	22230.4	2.0334,0.3331,30.0,0.6631
our_model	Round_2_Replicate_2	-393.7	795.4	597.77	26198.35	10.3403,0.2844,4.4778,0.8589
our_model	Round_2_Replicate_3	-399.47	806.94	608.97	8319.09	30.0,0.8872,6.0067,1.9094
our_model	Round_2_Replicate_4	-397.47	802.94	605.31	10585.83	30.0,0.6986,5.1846,1.6103
our_model	Round_2_Replicate_5	-394.56	797.12	599.0	21059.45	2.9565,0.3539,13.6779,0.8375
our_model	Round_2_Replicate_6	-394.47	796.94	598.83	29603.81	2.48,0.2518,4.5082,0.6157
our_model	Round_2_Replicate_7	-398.05	804.1	606.37	14711.28	30.0,0.5024,3.1188,1.133
our_model	Round_2_Replicate_8	-394.2	796.4	599.21	38872.17	1.7233,0.1911,8.1333,0.4675
our_model	Round_2_Replicate_9	-393.14	794.28	597.23	43724.8	5.37,0.1702,5.9731,0.5903
our_model	Round_2_Replicate_10	-398.86	805.72	607.85	10775.45	30.0,0.6853,4.4873,1.507
our_model	Round_2_Replicate_11	-395.38	798.76	601.43	21254.19	30.0,0.3488,2.7117,0.8953
our_model	Round_2_Replicate_12	-393.14	794.28	597.22	38080.24	29.7022,0.1954,5.4791,0.7299
our_model	Round_2_Replicate_13	-394.54	797.08	598.95	32861.35	1.9797,0.2268,5.3835,0.5413
our_model	Round_2_Replicate_14	-395.05	798.1	600.81	12014.43	30.0,0.6174,6.3838,1.6232
our_model	Round_2_Replicate_15	-393.25	794.5	597.42	40784.96	24.5971,0.1824,3.897,0.6433
our_model	Round_2_Replicate_16	-394.76	797.52	599.32	34573.08	1.7009,0.2156,12.179,0.4976
our_model	Round_2_Replicate_17	-394.54	797.08	598.93	29505.64	2.4644,0.2526,4.3554,0.6135
our_model	Round_2_Replicate_18	-393.96	795.92	598.15	22963.38	3.2575,0.3244,15.8164,0.8349
our_model	Round_2_Replicate_19	-393.44	794.88	597.78	31831.5	29.8277,0.2336,4.0297,0.7732
our_model	Round_2_Replicate_20	-396.17	800.34	602.91	20461.32	30.0,0.362,2.4262,0.8827
