37318   , -64385.1    , array([ 0.0143817  ,  22.5662    ,  2.09713e-36,  0.000137956,  0.000379347])
37381   , -55048.3    , array([ 0.00710392 ,  22.5169    ,  2.09713e-36,  0.000137956,  0.000781779])
37382   , -55048.3    , array([ 0.00710392 ,  22.5169    ,  2.09713e-36,  0.000137956,  0.000781779])
37383   , -55044.6    , array([ 0.00711103 ,  22.5169    ,  2.09713e-36,  0.000137956,  0.000781779])
37384   , -55048.3    , array([ 0.00710392 ,  22.5395    ,  2.09713e-36,  0.000137956,  0.000781779])
37385   , -55048.3    , array([ 0.00710392 ,  22.5169    ,  2.09923e-36,  0.000137956,  0.000781779])
37386   , -55048.3    , array([ 0.00710392 ,  22.5169    ,  2.09713e-36,  0.000138094,  0.000781779])
37387   , -55051.7    , array([ 0.00710392 ,  22.5169    ,  2.09713e-36,  0.000137956,  0.000782561])
37388   , -55048.3    , array([ 0.00710508 ,  22.5163    ,  2.09713e-36,  0.000137956,  0.000781909])
37389   , -55048.3    , array([ 0.00710508 ,  22.5163    ,  2.09713e-36,  0.000137956,  0.000781909])
37390   , -55044.5    , array([ 0.00711219 ,  22.5163    ,  2.09713e-36,  0.000137956,  0.000781909])
37391   , -55048.3    , array([ 0.00710508 ,  22.5388    ,  2.09713e-36,  0.000137956,  0.000781909])
37392   , -55048.3    , array([ 0.00710508 ,  22.5163    ,  2.09923e-36,  0.000137956,  0.000781909])
37393   , -55048.3    , array([ 0.00710508 ,  22.5163    ,  2.09713e-36,  0.000138094,  0.000781909])
37394   , -55051.7    , array([ 0.00710508 ,  22.5163    ,  2.09713e-36,  0.000137956,  0.000782691])
37402   , -55048.2    , array([ 0.00710537 ,  22.5162    ,  2.09713e-36,  0.000137956,  0.000781941])
37403   , -55048.2    , array([ 0.00710537 ,  22.5162    ,  2.09713e-36,  0.000137956,  0.000781941])
37404   , -55044.5    , array([ 0.00711248 ,  22.5162    ,  2.09713e-36,  0.000137956,  0.000781941])
37405   , -55048.3    , array([ 0.00710537 ,  22.5387    ,  2.09713e-36,  0.000137956,  0.000781941])
37406   , -55048.2    , array([ 0.00710537 ,  22.5162    ,  2.09923e-36,  0.000137956,  0.000781941])
37407   , -55048.2    , array([ 0.00710537 ,  22.5162    ,  2.09713e-36,  0.000138094,  0.000781941])
37408   , -55051.7    , array([ 0.00710537 ,  22.5162    ,  2.09713e-36,  0.000137956,  0.000782723])
37409   , -55048.2    , array([ 0.00710566 ,  22.516     ,  2.09713e-36,  0.000137956,  0.000781973])
37410   , -55048.2    , array([ 0.00710566 ,  22.516     ,  2.09713e-36,  0.000137956,  0.000781973])
37411   , -55044.5    , array([ 0.00711277 ,  22.516     ,  2.09713e-36,  0.000137956,  0.000781973])
37412   , -55048.2    , array([ 0.00710566 ,  22.5385    ,  2.09713e-36,  0.000137956,  0.000781973])
37413   , -55048.2    , array([ 0.00710566 ,  22.516     ,  2.09923e-36,  0.000137956,  0.000781973])
37414   , -55048.2    , array([ 0.00710566 ,  22.516     ,  2.09713e-36,  0.000138094,  0.000781973])
37415   , -55051.7    , array([ 0.00710566 ,  22.516     ,  2.09713e-36,  0.000137956,  0.000782756])
37416   , -42393.6    , array([ 1.23928    ,  9.36865    ,  2.09713e-36,  0.000137937,  0.145034   ])
37417   , -42393.6    , array([ 1.23928    ,  9.36865    ,  2.09713e-36,  0.000137937,  0.145034   ])
37418   , -42398.4    , array([ 1.24052    ,  9.36865    ,  2.09713e-36,  0.000137937,  0.145034   ])
37419   , -42399.4    , array([ 1.23928    ,  9.37802    ,  2.09713e-36,  0.000137937,  0.145034   ])
37420   , -42393.6    , array([ 1.23928    ,  9.36865    ,  2.09923e-36,  0.000137937,  0.145034   ])
37421   , -42393.6    , array([ 1.23928    ,  9.36865    ,  2.09713e-36,  0.000138075,  0.145034   ])
37422   , -42389      , array([ 1.23928    ,  9.36865    ,  2.09713e-36,  0.000137937,  0.145179   ])
37423   , -42393.5    , array([ 1.23932    ,  9.36859    ,  2.09713e-36,  0.000137937,  0.145039   ])
37424   , -42393.5    , array([ 1.23932    ,  9.36859    ,  2.09713e-36,  0.000137937,  0.145039   ])
37425   , -42398.3    , array([ 1.24056    ,  9.36859    ,  2.09713e-36,  0.000137937,  0.145039   ])
37426   , -42399.3    , array([ 1.23932    ,  9.37797    ,  2.09713e-36,  0.000137937,  0.145039   ])
37427   , -42393.5    , array([ 1.23932    ,  9.36859    ,  2.09923e-36,  0.000137937,  0.145039   ])
37428   , -42393.5    , array([ 1.23932    ,  9.36859    ,  2.09713e-36,  0.000138075,  0.145039   ])
37429   , -42389      , array([ 1.23932    ,  9.36859    ,  2.09713e-36,  0.000137937,  0.145184   ])
37430   , -42393.5    , array([ 1.23941    ,  9.36848    ,  2.09713e-36,  0.000137937,  0.14505    ])
37431   , -42393.5    , array([ 1.23941    ,  9.36848    ,  2.09713e-36,  0.000137937,  0.14505    ])
37432   , -42398.3    , array([ 1.24065    ,  9.36848    ,  2.09713e-36,  0.000137937,  0.14505    ])
37433   , -42399.3    , array([ 1.23941    ,  9.37785    ,  2.09713e-36,  0.000137937,  0.14505    ])
37434   , -42393.5    , array([ 1.23941    ,  9.36848    ,  2.09923e-36,  0.000137937,  0.14505    ])
37435   , -42393.5    , array([ 1.23941    ,  9.36848    ,  2.09713e-36,  0.000138075,  0.14505    ])
37436   , -42388.9    , array([ 1.23941    ,  9.36848    ,  2.09713e-36,  0.000137937,  0.145195   ])
37437   , -62707.7    , array([ 16.3672    ,  6.04318    ,  2.09713e-36,  0.000137927,  1.97529    ])
37438   , -62707.7    , array([ 16.3672    ,  6.04318    ,  2.09713e-36,  0.000137927,  1.97529    ])
37439   , -62712.1    , array([ 16.3835    ,  6.04318    ,  2.09713e-36,  0.000137927,  1.97529    ])
37440   , -62712.9    , array([ 16.3672    ,  6.04923    ,  2.09713e-36,  0.000137927,  1.97529    ])
37441   , -62707.7    , array([ 16.3672    ,  6.04318    ,  2.09923e-36,  0.000137927,  1.97529    ])
37442   , -62707.6    , array([ 16.3672    ,  6.04318    ,  2.09713e-36,  0.000138065,  1.97529    ])
37443   , -62731.3    , array([ 16.3672    ,  6.04318    ,  2.09713e-36,  0.000137927,  1.97727    ])
37444   , -42445.9    , array([ 1.78796    ,  8.80304    ,  2.09713e-36,  0.000137935,  0.210163   ])
37445   , -42445.9    , array([ 1.78796    ,  8.80304    ,  2.09713e-36,  0.000137935,  0.210163   ])
37446   , -42451.2    , array([ 1.78975    ,  8.80304    ,  2.09713e-36,  0.000137935,  0.210163   ])
37447   , -42453.9    , array([ 1.78796    ,  8.81185    ,  2.09713e-36,  0.000137935,  0.210163   ])
37448   , -42445.9    , array([ 1.78796    ,  8.80304    ,  2.09923e-36,  0.000137935,  0.210163   ])
37449   , -42445.9    , array([ 1.78796    ,  8.80304    ,  2.09713e-36,  0.000138073,  0.210163   ])
37450   , -42443      , array([ 1.78796    ,  8.80304    ,  2.09713e-36,  0.000137935,  0.210373   ])
37451   , -42329.1    , array([ 1.44956    ,  9.12248    ,  2.09713e-36,  0.000137936,  0.169961   ])
37452   , -42329.1    , array([ 1.44956    ,  9.12248    ,  2.09713e-36,  0.000137936,  0.169961   ])
37453   , -42334.2    , array([ 1.45101    ,  9.12248    ,  2.09713e-36,  0.000137936,  0.169961   ])
37454   , -42335.8    , array([ 1.44956    ,  9.13161    ,  2.09713e-36,  0.000137936,  0.169961   ])
37455   , -42329.1    , array([ 1.44956    ,  9.12248    ,  2.09923e-36,  0.000137936,  0.169961   ])
37456   , -42329.1    , array([ 1.44956    ,  9.12248    ,  2.09713e-36,  0.000138074,  0.169961   ])
37457   , -42325.3    , array([ 1.44956    ,  9.12248    ,  2.09713e-36,  0.000137936,  0.170131   ])
37465   , -42328      , array([ 1.45654    ,  9.11338    ,  2.09713e-36,  0.000137936,  0.170789   ])
37466   , -42328      , array([ 1.45654    ,  9.11338    ,  2.09713e-36,  0.000137936,  0.170789   ])
37467   , -42333.1    , array([ 1.458      ,  9.11338    ,  2.09713e-36,  0.000137936,  0.170789   ])
37468   , -42334.7    , array([ 1.45654    ,  9.1225     ,  2.09713e-36,  0.000137936,  0.170789   ])
37469   , -42328      , array([ 1.45654    ,  9.11338    ,  2.09923e-36,  0.000137936,  0.170789   ])
37470   , -42328      , array([ 1.45654    ,  9.11338    ,  2.09713e-36,  0.000138074,  0.170789   ])
37471   , -42324.1    , array([ 1.45654    ,  9.11338    ,  2.09713e-36,  0.000137936,  0.17096    ])
37472   , -42325.7    , array([ 1.45796    ,  9.10699    ,  2.09713e-36,  0.000137936,  0.170903   ])
37473   , -42325.7    , array([ 1.45796    ,  9.10699    ,  2.09713e-36,  0.000137936,  0.170903   ])
37474   , -42330.8    , array([ 1.45942    ,  9.10699    ,  2.09713e-36,  0.000137936,  0.170903   ])
37475   , -42332.4    , array([ 1.45796    ,  9.1161     ,  2.09713e-36,  0.000137936,  0.170903   ])
37476   , -42325.7    , array([ 1.45796    ,  9.10699    ,  2.09923e-36,  0.000137936,  0.170903   ])
37477   , -42325.7    , array([ 1.45796    ,  9.10699    ,  2.09713e-36,  0.000138074,  0.170903   ])
37478   , -42321.8    , array([ 1.45796    ,  9.10699    ,  2.09713e-36,  0.000137936,  0.171074   ])
37479   , -42316.3    , array([ 1.46366    ,  9.08147    ,  2.09713e-36,  0.000137937,  0.171359   ])
37480   , -42316.3    , array([ 1.46366    ,  9.08147    ,  2.09713e-36,  0.000137937,  0.171359   ])
37481   , -42321.4    , array([ 1.46512    ,  9.08147    ,  2.09713e-36,  0.000137937,  0.171359   ])
37482   , -42323.1    , array([ 1.46366    ,  9.09055    ,  2.09713e-36,  0.000137937,  0.171359   ])
37483   , -42316.3    , array([ 1.46366    ,  9.08147    ,  2.09923e-36,  0.000137937,  0.171359   ])
37484   , -42316.3    , array([ 1.46366    ,  9.08147    ,  2.09713e-36,  0.000138075,  0.171359   ])
37485   , -42312.4    , array([ 1.46366    ,  9.08147    ,  2.09713e-36,  0.000137937,  0.171531   ])
37486   , -42278.4    , array([ 1.48666    ,  8.9801     ,  2.09713e-36,  0.00013794 ,  0.173195   ])
37487   , -42278.4    , array([ 1.48666    ,  8.9801     ,  2.09713e-36,  0.00013794 ,  0.173195   ])
37488   , -42283.6    , array([ 1.48815    ,  8.9801     ,  2.09713e-36,  0.00013794 ,  0.173195   ])
37489   , -42285.3    , array([ 1.48666    ,  8.98909    ,  2.09713e-36,  0.00013794 ,  0.173195   ])
37490   , -42278.4    , array([ 1.48666    ,  8.9801     ,  2.09923e-36,  0.00013794 ,  0.173195   ])
37491   , -42278.4    , array([ 1.48666    ,  8.9801     ,  2.09713e-36,  0.000138078,  0.173195   ])
37492   , -42274.4    , array([ 1.48666    ,  8.9801     ,  2.09713e-36,  0.00013794 ,  0.173369   ])
37493   , -42119.1    , array([ 1.58236    ,  8.58583    ,  2.09713e-36,  0.000137953,  0.180739   ])
37494   , -42119.1    , array([ 1.58236    ,  8.58583    ,  2.09713e-36,  0.000137953,  0.180739   ])
37495   , -42124.6    , array([ 1.58394    ,  8.58583    ,  2.09713e-36,  0.000137953,  0.180739   ])
37496   , -42126.5    , array([ 1.58236    ,  8.59442    ,  2.09713e-36,  0.000137953,  0.180739   ])
37497   , -42119.1    , array([ 1.58236    ,  8.58583    ,  2.09923e-36,  0.000137953,  0.180739   ])
37498   , -42119.1    , array([ 1.58236    ,  8.58583    ,  2.09713e-36,  0.000138091,  0.180739   ])
37499   , -42114.9    , array([ 1.58236    ,  8.58583    ,  2.09713e-36,  0.000137953,  0.18092    ])
37500   , -41311.5    , array([ 2.03082    ,  7.1744     ,  2.09713e-36,  0.000138005,  0.214345   ])
37501   , -41311.5    , array([ 2.03082    ,  7.1744     ,  2.09713e-36,  0.000138005,  0.214345   ])
37502   , -41318      , array([ 2.03286    ,  7.1744     ,  2.09713e-36,  0.000138005,  0.214345   ])
37503   , -41321.3    , array([ 2.03082    ,  7.18158    ,  2.09713e-36,  0.000138005,  0.214345   ])
37504   , -41311.5    , array([ 2.03082    ,  7.1744     ,  2.09923e-36,  0.000138005,  0.214345   ])
37505   , -41311.5    , array([ 2.03082    ,  7.1744     ,  2.09713e-36,  0.000138143,  0.214345   ])
37506   , -41306.5    , array([ 2.03082    ,  7.1744     ,  2.09713e-36,  0.000138005,  0.214559   ])
37507   , -34241      , array([ 5.50989    ,  3.49784    ,  2.09713e-36,  0.000138213,  0.423995   ])
37508   , -34241      , array([ 5.50989    ,  3.49784    ,  2.09713e-36,  0.000138213,  0.423995   ])
37509   , -34246.8    , array([ 5.5154     ,  3.49784    ,  2.09713e-36,  0.000138213,  0.423995   ])
37510   , -34258.3    , array([ 5.50989    ,  3.50134    ,  2.09713e-36,  0.000138213,  0.423995   ])
37511   , -34241      , array([ 5.50989    ,  3.49784    ,  2.09923e-36,  0.000138213,  0.423995   ])
37512   , -34241      , array([ 5.50989    ,  3.49784    ,  2.09713e-36,  0.000138351,  0.423995   ])
37513   , -34239.2    , array([ 5.50989    ,  3.49784    ,  2.09713e-36,  0.000138213,  0.42442    ])
37521   , -34239.3    , array([ 5.51106    ,  3.49731    ,  2.09713e-36,  0.000138213,  0.424057   ])
37522   , -34239.3    , array([ 5.51106    ,  3.49731    ,  2.09713e-36,  0.000138213,  0.424057   ])
37523   , -34245.1    , array([ 5.51657    ,  3.49731    ,  2.09713e-36,  0.000138213,  0.424057   ])
37524   , -34256.6    , array([ 5.51106    ,  3.50081    ,  2.09713e-36,  0.000138213,  0.424057   ])
37525   , -34239.3    , array([ 5.51106    ,  3.49731    ,  2.09923e-36,  0.000138213,  0.424057   ])
37526   , -34239.3    , array([ 5.51106    ,  3.49731    ,  2.09713e-36,  0.000138351,  0.424057   ])
37527   , -34237.5    , array([ 5.51106    ,  3.49731    ,  2.09713e-36,  0.000138213,  0.424481   ])
37528   , -34220.9    , array([ 5.52387    ,  3.49147    ,  2.09713e-36,  0.000138214,  0.42473    ])
37529   , -34220.9    , array([ 5.52387    ,  3.49147    ,  2.09713e-36,  0.000138214,  0.42473    ])
37530   , -34226.6    , array([ 5.52939    ,  3.49147    ,  2.09713e-36,  0.000138214,  0.42473    ])
37531   , -34238.2    , array([ 5.52387    ,  3.49496    ,  2.09713e-36,  0.000138214,  0.42473    ])
37532   , -34220.9    , array([ 5.52387    ,  3.49147    ,  2.09923e-36,  0.000138214,  0.42473    ])
37533   , -34220.9    , array([ 5.52387    ,  3.49147    ,  2.09713e-36,  0.000138352,  0.42473    ])
37534   , -34219      , array([ 5.52387    ,  3.49147    ,  2.09713e-36,  0.000138214,  0.425155   ])
37535   , -108093     , array([ 40.6101    ,  0.830679   ,  2.09713e-36,  0.00013863 ,  1.66048    ])
37536   , -108093     , array([ 40.6101    ,  0.830679   ,  2.09713e-36,  0.00013863 ,  1.66048    ])
37537   , -108101     , array([ 40.6507    ,  0.830679   ,  2.09713e-36,  0.00013863 ,  1.66048    ])
37538   , -108026     , array([ 40.6101    ,  0.83151    ,  2.09713e-36,  0.00013863 ,  1.66048    ])
37539   , -108093     , array([ 40.6101    ,  0.830679   ,  2.09923e-36,  0.00013863 ,  1.66048    ])
37540   , -108093     , array([ 40.6101    ,  0.830679   ,  2.09713e-36,  0.000138768,  1.66048    ])
37541   , -108185     , array([ 40.6101    ,  0.830679   ,  2.09713e-36,  0.00013863 ,  1.66214    ])
37542   , -32470.3    , array([ 7.43771    ,  2.81852    ,  2.09713e-36,  0.000138275,  0.520487   ])
37543   , -32470.3    , array([ 7.43771    ,  2.81852    ,  2.09713e-36,  0.000138275,  0.520487   ])
37544   , -32475.5    , array([ 7.44515    ,  2.81852    ,  2.09713e-36,  0.000138275,  0.520487   ])
37545   , -32485.2    , array([ 7.43771    ,  2.82134    ,  2.09713e-36,  0.000138275,  0.520487   ])
37546   , -32470.3    , array([ 7.43771    ,  2.81852    ,  2.09923e-36,  0.000138275,  0.520487   ])
37547   , -32470.3    , array([ 7.43771    ,  2.81852    ,  2.09713e-36,  0.000138414,  0.520487   ])
37548   , -32474.1    , array([ 7.43771    ,  2.81852    ,  2.09713e-36,  0.000138275,  0.521008   ])
37549   , -32308.5    , array([ 8.26272    ,  2.61301    ,  2.09713e-36,  0.000138297,  0.559283   ])
37550   , -32308.5    , array([ 8.26272    ,  2.61301    ,  2.09713e-36,  0.000138297,  0.559283   ])
37551   , -32313.6    , array([ 8.27099    ,  2.61301    ,  2.09713e-36,  0.000138297,  0.559283   ])
37552   , -32321.6    , array([ 8.26272    ,  2.61562    ,  2.09713e-36,  0.000138297,  0.559283   ])
37553   , -32308.5    , array([ 8.26272    ,  2.61301    ,  2.09923e-36,  0.000138297,  0.559283   ])
37554   , -32308.5    , array([ 8.26272    ,  2.61301    ,  2.09713e-36,  0.000138436,  0.559283   ])
37555   , -32314.9    , array([ 8.26272    ,  2.61301    ,  2.09713e-36,  0.000138297,  0.559843   ])
37563   , -32308      , array([ 8.26382    ,  2.61269    ,  2.09713e-36,  0.0001383  ,  0.559325   ])
37564   , -32308      , array([ 8.26382    ,  2.61269    ,  2.09713e-36,  0.0001383  ,  0.559325   ])
37565   , -32313.1    , array([ 8.27209    ,  2.61269    ,  2.09713e-36,  0.0001383  ,  0.559325   ])
37566   , -32321.2    , array([ 8.26382    ,  2.6153     ,  2.09713e-36,  0.0001383  ,  0.559325   ])
37567   , -32308      , array([ 8.26382    ,  2.61269    ,  2.09923e-36,  0.0001383  ,  0.559325   ])
37568   , -32308      , array([ 8.26382    ,  2.61269    ,  2.09713e-36,  0.000138439,  0.559325   ])
37569   , -32314.5    , array([ 8.26382    ,  2.61269    ,  2.09713e-36,  0.0001383  ,  0.559885   ])
37570   , -32303      , array([ 8.27681    ,  2.60896    ,  2.09713e-36,  0.000138336,  0.559824   ])
37571   , -32303      , array([ 8.27681    ,  2.60896    ,  2.09713e-36,  0.000138336,  0.559824   ])
37572   , -32308.1    , array([ 8.28509    ,  2.60896    ,  2.09713e-36,  0.000138336,  0.559824   ])
37573   , -32316.1    , array([ 8.27681    ,  2.61157    ,  2.09713e-36,  0.000138336,  0.559824   ])
37574   , -32303      , array([ 8.27681    ,  2.60896    ,  2.09923e-36,  0.000138336,  0.559824   ])
37575   , -32303      , array([ 8.27681    ,  2.60896    ,  2.09713e-36,  0.000138474,  0.559824   ])
37576   , -32309.5    , array([ 8.27681    ,  2.60896    ,  2.09713e-36,  0.000138336,  0.560384   ])
37577   , -327976     , array([ 99.5305    ,  0.271295   ,  2.09713e-36,  0.000207191,  2.29924    ])
37578   , -327976     , array([ 99.5305    ,  0.271295   ,  2.09713e-36,  0.000207191,  2.29924    ])
37579   , -327987     , array([ 99.6301    ,  0.271295   ,  2.09713e-36,  0.000207191,  2.29924    ])
37580   , -327793     , array([ 99.5305    ,  0.271566   ,  2.09713e-36,  0.000207191,  2.29924    ])
37581   , -327976     , array([ 99.5305    ,  0.271295   ,  2.09923e-36,  0.000207191,  2.29924    ])
37582   , -327960     , array([ 99.5305    ,  0.271295   ,  2.09713e-36,  0.000207398,  2.29924    ])
37583   , -328167     , array([ 99.5305    ,  0.271295   ,  2.09713e-36,  0.000207191,  2.30155    ])
37584   , -32202.8    , array([ 8.61796    ,  2.51479    ,  2.09713e-36,  0.000139246,  0.572817   ])
37585   , -32202.8    , array([ 8.61796    ,  2.51479    ,  2.09713e-36,  0.000139246,  0.572817   ])
37586   , -32207.8    , array([ 8.62658    ,  2.51479    ,  2.09713e-36,  0.000139246,  0.572817   ])
37587   , -32215      , array([ 8.61796    ,  2.51731    ,  2.09713e-36,  0.000139246,  0.572817   ])
37588   , -32202.8    , array([ 8.61796    ,  2.51479    ,  2.09923e-36,  0.000139246,  0.572817   ])
37589   , -32202.8    , array([ 8.61796    ,  2.51479    ,  2.09713e-36,  0.000139386,  0.572817   ])
37590   , -32210.4    , array([ 8.61796    ,  2.51479    ,  2.09713e-36,  0.000139246,  0.57339    ])
37591   , -31989.8    , array([ 8.59907    ,  2.48465    ,  2.09713e-36,  0.000140234,  0.568761   ])
37592   , -31989.8    , array([ 8.59907    ,  2.48465    ,  2.09713e-36,  0.000140234,  0.568761   ])
37593   , -31994.8    , array([ 8.60768    ,  2.48465    ,  2.09713e-36,  0.000140234,  0.568761   ])
37594   , -32002      , array([ 8.59907    ,  2.48714    ,  2.09713e-36,  0.000140234,  0.568761   ])
37595   , -31989.8    , array([ 8.59907    ,  2.48465    ,  2.09923e-36,  0.000140234,  0.568761   ])
37596   , -31989.8    , array([ 8.59907    ,  2.48465    ,  2.09713e-36,  0.000140374,  0.568761   ])
37597   , -31997.5    , array([ 8.59907    ,  2.48465    ,  2.09713e-36,  0.000140234,  0.56933    ])
37598   , -31145.1    , array([ 8.52395    ,  2.36766    ,  2.09713e-36,  0.000144256,  0.552819   ])
37599   , -31145.1    , array([ 8.52395    ,  2.36766    ,  2.09713e-36,  0.000144256,  0.552819   ])
37600   , -31150      , array([ 8.53248    ,  2.36766    ,  2.09713e-36,  0.000144256,  0.552819   ])
37601   , -31157      , array([ 8.52395    ,  2.37002    ,  2.09713e-36,  0.000144256,  0.552819   ])
37602   , -31145.1    , array([ 8.52395    ,  2.36766    ,  2.09923e-36,  0.000144256,  0.552819   ])
37603   , -31145.1    , array([ 8.52395    ,  2.36766    ,  2.09713e-36,  0.0001444  ,  0.552819   ])
37604   , -31152.9    , array([ 8.52395    ,  2.36766    ,  2.09713e-36,  0.000144256,  0.553372   ])
37605   , -27887.9    , array([ 8.22996    ,  1.95223    ,  2.09713e-36,  0.00016153 ,  0.493399   ])
37606   , -27887.9    , array([ 8.22996    ,  1.95223    ,  2.09713e-36,  0.00016153 ,  0.493399   ])
37607   , -27892.5    , array([ 8.2382     ,  1.95223    ,  2.09713e-36,  0.00016153 ,  0.493399   ])
37608   , -27898.6    , array([ 8.22996    ,  1.95418    ,  2.09713e-36,  0.00016153 ,  0.493399   ])
37609   , -27887.9    , array([ 8.22996    ,  1.95223    ,  2.09923e-36,  0.00016153 ,  0.493399   ])
37610   , -27887.9    , array([ 8.22996    ,  1.95223    ,  2.09713e-36,  0.000161692,  0.493399   ])
37611   , -27896.2    , array([ 8.22996    ,  1.95223    ,  2.09713e-36,  0.00016153 ,  0.493893   ])
37612   , -17200      , array([ 7.15196    ,  0.90236    ,  2.09713e-36,  0.00025394 ,  0.313082   ])
37613   , -17200      , array([ 7.15196    ,  0.90236    ,  2.09713e-36,  0.00025394 ,  0.313082   ])
37614   , -17203      , array([ 7.15912    ,  0.90236    ,  2.09713e-36,  0.00025394 ,  0.313082   ])
37615   , -17203.6    , array([ 7.15196    ,  0.903263   ,  2.09713e-36,  0.00025394 ,  0.313082   ])
37616   , -17200      , array([ 7.15196    ,  0.90236    ,  2.09923e-36,  0.00025394 ,  0.313082   ])
37617   , -17200      , array([ 7.15196    ,  0.90236    ,  2.09713e-36,  0.000254194,  0.313082   ])
37618   , -17211.6    , array([ 7.15196    ,  0.90236    ,  2.09713e-36,  0.00025394 ,  0.313395   ])
37619   , -2367.9     , array([ 2.60591    ,  0.137721   ,  2.09713e-36,  0.000465662,  0.0544373  ])
37620   , -2367.9     , array([ 2.60591    ,  0.137721   ,  2.09713e-36,  0.000465662,  0.0544373  ])
