21169   , -1824.94    , array([ 0.176985   ,  0.0540962  ,  3.66649e-27,  0.00290824 ])
21170   , -1824.94    , array([ 0.177162   ,  0.0540962  ,  3.66649e-27,  0.00290824 ])
21171   , -1825.15    , array([ 0.176985   ,  0.0541504  ,  3.66649e-27,  0.00290824 ])
21172   , -1824.94    , array([ 0.176985   ,  0.0540962  ,  3.67015e-27,  0.00290824 ])
21173   , -1824.71    , array([ 0.176985   ,  0.0540962  ,  3.66649e-27,  0.00291115 ])
21174   , -1824.94    , array([ 0.176985   ,  0.0540962  ,  3.66649e-27,  0.00290824 ])
21175   , -2173.68    , array([ 0.176985   ,  0.0267536  ,  3.66649e-27,  0.00599945 ])
21176   , -2173.68    , array([ 0.176985   ,  0.0267536  ,  3.66649e-27,  0.00599945 ])
21177   , -2173.68    , array([ 0.177162   ,  0.0267536  ,  3.66649e-27,  0.00599945 ])
21178   , -2172.44    , array([ 0.176985   ,  0.0267804  ,  3.66649e-27,  0.00599945 ])
21179   , -2173.68    , array([ 0.176985   ,  0.0267536  ,  3.67015e-27,  0.00599945 ])
21180   , -2174.71    , array([ 0.176985   ,  0.0267536  ,  3.66649e-27,  0.00600545 ])
21181   , -1757.18    , array([ 0.176985   ,  0.0434268  ,  3.66649e-27,  0.00364546 ])
21182   , -1757.18    , array([ 0.176985   ,  0.0434268  ,  3.66649e-27,  0.00364546 ])
21183   , -1757.18    , array([ 0.177162   ,  0.0434268  ,  3.66649e-27,  0.00364546 ])
21184   , -1757.21    , array([ 0.176985   ,  0.0434703  ,  3.66649e-27,  0.00364546 ])
21185   , -1757.18    , array([ 0.176985   ,  0.0434268  ,  3.67015e-27,  0.00364546 ])
21186   , -1757.1     , array([ 0.176985   ,  0.0434268  ,  3.66649e-27,  0.00364911 ])
21187   , -1531.78    , array([ 0.176985   ,  0.547904   ,  3.66649e-27,  0.0803832  ])
21188   , -1531.78    , array([ 0.176985   ,  0.547904   ,  3.66649e-27,  0.0803832  ])
21189   , -1531.78    , array([ 0.177162   ,  0.547904   ,  3.66649e-27,  0.0803832  ])
21190   , -1532.95    , array([ 0.176985   ,  0.548452   ,  3.66649e-27,  0.0803832  ])
21191   , -1531.78    , array([ 0.176985   ,  0.547904   ,  3.67015e-27,  0.0803832  ])
21192   , -1531.23    , array([ 0.176985   ,  0.547904   ,  3.66649e-27,  0.0804636  ])
21193   , -1741.49    , array([ 0.176985   ,  0.0558723  ,  3.66649e-27,  0.00495784 ])
21194   , -1741.49    , array([ 0.176985   ,  0.0558723  ,  3.66649e-27,  0.00495784 ])
21195   , -1741.49    , array([ 0.177162   ,  0.0558723  ,  3.66649e-27,  0.00495784 ])
21196   , -1741.52    , array([ 0.176985   ,  0.0559282  ,  3.66649e-27,  0.00495784 ])
21197   , -1741.49    , array([ 0.176985   ,  0.0558723  ,  3.67015e-27,  0.00495784 ])
21198   , -1741.4     , array([ 0.176985   ,  0.0558723  ,  3.66649e-27,  0.0049628  ])
21199   , -1476.92    , array([ 0.176985   ,  0.30461    ,  3.66649e-27,  0.0392694  ])
21200   , -1476.92    , array([ 0.176985   ,  0.30461    ,  3.66649e-27,  0.0392694  ])
21201   , -1476.92    , array([ 0.177162   ,  0.30461    ,  3.66649e-27,  0.0392694  ])
21202   , -1477.4     , array([ 0.176985   ,  0.304915   ,  3.66649e-27,  0.0392694  ])
21203   , -1476.92    , array([ 0.176985   ,  0.30461    ,  3.67015e-27,  0.0392694  ])
21204   , -1476.41    , array([ 0.176985   ,  0.30461    ,  3.66649e-27,  0.0393087  ])
