1481    , -39066.2    , array([ 0.359409   ,  0.022521   ,  9.9        ,  1.10686    ,  0.0471665  ])
1482    , -39065.9    , array([ 0.359769   ,  0.022521   ,  9.9        ,  1.10686    ,  0.0471665  ])
1483    , -39010.7    , array([ 0.359409   ,  0.0225435  ,  9.9        ,  1.10686    ,  0.0471665  ])
1484    , -39060.7    , array([ 0.359409   ,  0.022521   ,  9.9099     ,  1.10686    ,  0.0471665  ])
1485    , -39059.6    , array([ 0.359409   ,  0.022521   ,  9.9        ,  1.10797    ,  0.0471665  ])
1486    , -39104.7    , array([ 0.359409   ,  0.022521   ,  9.9        ,  1.10686    ,  0.0472137  ])
1487    , -39066.2    , array([ 0.359409   ,  0.022521   ,  9.9        ,  1.10686    ,  0.0471665  ])
1495    , -39058.3    , array([ 0.35941    ,  0.0225231  ,  9.90009    ,  1.10687    ,  0.0471634  ])
1496    , -39058.3    , array([ 0.35941    ,  0.0225231  ,  9.90009    ,  1.10687    ,  0.0471634  ])
1497    , -39058      , array([ 0.359769   ,  0.0225231  ,  9.90009    ,  1.10687    ,  0.0471634  ])
1498    , -39002.8    , array([ 0.35941    ,  0.0225457  ,  9.90009    ,  1.10687    ,  0.0471634  ])
1499    , -39052.9    , array([ 0.35941    ,  0.0225231  ,  9.91       ,  1.10687    ,  0.0471634  ])
1500    , -39051.7    , array([ 0.35941    ,  0.0225231  ,  9.90009    ,  1.10798    ,  0.0471634  ])
1501    , -39096.8    , array([ 0.35941    ,  0.0225231  ,  9.90009    ,  1.10687    ,  0.0472106  ])
1502    , -38856.9    , array([ 0.359414   ,  0.0225776  ,  9.90243    ,  1.10719    ,  0.0470845  ])
1503    , -38856.9    , array([ 0.359414   ,  0.0225776  ,  9.90243    ,  1.10719    ,  0.0470845  ])
1504    , -38856.6    , array([ 0.359774   ,  0.0225776  ,  9.90243    ,  1.10719    ,  0.0470845  ])
1505    , -38801.6    , array([ 0.359414   ,  0.0226001  ,  9.90243    ,  1.10719    ,  0.0470845  ])
1506    , -38851.5    , array([ 0.359414   ,  0.0225776  ,  9.91234    ,  1.10719    ,  0.0470845  ])
1507    , -38850.4    , array([ 0.359414   ,  0.0225776  ,  9.90243    ,  1.1083     ,  0.0470845  ])
1508    , -38895.3    , array([ 0.359414   ,  0.0225776  ,  9.90243    ,  1.10719    ,  0.0471316  ])
1516    , -38854.9    , array([ 0.359414   ,  0.0225781  ,  9.90245    ,  1.10719    ,  0.0470837  ])
1517    , -38854.9    , array([ 0.359414   ,  0.0225781  ,  9.90245    ,  1.10719    ,  0.0470837  ])
1518    , -38854.6    , array([ 0.359774   ,  0.0225781  ,  9.90245    ,  1.10719    ,  0.0470837  ])
1519    , -38799.6    , array([ 0.359414   ,  0.0226007  ,  9.90245    ,  1.10719    ,  0.0470837  ])
1520    , -38849.5    , array([ 0.359414   ,  0.0225781  ,  9.91236    ,  1.10719    ,  0.0470837  ])
1521    , -38848.4    , array([ 0.359414   ,  0.0225781  ,  9.90245    ,  1.1083     ,  0.0470837  ])
1522    , -38893.4    , array([ 0.359414   ,  0.0225781  ,  9.90245    ,  1.10719    ,  0.0471308  ])
1523    , -38805.1    , array([ 0.359415   ,  0.0225916  ,  9.90303    ,  1.10727    ,  0.0470641  ])
1524    , -38805.1    , array([ 0.359415   ,  0.0225916  ,  9.90303    ,  1.10727    ,  0.0470641  ])
1525    , -38804.8    , array([ 0.359775   ,  0.0225916  ,  9.90303    ,  1.10727    ,  0.0470641  ])
1526    , -38749.8    , array([ 0.359415   ,  0.0226142  ,  9.90303    ,  1.10727    ,  0.0470641  ])
1527    , -38799.7    , array([ 0.359415   ,  0.0225916  ,  9.91294    ,  1.10727    ,  0.0470641  ])
1528    , -38798.6    , array([ 0.359415   ,  0.0225916  ,  9.90303    ,  1.10838    ,  0.0470641  ])
1529    , -38843.5    , array([ 0.359415   ,  0.0225916  ,  9.90303    ,  1.10727    ,  0.0471112  ])
1537    , -38804.6    , array([ 0.359415   ,  0.0225917  ,  9.90304    ,  1.10727    ,  0.0470639  ])
1538    , -38804.6    , array([ 0.359415   ,  0.0225917  ,  9.90304    ,  1.10727    ,  0.0470639  ])
1539    , -38804.3    , array([ 0.359775   ,  0.0225917  ,  9.90304    ,  1.10727    ,  0.0470639  ])
1540    , -38749.3    , array([ 0.359415   ,  0.0226143  ,  9.90304    ,  1.10727    ,  0.0470639  ])
1541    , -38799.2    , array([ 0.359415   ,  0.0225917  ,  9.91295    ,  1.10727    ,  0.0470639  ])
1542    , -38798.1    , array([ 0.359415   ,  0.0225917  ,  9.90304    ,  1.10838    ,  0.0470639  ])
1543    , -38843      , array([ 0.359415   ,  0.0225917  ,  9.90304    ,  1.10727    ,  0.047111   ])
1544    , -38792.2    , array([ 0.359416   ,  0.0225951  ,  9.90318    ,  1.10729    ,  0.0470591  ])
1545    , -38792.2    , array([ 0.359416   ,  0.0225951  ,  9.90318    ,  1.10729    ,  0.0470591  ])
1546    , -38791.9    , array([ 0.359775   ,  0.0225951  ,  9.90318    ,  1.10729    ,  0.0470591  ])
1547    , -38736.9    , array([ 0.359416   ,  0.0226177  ,  9.90318    ,  1.10729    ,  0.0470591  ])
1548    , -38786.8    , array([ 0.359416   ,  0.0225951  ,  9.91309    ,  1.10729    ,  0.0470591  ])
1549    , -38785.7    , array([ 0.359416   ,  0.0225951  ,  9.90318    ,  1.1084     ,  0.0470591  ])
1550    , -38830.6    , array([ 0.359416   ,  0.0225951  ,  9.90318    ,  1.10729    ,  0.0471061  ])
1558    , -38792      , array([ 0.359416   ,  0.0225951  ,  9.90318    ,  1.10729    ,  0.047059   ])
1559    , -38792      , array([ 0.359416   ,  0.0225951  ,  9.90318    ,  1.10729    ,  0.047059   ])
1560    , -38791.7    , array([ 0.359775   ,  0.0225951  ,  9.90318    ,  1.10729    ,  0.047059   ])
1561    , -38736.8    , array([ 0.359416   ,  0.0226177  ,  9.90318    ,  1.10729    ,  0.047059   ])
1562    , -38786.6    , array([ 0.359416   ,  0.0225951  ,  9.91309    ,  1.10729    ,  0.047059   ])
1563    , -38785.5    , array([ 0.359416   ,  0.0225951  ,  9.90318    ,  1.1084     ,  0.047059   ])
1564    , -38830.5    , array([ 0.359416   ,  0.0225951  ,  9.90318    ,  1.10729    ,  0.0471061  ])
1565    , -38789      , array([ 0.359416   ,  0.022596   ,  9.90322    ,  1.10729    ,  0.0470578  ])
1566    , -38789      , array([ 0.359416   ,  0.022596   ,  9.90322    ,  1.10729    ,  0.0470578  ])
1567    , -38788.6    , array([ 0.359775   ,  0.022596   ,  9.90322    ,  1.10729    ,  0.0470578  ])
1568    , -38733.7    , array([ 0.359416   ,  0.0226186  ,  9.90322    ,  1.10729    ,  0.0470578  ])
1569    , -38783.5    , array([ 0.359416   ,  0.022596   ,  9.91313    ,  1.10729    ,  0.0470578  ])
1570    , -38782.5    , array([ 0.359416   ,  0.022596   ,  9.90322    ,  1.1084     ,  0.0470578  ])
1571    , -38827.4    , array([ 0.359416   ,  0.022596   ,  9.90322    ,  1.10729    ,  0.0471049  ])
1572    , -34659.9    , array([ 0.359514   ,  0.0237817  ,  9.95291    ,  1.11401    ,  0.0454153  ])
1573    , -34659.9    , array([ 0.359514   ,  0.0237817  ,  9.95291    ,  1.11401    ,  0.0454153  ])
1574    , -34659.5    , array([ 0.359874   ,  0.0237817  ,  9.95291    ,  1.11401    ,  0.0454153  ])
1575    , -34608.2    , array([ 0.359514   ,  0.0238055  ,  9.95291    ,  1.11401    ,  0.0454153  ])
1576    , -34654.8    , array([ 0.359514   ,  0.0237817  ,  9.96287    ,  1.11401    ,  0.0454153  ])
1577    , -34654.2    , array([ 0.359514   ,  0.0237817  ,  9.95291    ,  1.11512    ,  0.0454153  ])
1578    , -34696.3    , array([ 0.359514   ,  0.0237817  ,  9.95291    ,  1.11401    ,  0.0454607  ])
