1       , -14250.3    , array([ 0.0151141  ,  1.52218    ,  0.00470784 ,  0.0290089  ])
2       , -14247.8    , array([ 0.0151293  ,  1.52218    ,  0.00470784 ,  0.0290089  ])
3       , -14250.1    , array([ 0.0151141  ,  1.5237     ,  0.00470784 ,  0.0290089  ])
4       , -14252.6    , array([ 0.0151141  ,  1.52218    ,  0.00471255 ,  0.0290089  ])
5       , -14250.1    , array([ 0.0151141  ,  1.52218    ,  0.00470784 ,  0.0290379  ])
6       , -14250.3    , array([ 0.0151141  ,  1.52218    ,  0.00470784 ,  0.0290089  ])
7       , -12735.8    , array([ 0.0310528  ,  1.61165    ,  0.00232779 ,  0.0304359  ])
8       , -12735.8    , array([ 0.0310528  ,  1.61165    ,  0.00232779 ,  0.0304359  ])
9       , -12735.7    , array([ 0.0310838  ,  1.61165    ,  0.00232779 ,  0.0304359  ])
10      , -12735.8    , array([ 0.0310528  ,  1.61326    ,  0.00232779 ,  0.0304359  ])
11      , -12736      , array([ 0.0310528  ,  1.61165    ,  0.00233012 ,  0.0304359  ])
12      , -12736      , array([ 0.0310528  ,  1.61165    ,  0.00232779 ,  0.0304664  ])
13      , -12810.8    , array([ 0.0706171  ,  11.713     ,  0.000611841,  7.5131e-09 ])
14      , -12810.8    , array([ 0.0706171  ,  11.713     ,  0.000611841,  7.5131e-09 ])
15      , -12810.9    , array([ 0.0706877  ,  11.713     ,  0.000611841,  7.5131e-09 ])
16      , -12810.8    , array([ 0.0706171  ,  11.7247    ,  0.000611841,  7.5131e-09 ])
17      , -12810.8    , array([ 0.0706171  ,  11.713     ,  0.000612453,  7.5131e-09 ])
18      , -12810.8    , array([ 0.0706171  ,  11.713     ,  0.000611841,  7.52062e-09])
19      , -12663      , array([ 0.0406008  ,  3.07866    ,  0.00150515 ,  0.000212425])
20      , -12663      , array([ 0.0406008  ,  3.07866    ,  0.00150515 ,  0.000212425])
21      , -12663      , array([ 0.0406414  ,  3.07866    ,  0.00150515 ,  0.000212425])
22      , -12663      , array([ 0.0406008  ,  3.08174    ,  0.00150515 ,  0.000212425])
23      , -12662.9    , array([ 0.0406008  ,  3.07866    ,  0.00150665 ,  0.000212425])
24      , -12663      , array([ 0.0406008  ,  3.07866    ,  0.00150515 ,  0.000212638])
31      , -12663      , array([ 0.0406008  ,  3.07866    ,  0.00150515 ,  0.000212425])
32      , -12663      , array([ 0.0406008  ,  3.07866    ,  0.00150515 ,  0.000212425])
33      , -12663      , array([ 0.0406414  ,  3.07866    ,  0.00150515 ,  0.000212425])
34      , -12663      , array([ 0.0406008  ,  3.08174    ,  0.00150515 ,  0.000212425])
35      , -12662.9    , array([ 0.0406008  ,  3.07866    ,  0.00150665 ,  0.000212425])
36      , -12663      , array([ 0.0406008  ,  3.07866    ,  0.00150515 ,  0.000212638])
37      , -12658.2    , array([ 0.0256696  ,  39.4753    ,  0.00121054 ,  0.000303485])
38      , -12658.2    , array([ 0.0256696  ,  39.4753    ,  0.00121054 ,  0.000303485])
39      , -12658.2    , array([ 0.0256953  ,  39.4753    ,  0.00121054 ,  0.000303485])
40      , -12658.2    , array([ 0.0256696  ,  39.5148    ,  0.00121054 ,  0.000303485])
41      , -12658.2    , array([ 0.0256696  ,  39.4753    ,  0.00121175 ,  0.000303485])
42      , -12658.2    , array([ 0.0256696  ,  39.4753    ,  0.00121054 ,  0.000303788])
43      , -12657.2    , array([ 0.0249121  ,  15.8712    ,  0.0010766  ,  0.000275524])
44      , -12657.2    , array([ 0.0249121  ,  15.8712    ,  0.0010766  ,  0.000275524])
45      , -12657.2    , array([ 0.024937   ,  15.8712    ,  0.0010766  ,  0.000275524])
46      , -12657.2    , array([ 0.0249121  ,  15.8871    ,  0.0010766  ,  0.000275524])
47      , -12657.2    , array([ 0.0249121  ,  15.8712    ,  0.00107768 ,  0.000275524])
48      , -12657.2    , array([ 0.0249121  ,  15.8712    ,  0.0010766  ,  0.0002758  ])
49      , -12657.2    , array([ 0.0238663  ,  17.9623    ,  0.00104497 ,  0.000286005])
50      , -12657.2    , array([ 0.0238663  ,  17.9623    ,  0.00104497 ,  0.000286005])
51      , -12657.2    , array([ 0.0238901  ,  17.9623    ,  0.00104497 ,  0.000286005])
52      , -12657.2    , array([ 0.0238663  ,  17.9803    ,  0.00104497 ,  0.000286005])
53      , -12657.2    , array([ 0.0238663  ,  17.9623    ,  0.00104602 ,  0.000286005])
54      , -12657.2    , array([ 0.0238663  ,  17.9623    ,  0.00104497 ,  0.000286291])
55      , -12657.1    , array([ 0.021598   ,  18.4781    ,  0.000950113,  0.000300303])
56      , -12657.1    , array([ 0.021598   ,  18.4781    ,  0.000950113,  0.000300303])
57      , -12657.1    , array([ 0.0216197  ,  18.4781    ,  0.000950113,  0.000300303])
58      , -12657.1    , array([ 0.021598   ,  18.4966    ,  0.000950113,  0.000300303])
59      , -12657.2    , array([ 0.021598   ,  18.4781    ,  0.000951064,  0.000300303])
60      , -12657.1    , array([ 0.021598   ,  18.4781    ,  0.000950113,  0.000300603])
61      , -12657.1    , array([ 0.0206929  ,  18.4793    ,  0.000910942,  0.000305762])
62      , -12657.1    , array([ 0.0206929  ,  18.4793    ,  0.000910942,  0.000305762])
63      , -12657.1    , array([ 0.0207136  ,  18.4793    ,  0.000910942,  0.000305762])
64      , -12657.1    , array([ 0.0206929  ,  18.4978    ,  0.000910942,  0.000305762])
65      , -12657.1    , array([ 0.0206929  ,  18.4793    ,  0.000911853,  0.000305762])
66      , -12657.1    , array([ 0.0206929  ,  18.4793    ,  0.000910942,  0.000306068])
67      , -12657.1    , array([ 0.017436   ,  18.4839    ,  0.000769754,  0.000328607])
68      , -12657.1    , array([ 0.017436   ,  18.4839    ,  0.000769754,  0.000328607])
69      , -12657.1    , array([ 0.0174534  ,  18.4839    ,  0.000769754,  0.000328607])
70      , -12657.1    , array([ 0.017436   ,  18.5024    ,  0.000769754,  0.000328607])
71      , -12657.1    , array([ 0.017436   ,  18.4839    ,  0.000770524,  0.000328607])
72      , -12657.1    , array([ 0.017436   ,  18.4839    ,  0.000769754,  0.000328936])
73      , -12657      , array([ 0.00878912 ,  18.5025    ,  0.000392462,  0.000438383])
74      , -12657      , array([ 0.00878912 ,  18.5025    ,  0.000392462,  0.000438383])
75      , -12657      , array([ 0.00879792 ,  18.5025    ,  0.000392462,  0.000438383])
76      , -12657      , array([ 0.00878912 ,  18.521     ,  0.000392462,  0.000438383])
77      , -12657      , array([ 0.00878912 ,  18.5025    ,  0.000392854,  0.000438383])
78      , -12657      , array([ 0.00878912 ,  18.5025    ,  0.000392462,  0.000438821])
85      , -12657      , array([ 0.00878912 ,  18.5025    ,  0.000392462,  0.000438383])
86      , -12657      , array([ 0.00878912 ,  18.5025    ,  0.000392462,  0.000438383])
87      , -12657      , array([ 0.00879792 ,  18.5025    ,  0.000392462,  0.000438383])
88      , -12657      , array([ 0.00878912 ,  18.521     ,  0.000392462,  0.000438383])
89      , -12657      , array([ 0.00878912 ,  18.5025    ,  0.000392854,  0.000438383])
90      , -12657      , array([ 0.00878912 ,  18.5025    ,  0.000392462,  0.000438821])
91      , -12657      , array([ 0.00878912 ,  18.5025    ,  0.000392462,  0.000438383])
92      , -12657      , array([ 0.00878912 ,  18.5025    ,  0.000392462,  0.000438383])
93      , -12657      , array([ 0.00879792 ,  18.5025    ,  0.000392462,  0.000438383])
94      , -12657      , array([ 0.00878912 ,  18.521     ,  0.000392462,  0.000438383])
95      , -12657      , array([ 0.00878912 ,  18.5025    ,  0.000392854,  0.000438383])
96      , -12657      , array([ 0.00878912 ,  18.5025    ,  0.000392462,  0.000438821])
97      , -12656.1    , array([ 0.00223329 ,  18.5398    ,  0.000102021,  0.0007802  ])
98      , -12656.1    , array([ 0.00223329 ,  18.5398    ,  0.000102021,  0.0007802  ])
99      , -12656.1    , array([ 0.00223552 ,  18.5398    ,  0.000102021,  0.0007802  ])
100     , -12656.1    , array([ 0.00223329 ,  18.5583    ,  0.000102021,  0.0007802  ])
101     , -12656.1    , array([ 0.00223329 ,  18.5398    ,  0.000102123,  0.0007802  ])
102     , -12656.1    , array([ 0.00223329 ,  18.5398    ,  0.000102021,  0.000780981])
103     , -12656.1    , array([ 0.00223329 ,  18.5398    ,  0.000102021,  0.0007802  ])
104     , -12656.1    , array([ 0.00223329 ,  18.5398    ,  0.000102021,  0.0007802  ])
105     , -12656.1    , array([ 0.00223552 ,  18.5398    ,  0.000102021,  0.0007802  ])
106     , -12656.1    , array([ 0.00223329 ,  18.5583    ,  0.000102021,  0.0007802  ])
107     , -12656.1    , array([ 0.00223329 ,  18.5398    ,  0.000102123,  0.0007802  ])
108     , -12656.1    , array([ 0.00223329 ,  18.5398    ,  0.000102021,  0.000780981])
109     , -12656.1    , array([ 0.00223329 ,  18.5398    ,  0.000102021,  0.0007802  ])
110     , -12656.1    , array([ 0.00223329 ,  18.5398    ,  0.000102021,  0.0007802  ])
111     , -12656.1    , array([ 0.00223552 ,  18.5398    ,  0.000102021,  0.0007802  ])
112     , -12656.1    , array([ 0.00223329 ,  18.5583    ,  0.000102021,  0.0007802  ])
113     , -12656.1    , array([ 0.00223329 ,  18.5398    ,  0.000102123,  0.0007802  ])
114     , -12656.1    , array([ 0.00223329 ,  18.5398    ,  0.000102021,  0.000780981])
115     , -12655.2    , array([ 0.00112576 ,  18.5584    ,  5.20155e-05,  0.00104084 ])
116     , -12655.2    , array([ 0.00112576 ,  18.5584    ,  5.20155e-05,  0.00104084 ])
117     , -12655.2    , array([ 0.00112688 ,  18.5584    ,  5.20155e-05,  0.00104084 ])
