130444  , -120583     , array([ 0.0525003  ,  0.984701   ,  1.6322e-37 ,  1.95779e-73,  0.0695488  ])
130445  , -120498     , array([ 0.0525529  ,  0.984701   ,  1.6322e-37 ,  1.95779e-73,  0.0695488  ])
130446  , -120595     , array([ 0.0525003  ,  0.985686   ,  1.6322e-37 ,  1.95779e-73,  0.0695488  ])
130447  , -120583     , array([ 0.0525003  ,  0.984701   ,  1.63384e-37,  1.95779e-73,  0.0695488  ])
130448  , -120583     , array([ 0.0525003  ,  0.984701   ,  1.6322e-37 ,  1.95974e-73,  0.0695488  ])
130449  , -120644     , array([ 0.0525003  ,  0.984701   ,  1.6322e-37 ,  1.95779e-73,  0.0696184  ])
130450  , -120583     , array([ 0.0525003  ,  0.984701   ,  1.6322e-37 ,  1.95779e-73,  0.0695488  ])
130451  , -50131      , array([ 0.119217   ,  0.878597   ,  1.6322e-37 ,  1.95779e-73,  0.0390042  ])
130452  , -50131      , array([ 0.119217   ,  0.878597   ,  1.6322e-37 ,  1.95779e-73,  0.0390042  ])
130453  , -50097.3    , array([ 0.119336   ,  0.878597   ,  1.6322e-37 ,  1.95779e-73,  0.0390042  ])
130454  , -50141.2    , array([ 0.119217   ,  0.879476   ,  1.6322e-37 ,  1.95779e-73,  0.0390042  ])
130455  , -50131      , array([ 0.119217   ,  0.878597   ,  1.63384e-37,  1.95779e-73,  0.0390042  ])
130456  , -50131      , array([ 0.119217   ,  0.878597   ,  1.6322e-37 ,  1.95974e-73,  0.0390042  ])
130457  , -50147.9    , array([ 0.119217   ,  0.878597   ,  1.6322e-37 ,  1.95779e-73,  0.0390432  ])
130465  , -50097.2    , array([ 0.119353   ,  0.876904   ,  1.6322e-37 ,  1.95779e-73,  0.0390604  ])
130466  , -50097.2    , array([ 0.119353   ,  0.876904   ,  1.6322e-37 ,  1.95779e-73,  0.0390604  ])
130467  , -50063.5    , array([ 0.119472   ,  0.876904   ,  1.6322e-37 ,  1.95779e-73,  0.0390604  ])
130468  , -50107.4    , array([ 0.119353   ,  0.877781   ,  1.6322e-37 ,  1.95779e-73,  0.0390604  ])
130469  , -50097.2    , array([ 0.119353   ,  0.876904   ,  1.63384e-37,  1.95779e-73,  0.0390604  ])
130470  , -50097.2    , array([ 0.119353   ,  0.876904   ,  1.6322e-37 ,  1.95974e-73,  0.0390604  ])
130471  , -50114.1    , array([ 0.119353   ,  0.876904   ,  1.6322e-37 ,  1.95779e-73,  0.0390995  ])
130472  , -50063.3    , array([ 0.119489   ,  0.875213   ,  1.6322e-37 ,  1.95779e-73,  0.0391168  ])
130473  , -50063.3    , array([ 0.119489   ,  0.875213   ,  1.6322e-37 ,  1.95779e-73,  0.0391168  ])
130474  , -50029.6    , array([ 0.119609   ,  0.875213   ,  1.6322e-37 ,  1.95779e-73,  0.0391168  ])
130475  , -50073.5    , array([ 0.119489   ,  0.876089   ,  1.6322e-37 ,  1.95779e-73,  0.0391168  ])
130476  , -50063.3    , array([ 0.119489   ,  0.875213   ,  1.63384e-37,  1.95779e-73,  0.0391168  ])
130477  , -50063.3    , array([ 0.119489   ,  0.875213   ,  1.6322e-37 ,  1.95974e-73,  0.0391168  ])
130478  , -50080.1    , array([ 0.119489   ,  0.875213   ,  1.6322e-37 ,  1.95779e-73,  0.0391559  ])
130479  , -1.33474e+06, array([ 1.32438    ,  0.0150431  ,  1.6322e-37 ,  1.95779e-73,  0.813963   ])
130480  , -1.33474e+06, array([ 1.32438    ,  0.0150431  ,  1.6322e-37 ,  1.95779e-73,  0.813963   ])
130481  , -1.33472e+06, array([ 1.32571    ,  0.0150431  ,  1.6322e-37 ,  1.95779e-73,  0.813963   ])
130482  , -1.35392e+06, array([ 1.32438    ,  0.0150581  ,  1.6322e-37 ,  1.95779e-73,  0.813963   ])
130483  , -1.33474e+06, array([ 1.32438    ,  0.0150431  ,  1.63384e-37,  1.95779e-73,  0.813963   ])
130484  , -1.33474e+06, array([ 1.32438    ,  0.0150431  ,  1.6322e-37 ,  1.95974e-73,  0.813963   ])
130485  , -1.31355e+06, array([ 1.32438    ,  0.0150431  ,  1.6322e-37 ,  1.95779e-73,  0.814778   ])
130486  , -50045.9    , array([ 0.119559   ,  0.874346   ,  1.6322e-37 ,  1.95779e-73,  0.0391457  ])
130487  , -50045.9    , array([ 0.119559   ,  0.874346   ,  1.6322e-37 ,  1.95779e-73,  0.0391457  ])
130488  , -50012.2    , array([ 0.119679   ,  0.874346   ,  1.6322e-37 ,  1.95779e-73,  0.0391457  ])
130489  , -50056.1    , array([ 0.119559   ,  0.875221   ,  1.6322e-37 ,  1.95779e-73,  0.0391457  ])
130490  , -50045.9    , array([ 0.119559   ,  0.874346   ,  1.63384e-37,  1.95779e-73,  0.0391457  ])
130491  , -50045.9    , array([ 0.119559   ,  0.874346   ,  1.6322e-37 ,  1.95974e-73,  0.0391457  ])
130492  , -50062.7    , array([ 0.119559   ,  0.874346   ,  1.6322e-37 ,  1.95779e-73,  0.0391849  ])
130493  , -50028.4    , array([ 0.11963    ,  0.873479   ,  1.6322e-37 ,  1.95779e-73,  0.0391748  ])
130494  , -50028.4    , array([ 0.11963    ,  0.873479   ,  1.6322e-37 ,  1.95779e-73,  0.0391748  ])
130495  , -49994.7    , array([ 0.119749   ,  0.873479   ,  1.6322e-37 ,  1.95779e-73,  0.0391748  ])
130496  , -50038.6    , array([ 0.11963    ,  0.874353   ,  1.6322e-37 ,  1.95779e-73,  0.0391748  ])
130497  , -50028.4    , array([ 0.11963    ,  0.873479   ,  1.63384e-37,  1.95779e-73,  0.0391748  ])
130498  , -50028.4    , array([ 0.11963    ,  0.873479   ,  1.6322e-37 ,  1.95974e-73,  0.0391748  ])
130499  , -50045.2    , array([ 0.11963    ,  0.873479   ,  1.6322e-37 ,  1.95779e-73,  0.039214   ])
130500  , -55117.7    , array([ 0.398039   ,  0.114629   ,  1.6322e-37 ,  1.95779e-73,  0.178569   ])
130501  , -55117.7    , array([ 0.398039   ,  0.114629   ,  1.6322e-37 ,  1.95779e-73,  0.178569   ])
130502  , -55095.7    , array([ 0.398438   ,  0.114629   ,  1.6322e-37 ,  1.95779e-73,  0.178569   ])
130503  , -55070.4    , array([ 0.398039   ,  0.114744   ,  1.6322e-37 ,  1.95779e-73,  0.178569   ])
130504  , -55117.7    , array([ 0.398039   ,  0.114629   ,  1.63384e-37,  1.95779e-73,  0.178569   ])
130505  , -55117.7    , array([ 0.398039   ,  0.114629   ,  1.6322e-37 ,  1.95974e-73,  0.178569   ])
130506  , -55188.2    , array([ 0.398039   ,  0.114629   ,  1.6322e-37 ,  1.95779e-73,  0.178747   ])
130507  , -29013.1    , array([ 0.224313   ,  0.302028   ,  1.6322e-37 ,  1.95779e-73,  0.0865993  ])
130508  , -29013.1    , array([ 0.224313   ,  0.302028   ,  1.6322e-37 ,  1.95779e-73,  0.0865993  ])
130509  , -28979.9    , array([ 0.224538   ,  0.302028   ,  1.6322e-37 ,  1.95779e-73,  0.0865993  ])
130510  , -29021.4    , array([ 0.224313   ,  0.302331   ,  1.6322e-37 ,  1.95779e-73,  0.0865993  ])
130511  , -29013.1    , array([ 0.224313   ,  0.302028   ,  1.63384e-37,  1.95779e-73,  0.0865993  ])
130512  , -29013.1    , array([ 0.224313   ,  0.302028   ,  1.6322e-37 ,  1.95974e-73,  0.0865993  ])
130513  , -29035      , array([ 0.224313   ,  0.302028   ,  1.6322e-37 ,  1.95779e-73,  0.0866859  ])
130521  , -29010.1    , array([ 0.224273   ,  0.301853   ,  1.6322e-37 ,  1.95779e-73,  0.0865827  ])
130522  , -29010.1    , array([ 0.224273   ,  0.301853   ,  1.6322e-37 ,  1.95779e-73,  0.0865827  ])
130523  , -28976.9    , array([ 0.224497   ,  0.301853   ,  1.6322e-37 ,  1.95779e-73,  0.0865827  ])
130524  , -29018.4    , array([ 0.224273   ,  0.302155   ,  1.6322e-37 ,  1.95779e-73,  0.0865827  ])
130525  , -29010.1    , array([ 0.224273   ,  0.301853   ,  1.63384e-37,  1.95779e-73,  0.0865827  ])
130526  , -29010.1    , array([ 0.224273   ,  0.301853   ,  1.6322e-37 ,  1.95974e-73,  0.0865827  ])
130527  , -29032      , array([ 0.224273   ,  0.301853   ,  1.6322e-37 ,  1.95779e-73,  0.0866693  ])
130528  , -27490.5    , array([ 0.173022   ,  0.130881   ,  1.6322e-37 ,  1.95779e-73,  0.0657254  ])
130529  , -27490.5    , array([ 0.173022   ,  0.130881   ,  1.6322e-37 ,  1.95779e-73,  0.0657254  ])
130530  , -27460      , array([ 0.173195   ,  0.130881   ,  1.6322e-37 ,  1.95779e-73,  0.0657254  ])
130531  , -27487.8    , array([ 0.173022   ,  0.131012   ,  1.6322e-37 ,  1.95779e-73,  0.0657254  ])
130532  , -27490.5    , array([ 0.173022   ,  0.130881   ,  1.63384e-37,  1.95779e-73,  0.0657254  ])
130533  , -27490.5    , array([ 0.173022   ,  0.130881   ,  1.6322e-37 ,  1.95974e-73,  0.0657254  ])
130534  , -27520.2    , array([ 0.173022   ,  0.130881   ,  1.6322e-37 ,  1.95779e-73,  0.0657912  ])
130535  , -24540.1    , array([ 0.185661   ,  0.133207   ,  1.6322e-37 ,  1.95779e-73,  0.0638164  ])
130536  , -24540.1    , array([ 0.185661   ,  0.133207   ,  1.6322e-37 ,  1.95779e-73,  0.0638164  ])
130537  , -24512      , array([ 0.185846   ,  0.133207   ,  1.6322e-37 ,  1.95779e-73,  0.0638164  ])
130538  , -24537.9    , array([ 0.185661   ,  0.13334    ,  1.6322e-37 ,  1.95779e-73,  0.0638164  ])
130539  , -24540.1    , array([ 0.185661   ,  0.133207   ,  1.63384e-37,  1.95779e-73,  0.0638164  ])
130540  , -24540.1    , array([ 0.185661   ,  0.133207   ,  1.6322e-37 ,  1.95974e-73,  0.0638164  ])
130541  , -24567.3    , array([ 0.185661   ,  0.133207   ,  1.6322e-37 ,  1.95779e-73,  0.0638802  ])
130542  , -15131      , array([ 0.246148   ,  0.142933   ,  1.6322e-37 ,  1.95779e-73,  0.0567189  ])
130543  , -15131      , array([ 0.246148   ,  0.142933   ,  1.6322e-37 ,  1.95779e-73,  0.0567189  ])
130544  , -15111.4    , array([ 0.246395   ,  0.142933   ,  1.6322e-37 ,  1.95779e-73,  0.0567189  ])
130545  , -15131.1    , array([ 0.246148   ,  0.143076   ,  1.6322e-37 ,  1.95779e-73,  0.0567189  ])
130546  , -15131      , array([ 0.246148   ,  0.142933   ,  1.63384e-37,  1.95779e-73,  0.0567189  ])
130547  , -15131      , array([ 0.246148   ,  0.142933   ,  1.6322e-37 ,  1.95974e-73,  0.0567189  ])
130548  , -15148.5    , array([ 0.246148   ,  0.142933   ,  1.6322e-37 ,  1.95779e-73,  0.0567757  ])
130549  , -4908.91    , array([ 0.402393   ,  0.114778   ,  1.6322e-37 ,  1.95779e-73,  0.0384845  ])
130550  , -4908.91    , array([ 0.402393   ,  0.114778   ,  1.6322e-37 ,  1.95779e-73,  0.0384845  ])
130551  , -4902.35    , array([ 0.402796   ,  0.114778   ,  1.6322e-37 ,  1.95779e-73,  0.0384845  ])
130552  , -4910.79    , array([ 0.402393   ,  0.114893   ,  1.6322e-37 ,  1.95779e-73,  0.0384845  ])
130553  , -4908.91    , array([ 0.402393   ,  0.114778   ,  1.63384e-37,  1.95779e-73,  0.0384845  ])
130554  , -4908.91    , array([ 0.402393   ,  0.114778   ,  1.6322e-37 ,  1.95974e-73,  0.0384845  ])
130555  , -4912.88    , array([ 0.402393   ,  0.114778   ,  1.6322e-37 ,  1.95779e-73,  0.038523   ])
130556  , -2953.5     , array([ 0.518726   ,  0.0925764  ,  1.6322e-37 ,  1.95779e-73,  0.0326157  ])
130557  , -2953.5     , array([ 0.518726   ,  0.0925764  ,  1.6322e-37 ,  1.95779e-73,  0.0326157  ])
130558  , -2950.25    , array([ 0.519245   ,  0.0925764  ,  1.6322e-37 ,  1.95779e-73,  0.0326157  ])
130559  , -2953.86    , array([ 0.518726   ,  0.092669   ,  1.6322e-37 ,  1.95779e-73,  0.0326157  ])
130560  , -2953.5     , array([ 0.518726   ,  0.0925764  ,  1.63384e-37,  1.95779e-73,  0.0326157  ])
130561  , -2953.5     , array([ 0.518726   ,  0.0925764  ,  1.6322e-37 ,  1.95974e-73,  0.0326157  ])
130562  , -2955.97    , array([ 0.518726   ,  0.0925764  ,  1.6322e-37 ,  1.95779e-73,  0.0326484  ])
130563  , -2077.62    , array([ 0.692957   ,  0.0824577  ,  1.6322e-37 ,  1.95779e-73,  0.028957   ])
